,subsystem
g.27474.CDS.1,Metabolic:Pentose and glucuronate interconversions
g.27474.CDS.6,Metabolic:Exchange/demand reaction
g.27474.CDS.9,Transcription
742727.4.peg.19,Metabolic:Glycolysis/gluconeogenesis
g.27474.CDS.26,Metabolic:Nucleotide interconversion
g.27474.CDS.33,Metabolic:Nucleotide interconversion
742727.4.peg.34,Metabolic:Pentose and glucuronate interconversions
742727.4.peg.35,Metabolic:Pentose phosphate pathway
g.27474.CDS.37,Metabolic:Exchange/demand reaction
g.27474.CDS.42,Metabolic:Lysine metabolism
g.27474.CDS.49,Metabolic:Glutamate metabolism
g.27474.CDS.53,Metabolic:Vitamin B12 metabolism
g.27474.CDS.61,"Metabolic:Transport, extracellular"
g.27474.CDS.69,Metabolic:Aminosugar metabolism
g.27474.CDS.87,Metabolic:Pentose phosphate pathway
g.27474.CDS.88,tRNA-Charging
742727.4.peg.93,Metabolic:Alanine and aspartate metabolism
742727.4.peg.94,Metabolic:Tryptophan metabolism
742727.4.peg.95,Metabolic:Tryptophan metabolism
742727.4.peg.96,Metabolic:Tryptophan metabolism
742727.4.peg.97,Metabolic:Tryptophan metabolism
742727.4.peg.98,Metabolic:Folate metabolism
742727.4.peg.99,Metabolic:Tryptophan metabolism
742727.4.peg.101,Metabolic:Tryptophan metabolism
g.27474.CDS.103,Metabolic:Nucleotide interconversion
742727.4.peg.106,Metabolic:Glutamate metabolism
g.27474.CDS.112,"Metabolic:Transport, extracellular"
g.27474.CDS.113,"Metabolic:Transport, extracellular"
g.27474.CDS.114,Metabolic:Fatty acid synthesis
g.27474.CDS.117,Metabolic:Cell wall biosynthesis
742727.4.peg.119,Metabolic:Alanine and aspartate metabolism
742727.4.peg.120,Metabolic:Glutamate metabolism
742727.4.peg.121,Metabolic:Glutamate metabolism
g.27474.CDS.122,Metabolic:Fructose and mannose metabolism
742727.4.peg.127,Metabolic:Aminosugar metabolism
742727.4.peg.128,Metabolic:Purine synthesis
742727.4.peg.129,Metabolic:Pyrimidine synthesis
g.27474.CDS.130,Metabolic:NAD metabolism
742727.4.peg.130,Metabolic:Pyrimidine synthesis
g.27474.CDS.144,Metabolic:Fatty acid synthesis
g.27474.CDS.159,Translation
g.27474.CDS.161,Metabolic:Propanoate metabolism
g.27474.CDS.175,Metabolic:Lipopolysaccharide biosynthesis
g.27474.CDS.178,"Metabolic:Transport, extracellular"
g.27474.CDS.185,Metabolic:Pentose and glucuronate interconversions
g.27474.CDS.205,Translation
742727.4.peg.208,Metabolic:Pyrimidine synthesis
742727.4.peg.209,Metabolic:Pyrimidine synthesis
g.27474.CDS.221,Metabolic:Fatty acid synthesis
g.27474.CDS.230,Metabolic:Arginine and proline metabolism
742727.4.peg.231,Metabolic:Biotin metabolism
742727.4.peg.237,Metabolic:Folate metabolism
g.27474.CDS.238,Metabolic:Fructose and mannose metabolism
g.27474.CDS.240,Metabolic:Exchange/demand reaction
g.27474.CDS.241,Post-translation
g.27474.CDS.242,Metabolic:Unassigned
g.27474.CDS.247,Metabolic:Vitamin B12 metabolism
742727.4.peg.263,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27474.CDS.274,Metabolic:Nucleotide sugar metabolism
g.27474.CDS.328,Metabolic:Vitamin B12 metabolism
g.27474.CDS.334,Metabolic:Glutathione metabolism
g.27474.CDS.340,Post-translation
g.27474.CDS.348,Metabolic:Arginine and proline metabolism
g.27474.CDS.351,Metabolic:Ascorbate and aldarate metabolism
g.27474.CDS.354,"Metabolic:Transport, extracellular"
742727.4.peg.357,Metabolic:Folate metabolism
742727.4.peg.360,Metabolic:Pyrimidine synthesis
742727.4.peg.364,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27474.CDS.374,Metabolic:Vitamin B12 metabolism
g.27474.CDS.379,Metabolic:Propanoate metabolism
g.27474.CDS.385,Metabolic:Glycolysis/gluconeogenesis
g.27474.CDS.389,Metabolic:Arginine and proline metabolism
742727.4.peg.394,Metabolic:Purine synthesis
g.27474.CDS.397,Metabolic:Methane metabolism
g.27474.CDS.400,Metabolic:Cell wall biosynthesis
742727.4.peg.402,Metabolic:CoA synthesis
g.27474.CDS.410,Metabolic:Vitamin B12 metabolism
g.27474.CDS.413,Metabolic:Pentose and glucuronate interconversions
742727.4.peg.416,Metabolic:Vitamin B12 metabolism
742727.4.peg.418,Metabolic:Vitamin B12 metabolism
742727.4.peg.422,Metabolic:Vitamin B12 metabolism
742727.4.peg.424,Metabolic:Vitamin B12 metabolism
742727.4.peg.429,Metabolic:Vitamin B12 metabolism
