,subsystem
g.27477.CDS.3,Metabolic:Pyruvate metabolism
g.27477.CDS.6,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27477.CDS.12,"Metabolic:Transport, extracellular"
g.27477.CDS.14,Metabolic:Benzoate degradation
742733.3.peg.19,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27477.CDS.22,Metabolic:Terpenoid backbone biosynthesis
g.27477.CDS.28,Metabolic:Pyrimidine catabolism
g.27477.CDS.30,"Metabolic:Transport, extracellular"
g.27477.CDS.35,Metabolic:Nucleotide interconversion
g.27477.CDS.43,"Metabolic:Transport, extracellular"
742733.3.peg.43,Metabolic:Cell wall biosynthesis
g.27477.CDS.44,"Metabolic:Transport, extracellular"
742733.3.peg.46,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27477.CDS.47,Metabolic:Terpenoid backbone biosynthesis
g.27477.CDS.49,Metabolic:Glycolysis/gluconeogenesis
742733.3.peg.53,Metabolic:Glycolysis/gluconeogenesis
g.27477.CDS.57,Metabolic:Starch and sucrose metabolism
g.27477.CDS.59,Metabolic:Pyruvate metabolism
g.27477.CDS.61,Metabolic:Urea cycle
g.27477.CDS.64,Metabolic:Nucleotide interconversion
g.27477.CDS.72,Metabolic:Vitamin B12 metabolism
g.27477.CDS.74,"Metabolic:Transport, extracellular"
g.27477.CDS.75,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27477.CDS.76,Metabolic:Exchange/demand reaction
g.27477.CDS.78,Metabolic:NAD metabolism
742733.3.peg.85,Metabolic:Nucleotide interconversion
g.27477.CDS.87,Metabolic:Pentose and glucuronate interconversions
g.27477.CDS.102,Translation
g.27477.CDS.103,"Metabolic:Transport, extracellular"
742733.3.peg.103,Metabolic:Glycolysis/gluconeogenesis
742733.3.peg.104,Metabolic:Glycolysis/gluconeogenesis
g.27477.CDS.118,"Metabolic:Transport, extracellular"
g.27477.CDS.119,Metabolic:Exchange/demand reaction
g.27477.CDS.123,"Metabolic:Transport, extracellular"
g.27477.CDS.125,Metabolic:Nucleotide interconversion
g.27477.CDS.126,Metabolic:Galactose metabolism
g.27477.CDS.132,"Metabolic:Transport, extracellular"
742733.3.peg.137,Metabolic:Purine synthesis
742733.3.peg.138,Metabolic:Purine synthesis
g.27477.CDS.145,Metabolic:Pentose phosphate pathway
742733.3.peg.149,Metabolic:Pyrimidine synthesis
742733.3.peg.154,Metabolic:Vitamin B6 metabolism
g.27477.CDS.161,Metabolic:Exchange/demand reaction
g.27477.CDS.164,Metabolic:Exchange/demand reaction
g.27477.CDS.170,"Metabolic:Transport, extracellular"
g.27477.CDS.175,Metabolic:Glyoxylate and dicarboxylate metabolism
g.27477.CDS.179,Metabolic:Arginine and proline metabolism
g.27477.CDS.183,Metabolic:Exchange/demand reaction
g.27477.CDS.195,Metabolic:Glycerophospholipid metabolism
g.27477.CDS.197,tRNA-Charging
g.27477.CDS.198,Metabolic:Starch and sucrose metabolism
g.27477.CDS.204,Metabolic:Nucleotide interconversion
g.27477.CDS.207,"Metabolic:Transport, extracellular"
g.27477.CDS.210,"Metabolic:Transport, extracellular"
g.27477.CDS.214,Metabolic:ROS detoxification
g.27477.CDS.215,Metabolic:Thiamine metabolism
g.27477.CDS.217,Metabolic:Pyruvate metabolism
g.27477.CDS.225,Metabolic:Nucleotide interconversion
g.27477.CDS.229,Metabolic:Glycolysis/gluconeogenesis
g.27477.CDS.231,"Metabolic:Transport, extracellular"
g.27477.CDS.237,"Metabolic:Transport, extracellular"
g.27477.CDS.240,"Metabolic:Transport, extracellular"
g.27477.CDS.245,Metabolic:Cholesterol metabolism
g.27477.CDS.247,Metabolic:Pyruvate metabolism
g.27477.CDS.250,Metabolic:Propanoate metabolism
g.27477.CDS.255,Metabolic:Naphthalene degradation
g.27477.CDS.263,"Metabolic:Transport, extracellular"
g.27477.CDS.278,Translation
g.27477.CDS.281,Metabolic:Exchange/demand reaction
g.27477.CDS.283,Metabolic:Cell wall biosynthesis
g.27477.CDS.299,Metabolic:Starch and sucrose metabolism
g.27477.CDS.306,"Metabolic:Transport, extracellular"
g.27477.CDS.309,"Metabolic:Transport, extracellular"
g.27477.CDS.312,Metabolic:Pyrimidine catabolism
g.27477.CDS.317,Metabolic:Arginine and proline metabolism
g.27477.CDS.320,Metabolic:Starch and sucrose metabolism
g.27477.CDS.325,Metabolic:Pyruvate metabolism
742733.3.peg.331,Metabolic:Glycolysis/gluconeogenesis
g.27477.CDS.339,"Metabolic:Transport, extracellular"
g.27477.CDS.344,"Metabolic:Transport, extracellular"
g.27477.CDS.346,Metabolic:beta-Alanine metabolism
g.27477.CDS.347,Metabolic:Fructose and mannose metabolism
g.27477.CDS.348,tRNA-Charging
g.27477.CDS.357,Metabolic:Respiration
g.27477.CDS.362,Metabolic:Sulfur metabolism
g.27477.CDS.363,Metabolic:Exchange/demand reaction
g.27477.CDS.368,tRNA-Charging
g.27477.CDS.372,Metabolic:Folate metabolism
g.27477.CDS.374,Metabolic:Glyoxylate and dicarboxylate metabolism
g.27477.CDS.378,Metabolic:Galactose metabolism
g.27477.CDS.383,"Metabolic:Transport, extracellular"
g.27477.CDS.385,Translation
g.27477.CDS.386,"Metabolic:Transport, extracellular"
g.27477.CDS.394,Metabolic:Pyruvate metabolism
742733.3.peg.394,Metabolic:Citric acid cycle
g.27477.CDS.396,Metabolic:Pentose and glucuronate interconversions
g.27477.CDS.404,Translation
g.27477.CDS.405,Metabolic:Nucleotide interconversion
g.27477.CDS.410,Metabolic:Glyoxylate and dicarboxylate metabolism
742733.3.peg.410,Metabolic:Tyrosine metabolism
742733.3.peg.411,Metabolic:Phenylalanine metabolism
g.27477.CDS.414,"Metabolic:Transport, extracellular"
g.27477.CDS.417,Metabolic:Sulfur metabolism
g.27477.CDS.419,"Metabolic:Transport, extracellular"
g.27477.CDS.422,Metabolic:Citric acid cycle
742733.3.peg.425,Metabolic:Pentose and glucuronate interconversions
742733.3.peg.426,Metabolic:Pentose and glucuronate interconversions
742733.3.peg.427,Metabolic:Pentose phosphate pathway
g.27477.CDS.431,Metabolic:Pyruvate metabolism
g.27477.CDS.440,Metabolic:Purine catabolism
g.27477.CDS.449,tRNA-Charging
g.27477.CDS.454,Metabolic:Aminosugar metabolism
g.27477.CDS.460,"Metabolic:Transport, extracellular"
g.27477.CDS.461,"Metabolic:Transport, extracellular"
g.27477.CDS.467,"Metabolic:Transport, extracellular"
g.27477.CDS.468,Metabolic:Glycolysis/gluconeogenesis
742733.3.peg.473,Metabolic:Glycolysis/gluconeogenesis
g.27477.CDS.474,tRNA-Charging
g.27477.CDS.476,Metabolic:Starch and sucrose metabolism
g.27477.CDS.478,Metabolic:Starch and sucrose metabolism
g.27477.CDS.483,Metabolic:Pyrimidine catabolism
g.27477.CDS.491,Metabolic:Nucleotide interconversion
742733.3.peg.494,Metabolic:Methionine and cysteine metabolism
742733.3.peg.495,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
742733.3.peg.496,Metabolic:Methionine and cysteine metabolism
g.27477.CDS.501,Metabolic:Nucleotide interconversion
g.27477.CDS.502,"Metabolic:Transport, extracellular"
g.27477.CDS.504,"Metabolic:Transport, extracellular"
g.27477.CDS.509,"Metabolic:Transport, extracellular"
742733.3.peg.509,Metabolic:Citric acid cycle
g.27477.CDS.518,Metabolic:Phenylalanine metabolism
g.27477.CDS.524,Metabolic:Urea cycle
g.27477.CDS.528,"Metabolic:Transport, extracellular"
g.27477.CDS.529,Transcription
g.27477.CDS.533,Metabolic:Pyrimidine catabolism
g.27477.CDS.536,"Metabolic:Transport, extracellular"
g.27477.CDS.539,Metabolic:CoA synthesis
g.27477.CDS.542,Metabolic:Cell wall biosynthesis
g.27477.CDS.552,"Metabolic:Transport, extracellular"
g.27477.CDS.555,"Metabolic:Transport, extracellular"
g.27477.CDS.557,"Metabolic:Transport, extracellular"
g.27477.CDS.560,Metabolic:Citric acid cycle
742733.3.peg.561,Metabolic:Arginine and proline metabolism
g.27477.CDS.573,Metabolic:Nitrogen metabolism
g.27477.CDS.577,Metabolic:Pyruvate metabolism
742733.3.peg.580,Metabolic:Thiamine metabolism
g.27477.CDS.582,Metabolic:Folate metabolism
g.27477.CDS.586,"Metabolic:Transport, extracellular"
g.27477.CDS.587,"Metabolic:Transport, extracellular"
g.27477.CDS.593,Metabolic:Fatty acid synthesis
g.27477.CDS.600,tRNA-Charging
g.27477.CDS.603,"Metabolic:Transport, extracellular"
g.27477.CDS.607,Metabolic:Citric acid cycle
g.27477.CDS.610,"Metabolic:Transport, extracellular"
742733.3.peg.618,Metabolic:Arginine and proline metabolism
g.27477.CDS.622,Metabolic:Pyruvate metabolism
g.27477.CDS.623,"Metabolic:Transport, extracellular"
742733.3.peg.623,Metabolic:Arginine and proline metabolism
742733.3.peg.626,"Metabolic:Valine, leucine, and isoleucine metabolism"
742733.3.peg.627,"Metabolic:Valine, leucine, and isoleucine metabolism"
742733.3.peg.628,"Metabolic:Valine, leucine, and isoleucine metabolism"
742733.3.peg.629,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27477.CDS.632,tRNA-Charging
g.27477.CDS.633,Metabolic:Pyruvate metabolism
g.27477.CDS.645,"Metabolic:Transport, extracellular"
g.27477.CDS.648,"Metabolic:Transport, extracellular"
g.27477.CDS.652,tRNA-Charging
742733.3.peg.654,Metabolic:Vitamin B12 metabolism
g.27477.CDS.655,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27477.CDS.659,Metabolic:Methionine and cysteine metabolism
g.27477.CDS.661,Metabolic:Pentose phosphate pathway
g.27477.CDS.667,Metabolic:Arginine and proline metabolism
g.27477.CDS.669,Metabolic:Nucleotide salvage pathway
g.27477.CDS.672,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27477.CDS.677,"Metabolic:Transport, extracellular"
g.27477.CDS.684,Metabolic:NAD metabolism
g.27477.CDS.686,Metabolic:Thiamine metabolism
g.27477.CDS.700,Metabolic:Starch and sucrose metabolism
g.27477.CDS.708,Metabolic:Fatty acid synthesis
g.27477.CDS.711,Metabolic:NAD metabolism
g.27477.CDS.713,Metabolic:Exchange/demand reaction
g.27477.CDS.719,"Metabolic:Transport, extracellular"
g.27477.CDS.729,Transcription
742733.3.peg.733,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27477.CDS.734,Metabolic:Glycolysis/gluconeogenesis
g.27477.CDS.736,Translation
g.27477.CDS.739,Metabolic:Lysine metabolism
g.27477.CDS.741,"Metabolic:Transport, extracellular"
742733.3.peg.741,Metabolic:Arginine and proline metabolism
g.27477.CDS.756,Metabolic:Nucleotide interconversion
g.27477.CDS.761,"Metabolic:Transport, extracellular"
g.27477.CDS.763,Metabolic:Pentose phosphate pathway
g.27477.CDS.764,Metabolic:Pyruvate metabolism
g.27477.CDS.765,"Metabolic:Transport, extracellular"
g.27477.CDS.766,"Metabolic:Transport, extracellular"
g.27477.CDS.768,Metabolic:Pyrimidine catabolism
g.27477.CDS.770,Metabolic:Methionine and cysteine metabolism
g.27477.CDS.779,tRNA-Charging
g.27477.CDS.780,Metabolic:Glycerophospholipid metabolism
g.27477.CDS.783,Metabolic:Exchange/demand reaction
g.27477.CDS.787,Metabolic:Arginine and proline metabolism
g.27477.CDS.789,Translation
g.27477.CDS.793,Metabolic:Nucleotide interconversion
g.27477.CDS.795,Metabolic:Pyruvate metabolism
g.27477.CDS.800,Translation
g.27477.CDS.802,"Metabolic:Transport, extracellular"
742733.3.peg.802,Metabolic:Pentose phosphate pathway
g.27477.CDS.803,Metabolic:Arginine and proline metabolism
742733.3.peg.803,Metabolic:Pentose phosphate pathway
g.27477.CDS.806,"Metabolic:Transport, extracellular"
742733.3.peg.808,Metabolic:Arginine and proline metabolism
742733.3.peg.809,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27477.CDS.817,Metabolic:Pyruvate metabolism
g.27477.CDS.818,Translation
g.27477.CDS.827,Metabolic:Phenylalanine metabolism
742733.3.peg.829,Metabolic:Alanine and aspartate metabolism
g.27477.CDS.831,Metabolic:Glycerophospholipid metabolism
g.27477.CDS.833,Metabolic:Nucleotide interconversion
742733.3.peg.836,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27477.CDS.838,"Metabolic:Transport, extracellular"
g.27477.CDS.843,Metabolic:Plant polysaccharide degradation
g.27477.CDS.845,Metabolic:Galactose metabolism
g.27477.CDS.850,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27477.CDS.859,Metabolic:Citric acid cycle
742733.3.peg.859,Metabolic:Purine synthesis
742733.3.peg.860,Metabolic:Purine synthesis
742733.3.peg.861,Metabolic:Purine synthesis
742733.3.peg.862,Metabolic:Purine synthesis
g.27477.CDS.868,Metabolic:Pentose and glucuronate interconversions
g.27477.CDS.873,Translation
g.27477.CDS.878,Metabolic:Exchange/demand reaction
g.27477.CDS.881,Metabolic:Lipopolysaccharide biosynthesis
g.27477.CDS.885,Metabolic:Lipopolysaccharide biosynthesis
g.27477.CDS.890,Metabolic:Nucleotide interconversion
g.27477.CDS.891,Metabolic:Folate metabolism
742733.3.peg.893,Metabolic:Pyrimidine synthesis
g.27477.CDS.896,"Metabolic:Transport, extracellular"
g.27477.CDS.900,"Metabolic:Transport, extracellular"
g.27477.CDS.907,"Metabolic:Transport, extracellular"
g.27477.CDS.909,Metabolic:Exchange/demand reaction
g.27477.CDS.911,"Metabolic:Transport, extracellular"
g.27477.CDS.919,"Metabolic:Transport, extracellular"
g.27477.CDS.920,Metabolic:Unassigned
g.27477.CDS.922,"Metabolic:Transport, extracellular"
g.27477.CDS.925,Metabolic:Exchange/demand reaction
g.27477.CDS.930,Metabolic:Plant polysaccharide degradation
g.27477.CDS.931,Metabolic:Galactose metabolism
g.27477.CDS.935,Metabolic:Nucleotide interconversion
g.27477.CDS.939,Metabolic:Arginine and proline metabolism
g.27477.CDS.954,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27477.CDS.969,Metabolic:Cell wall biosynthesis
g.27477.CDS.971,Metabolic:Nucleotide interconversion
g.27477.CDS.972,"Metabolic:Transport, extracellular"
g.27477.CDS.981,Metabolic:Glyoxylate and dicarboxylate metabolism
g.27477.CDS.983,Metabolic:Galactose metabolism
742733.3.peg.987,Metabolic:Pentose phosphate pathway
g.27477.CDS.988,Metabolic:Nucleotide interconversion
742733.3.peg.988,Metabolic:Pentose phosphate pathway
g.27477.CDS.991,Metabolic:Pentose phosphate pathway
g.27477.CDS.994,Metabolic:Pyruvate metabolism
g.27477.CDS.996,Translation
g.27477.CDS.1008,Metabolic:Glycerophospholipid metabolism
742733.3.peg.1010,Metabolic:Pyrimidine synthesis
742733.3.peg.1011,Metabolic:Pyrimidine synthesis
g.27477.CDS.1012,"Metabolic:Transport, extracellular"
742733.3.peg.1012,Metabolic:Pyrimidine synthesis
g.27477.CDS.1025,"Metabolic:Transport, extracellular"
g.27477.CDS.1037,Metabolic:Pentose phosphate pathway
g.27477.CDS.1039,"Metabolic:Transport, extracellular"
g.27477.CDS.1047,Metabolic:Respiration
g.27477.CDS.1049,Metabolic:Galactose metabolism
g.27477.CDS.1050,"Metabolic:Transport, extracellular"
g.27477.CDS.1053,"Metabolic:Transport, extracellular"
742733.3.peg.1055,Metabolic:Glycolysis/gluconeogenesis
g.27477.CDS.1064,"Metabolic:Transport, extracellular"
g.27477.CDS.1071,Metabolic:Vitamin B2 metabolism
g.27477.CDS.1076,"Metabolic:Transport, extracellular"
g.27477.CDS.1077,Metabolic:Nucleotide interconversion
g.27477.CDS.1083,tRNA-Charging
742733.3.peg.1087,Metabolic:Arginine and proline metabolism
g.27477.CDS.1109,Metabolic:Pentose phosphate pathway
g.27477.CDS.1114,Metabolic:Glutamate metabolism
g.27477.CDS.1117,"Metabolic:Transport, extracellular"
g.27477.CDS.1119,tRNA-Charging
g.27477.CDS.1127,Metabolic:Fructose and mannose metabolism
g.27477.CDS.1160,Translation
g.27477.CDS.1166,Metabolic:Tryptophan metabolism
g.27477.CDS.1173,"Metabolic:Transport, extracellular"
g.27477.CDS.1185,"Metabolic:Transport, extracellular"
g.27477.CDS.1200,"Metabolic:Transport, extracellular"
g.27477.CDS.1206,"Metabolic:Transport, extracellular"
g.27477.CDS.1225,tRNA-Charging
g.27477.CDS.1227,Metabolic:Lipopolysaccharide biosynthesis
742733.3.peg.1229,Metabolic:Glycolysis/gluconeogenesis
742733.3.peg.1231,Metabolic:Glycolysis/gluconeogenesis
g.27477.CDS.1248,Metabolic:Aminosugar metabolism
g.27477.CDS.1253,"Metabolic:Transport, extracellular"
742733.3.peg.1256,Metabolic:Arginine and proline metabolism
g.27477.CDS.1267,"Metabolic:Transport, extracellular"
g.27477.CDS.1268,Metabolic:Nucleotide interconversion
g.27477.CDS.1295,"Metabolic:Transport, extracellular"
g.27477.CDS.1309,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27477.CDS.1317,"Metabolic:Transport, extracellular"
g.27477.CDS.1323,"Metabolic:Transport, extracellular"
g.27477.CDS.1326,Metabolic:Phenylalanine metabolism
g.27477.CDS.1327,"Metabolic:Transport, extracellular"
g.27477.CDS.1341,Metabolic:Vitamin B2 metabolism
g.27477.CDS.1355,Metabolic:Pentose and glucuronate interconversions
g.27477.CDS.1357,"Metabolic:Transport, extracellular"
g.27477.CDS.1358,Metabolic:Nucleotide interconversion
g.27477.CDS.1366,Metabolic:Nucleotide interconversion
g.27477.CDS.1371,"Metabolic:Transport, extracellular"
742733.3.peg.1374,Metabolic:Glutamate metabolism
742733.3.peg.1377,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
742733.3.peg.1378,Metabolic:Arginine and proline metabolism
g.27477.CDS.1379,Metabolic:Methionine and cysteine metabolism
742733.3.peg.1379,Metabolic:Arginine and proline metabolism
742733.3.peg.1390,Metabolic:Methionine and cysteine metabolism
g.27477.CDS.1391,Metabolic:Aminosugar metabolism
g.27477.CDS.1397,Metabolic:Fructose and mannose metabolism
g.27477.CDS.1402,"Metabolic:Transport, extracellular"
g.27477.CDS.1406,Metabolic:Pyrimidine catabolism
g.27477.CDS.1408,"Metabolic:Valine, leucine, and isoleucine metabolism"
742733.3.peg.1410,Metabolic:Methionine and cysteine metabolism
g.27477.CDS.1411,"Metabolic:Transport, extracellular"
g.27477.CDS.1414,"Metabolic:Transport, extracellular"
g.27477.CDS.1417,Metabolic:Starch and sucrose metabolism
742733.3.peg.1422,Metabolic:Glycolysis/gluconeogenesis
g.27477.CDS.1428,Metabolic:Biotin metabolism
g.27477.CDS.1436,"Metabolic:Transport, extracellular"
g.27477.CDS.1445,Metabolic:Pyruvate metabolism
g.27477.CDS.1447,Metabolic:Starch and sucrose metabolism
g.27477.CDS.1449,Translation
g.27477.CDS.1452,Metabolic:Pyruvate metabolism
g.27477.CDS.1453,Metabolic:Biotin metabolism
742733.3.peg.1453,Metabolic:Terpenoid backbone biosynthesis
g.27477.CDS.1457,Metabolic:Vitamin B2 metabolism
g.27477.CDS.1461,Metabolic:Nucleotide interconversion
g.27477.CDS.1462,"Metabolic:Transport, extracellular"
g.27477.CDS.1476,Metabolic:Starch and sucrose metabolism
g.27477.CDS.1477,tRNA-Charging
g.27477.CDS.1484,Metabolic:Pyruvate metabolism
g.27477.CDS.1489,Metabolic:Pyrimidine catabolism
g.27477.CDS.1500,Metabolic:Glycerophospholipid metabolism
g.27477.CDS.1512,Metabolic:Fatty acid synthesis
g.27477.CDS.1519,Metabolic:NAD metabolism
g.27477.CDS.1524,Metabolic:Pentose and glucuronate interconversions
g.27477.CDS.1526,"Metabolic:Transport, extracellular"
g.27477.CDS.1530,"Metabolic:Valine, leucine, and isoleucine metabolism"
742733.3.peg.1533,Metabolic:Glycolysis/gluconeogenesis
g.27477.CDS.1540,"Metabolic:Transport, extracellular"
g.27477.CDS.1548,Metabolic:Fatty acid synthesis
g.27477.CDS.1552,Metabolic:Nucleotide interconversion
g.27477.CDS.1553,Metabolic:Arginine and proline metabolism
g.27477.CDS.1555,Metabolic:Pentose phosphate pathway
742733.3.peg.1557,Metabolic:Histidine metabolism
g.27477.CDS.1560,Metabolic:Pyrimidine catabolism
g.27477.CDS.1576,"Metabolic:Transport, extracellular"
g.27477.CDS.1582,Metabolic:Fructose and mannose metabolism
g.27477.CDS.1584,"Metabolic:Transport, extracellular"
g.27477.CDS.1585,Metabolic:Steroid metabolism
g.27477.CDS.1597,"Metabolic:Transport, extracellular"
g.27477.CDS.1598,"Metabolic:Transport, extracellular"
g.27477.CDS.1599,Metabolic:Terpenoid backbone biosynthesis
