,subsystem
563192.3.peg.25,Metabolic:Pyruvate metabolism
563192.3.peg.28,"Metabolic:Transport, extracellular"
563192.3.peg.32,Metabolic:Glycolysis/gluconeogenesis
563192.3.peg.34,Metabolic:Pentose and glucuronate interconversions
563192.3.peg.35,Metabolic:Pentose and glucuronate interconversions
563192.3.peg.36,"Metabolic:Valine, leucine, and isoleucine metabolism"
563192.3.peg.39,Metabolic:Tyrosine metabolism
563192.3.peg.40,Metabolic:Fatty acid synthesis
563192.3.peg.41,"Metabolic:Valine, leucine, and isoleucine metabolism"
563192.3.peg.42,"Metabolic:Valine, leucine, and isoleucine metabolism"
563192.3.peg.43,"Metabolic:Valine, leucine, and isoleucine metabolism"
563192.3.peg.54,Metabolic:Sulfur metabolism
563192.3.peg.62,"Metabolic:Transport, extracellular"
563192.3.peg.63,"Metabolic:Transport, extracellular"
563192.3.peg.64,"Metabolic:Transport, extracellular"
563192.3.peg.65,"Metabolic:Transport, extracellular"
563192.3.peg.75,"Metabolic:Transport, extracellular"
563192.3.peg.78,Metabolic:Inositol phosphate metabolism
563192.3.peg.79,Metabolic:Pentose phosphate pathway
563192.3.peg.81,Metabolic:Fatty acid synthesis
563192.3.peg.82,Metabolic:Pentose phosphate pathway
563192.3.peg.152,"Metabolic:Transport, extracellular"
563192.3.peg.153,"Metabolic:Transport, extracellular"
563192.3.peg.158,Metabolic:Sulfur metabolism
563192.3.peg.166,Metabolic:Arginine and proline metabolism
563192.3.peg.173,"Metabolic:Transport, extracellular"
563192.3.peg.174,Metabolic:Arginine and proline metabolism
563192.3.peg.182,"Metabolic:Transport, extracellular"
563192.3.peg.184,Metabolic:Glycolysis/gluconeogenesis
563192.3.peg.191,Metabolic:Nitrogen metabolism
563192.3.peg.192,Metabolic:Nitrogen metabolism
563192.3.peg.193,Metabolic:Nitrogen metabolism
563192.3.peg.194,Metabolic:Nitrogen metabolism
563192.3.peg.235,Metabolic:Sulfur metabolism
563192.3.peg.242,"Metabolic:Transport, extracellular"
563192.3.peg.251,Metabolic:Glutathione metabolism
563192.3.peg.256,"Metabolic:Transport, extracellular"
563192.3.peg.265,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
563192.3.peg.267,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
563192.3.peg.268,Metabolic:Glycolysis/gluconeogenesis
563192.3.peg.312,"Metabolic:Transport, extracellular"
563192.3.peg.320,"Metabolic:Transport, extracellular"
563192.3.peg.366,Metabolic:Nucleotide interconversion
563192.3.peg.378,"Metabolic:Transport, extracellular"
563192.3.peg.379,"Metabolic:Transport, extracellular"
563192.3.peg.380,"Metabolic:Transport, extracellular"
563192.3.peg.381,"Metabolic:Transport, extracellular"
563192.3.peg.382,"Metabolic:Transport, extracellular"
563192.3.peg.383,Metabolic:Glutamate metabolism
563192.3.peg.385,Metabolic:Citric acid cycle
563192.3.peg.386,Metabolic:Citric acid cycle
563192.3.peg.387,Metabolic:Citric acid cycle
563192.3.peg.388,Metabolic:Citric acid cycle
563192.3.peg.389,Metabolic:Citric acid cycle
563192.3.peg.395,Metabolic:Glyoxylate and dicarboxylate metabolism
563192.3.peg.396,Metabolic:Pyruvate metabolism
563192.3.peg.399,Metabolic:Purine catabolism
563192.3.peg.402,Metabolic:Pentose and glucuronate interconversions
563192.3.peg.407,Metabolic:Thiamine metabolism
563192.3.peg.409,Metabolic:Glyoxylate and dicarboxylate metabolism
563192.3.peg.410,Metabolic:Glyoxylate and dicarboxylate metabolism
563192.3.peg.411,Metabolic:Glyoxylate and dicarboxylate metabolism
563192.3.peg.423,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
563192.3.peg.424,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
563192.3.peg.442,Metabolic:Cell wall biosynthesis
563192.3.peg.453,Metabolic:Fatty acid synthesis
563192.3.peg.454,Metabolic:Pyruvate metabolism
563192.3.peg.455,Metabolic:Pyruvate metabolism
563192.3.peg.456,Metabolic:Pyruvate metabolism
563192.3.peg.457,Metabolic:Citric acid cycle
563192.3.peg.460,Metabolic:NAD metabolism
563192.3.peg.466,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
563192.3.peg.477,Metabolic:Glyoxylate and dicarboxylate metabolism
563192.3.peg.514,Metabolic:Citric acid cycle
563192.3.peg.518,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
563192.3.peg.519,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
563192.3.peg.520,"Metabolic:Transport, extracellular"
563192.3.peg.522,Metabolic:Alanine and aspartate metabolism
563192.3.peg.526,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
563192.3.peg.529,Metabolic:Propanoate metabolism
563192.3.peg.550,Metabolic:Methionine and cysteine metabolism
563192.3.peg.551,Metabolic:Pentose and glucuronate interconversions
563192.3.peg.552,Metabolic:Pentose and glucuronate interconversions
563192.3.peg.554,"Metabolic:Transport, extracellular"
563192.3.peg.560,Metabolic:Pyruvate metabolism
563192.3.peg.561,"Metabolic:Transport, extracellular"
563192.3.peg.568,"Metabolic:Transport, extracellular"
563192.3.peg.576,Metabolic:Nucleotide interconversion
563192.3.peg.577,Metabolic:Nucleotide interconversion
563192.3.peg.582,Metabolic:Glyoxylate and dicarboxylate metabolism
563192.3.peg.601,"Metabolic:Transport, extracellular"
563192.3.peg.607,"Metabolic:Transport, extracellular"
563192.3.peg.609,Metabolic:Thiamine metabolism
563192.3.peg.622,Metabolic:Unassigned
563192.3.peg.623,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
563192.3.peg.624,Metabolic:Cell wall biosynthesis
563192.3.peg.635,Metabolic:Vitamin B12 metabolism
563192.3.peg.638,"Metabolic:Transport, extracellular"
563192.3.peg.639,"Metabolic:Transport, extracellular"
563192.3.peg.640,"Metabolic:Transport, extracellular"
563192.3.peg.641,"Metabolic:Transport, extracellular"
563192.3.peg.642,Metabolic:Glycerophospholipid metabolism
563192.3.peg.643,Metabolic:Glycerophospholipid metabolism
563192.3.peg.650,Metabolic:Pyruvate metabolism
563192.3.peg.651,Metabolic:Pyruvate metabolism
563192.3.peg.657,Metabolic:Pyruvate metabolism
563192.3.peg.662,Metabolic:Vitamin B12 metabolism
563192.3.peg.666,Metabolic:CoA synthesis
563192.3.peg.667,Metabolic:Pentose and glucuronate interconversions
563192.3.peg.673,"Metabolic:Valine, leucine, and isoleucine metabolism"
563192.3.peg.678,"Metabolic:Transport, extracellular"
563192.3.peg.681,"Metabolic:Transport, extracellular"
563192.3.peg.682,"Metabolic:Transport, extracellular"
563192.3.peg.683,"Metabolic:Transport, extracellular"
563192.3.peg.684,"Metabolic:Transport, extracellular"
563192.3.peg.685,"Metabolic:Transport, extracellular"
563192.3.peg.687,Metabolic:Arginine and proline metabolism
563192.3.peg.690,Metabolic:Pentose and glucuronate interconversions
563192.3.peg.691,Metabolic:Nucleotide sugar metabolism
563192.3.peg.693,Metabolic:Nucleotide sugar metabolism
563192.3.peg.698,Metabolic:Pyrimidine synthesis
563192.3.peg.700,Metabolic:Respiration
563192.3.peg.701,Metabolic:Respiration
563192.3.peg.704,Metabolic:Respiration
563192.3.peg.705,Metabolic:Lipopolysaccharide biosynthesis
563192.3.peg.707,Metabolic:Lipopolysaccharide biosynthesis
563192.3.peg.708,Metabolic:Vitamin B12 metabolism
563192.3.peg.716,Post-translation
563192.3.peg.717,Metabolic:Exchange/demand reaction
563192.3.peg.718,tRNA-Charging
563192.3.peg.728,"Metabolic:Transport, extracellular"
563192.3.peg.729,Metabolic:Pentose phosphate pathway
563192.3.peg.734,Translation
563192.3.peg.736,Metabolic:Exchange/demand reaction
563192.3.peg.741,Translation
563192.3.peg.744,tRNA-Charging
563192.3.peg.747,Metabolic:Exchange/demand reaction
563192.3.peg.748,Metabolic:Exchange/demand reaction
563192.3.peg.759,Metabolic:Tetrahydrobiopterin metabolism
563192.3.peg.760,Metabolic:Glycolysis/gluconeogenesis
563192.3.peg.763,Metabolic:Vitamin B12 metabolism
563192.3.peg.764,Metabolic:NAD metabolism
563192.3.peg.765,Metabolic:Vitamin B12 metabolism
563192.3.peg.766,Metabolic:Vitamin B12 metabolism
563192.3.peg.767,Metabolic:Lipopolysaccharide biosynthesis
563192.3.peg.768,Metabolic:Folate metabolism
563192.3.peg.775,tRNA-Charging
563192.3.peg.779,"Metabolic:Valine, leucine, and isoleucine metabolism"
563192.3.peg.786,tRNA-Charging
563192.3.peg.787,tRNA-Charging
563192.3.peg.796,Metabolic:Purine synthesis
563192.3.peg.797,Metabolic:Pyrimidine synthesis
563192.3.peg.803,Metabolic:Respiration
563192.3.peg.810,Metabolic:CoA synthesis
563192.3.peg.812,"Metabolic:Transport, extracellular"
563192.3.peg.818,Metabolic:Purine synthesis
563192.3.peg.820,Translation
563192.3.peg.833,"Metabolic:Transport, extracellular"
563192.3.peg.837,Translation
563192.3.peg.838,"Metabolic:Transport, extracellular"
563192.3.peg.842,"Metabolic:Transport, extracellular"
563192.3.peg.844,Metabolic:Glycerophospholipid metabolism
563192.3.peg.861,tRNA-Charging
563192.3.peg.869,Metabolic:Aminobenzoate degradation
563192.3.peg.879,Transcription
563192.3.peg.884,Metabolic:Urea cycle
563192.3.peg.886,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
563192.3.peg.887,Translation
563192.3.peg.888,Metabolic:Glycerophospholipid metabolism
563192.3.peg.899,Metabolic:Biosynthesis of siderophore group nonribosomal peptides
563192.3.peg.903,tRNA-Charging
563192.3.peg.905,"Metabolic:Transport, extracellular"
563192.3.peg.909,Metabolic:Cell wall biosynthesis
563192.3.peg.911,tRNA-Charging
563192.3.peg.912,tRNA-Charging
563192.3.peg.916,Metabolic:Glutamate metabolism
563192.3.peg.920,Metabolic:Arginine and proline metabolism
563192.3.peg.921,Metabolic:Pyrimidine catabolism
563192.3.peg.925,Metabolic:CoA synthesis
563192.3.peg.926,tRNA-Charging
563192.3.peg.927,Metabolic:Terpenoid backbone biosynthesis
563192.3.peg.929,Metabolic:Cholesterol metabolism
563192.3.peg.934,tRNA-Charging
563192.3.peg.942,Transcription
563192.3.peg.947,Metabolic:Pyruvate metabolism
563192.3.peg.949,Metabolic:Folate metabolism
563192.3.peg.952,Metabolic:Cell wall biosynthesis
563192.3.peg.954,Metabolic:Galactose metabolism
563192.3.peg.957,Metabolic:Exchange/demand reaction
563192.3.peg.960,Translation
