,subsystem
g.2920.peg.4,Metabolic:Methionine and cysteine metabolism
g.2920.peg.6,Translation
675806.3.peg.6,Metabolic:Glutamate metabolism
g.2920.peg.7,Metabolic:Glutamate metabolism
g.2920.peg.10,Metabolic:Sulfur metabolism
675806.3.peg.14,Metabolic:Citric acid cycle
g.2920.peg.15,tRNA-Charging
g.2920.peg.21,tRNA-Charging
g.2920.peg.26,Metabolic:Nucleotide interconversion
g.2920.peg.29,Metabolic:Nucleotide interconversion
675806.3.peg.33,Metabolic:Biotin metabolism
g.2920.peg.34,Metabolic:Exchange/demand reaction
g.2920.peg.42,Metabolic:Carbon fixation in photosynthetic organisms
g.2920.peg.47,Metabolic:Histidine metabolism
g.2920.peg.54,Metabolic:Alanine and aspartate metabolism
g.2920.peg.58,Metabolic:Vitamin B12 metabolism
g.2920.peg.64,tRNA-Charging
675806.3.peg.65,Metabolic:Glycolysis/gluconeogenesis
675806.3.peg.66,Metabolic:Glycolysis/gluconeogenesis
675806.3.peg.69,Metabolic:Alanine and aspartate metabolism
675806.3.peg.70,Metabolic:Methionine and cysteine metabolism
g.2920.peg.72,tRNA-Charging
g.2920.peg.74,Metabolic:Citric acid cycle
g.2920.peg.82,Metabolic:Nucleotide interconversion
675806.3.peg.82,Metabolic:Glycolysis/gluconeogenesis
g.2920.peg.84,Metabolic:Nucleotide interconversion
g.2920.peg.88,Metabolic:Vitamin B12 metabolism
g.2920.peg.90,"Metabolic:Transport, extracellular"
675806.3.peg.92,Metabolic:Citric acid cycle
675806.3.peg.93,Metabolic:Citric acid cycle
675806.3.peg.94,Metabolic:Citric acid cycle
g.2920.peg.95,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
675806.3.peg.95,Metabolic:Citric acid cycle
g.2920.peg.96,Metabolic:Glycolysis/gluconeogenesis
g.2920.peg.100,Metabolic:Aminosugar metabolism
675806.3.peg.100,Metabolic:Methionine and cysteine metabolism
675806.3.peg.103,Metabolic:Arginine and proline metabolism
675806.3.peg.104,Metabolic:Urea cycle
675806.3.peg.105,Metabolic:Arginine and proline metabolism
675806.3.peg.106,Metabolic:Alanine and aspartate metabolism
675806.3.peg.107,Metabolic:Alanine and aspartate metabolism
g.2920.peg.114,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2920.peg.116,Metabolic:ROS detoxification
675806.3.peg.118,Metabolic:Phenylalanine metabolism
g.2920.peg.125,Metabolic:Cholesterol metabolism
g.2920.peg.127,Metabolic:Aminosugar metabolism
g.2920.peg.129,"Metabolic:Transport, extracellular"
675806.3.peg.129,Metabolic:Folate metabolism
675806.3.peg.130,Metabolic:Arginine and proline metabolism
g.2920.peg.134,tRNA-Charging
g.2920.peg.135,Metabolic:Glutathione metabolism
g.2920.peg.144,Metabolic:Nucleotide interconversion
g.2920.peg.145,Metabolic:Lipopolysaccharide biosynthesis
675806.3.peg.145,Metabolic:Nucleotide interconversion
g.2920.peg.146,Metabolic:Pyruvate metabolism
g.2920.peg.148,tRNA-Charging
g.2920.peg.153,tRNA-Charging
g.2920.peg.161,Metabolic:Terpenoid backbone biosynthesis
g.2920.peg.163,Metabolic:Methionine and cysteine metabolism
g.2920.peg.167,"Metabolic:Transport, extracellular"
g.2920.peg.174,Metabolic:Tyrosine metabolism
g.2920.peg.186,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
675806.3.peg.189,Metabolic:Sulfur metabolism
g.2920.peg.190,Metabolic:Glyoxylate and dicarboxylate metabolism
675806.3.peg.190,Metabolic:Sulfur metabolism
675806.3.peg.191,Metabolic:Nucleotide interconversion
g.2920.peg.196,tRNA-Charging
675806.3.peg.205,Metabolic:Glycolysis/gluconeogenesis
g.2920.peg.206,Metabolic:Vitamin B12 metabolism
g.2920.peg.207,Metabolic:Nucleotide interconversion
g.2920.peg.208,Metabolic:Exchange/demand reaction
g.2920.peg.209,"Metabolic:Transport, extracellular"
g.2920.peg.213,Metabolic:Pyruvate metabolism
g.2920.peg.225,Metabolic:Tyrosine metabolism
g.2920.peg.228,Post-translation
g.2920.peg.229,Metabolic:Pentose phosphate pathway
g.2920.peg.234,"Metabolic:Transport, extracellular"
675806.3.peg.237,Metabolic:Pyrimidine synthesis
675806.3.peg.238,Metabolic:Arginine and proline metabolism
g.2920.peg.240,Metabolic:Glycolysis/gluconeogenesis
g.2920.peg.253,Metabolic:Propanoate metabolism
675806.3.peg.255,"Metabolic:Valine, leucine, and isoleucine metabolism"
675806.3.peg.256,"Metabolic:Valine, leucine, and isoleucine metabolism"
675806.3.peg.257,"Metabolic:Valine, leucine, and isoleucine metabolism"
675806.3.peg.258,"Metabolic:Valine, leucine, and isoleucine metabolism"
675806.3.peg.264,"Metabolic:Valine, leucine, and isoleucine metabolism"
675806.3.peg.265,"Metabolic:Valine, leucine, and isoleucine metabolism"
675806.3.peg.266,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2920.peg.269,Metabolic:Tyrosine metabolism
g.2920.peg.274,tRNA-Charging
675806.3.peg.277,Metabolic:NAD metabolism
675806.3.peg.287,Metabolic:Vitamin B6 metabolism
g.2920.peg.290,"Metabolic:Transport, extracellular"
g.2920.peg.293,"Metabolic:Transport, extracellular"
g.2920.peg.294,"Metabolic:Transport, extracellular"
g.2920.peg.296,Metabolic:Oxidative phosphorylation
675806.3.peg.297,Metabolic:Pyrimidine synthesis
675806.3.peg.298,Metabolic:Glycolysis/gluconeogenesis
675806.3.peg.299,Metabolic:Vitamin B6 metabolism
g.2920.peg.300,Translation
g.2920.peg.311,Metabolic:Exchange/demand reaction
g.2920.peg.313,tRNA-Charging
g.2920.peg.322,Metabolic:Cell wall biosynthesis
675806.3.peg.322,Metabolic:CoA synthesis
g.2920.peg.325,Metabolic:Nucleotide interconversion
675806.3.peg.327,Metabolic:NAD metabolism
g.2920.peg.328,Metabolic:Biotin metabolism
g.2920.peg.346,"Metabolic:Valine, leucine, and isoleucine metabolism"
675806.3.peg.357,Metabolic:Pyrimidine synthesis
675806.3.peg.358,Metabolic:Pyrimidine synthesis
g.2920.peg.362,Metabolic:Citric acid cycle
675806.3.peg.364,Metabolic:Vitamin B12 metabolism
g.2920.peg.365,Translation
675806.3.peg.367,Metabolic:Glutamate metabolism
g.2920.peg.368,"Metabolic:Transport, extracellular"
675806.3.peg.368,Metabolic:Glutamate metabolism
675806.3.peg.369,Metabolic:Glutamate metabolism
675806.3.peg.370,Metabolic:Glutamate metabolism
g.2920.peg.373,Metabolic:Glutathione metabolism
g.2920.peg.374,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
675806.3.peg.378,Metabolic:Alanine and aspartate metabolism
675806.3.peg.379,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2920.peg.380,"Metabolic:Transport, extracellular"
675806.3.peg.380,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2920.peg.382,Metabolic:CoA catabolism
g.2920.peg.383,Metabolic:Starch and sucrose metabolism
g.2920.peg.390,Metabolic:Tyrosine metabolism
g.2920.peg.392,"Metabolic:Transport, extracellular"
g.2920.peg.395,Metabolic:Aminosugar metabolism
675806.3.peg.396,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2920.peg.399,Metabolic:Phenylalanine metabolism
g.2920.peg.403,Metabolic:Histidine metabolism
g.2920.peg.412,Metabolic:Exchange/demand reaction
g.2920.peg.415,tRNA-Charging
g.2920.peg.416,"Metabolic:Transport, extracellular"
g.2920.peg.418,tRNA-Charging
g.2920.peg.419,Translation
675806.3.peg.421,Metabolic:Urea cycle
g.2920.peg.427,"Metabolic:Transport, extracellular"
675806.3.peg.428,Metabolic:CoA synthesis
g.2920.peg.434,"Metabolic:Transport, extracellular"
g.2920.peg.437,Metabolic:Oxidative phosphorylation
g.2920.peg.445,Metabolic:Phenylalanine metabolism
g.2920.peg.450,Metabolic:Arginine and proline metabolism
g.2920.peg.454,Metabolic:Pyruvate metabolism
g.2920.peg.458,Metabolic:Citric acid cycle
675806.3.peg.458,Metabolic:Arginine and proline metabolism
675806.3.peg.459,Metabolic:Arginine and proline metabolism
g.2920.peg.460,Metabolic:Nucleotide salvage pathway
g.2920.peg.461,tRNA-Charging
675806.3.peg.461,Metabolic:Vitamin B2 metabolism
g.2920.peg.462,Metabolic:Pyrimidine synthesis
675806.3.peg.462,Metabolic:Vitamin B2 metabolism
675806.3.peg.463,Metabolic:Vitamin B2 metabolism
g.2920.peg.464,Metabolic:NAD metabolism
675806.3.peg.464,Metabolic:Vitamin B2 metabolism
g.2920.peg.465,Metabolic:Fatty acid synthesis
g.2920.peg.468,tRNA-Charging
g.2920.peg.472,"Metabolic:Valine, leucine, and isoleucine metabolism"
675806.3.peg.473,Metabolic:Nucleotide interconversion
g.2920.peg.474,Metabolic:Glycerophospholipid metabolism
g.2920.peg.478,Metabolic:Oxidative phosphorylation
g.2920.peg.479,Metabolic:Respiration
g.2920.peg.483,"Metabolic:Transport, extracellular"
g.2920.peg.484,Metabolic:Phenylalanine metabolism
g.2920.peg.494,Metabolic:Histidine metabolism
g.2920.peg.495,"Metabolic:Transport, extracellular"
g.2920.peg.500,Translation
675806.3.peg.501,Metabolic:Purine synthesis
675806.3.peg.502,Metabolic:Purine synthesis
g.2920.peg.506,Metabolic:Propanoate metabolism
g.2920.peg.510,"Metabolic:Transport, extracellular"
g.2920.peg.513,Metabolic:Nucleotide interconversion
g.2920.peg.524,Metabolic:Galactose metabolism
g.2920.peg.530,"Metabolic:Transport, extracellular"
