,subsystem
483217.6.peg.2,tRNA-Charging
483217.6.peg.3,Metabolic:Fatty acid synthesis
483217.6.peg.4,Translation
483217.6.peg.10,Translation
483217.6.peg.14,Metabolic:Nucleotide interconversion
483217.6.peg.22,Metabolic:Nucleotide interconversion
483217.6.peg.23,"Metabolic:Transport, extracellular"
483217.6.peg.24,Metabolic:Nucleotide interconversion
483217.6.peg.25,Metabolic:Nucleotide interconversion
483217.6.peg.26,Metabolic:Nucleotide interconversion
483217.6.peg.32,Metabolic:Pyrimidine synthesis
483217.6.peg.34,tRNA-Charging
483217.6.peg.37,Metabolic:Methionine and cysteine metabolism
483217.6.peg.44,Metabolic:Galactose metabolism
483217.6.peg.46,Metabolic:Fatty acid synthesis
483217.6.peg.56,Metabolic:Benzoate degradation
483217.6.peg.62,Metabolic:Starch and sucrose metabolism
483217.6.peg.63,Transcription
483217.6.peg.69,Metabolic:Vitamin B2 metabolism
483217.6.peg.71,Metabolic:Pentose phosphate pathway
483217.6.peg.72,Metabolic:Pentose phosphate pathway
483217.6.peg.75,"Metabolic:Transport, extracellular"
483217.6.peg.76,"Metabolic:Transport, extracellular"
483217.6.peg.77,tRNA-Charging
483217.6.peg.79,Metabolic:Thiamine metabolism
483217.6.peg.82,Translation
483217.6.peg.83,Translation
483217.6.peg.86,Metabolic:Miscellaneous
483217.6.peg.94,Metabolic:Histidine metabolism
483217.6.peg.95,Metabolic:Folate metabolism
483217.6.peg.97,Metabolic:Histidine metabolism
483217.6.peg.98,Metabolic:Folate metabolism
483217.6.peg.99,Metabolic:Histidine metabolism
483217.6.peg.125,Metabolic:Propanoate metabolism
483217.6.peg.126,Metabolic:Propanoate metabolism
483217.6.peg.134,Metabolic:Galactose metabolism
483217.6.peg.137,Metabolic:Nucleotide sugar metabolism
483217.6.peg.164,Metabolic:Nucleotide interconversion
483217.6.peg.170,"Metabolic:Valine, leucine, and isoleucine metabolism"
483217.6.peg.182,Metabolic:Citric acid cycle
483217.6.peg.187,Metabolic:Glutamate metabolism
483217.6.peg.193,Metabolic:Glutamate metabolism
483217.6.peg.194,Metabolic:Pyruvate metabolism
483217.6.peg.198,Metabolic:Aminosugar metabolism
483217.6.peg.218,Metabolic:Purine synthesis
483217.6.peg.220,tRNA-Charging
483217.6.peg.223,tRNA-Charging
483217.6.peg.224,tRNA-Charging
483217.6.peg.225,tRNA-Charging
483217.6.peg.226,Translation
483217.6.peg.230,Metabolic:Terpenoid backbone biosynthesis
483217.6.peg.231,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
483217.6.peg.233,Metabolic:NAD metabolism
483217.6.peg.235,Metabolic:Nucleotide interconversion
483217.6.peg.239,Metabolic:Aminosugar metabolism
483217.6.peg.242,Metabolic:Terpenoid backbone biosynthesis
483217.6.peg.245,Metabolic:Nucleotide interconversion
483217.6.peg.248,Metabolic:Exchange/demand reaction
483217.6.peg.251,Metabolic:Folate metabolism
483217.6.peg.255,Metabolic:Starch and sucrose metabolism
483217.6.peg.257,Metabolic:Fructose and mannose metabolism
483217.6.peg.262,tRNA-Charging
483217.6.peg.263,Metabolic:Fructose and mannose metabolism
483217.6.peg.275,Metabolic:Nucleotide interconversion
483217.6.peg.276,Metabolic:Nucleotide interconversion
483217.6.peg.286,Metabolic:Purine synthesis
483217.6.peg.290,Metabolic:Fructose and mannose metabolism
483217.6.peg.328,Metabolic:Galactose metabolism
483217.6.peg.346,Metabolic:Exchange/demand reaction
483217.6.peg.347,tRNA-Charging
483217.6.peg.349,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
