,subsystem
g.2933.peg.6,tRNA-Charging
g.2933.peg.8,Metabolic:Lipopolysaccharide biosynthesis
679189.3.peg.9,Metabolic:Phenylalanine metabolism
g.2933.peg.12,Metabolic:Fructose and mannose metabolism
679189.3.peg.22,Metabolic:Vitamin B6 metabolism
g.2933.peg.28,tRNA-Charging
g.2933.peg.36,tRNA-Charging
g.2933.peg.37,Metabolic:Fructose and mannose metabolism
g.2933.peg.39,"Metabolic:Transport, extracellular"
g.2933.peg.43,"Metabolic:Transport, extracellular"
679189.3.peg.43,Metabolic:Pyrimidine synthesis
679189.3.peg.45,Metabolic:Purine synthesis
679189.3.peg.48,Metabolic:Purine synthesis
g.2933.peg.59,tRNA-Charging
679189.3.peg.59,Metabolic:Glycolysis/gluconeogenesis
g.2933.peg.63,tRNA-Charging
g.2933.peg.69,Metabolic:Pyruvate metabolism
g.2933.peg.74,tRNA-Charging
679189.3.peg.78,Metabolic:Pentose phosphate pathway
g.2933.peg.80,Metabolic:Cell wall biosynthesis
g.2933.peg.82,Metabolic:Others
g.2933.peg.83,Metabolic:Cell wall biosynthesis
g.2933.peg.86,Metabolic:Exchange/demand reaction
679189.3.peg.89,Metabolic:Glycolysis/gluconeogenesis
g.2933.peg.90,Metabolic:Purine catabolism
g.2933.peg.91,Transcription
g.2933.peg.99,Metabolic:Methionine and cysteine metabolism
g.2933.peg.102,Metabolic:Glutathione metabolism
679189.3.peg.107,Metabolic:Glycolysis/gluconeogenesis
g.2933.peg.111,Metabolic:Exchange/demand reaction
g.2933.peg.113,Metabolic:Pentose phosphate pathway
g.2933.peg.119,Translation
g.2933.peg.121,tRNA-Charging
g.2933.peg.122,tRNA-Charging
g.2933.peg.123,Metabolic:NAD metabolism
679189.3.peg.125,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2933.peg.127,"Metabolic:Transport, extracellular"
679189.3.peg.127,Metabolic:Pyrimidine synthesis
g.2933.peg.132,"Metabolic:Transport, extracellular"
g.2933.peg.134,Metabolic:Glycolysis/gluconeogenesis
g.2933.peg.135,tRNA-Charging
679189.3.peg.141,Metabolic:Nucleotide interconversion
g.2933.peg.150,Metabolic:Exchange/demand reaction
679189.3.peg.154,Metabolic:Glutamate metabolism
g.2933.peg.160,Translation
g.2933.peg.164,Metabolic:Cell wall biosynthesis
g.2933.peg.171,Metabolic:Cell wall biosynthesis
679189.3.peg.175,Metabolic:NAD metabolism
g.2933.peg.177,Metabolic:Pyruvate metabolism
g.2933.peg.179,Metabolic:Aminobenzoate degradation
679189.3.peg.179,Metabolic:Glutamate metabolism
g.2933.peg.182,Metabolic:Exchange/demand reaction
g.2933.peg.187,Translation
g.2933.peg.190,tRNA-Charging
679189.3.peg.193,Metabolic:Folate metabolism
g.2933.peg.194,Metabolic:Fatty acid synthesis
g.2933.peg.195,Metabolic:Exchange/demand reaction
g.2933.peg.203,tRNA-Charging
g.2933.peg.205,"Metabolic:Transport, extracellular"
g.2933.peg.208,Metabolic:Exchange/demand reaction
g.2933.peg.213,tRNA-Charging
g.2933.peg.217,tRNA-Charging
g.2933.peg.219,tRNA-Charging
g.2933.peg.221,Metabolic:NAD metabolism
g.2933.peg.228,Translation
g.2933.peg.229,Metabolic:Terpenoid backbone biosynthesis
g.2933.peg.231,Metabolic:Galactose metabolism
679189.3.peg.233,Metabolic:Purine synthesis
g.2933.peg.236,Metabolic:Lipopolysaccharide biosynthesis
g.2933.peg.237,Metabolic:Nucleotide salvage pathway
