,subsystem
511145.12.peg.1,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
511145.12.peg.2,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
511145.12.peg.3,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
511145.12.peg.6,"Metabolic:Transport, extracellular"
511145.12.peg.7,Metabolic:Pentose phosphate pathway
511145.12.peg.12,Translation
511145.12.peg.13,Translation
511145.12.peg.16,"Metabolic:Transport, extracellular"
511145.12.peg.20,tRNA-Charging
511145.12.peg.22,Metabolic:Vitamin B2 metabolism
511145.12.peg.23,tRNA-Charging
511145.12.peg.26,Metabolic:Terpenoid backbone biosynthesis
511145.12.peg.27,Metabolic:Nucleotide interconversion
511145.12.peg.28,Metabolic:Lysine metabolism
511145.12.peg.30,Metabolic:Pyrimidine synthesis
511145.12.peg.31,Metabolic:Pyrimidine synthesis
511145.12.peg.35,Metabolic:Others
511145.12.peg.37,Metabolic:Fatty acid oxidation
511145.12.peg.39,"Metabolic:Transport, extracellular"
511145.12.peg.49,Metabolic:Folate metabolism
511145.12.peg.50,Metabolic:Nucleotide interconversion
511145.12.peg.52,Translation
511145.12.peg.53,Metabolic:Vitamin B6 metabolism
511145.12.peg.54,Post-translation
511145.12.peg.59,Translation
511145.12.peg.63,Metabolic:Pentose and glucuronate interconversions
511145.12.peg.64,Metabolic:Pentose and glucuronate interconversions
511145.12.peg.65,Metabolic:Pentose phosphate pathway
511145.12.peg.68,"Metabolic:Transport, extracellular"
511145.12.peg.69,"Metabolic:Transport, extracellular"
511145.12.peg.70,"Metabolic:Transport, extracellular"
511145.12.peg.74,"Metabolic:Valine, leucine, and isoleucine metabolism"
511145.12.peg.75,"Metabolic:Valine, leucine, and isoleucine metabolism"
511145.12.peg.76,"Metabolic:Valine, leucine, and isoleucine metabolism"
511145.12.peg.77,"Metabolic:Valine, leucine, and isoleucine metabolism"
511145.12.peg.80,"Metabolic:Valine, leucine, and isoleucine metabolism"
511145.12.peg.81,"Metabolic:Valine, leucine, and isoleucine metabolism"
511145.12.peg.86,Translation
511145.12.peg.89,Metabolic:Cell wall biosynthesis
511145.12.peg.90,Metabolic:Cell wall biosynthesis
511145.12.peg.91,Metabolic:Cell wall biosynthesis
511145.12.peg.92,Metabolic:Cell wall biosynthesis
511145.12.peg.94,Metabolic:Cell wall biosynthesis
511145.12.peg.95,Metabolic:Cell wall biosynthesis
511145.12.peg.96,Metabolic:Alanine and aspartate metabolism
511145.12.peg.100,Metabolic:Lipopolysaccharide biosynthesis
511145.12.peg.102,Post-translation
511145.12.peg.106,Metabolic:CoA synthesis
511145.12.peg.107,Metabolic:Nucleotide interconversion
511145.12.peg.111,Metabolic:NAD metabolism
511145.12.peg.114,"Metabolic:Transport, extracellular"
511145.12.peg.116,"Metabolic:Valine, leucine, and isoleucine metabolism"
511145.12.peg.117,Metabolic:Glycolysis/gluconeogenesis
511145.12.peg.118,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
511145.12.peg.120,Metabolic:Citric acid cycle
511145.12.peg.122,Metabolic:Arginine and proline metabolism
511145.12.peg.123,Metabolic:Urea cycle
511145.12.peg.127,Metabolic:Pentose phosphate pathway
511145.12.peg.128,Metabolic:Nucleotide salvage pathway
511145.12.peg.129,Metabolic:Miscellaneous
511145.12.peg.134,Metabolic:beta-Alanine metabolism
511145.12.peg.137,Metabolic:CoA synthesis
511145.12.peg.138,Metabolic:CoA synthesis
