,subsystem
g.29867.CDS.3,tRNA-Charging
g.29867.CDS.5,Metabolic:Pyruvate metabolism
1139219.3.peg.14,Metabolic:Arginine and proline metabolism
g.29867.CDS.17,Metabolic:Glycerophospholipid metabolism
g.29867.CDS.22,Metabolic:Pyrimidine catabolism
g.29867.CDS.23,Metabolic:Glycolysis/gluconeogenesis
g.29867.CDS.27,tRNA-Charging
g.29867.CDS.28,Metabolic:Glycolysis/gluconeogenesis
g.29867.CDS.37,"Metabolic:Transport, extracellular"
g.29867.CDS.39,tRNA-Charging
g.29867.CDS.40,Metabolic:Phenylalanine metabolism
g.29867.CDS.44,Metabolic:Starch and sucrose metabolism
g.29867.CDS.54,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.29867.CDS.66,Metabolic:Squalene and cholesterol synthesis
g.29867.CDS.75,Metabolic:Glycolysis/gluconeogenesis
g.29867.CDS.84,Metabolic:Exchange/demand reaction
g.29867.CDS.85,Metabolic:Inositol phosphate metabolism
g.29867.CDS.87,"Metabolic:Transport, extracellular"
g.29867.CDS.98,"Metabolic:Transport, extracellular"
g.29867.CDS.107,Metabolic:Cell wall biosynthesis
g.29867.CDS.115,Metabolic:Heme synthesis
1139219.3.peg.116,Metabolic:NAD metabolism
g.29867.CDS.123,Transcription
g.29867.CDS.125,Translation
g.29867.CDS.131,tRNA-Charging
g.29867.CDS.137,Metabolic:Exchange/demand reaction
1139219.3.peg.137,Metabolic:CoA synthesis
1139219.3.peg.138,Metabolic:CoA synthesis
g.29867.CDS.139,Transcription
g.29867.CDS.140,Metabolic:Biotin metabolism
g.29867.CDS.142,Metabolic:NAD metabolism
g.29867.CDS.154,"Metabolic:Transport, extracellular"
g.29867.CDS.160,"Metabolic:Transport, extracellular"
g.29867.CDS.169,Metabolic:Galactose metabolism
g.29867.CDS.170,Metabolic:Pyrimidine catabolism
g.29867.CDS.185,Metabolic:Pentose phosphate pathway
g.29867.CDS.188,"Metabolic:Transport, extracellular"
g.29867.CDS.191,Metabolic:Pyruvate metabolism
g.29867.CDS.195,"Metabolic:Transport, extracellular"
g.29867.CDS.198,"Metabolic:Transport, extracellular"
g.29867.CDS.200,Metabolic:Phenylalanine metabolism
g.29867.CDS.201,"Metabolic:Transport, extracellular"
g.29867.CDS.207,Metabolic:Cell wall biosynthesis
g.29867.CDS.210,Metabolic:Purine catabolism
g.29867.CDS.217,Metabolic:Exchange/demand reaction
1139219.3.peg.217,Metabolic:Glycolysis/gluconeogenesis
1139219.3.peg.218,Metabolic:Glycolysis/gluconeogenesis
1139219.3.peg.219,Metabolic:Glycolysis/gluconeogenesis
g.29867.CDS.220,Transcription
1139219.3.peg.220,Translation
g.29867.CDS.221,Translation
g.29867.CDS.224,Metabolic:Butanoate metabolism
g.29867.CDS.234,"Metabolic:Transport, extracellular"
g.29867.CDS.237,Metabolic:Pyrimidine catabolism
g.29867.CDS.238,Metabolic:Glycolysis/gluconeogenesis
g.29867.CDS.239,"Metabolic:Transport, extracellular"
