,subsystem
862514.3.peg.2,Metabolic:Methionine and cysteine metabolism
862514.3.peg.7,tRNA-Charging
862514.3.peg.9,Translation
862514.3.peg.15,Metabolic:Starch and sucrose metabolism
862514.3.peg.17,"Metabolic:Transport, extracellular"
862514.3.peg.18,Metabolic:Nucleotide interconversion
862514.3.peg.24,Metabolic:Alanine and aspartate metabolism
862514.3.peg.30,Metabolic:Aminosugar metabolism
862514.3.peg.31,Metabolic:Aminosugar metabolism
862514.3.peg.34,Metabolic:Aminosugar metabolism
862514.3.peg.36,Metabolic:Starch and sucrose metabolism
862514.3.peg.37,"Metabolic:Transport, extracellular"
862514.3.peg.39,Metabolic:Starch and sucrose metabolism
862514.3.peg.47,Metabolic:Glycolysis/gluconeogenesis
862514.3.peg.49,"Metabolic:Transport, extracellular"
862514.3.peg.50,Metabolic:Pentose phosphate pathway
862514.3.peg.51,Metabolic:Pentose and glucuronate interconversions
862514.3.peg.52,Metabolic:Pentose and glucuronate interconversions
862514.3.peg.53,Metabolic:Alanine and aspartate metabolism
862514.3.peg.54,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
862514.3.peg.62,Metabolic:Glycerophospholipid metabolism
862514.3.peg.65,Metabolic:Pyruvate metabolism
862514.3.peg.68,Metabolic:Pentose and glucuronate interconversions
862514.3.peg.70,Metabolic:Fructose and mannose metabolism
862514.3.peg.71,Metabolic:Fructose and mannose metabolism
862514.3.peg.72,"Metabolic:Transport, extracellular"
862514.3.peg.76,Metabolic:Starch and sucrose metabolism
862514.3.peg.77,Metabolic:Aminosugar metabolism
862514.3.peg.81,"Metabolic:Transport, extracellular"
862514.3.peg.82,"Metabolic:Transport, extracellular"
862514.3.peg.87,"Metabolic:Transport, extracellular"
862514.3.peg.93,Metabolic:Pentose phosphate pathway
862514.3.peg.94,Metabolic:Pentose phosphate pathway
862514.3.peg.97,Metabolic:Glycolysis/gluconeogenesis
862514.3.peg.99,Metabolic:Galactose metabolism
862514.3.peg.100,Metabolic:Galactose metabolism
862514.3.peg.101,Metabolic:Galactose metabolism
862514.3.peg.102,Metabolic:Galactose metabolism
862514.3.peg.103,Metabolic:Galactose metabolism
862514.3.peg.109,Metabolic:Sulfur metabolism
862514.3.peg.114,tRNA-Charging
862514.3.peg.117,Metabolic:Cell wall biosynthesis
862514.3.peg.131,Metabolic:Cell wall biosynthesis
862514.3.peg.135,Metabolic:CoA synthesis
862514.3.peg.138,Metabolic:Exchange/demand reaction
862514.3.peg.139,tRNA-Charging
862514.3.peg.144,Translation
862514.3.peg.145,tRNA-Charging
