,subsystem
g.24585.CDS.2,Metabolic:Pyrimidine synthesis
g.24585.CDS.3,tRNA-Charging
g.24585.CDS.13,Metabolic:Cell wall biosynthesis
g.24585.CDS.19,"Metabolic:Transport, extracellular"
1136177.4.peg.19,Metabolic:Alanine and aspartate metabolism
g.24585.CDS.21,"Metabolic:Transport, extracellular"
g.24585.CDS.24,"Metabolic:Transport, extracellular"
g.24585.CDS.26,"Metabolic:Transport, extracellular"
g.24585.CDS.28,tRNA-Charging
1136177.4.peg.29,Metabolic:Pyrimidine synthesis
1136177.4.peg.30,Metabolic:Pyrimidine synthesis
1136177.4.peg.31,Metabolic:Urea cycle
1136177.4.peg.32,Metabolic:Urea cycle
1136177.4.peg.33,Metabolic:Arginine and proline metabolism
1136177.4.peg.34,Metabolic:Arginine and proline metabolism
g.24585.CDS.35,Metabolic:Exchange/demand reaction
1136177.4.peg.35,Metabolic:Arginine and proline metabolism
g.24585.CDS.36,Metabolic:Phenylalanine metabolism
g.24585.CDS.37,tRNA-Charging
g.24585.CDS.39,"Metabolic:Transport, extracellular"
g.24585.CDS.41,Metabolic:Exchange/demand reaction
g.24585.CDS.42,Metabolic:Vitamin B2 metabolism
g.24585.CDS.43,Metabolic:Exchange/demand reaction
g.24585.CDS.47,"Metabolic:Transport, extracellular"
g.24585.CDS.48,tRNA-Charging
g.24585.CDS.49,Metabolic:Cell wall biosynthesis
g.24585.CDS.56,tRNA-Charging
g.24585.CDS.58,Metabolic:Arginine and proline metabolism
g.24585.CDS.62,"Metabolic:Transport, extracellular"
1136177.4.peg.62,Metabolic:Arginine and proline metabolism
g.24585.CDS.66,tRNA-Charging
1136177.4.peg.67,Metabolic:NAD metabolism
g.24585.CDS.72,"Metabolic:Transport, extracellular"
1136177.4.peg.73,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
1136177.4.peg.74,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.24585.CDS.76,Metabolic:Glyoxylate and dicarboxylate metabolism
g.24585.CDS.79,"Metabolic:Transport, extracellular"
g.24585.CDS.82,Metabolic:Biotin metabolism
g.24585.CDS.84,"Metabolic:Transport, extracellular"
g.24585.CDS.85,Metabolic:Citric acid cycle
g.24585.CDS.90,tRNA-Charging
g.24585.CDS.91,"Metabolic:Transport, extracellular"
1136177.4.peg.92,Metabolic:Glycolysis/gluconeogenesis
g.24585.CDS.97,Metabolic:Biotin metabolism
g.24585.CDS.99,tRNA-Charging
g.24585.CDS.100,Metabolic:Arginine and proline metabolism
g.24585.CDS.101,tRNA-Charging
g.24585.CDS.105,Metabolic:NAD metabolism
