,subsystem
g.2094.peg.2,Metabolic:Propanoate metabolism
g.2094.peg.3,Translation
g.2094.peg.21,Metabolic:Arginine and proline metabolism
g.2094.peg.23,Metabolic:Lipopolysaccharide biosynthesis
g.2094.peg.24,Translation
527012.3.peg.30,Metabolic:Tetrahydrobiopterin metabolism
g.2094.peg.36,Metabolic:Nucleotide interconversion
g.2094.peg.38,Metabolic:Pentose and glucuronate interconversions
g.2094.peg.43,Translation
g.2094.peg.47,Transcription
g.2094.peg.50,Metabolic:Exchange/demand reaction
g.2094.peg.63,Metabolic:Methionine and cysteine metabolism
527012.3.peg.77,Metabolic:Pentose phosphate pathway
527012.3.peg.78,Metabolic:Histidine metabolism
527012.3.peg.80,Metabolic:Histidine metabolism
527012.3.peg.81,Metabolic:Histidine metabolism
527012.3.peg.82,Metabolic:Histidine metabolism
527012.3.peg.83,Metabolic:Histidine metabolism
527012.3.peg.84,Metabolic:Histidine metabolism
527012.3.peg.85,Metabolic:Histidine metabolism
g.2094.peg.87,Metabolic:Selenoamino acid metabolism
g.2094.peg.91,tRNA-Charging
g.2094.peg.102,"Metabolic:Transport, extracellular"
527012.3.peg.110,Metabolic:Vitamin B12 metabolism
g.2094.peg.115,Metabolic:Pyruvate metabolism
g.2094.peg.119,Metabolic:Pyruvate metabolism
g.2094.peg.122,Metabolic:Arginine and proline metabolism
527012.3.peg.127,Metabolic:Vitamin B12 metabolism
527012.3.peg.128,Metabolic:Vitamin B12 metabolism
527012.3.peg.129,Metabolic:Vitamin B12 metabolism
527012.3.peg.132,Metabolic:Vitamin B12 metabolism
527012.3.peg.133,Metabolic:Vitamin B12 metabolism
g.2094.peg.134,"Metabolic:Transport, extracellular"
527012.3.peg.134,Metabolic:Vitamin B12 metabolism
g.2094.peg.135,Metabolic:Exchange/demand reaction
527012.3.peg.135,Metabolic:Vitamin B12 metabolism
527012.3.peg.136,Metabolic:Vitamin B12 metabolism
527012.3.peg.137,Metabolic:Vitamin B12 metabolism
527012.3.peg.138,Metabolic:Vitamin B12 metabolism
