,subsystem
g.2213.peg.1,tRNA-Charging
g.2213.peg.3,Translation
536233.3.peg.20,Metabolic:Pentose phosphate pathway
536233.3.peg.21,Metabolic:Pentose phosphate pathway
g.2213.peg.40,Translation
536233.3.peg.57,Metabolic:Nucleotide interconversion
536233.3.peg.59,Metabolic:Arginine and proline metabolism
g.2213.peg.76,Translation
g.2213.peg.77,Translation
g.2213.peg.93,Translation
g.2213.peg.95,Translation
g.2213.peg.101,Translation
g.2213.peg.102,Translation
g.2213.peg.113,Translation
g.2213.peg.118,Translation
g.2213.peg.123,Translation
536233.3.peg.141,Metabolic:Pentose phosphate pathway
536233.3.peg.142,Metabolic:Pentose phosphate pathway
g.2213.peg.147,Translation
g.2213.peg.149,Transcription
g.2213.peg.151,Metabolic:NAD metabolism
g.2213.peg.155,Transcription
g.2213.peg.157,Translation
536233.3.peg.162,Metabolic:Glycolysis/gluconeogenesis
g.2213.peg.182,Translation
g.2213.peg.187,Metabolic:Nucleotide interconversion
g.2213.peg.194,Translation
536233.3.peg.205,Metabolic:Alanine and aspartate metabolism
g.2213.peg.211,Translation
g.2213.peg.221,Translation
536233.3.peg.225,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2213.peg.229,Translation
g.2213.peg.236,Translation
g.2213.peg.253,Translation
g.2213.peg.294,Translation
536233.3.peg.296,Metabolic:Glutamate metabolism
536233.3.peg.299,Metabolic:Histidine metabolism
536233.3.peg.302,Metabolic:Vitamin B6 metabolism
g.2213.peg.320,Translation
g.2213.peg.337,Translation
g.2213.peg.340,Translation
g.2213.peg.346,Translation
536233.3.peg.359,Metabolic:Phenylalanine metabolism
536233.3.peg.360,Metabolic:Phenylalanine metabolism
536233.3.peg.361,Metabolic:Phenylalanine metabolism
536233.3.peg.363,Metabolic:Phenylalanine metabolism
536233.3.peg.365,Metabolic:Tyrosine metabolism
g.2213.peg.367,tRNA-Charging
g.2213.peg.376,Translation
536233.3.peg.376,Metabolic:Glycolysis/gluconeogenesis
536233.3.peg.381,Metabolic:Arginine and proline metabolism
536233.3.peg.382,Metabolic:Arginine and proline metabolism
536233.3.peg.383,Metabolic:Arginine and proline metabolism
536233.3.peg.384,Metabolic:Urea cycle
536233.3.peg.385,Metabolic:Urea cycle
536233.3.peg.386,Metabolic:Alanine and aspartate metabolism
536233.3.peg.387,Metabolic:Alanine and aspartate metabolism
536233.3.peg.388,Metabolic:Glycolysis/gluconeogenesis
536233.3.peg.395,Metabolic:Thiamine metabolism
536233.3.peg.397,Metabolic:Thiamine metabolism
g.2213.peg.403,tRNA-Charging
g.2213.peg.410,Translation
g.2213.peg.412,Translation
536233.3.peg.423,Metabolic:Methionine and cysteine metabolism
536233.3.peg.424,Metabolic:Methionine and cysteine metabolism
g.2213.peg.438,Translation
536233.3.peg.438,Metabolic:Glycolysis/gluconeogenesis
536233.3.peg.439,Metabolic:Glycolysis/gluconeogenesis
536233.3.peg.440,Metabolic:Glycolysis/gluconeogenesis
g.2213.peg.444,Transcription
536233.3.peg.444,Metabolic:Glycolysis/gluconeogenesis
536233.3.peg.446,Translation
536233.3.peg.452,Metabolic:Glutamate metabolism
g.2213.peg.460,Translation
g.2213.peg.472,Translation
g.2213.peg.539,Translation
g.2213.peg.547,Translation
536233.3.peg.555,Metabolic:NAD metabolism
536233.3.peg.556,Metabolic:NAD metabolism
536233.3.peg.557,Metabolic:NAD metabolism
g.2213.peg.563,Translation
536233.3.peg.571,Metabolic:Tryptophan metabolism
g.2213.peg.586,Translation
g.2213.peg.594,Translation
536233.3.peg.596,Metabolic:Alanine and aspartate metabolism
g.2213.peg.605,Translation
g.2213.peg.619,Translation
g.2213.peg.632,Translation
g.2213.peg.649,Translation
536233.3.peg.649,Metabolic:Vitamin B12 metabolism
536233.3.peg.650,Metabolic:Vitamin B12 metabolism
536233.3.peg.651,Metabolic:Vitamin B12 metabolism
536233.3.peg.654,Metabolic:Vitamin B12 metabolism
536233.3.peg.655,Metabolic:Vitamin B12 metabolism
536233.3.peg.656,Metabolic:Vitamin B12 metabolism
