,subsystem
g.2611.peg.1,Metabolic:Glutathione metabolism
g.2611.peg.8,Metabolic:Exchange/demand reaction
g.2611.peg.11,Translation
g.2611.peg.13,Translation
g.2611.peg.15,Metabolic:Pyrimidine synthesis
596327.3.peg.16,Metabolic:Vitamin B6 metabolism
g.2611.peg.18,tRNA-Charging
596327.3.peg.24,Metabolic:Folate metabolism
g.2611.peg.25,Metabolic:Sulfur metabolism
596327.3.peg.25,Metabolic:Folate metabolism
g.2611.peg.29,Metabolic:Terpenoid backbone biosynthesis
596327.3.peg.32,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2611.peg.33,tRNA-Charging
g.2611.peg.37,Metabolic:Exchange/demand reaction
g.2611.peg.40,Metabolic:ROS detoxification
g.2611.peg.46,Metabolic:Terpenoid backbone biosynthesis
g.2611.peg.49,"Metabolic:Transport, extracellular"
596327.3.peg.50,Metabolic:Vitamin B12 metabolism
g.2611.peg.51,Translation
596327.3.peg.51,Metabolic:Vitamin B12 metabolism
g.2611.peg.58,tRNA-Charging
g.2611.peg.65,Metabolic:Lipopolysaccharide biosynthesis
596327.3.peg.69,Metabolic:Citric acid cycle
g.2611.peg.75,Metabolic:Glycerophospholipid metabolism
g.2611.peg.90,Metabolic:Pyruvate metabolism
g.2611.peg.96,tRNA-Charging
596327.3.peg.99,Metabolic:Pentose phosphate pathway
g.2611.peg.104,tRNA-Charging
g.2611.peg.105,tRNA-Charging
g.2611.peg.108,tRNA-Charging
g.2611.peg.110,tRNA-Charging
g.2611.peg.112,Metabolic:Terpenoid backbone biosynthesis
596327.3.peg.113,Metabolic:Purine synthesis
g.2611.peg.117,tRNA-Charging
g.2611.peg.120,Metabolic:Biotin metabolism
596327.3.peg.120,Metabolic:beta-Alanine metabolism
g.2611.peg.123,tRNA-Charging
596327.3.peg.123,Metabolic:Citric acid cycle
g.2611.peg.124,"Metabolic:Transport, extracellular"
596327.3.peg.124,Metabolic:Citric acid cycle
596327.3.peg.125,Metabolic:Citric acid cycle
g.2611.peg.126,Metabolic:Exchange/demand reaction
g.2611.peg.130,Metabolic:Fructose and mannose metabolism
g.2611.peg.132,Metabolic:Pyruvate metabolism
g.2611.peg.135,Metabolic:Folate metabolism
596327.3.peg.137,Metabolic:Vitamin B12 metabolism
g.2611.peg.142,tRNA-Charging
g.2611.peg.143,tRNA-Charging
g.2611.peg.145,Metabolic:Arginine and proline metabolism
g.2611.peg.146,Metabolic:Pyrimidine synthesis
g.2611.peg.152,"Metabolic:Transport, extracellular"
g.2611.peg.153,Metabolic:Vitamin B12 metabolism
g.2611.peg.154,Metabolic:Exchange/demand reaction
g.2611.peg.155,tRNA-Charging
g.2611.peg.169,Translation
g.2611.peg.173,Metabolic:Exchange/demand reaction
596327.3.peg.175,Metabolic:Glutamate metabolism
g.2611.peg.181,Translation
g.2611.peg.182,tRNA-Charging
g.2611.peg.183,Metabolic:Vitamin B12 metabolism
g.2611.peg.184,Metabolic:Exchange/demand reaction
g.2611.peg.187,Metabolic:Nucleotide interconversion
596327.3.peg.187,Metabolic:Purine synthesis
g.2611.peg.188,Metabolic:Nucleotide interconversion
g.2611.peg.193,Metabolic:Exchange/demand reaction
596327.3.peg.194,Metabolic:Pyrimidine synthesis
g.2611.peg.198,Metabolic:Cell wall biosynthesis
g.2611.peg.201,Metabolic:Aminobenzoate degradation
596327.3.peg.201,Metabolic:Vitamin B2 metabolism
g.2611.peg.206,Metabolic:Lipopolysaccharide biosynthesis
g.2611.peg.209,Metabolic:Propanoate metabolism
596327.3.peg.209,Metabolic:Glycolysis/gluconeogenesis
g.2611.peg.213,Translation
596327.3.peg.218,Metabolic:Vitamin B12 metabolism
g.2611.peg.220,tRNA-Charging
596327.3.peg.220,Metabolic:Vitamin B12 metabolism
g.2611.peg.222,tRNA-Charging
596327.3.peg.222,Metabolic:Vitamin B12 metabolism
596327.3.peg.224,Metabolic:Vitamin B12 metabolism
596327.3.peg.227,Metabolic:Cell wall biosynthesis
g.2611.peg.230,Metabolic:Exchange/demand reaction
g.2611.peg.235,Metabolic:Folate metabolism
g.2611.peg.237,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2611.peg.239,Metabolic:Pentose and glucuronate interconversions
596327.3.peg.239,Metabolic:Folate metabolism
g.2611.peg.245,Translation
g.2611.peg.255,tRNA-Charging
g.2611.peg.256,Metabolic:Cell wall biosynthesis
g.2611.peg.257,Metabolic:Aminosugar metabolism
g.2611.peg.258,Translation
g.2611.peg.263,Metabolic:Unassigned
g.2611.peg.283,Metabolic:Vitamin B12 metabolism
596327.3.peg.290,Metabolic:Vitamin B6 metabolism
g.2611.peg.293,Metabolic:Folate metabolism
596327.3.peg.298,Metabolic:Phenylalanine metabolism
g.2611.peg.301,Metabolic:Cell wall biosynthesis
g.2611.peg.302,Metabolic:Pentose and glucuronate interconversions
g.2611.peg.305,tRNA-Charging
