,subsystem
866776.4.peg.1,Metabolic:Glutamate metabolism
866776.4.peg.8,Metabolic:Biotin metabolism
g.3463.peg.12,Translation
g.3463.peg.13,Metabolic:Vitamin B12 metabolism
g.3463.peg.18,Metabolic:Cell wall biosynthesis
g.3463.peg.21,Metabolic:Terpenoid backbone biosynthesis
g.3463.peg.22,Metabolic:Heme synthesis
g.3463.peg.23,Metabolic:Carbon fixation in photosynthetic organisms
g.3463.peg.28,Metabolic:Urea cycle
g.3463.peg.29,Metabolic:Glycerophospholipid metabolism
g.3463.peg.30,Metabolic:Pyruvate metabolism
866776.4.peg.31,Metabolic:Thiamine metabolism
866776.4.peg.32,Metabolic:Thiamine metabolism
g.3463.peg.37,Translation
g.3463.peg.38,tRNA-Charging
866776.4.peg.47,Metabolic:Aminosugar metabolism
g.3463.peg.49,Metabolic:Vitamin B2 metabolism
866776.4.peg.50,Metabolic:Cell wall biosynthesis
g.3463.peg.54,Metabolic:Cell wall biosynthesis
g.3463.peg.57,"Metabolic:Transport, extracellular"
g.3463.peg.62,Transcription
g.3463.peg.66,Metabolic:Phenylalanine metabolism
866776.4.peg.67,Metabolic:Alanine and aspartate metabolism
866776.4.peg.68,Metabolic:NAD metabolism
g.3463.peg.69,Metabolic:NAD metabolism
g.3463.peg.71,"Metabolic:Transport, extracellular"
866776.4.peg.76,Metabolic:Methionine and cysteine metabolism
g.3463.peg.77,tRNA-Charging
866776.4.peg.77,Metabolic:Methionine and cysteine metabolism
866776.4.peg.79,Metabolic:Methionine and cysteine metabolism
g.3463.peg.83,Metabolic:Pyruvate metabolism
866776.4.peg.83,Metabolic:Tryptophan metabolism
866776.4.peg.84,Metabolic:Tryptophan metabolism
866776.4.peg.85,Metabolic:Tryptophan metabolism
866776.4.peg.86,Metabolic:Tryptophan metabolism
866776.4.peg.87,Metabolic:Pyrimidine synthesis
866776.4.peg.88,Metabolic:Tryptophan metabolism
g.3463.peg.94,tRNA-Charging
g.3463.peg.101,Translation
g.3463.peg.102,tRNA-Charging
g.3463.peg.105,Metabolic:Pyruvate metabolism
g.3463.peg.107,Metabolic:Cell wall biosynthesis
866776.4.peg.107,Metabolic:Methionine and cysteine metabolism
g.3463.peg.111,"Metabolic:Transport, extracellular"
g.3463.peg.114,Metabolic:Urea cycle
g.3463.peg.116,Metabolic:NAD metabolism
g.3463.peg.117,"Metabolic:Transport, extracellular"
g.3463.peg.118,Translation
866776.4.peg.118,Metabolic:Histidine metabolism
866776.4.peg.119,Metabolic:Histidine metabolism
866776.4.peg.120,Metabolic:Histidine metabolism
866776.4.peg.121,Metabolic:Histidine metabolism
866776.4.peg.123,Metabolic:Histidine metabolism
866776.4.peg.124,Metabolic:Histidine metabolism
866776.4.peg.125,Metabolic:Histidine metabolism
866776.4.peg.126,Metabolic:Histidine metabolism
866776.4.peg.127,Metabolic:Histidine metabolism
g.3463.peg.129,Metabolic:Phenylalanine metabolism
g.3463.peg.137,Metabolic:Arginine and proline metabolism
g.3463.peg.139,"Metabolic:Transport, extracellular"
g.3463.peg.149,"Metabolic:Transport, extracellular"
g.3463.peg.152,Metabolic:Vitamin B12 metabolism
g.3463.peg.155,Translation
866776.4.peg.156,Metabolic:Glycolysis/gluconeogenesis
g.3463.peg.157,tRNA-Charging
866776.4.peg.161,Metabolic:Methionine and cysteine metabolism
g.3463.peg.165,Metabolic:Nucleotide interconversion
866776.4.peg.165,Metabolic:Pyrimidine synthesis
866776.4.peg.173,Metabolic:Citric acid cycle
866776.4.peg.177,Metabolic:Terpenoid backbone biosynthesis
g.3463.peg.182,tRNA-Charging
g.3463.peg.189,Metabolic:Glyoxylate and dicarboxylate metabolism
g.3463.peg.191,Metabolic:Glycerophospholipid metabolism
g.3463.peg.192,Transcription
g.3463.peg.198,Metabolic:Pentose phosphate pathway
866776.4.peg.198,Metabolic:Pyrimidine synthesis
866776.4.peg.199,Metabolic:Pyrimidine synthesis
g.3463.peg.200,Metabolic:Pyrimidine catabolism
g.3463.peg.204,Metabolic:Heme synthesis
g.3463.peg.205,Translation
g.3463.peg.207,Translation
g.3463.peg.208,Metabolic:Histidine metabolism
g.3463.peg.212,"Metabolic:Transport, extracellular"
g.3463.peg.215,Translation
g.3463.peg.220,"Metabolic:Transport, extracellular"
g.3463.peg.221,Metabolic:Aminosugar metabolism
g.3463.peg.223,Metabolic:Cell wall biosynthesis
866776.4.peg.225,Metabolic:Arginine and proline metabolism
g.3463.peg.230,Metabolic:Glycolysis/gluconeogenesis
866776.4.peg.233,"Metabolic:Valine, leucine, and isoleucine metabolism"
866776.4.peg.235,"Metabolic:Valine, leucine, and isoleucine metabolism"
866776.4.peg.236,"Metabolic:Valine, leucine, and isoleucine metabolism"
866776.4.peg.243,Metabolic:Citric acid cycle
g.3463.peg.247,Translation
g.3463.peg.250,"Metabolic:Transport, extracellular"
g.3463.peg.257,Translation
g.3463.peg.265,Translation
g.3463.peg.275,"Metabolic:Transport, extracellular"
g.3463.peg.280,Metabolic:Glutamate metabolism
g.3463.peg.283,tRNA-Charging
g.3463.peg.286,Metabolic:Heme synthesis
g.3463.peg.288,"Metabolic:Transport, extracellular"
g.3463.peg.293,Metabolic:NAD metabolism
g.3463.peg.303,Metabolic:Exchange/demand reaction
g.3463.peg.305,Metabolic:Exchange/demand reaction
g.3463.peg.307,Metabolic:Exchange/demand reaction
g.3463.peg.311,Metabolic:Lipopolysaccharide biosynthesis
g.3463.peg.317,Metabolic:tRNA Charging
g.3463.peg.322,Metabolic:Glyoxylate and dicarboxylate metabolism
