,subsystem
6x7.58943.peg.1,Metabolic:Pentose and glucuronate interconversions
6x7.58943.peg.3,Metabolic:Galactose metabolism
6x7.58943.peg.4,Metabolic:Galactose metabolism
6x7.58943.peg.5,"Metabolic:Transport, extracellular"
6x7.58943.peg.11,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58943.peg.12,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58943.peg.19,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58943.peg.23,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58943.peg.26,Metabolic:Starch and sucrose metabolism
6x7.58943.peg.27,"Metabolic:Transport, extracellular"
6x7.58943.peg.40,Metabolic:Exchange/demand reaction
6x7.58943.peg.42,Metabolic:Exchange/demand reaction
6x7.58943.peg.43,Metabolic:Exchange/demand reaction
6x7.58943.peg.44,tRNA-Charging
6x7.58943.peg.45,Metabolic:Exchange/demand reaction
6x7.58943.peg.46,Post-translation
6x7.58943.peg.52,"Metabolic:Transport, extracellular"
6x7.58943.peg.55,"Metabolic:Transport, extracellular"
6x7.58943.peg.56,"Metabolic:Transport, extracellular"
6x7.58943.peg.57,"Metabolic:Transport, extracellular"
6x7.58943.peg.58,"Metabolic:Transport, extracellular"
6x7.58943.peg.59,Metabolic:Aminosugar metabolism
6x7.58943.peg.60,Metabolic:Cell wall biosynthesis
6x7.58943.peg.61,Metabolic:Respiration
6x7.58943.peg.62,Metabolic:Respiration
6x7.58943.peg.63,Metabolic:Respiration
6x7.58943.peg.64,Metabolic:Respiration
6x7.58943.peg.65,Metabolic:Respiration
6x7.58943.peg.66,Metabolic:Respiration
6x7.58943.peg.67,Metabolic:Respiration
6x7.58943.peg.68,Metabolic:Respiration
6x7.58943.peg.69,Metabolic:Respiration
6x7.58943.peg.70,Translation
6x7.58943.peg.74,Metabolic:Alanine and aspartate metabolism
6x7.58943.peg.78,"Metabolic:Transport, extracellular"
6x7.58943.peg.79,"Metabolic:Transport, extracellular"
6x7.58943.peg.80,"Metabolic:Transport, extracellular"
6x7.58943.peg.81,"Metabolic:Transport, extracellular"
6x7.58943.peg.82,Metabolic:Pentose phosphate pathway
6x7.58943.peg.92,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58943.peg.93,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58943.peg.94,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58943.peg.95,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58943.peg.97,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58943.peg.100,Metabolic:NAD metabolism
6x7.58943.peg.101,"Metabolic:Transport, extracellular"
6x7.58943.peg.103,Metabolic:Nucleotide interconversion
6x7.58943.peg.104,Translation
6x7.58943.peg.105,Metabolic:Sulfur metabolism
6x7.58943.peg.107,Metabolic:Cell wall biosynthesis
6x7.58943.peg.109,Metabolic:Aminosugar metabolism
6x7.58943.peg.110,Metabolic:Pentose and glucuronate interconversions
6x7.58943.peg.111,Metabolic:Nucleotide sugar metabolism
6x7.58943.peg.112,Metabolic:Nucleotide sugar metabolism
6x7.58943.peg.113,Metabolic:Cell wall biosynthesis
6x7.58943.peg.122,Metabolic:Heme synthesis
6x7.58943.peg.123,Metabolic:Heme synthesis
6x7.58943.peg.125,Metabolic:Nucleotide interconversion
6x7.58943.peg.128,Metabolic:Lysine metabolism
6x7.58943.peg.132,Metabolic:Exchange/demand reaction
6x7.58943.peg.133,"Metabolic:Transport, extracellular"
6x7.58943.peg.136,Metabolic:Glycerophospholipid metabolism
6x7.58943.peg.140,Metabolic:Glycerophospholipid metabolism
6x7.58943.peg.144,Metabolic:Methionine and cysteine metabolism
6x7.58943.peg.146,Metabolic:Pyrimidine catabolism
6x7.58943.peg.148,Metabolic:Cell wall biosynthesis
6x7.58943.peg.150,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
6x7.58943.peg.151,Post-translation
6x7.58943.peg.156,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
6x7.58943.peg.159,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58943.peg.160,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58943.peg.163,"Metabolic:Transport, extracellular"
6x7.58943.peg.164,Metabolic:Vitamin B12 metabolism
6x7.58943.peg.166,"Metabolic:Transport, extracellular"
6x7.58943.peg.168,Metabolic:Glycerophospholipid metabolism
6x7.58943.peg.174,Metabolic:Pyruvate metabolism
6x7.58943.peg.177,Metabolic:NAD metabolism
6x7.58943.peg.178,Transcription
6x7.58943.peg.184,Metabolic:Exchange/demand reaction
6x7.58943.peg.185,Translation
6x7.58943.peg.187,Metabolic:Vitamin B6 metabolism
6x7.58943.peg.188,Metabolic:CoA synthesis
6x7.58943.peg.195,Metabolic:Purine synthesis
6x7.58943.peg.201,Metabolic:Nitrogen metabolism
6x7.58943.peg.202,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58943.peg.207,"Metabolic:Transport, extracellular"
6x7.58943.peg.211,Metabolic:Inositol phosphate metabolism
6x7.58943.peg.221,Metabolic:Glutathione metabolism
6x7.58943.peg.226,Metabolic:Nucleotide interconversion
6x7.58943.peg.227,Translation
6x7.58943.peg.229,Metabolic:Terpenoid backbone biosynthesis
6x7.58943.peg.230,tRNA-Charging
6x7.58943.peg.238,Metabolic:Nucleotide interconversion
6x7.58943.peg.239,Metabolic:Nucleotide interconversion
6x7.58943.peg.248,Metabolic:Purine synthesis
6x7.58943.peg.249,Metabolic:Purine synthesis
6x7.58943.peg.251,Metabolic:Glycolysis/gluconeogenesis
6x7.58943.peg.252,Metabolic:Nucleotide salvage pathway
6x7.58943.peg.253,"Metabolic:Transport, extracellular"
6x7.58943.peg.254,Metabolic:Exchange/demand reaction
6x7.58943.peg.255,Metabolic:Glutathione metabolism
6x7.58943.peg.257,"Metabolic:Transport, extracellular"
6x7.58943.peg.258,"Metabolic:Transport, extracellular"
