,subsystem
537970.15.peg.1,Metabolic:Exchange/demand reaction
537970.15.peg.2,Metabolic:Exchange/demand reaction
537970.15.peg.3,Metabolic:Exchange/demand reaction
537970.15.peg.4,Metabolic:Cell wall biosynthesis
537970.15.peg.6,Metabolic:Biotin metabolism
537970.15.peg.7,"Metabolic:Transport, extracellular"
537970.15.peg.10,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
537970.15.peg.12,Metabolic:Histidine metabolism
537970.15.peg.13,Metabolic:Nucleotide interconversion
537970.15.peg.19,"Metabolic:Transport, extracellular"
537970.15.peg.21,Metabolic:Thiamine metabolism
537970.15.peg.23,Metabolic:Lipopolysaccharide biosynthesis
537970.15.peg.24,Metabolic:Lipopolysaccharide biosynthesis
537970.15.peg.25,Metabolic:Lipopolysaccharide biosynthesis
537970.15.peg.30,tRNA-Charging
537970.15.peg.31,Metabolic:Exchange/demand reaction
537970.15.peg.32,tRNA-Charging
537970.15.peg.34,Metabolic:Lipopolysaccharide biosynthesis
537970.15.peg.41,Metabolic:Pyruvate metabolism
537970.15.peg.45,"Metabolic:Transport, extracellular"
537970.15.peg.46,Metabolic:Nucleotide salvage pathway
537970.15.peg.47,Metabolic:Nucleotide salvage pathway
537970.15.peg.49,Metabolic:Pentose phosphate pathway
537970.15.peg.52,Metabolic:Folate metabolism
537970.15.peg.55,"Metabolic:Transport, extracellular"
537970.15.peg.65,Metabolic:Pyruvate metabolism
537970.15.peg.66,Metabolic:Fatty acid synthesis
537970.15.peg.67,Metabolic:Biotin metabolism
537970.15.peg.68,Metabolic:Fatty acid synthesis
537970.15.peg.70,Metabolic:Cell wall biosynthesis
537970.15.peg.82,"Metabolic:Valine, leucine, and isoleucine metabolism"
537970.15.peg.83,"Metabolic:Valine, leucine, and isoleucine metabolism"
537970.15.peg.85,Metabolic:Respiration
537970.15.peg.87,Metabolic:Pyrimidine synthesis
537970.15.peg.88,Translation
537970.15.peg.93,"Metabolic:Valine, leucine, and isoleucine metabolism"
537970.15.peg.94,Metabolic:Glycerophospholipid metabolism
537970.15.peg.97,Translation
537970.15.peg.99,Metabolic:Histidine metabolism
537970.15.peg.101,Metabolic:Histidine metabolism
537970.15.peg.104,Metabolic:Vitamin B6 metabolism
537970.15.peg.105,Metabolic:Respiration
537970.15.peg.107,Metabolic:Methionine and cysteine metabolism
537970.15.peg.111,Metabolic:Nucleotide interconversion
537970.15.peg.113,tRNA-Charging
537970.15.peg.114,Metabolic:Cell wall biosynthesis
537970.15.peg.115,Metabolic:Fatty acid synthesis
537970.15.peg.120,Metabolic:Propanoate metabolism
537970.15.peg.133,Metabolic:Purine synthesis
537970.15.peg.134,Metabolic:Purine synthesis
537970.15.peg.135,Metabolic:Purine synthesis
537970.15.peg.137,Metabolic:Glycerophospholipid metabolism
537970.15.peg.140,Metabolic:Cell wall biosynthesis
537970.15.peg.152,Metabolic:Galactose metabolism
537970.15.peg.158,Metabolic:Glycerophospholipid metabolism
537970.15.peg.167,Metabolic:Fatty acid synthesis
537970.15.peg.168,Metabolic:Propanoate metabolism
537970.15.peg.169,Metabolic:Aminosugar metabolism
537970.15.peg.170,Metabolic:Aminosugar metabolism
537970.15.peg.171,Metabolic:Aminosugar metabolism
537970.15.peg.172,Metabolic:Aminosugar metabolism
537970.15.peg.173,Metabolic:Starch and sucrose metabolism
537970.15.peg.175,Metabolic:Aminosugar metabolism
537970.15.peg.177,Metabolic:Cell wall biosynthesis
537970.15.peg.178,Metabolic:Galactose metabolism
537970.15.peg.183,Metabolic:Methionine and cysteine metabolism
537970.15.peg.184,Metabolic:Methionine and cysteine metabolism
537970.15.peg.185,tRNA-Charging
537970.15.peg.187,Metabolic:Lipopolysaccharide biosynthesis
537970.15.peg.188,"Metabolic:Valine, leucine, and isoleucine metabolism"
537970.15.peg.189,"Metabolic:Valine, leucine, and isoleucine metabolism"
537970.15.peg.190,Metabolic:Thiamine metabolism
537970.15.peg.192,Metabolic:Tyrosine metabolism
537970.15.peg.197,tRNA-Charging
537970.15.peg.203,Metabolic:Purine synthesis
537970.15.peg.207,Metabolic:Nucleotide sugar metabolism
537970.15.peg.208,Metabolic:Nucleotide sugar metabolism
537970.15.peg.211,tRNA-Charging
537970.15.peg.219,Translation
537970.15.peg.221,Transcription
537970.15.peg.222,Translation
537970.15.peg.223,tRNA-Charging
537970.15.peg.224,tRNA-Charging
537970.15.peg.225,tRNA-Charging
537970.15.peg.226,Metabolic:Exchange/demand reaction
537970.15.peg.228,tRNA-Charging
537970.15.peg.229,tRNA-Charging
537970.15.peg.230,Translation
537970.15.peg.233,Metabolic:Thiamine metabolism
537970.15.peg.240,Metabolic:Lipopolysaccharide biosynthesis
537970.15.peg.243,Metabolic:ROS detoxification
537970.15.peg.254,Metabolic:Aminosugar metabolism
537970.15.peg.255,Metabolic:Fatty acid synthesis
537970.15.peg.260,tRNA-Charging
537970.15.peg.265,"Metabolic:Valine, leucine, and isoleucine metabolism"
537970.15.peg.273,Metabolic:Lipopolysaccharide biosynthesis
537970.15.peg.275,Metabolic:NAD metabolism
537970.15.peg.279,Metabolic:Glycolysis/gluconeogenesis
537970.15.peg.280,"Metabolic:Transport, extracellular"
537970.15.peg.281,Metabolic:ROS detoxification
537970.15.peg.282,Metabolic:Terpenoid backbone biosynthesis
537970.15.peg.283,Metabolic:Glycerophospholipid metabolism
537970.15.peg.291,Metabolic:Aminosugar metabolism
537970.15.peg.292,"Metabolic:Transport, extracellular"
537970.15.peg.300,tRNA-Charging
537970.15.peg.302,Metabolic:Arginine and proline metabolism
537970.15.peg.306,Metabolic:Glycerophospholipid metabolism
537970.15.peg.307,tRNA-Charging
537970.15.peg.314,Metabolic:Nitrogen metabolism
537970.15.peg.315,"Metabolic:Valine, leucine, and isoleucine metabolism"
537970.15.peg.318,Translation
537970.15.peg.321,Translation
537970.15.peg.326,Metabolic:Vitamin B2 metabolism
537970.15.peg.328,Metabolic:Nucleotide interconversion
537970.15.peg.329,Metabolic:Pyruvate metabolism
537970.15.peg.330,"Metabolic:Transport, extracellular"
537970.15.peg.341,Metabolic:CoA synthesis
537970.15.peg.344,Metabolic:Urea cycle
537970.15.peg.348,Metabolic:Lipopolysaccharide biosynthesis
537970.15.peg.349,Metabolic:Histidine metabolism
537970.15.peg.358,Metabolic:Aminosugar metabolism
537970.15.peg.375,tRNA-Charging
537970.15.peg.376,Metabolic:Nucleotide interconversion
537970.15.peg.377,Transcription
537970.15.peg.378,Metabolic:Nucleotide interconversion
537970.15.peg.381,Metabolic:Thiamine metabolism
537970.15.peg.384,Metabolic:CoA synthesis
537970.15.peg.385,Metabolic:Urea cycle
537970.15.peg.388,Metabolic:Glutathione metabolism
537970.15.peg.391,Metabolic:Respiration
537970.15.peg.392,Metabolic:Respiration
537970.15.peg.395,Transcription
537970.15.peg.398,Metabolic:Phenylalanine metabolism
537970.15.peg.399,Metabolic:Lipopolysaccharide biosynthesis
537970.15.peg.408,Transcription
537970.15.peg.411,Metabolic:Exchange/demand reaction
537970.15.peg.422,tRNA-Charging
537970.15.peg.424,Metabolic:Glycolysis/gluconeogenesis
537970.15.peg.425,Metabolic:Pentose and glucuronate interconversions
537970.15.peg.426,"Metabolic:Transport, extracellular"
