,subsystem
500638.3.peg.1,Metabolic:Purine synthesis
500638.3.peg.2,Metabolic:Purine synthesis
500638.3.peg.7,Metabolic:Heme synthesis
500638.3.peg.9,Metabolic:Thiamine metabolism
500638.3.peg.10,Metabolic:Exchange/demand reaction
500638.3.peg.11,Metabolic:Exchange/demand reaction
500638.3.peg.12,Transcription
500638.3.peg.13,Translation
500638.3.peg.14,Transcription
500638.3.peg.15,Translation
500638.3.peg.16,Transcription
500638.3.peg.20,Metabolic:CoA synthesis
500638.3.peg.21,Metabolic:Biotin metabolism
500638.3.peg.22,Metabolic:Cell wall biosynthesis
500638.3.peg.32,Metabolic:Vitamin B12 metabolism
500638.3.peg.38,Metabolic:Cell wall biosynthesis
500638.3.peg.46,Metabolic:Folate metabolism
500638.3.peg.47,Metabolic:Pyruvate metabolism
500638.3.peg.48,Metabolic:Urea cycle
500638.3.peg.49,Metabolic:Urea cycle
500638.3.peg.50,Metabolic:Arginine and proline metabolism
500638.3.peg.51,Metabolic:Alanine and aspartate metabolism
500638.3.peg.52,Metabolic:Alanine and aspartate metabolism
500638.3.peg.53,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500638.3.peg.56,Metabolic:NAD metabolism
500638.3.peg.61,Metabolic:Vitamin B2 metabolism
500638.3.peg.63,"Metabolic:Transport, extracellular"
500638.3.peg.64,Metabolic:Glutamate metabolism
500638.3.peg.66,Metabolic:Unassigned
500638.3.peg.68,"Metabolic:Transport, extracellular"
500638.3.peg.70,Metabolic:Nucleotide interconversion
500638.3.peg.73,Metabolic:Exchange/demand reaction
500638.3.peg.74,Metabolic:Exchange/demand reaction
500638.3.peg.75,Metabolic:Glycerophospholipid metabolism
500638.3.peg.82,Metabolic:Lipopolysaccharide biosynthesis
500638.3.peg.85,Translation
500638.3.peg.87,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500638.3.peg.93,Metabolic:Glycolysis/gluconeogenesis
500638.3.peg.96,tRNA-Charging
500638.3.peg.99,"Metabolic:Transport, extracellular"
500638.3.peg.100,"Metabolic:Transport, extracellular"
500638.3.peg.102,Metabolic:Lipopolysaccharide biosynthesis
500638.3.peg.103,Metabolic:Methionine and cysteine metabolism
500638.3.peg.104,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500638.3.peg.105,Metabolic:Alanine and aspartate metabolism
500638.3.peg.106,Metabolic:Glycolysis/gluconeogenesis
500638.3.peg.107,"Metabolic:Transport, extracellular"
500638.3.peg.109,"Metabolic:Transport, extracellular"
500638.3.peg.110,"Metabolic:Transport, extracellular"
500638.3.peg.111,"Metabolic:Transport, extracellular"
500638.3.peg.112,"Metabolic:Transport, extracellular"
500638.3.peg.113,"Metabolic:Transport, extracellular"
500638.3.peg.115,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
500638.3.peg.116,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
500638.3.peg.118,Metabolic:Cell wall biosynthesis
500638.3.peg.119,Metabolic:Glycerophospholipid metabolism
500638.3.peg.120,"Metabolic:Transport, extracellular"
500638.3.peg.123,Metabolic:Citric acid cycle
500638.3.peg.124,Metabolic:Citric acid cycle
500638.3.peg.125,Metabolic:Citric acid cycle
500638.3.peg.137,Metabolic:Alanine and aspartate metabolism
500638.3.peg.143,Metabolic:ROS detoxification
500638.3.peg.144,Metabolic:Nitrogen metabolism
500638.3.peg.145,Metabolic:Nitrogen metabolism
500638.3.peg.146,Metabolic:Nitrogen metabolism
500638.3.peg.147,Metabolic:Nitrogen metabolism
500638.3.peg.148,"Metabolic:Transport, extracellular"
500638.3.peg.149,"Metabolic:Transport, extracellular"
500638.3.peg.154,Metabolic:Urea cycle
500638.3.peg.155,"Metabolic:Transport, extracellular"
500638.3.peg.162,Metabolic:Glutamate metabolism
500638.3.peg.164,"Metabolic:Transport, extracellular"
500638.3.peg.172,Metabolic:Glutathione metabolism
500638.3.peg.173,Translation
500638.3.peg.176,"Metabolic:Transport, extracellular"
500638.3.peg.177,Metabolic:Lysine metabolism
500638.3.peg.182,Metabolic:Fructose and mannose metabolism
500638.3.peg.183,Metabolic:Fructose and mannose metabolism
500638.3.peg.185,Metabolic:Fructose and mannose metabolism
500638.3.peg.186,Metabolic:Glyoxylate and dicarboxylate metabolism
500638.3.peg.191,Metabolic:Respiration
500638.3.peg.192,Metabolic:Respiration
500638.3.peg.197,Metabolic:Glycolysis/gluconeogenesis
500638.3.peg.200,Metabolic:Others
500638.3.peg.202,"Metabolic:Transport, extracellular"
500638.3.peg.203,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500638.3.peg.205,Translation
500638.3.peg.206,Translation
500638.3.peg.215,Metabolic:Citric acid cycle
500638.3.peg.216,Metabolic:Citric acid cycle
500638.3.peg.217,Metabolic:Citric acid cycle
500638.3.peg.218,Metabolic:Citric acid cycle
500638.3.peg.220,"Metabolic:Transport, extracellular"
500638.3.peg.221,Metabolic:Glycerophospholipid metabolism
500638.3.peg.223,Translation
500638.3.peg.237,Metabolic:Nucleotide interconversion
500638.3.peg.240,Translation
500638.3.peg.245,Translation
500638.3.peg.247,Translation
500638.3.peg.248,Translation
500638.3.peg.253,Metabolic:Nucleotide interconversion
500638.3.peg.256,"Metabolic:Transport, extracellular"
500638.3.peg.261,Metabolic:Oxidative phosphorylation
500638.3.peg.262,Metabolic:Glycolysis/gluconeogenesis
500638.3.peg.266,Metabolic:Citric acid cycle
500638.3.peg.269,Translation
500638.3.peg.270,Translation
500638.3.peg.276,Transcription
500638.3.peg.278,Translation
500638.3.peg.280,Metabolic:Folate metabolism
500638.3.peg.281,Metabolic:Cell wall biosynthesis
500638.3.peg.284,Metabolic:Exchange/demand reaction
500638.3.peg.285,Translation
500638.3.peg.286,Translation
500638.3.peg.287,Metabolic:Pyrimidine synthesis
500638.3.peg.288,Translation
500638.3.peg.289,Translation
500638.3.peg.292,"Metabolic:Transport, extracellular"
500638.3.peg.298,"Metabolic:Transport, extracellular"
500638.3.peg.303,Metabolic:Nucleotide interconversion
500638.3.peg.313,"Metabolic:Transport, extracellular"
500638.3.peg.314,Metabolic:Pentose and glucuronate interconversions
500638.3.peg.315,Metabolic:Pentose and glucuronate interconversions
500638.3.peg.316,Metabolic:Pentose and glucuronate interconversions
500638.3.peg.323,Translation
500638.3.peg.324,Metabolic:Phenylalanine metabolism
