,subsystem
g.24411.CDS.2,"Metabolic:Transport, extracellular"
g.24411.CDS.4,Metabolic:Unassigned
1124991.3.peg.4,"Metabolic:Valine, leucine, and isoleucine metabolism"
1124991.3.peg.5,"Metabolic:Valine, leucine, and isoleucine metabolism"
1124991.3.peg.6,"Metabolic:Valine, leucine, and isoleucine metabolism"
1124991.3.peg.7,"Metabolic:Valine, leucine, and isoleucine metabolism"
1124991.3.peg.8,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
1124991.3.peg.10,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.24411.CDS.11,Metabolic:Urea cycle
g.24411.CDS.13,"Metabolic:Transport, extracellular"
g.24411.CDS.16,tRNA-Charging
g.24411.CDS.18,Metabolic:Glycolysis/gluconeogenesis
g.24411.CDS.26,Metabolic:Cell wall biosynthesis
g.24411.CDS.28,Metabolic:Citric acid cycle
g.24411.CDS.33,Metabolic:Aminosugar metabolism
g.24411.CDS.39,Metabolic:Heme synthesis
g.24411.CDS.41,Metabolic:Pyruvate metabolism
g.24411.CDS.49,Metabolic:Respiration
g.24411.CDS.50,Metabolic:Respiration
g.24411.CDS.59,Metabolic:Pentose phosphate pathway
g.24411.CDS.60,Metabolic:Arginine and proline metabolism
g.24411.CDS.61,Metabolic:Arginine and proline metabolism
g.24411.CDS.62,Metabolic:Nucleotide interconversion
1124991.3.peg.64,Metabolic:Nucleotide interconversion
g.24411.CDS.67,Metabolic:Aminobenzoate degradation
g.24411.CDS.72,Metabolic:Vitamin B6 metabolism
g.24411.CDS.73,Metabolic:Pentose phosphate pathway
1124991.3.peg.82,Metabolic:Glycolysis/gluconeogenesis
g.24411.CDS.84,"Metabolic:Transport, extracellular"
1124991.3.peg.85,Metabolic:Citric acid cycle
g.24411.CDS.92,Metabolic:Aminosugar metabolism
g.24411.CDS.94,Metabolic:Nucleotide interconversion
g.24411.CDS.95,Metabolic:Histidine metabolism
1124991.3.peg.96,Metabolic:Folate metabolism
1124991.3.peg.97,Metabolic:Cell wall biosynthesis
g.24411.CDS.100,"Metabolic:Transport, extracellular"
g.24411.CDS.112,Metabolic:Pyruvate metabolism
g.24411.CDS.113,Metabolic:Glycerophospholipid metabolism
g.24411.CDS.114,Metabolic:Heme synthesis
g.24411.CDS.115,Translation
g.24411.CDS.117,"Metabolic:Transport, extracellular"
g.24411.CDS.126,Metabolic:Sulfur metabolism
g.24411.CDS.129,Translation
1124991.3.peg.129,Metabolic:Pyrimidine synthesis
g.24411.CDS.130,Translation
1124991.3.peg.131,Metabolic:Arginine and proline metabolism
g.24411.CDS.132,Translation
g.24411.CDS.145,Metabolic:Citric acid cycle
g.24411.CDS.149,Transcription
g.24411.CDS.161,"Metabolic:Transport, extracellular"
g.24411.CDS.163,tRNA-Charging
g.24411.CDS.164,"Metabolic:Transport, extracellular"
g.24411.CDS.172,"Metabolic:Transport, extracellular"
g.24411.CDS.177,"Metabolic:Transport, extracellular"
g.24411.CDS.179,tRNA-Charging
1124991.3.peg.179,Metabolic:Glycolysis/gluconeogenesis
g.24411.CDS.181,Metabolic:Nucleotide interconversion
g.24411.CDS.182,Metabolic:Glycolysis/gluconeogenesis
g.24411.CDS.187,Metabolic:ROS detoxification
g.24411.CDS.190,Metabolic:Histidine metabolism
1124991.3.peg.193,Metabolic:Alanine and aspartate metabolism
g.24411.CDS.194,Metabolic:Nucleotide interconversion
g.24411.CDS.196,Metabolic:Respiration
g.24411.CDS.198,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.24411.CDS.202,Metabolic:Respiration
g.24411.CDS.206,Metabolic:Others
g.24411.CDS.214,Metabolic:Vitamin B2 metabolism
g.24411.CDS.221,Metabolic:Pentose phosphate pathway
g.24411.CDS.229,Metabolic:Glutathione metabolism
g.24411.CDS.230,Metabolic:Arginine and proline metabolism
g.24411.CDS.233,Metabolic:Pyruvate metabolism
g.24411.CDS.248,Metabolic:Respiration
g.24411.CDS.249,"Metabolic:Transport, extracellular"
1124991.3.peg.253,Metabolic:Methionine and cysteine metabolism
g.24411.CDS.258,Metabolic:NAD metabolism
g.24411.CDS.271,Metabolic:Nucleotide interconversion
g.24411.CDS.274,"Metabolic:Transport, extracellular"
g.24411.CDS.282,"Metabolic:Transport, extracellular"
g.24411.CDS.285,Metabolic:Nucleotide interconversion
g.24411.CDS.294,Metabolic:Nucleotide interconversion
g.24411.CDS.297,Metabolic:Fatty acid synthesis
g.24411.CDS.298,Metabolic:Pyrimidine synthesis
g.24411.CDS.300,Metabolic:Carbon fixation in photosynthetic organisms
g.24411.CDS.301,Metabolic:Cell wall biosynthesis
g.24411.CDS.304,Metabolic:Methionine and cysteine metabolism
g.24411.CDS.309,Metabolic:Exchange/demand reaction
g.24411.CDS.312,Metabolic:Pyrimidine catabolism
g.24411.CDS.318,Translation
g.24411.CDS.321,Metabolic:Pyruvate metabolism
g.24411.CDS.322,Metabolic:Citric acid cycle
g.24411.CDS.326,Metabolic:Respiration
1124991.3.peg.341,Metabolic:Purine synthesis
g.24411.CDS.346,Metabolic:Pyrimidine synthesis
g.24411.CDS.356,Metabolic:Nucleotide interconversion
g.24411.CDS.359,Metabolic:Glyoxylate and dicarboxylate metabolism
g.24411.CDS.360,Metabolic:Respiration
g.24411.CDS.361,Metabolic:Folate metabolism
g.24411.CDS.363,"Metabolic:Transport, extracellular"
1124991.3.peg.368,Metabolic:Citric acid cycle
g.24411.CDS.370,"Metabolic:Transport, extracellular"
g.24411.CDS.374,Metabolic:Alanine and aspartate metabolism
g.24411.CDS.381,"Metabolic:Transport, extracellular"
g.24411.CDS.382,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.24411.CDS.384,Metabolic:Pyrimidine catabolism
g.24411.CDS.387,Metabolic:Vitamin B2 metabolism
g.24411.CDS.393,Translation
g.24411.CDS.401,"Metabolic:Transport, extracellular"
