,subsystem
272620.3.peg.3,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
272620.3.peg.4,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
272620.3.peg.7,"Metabolic:Transport, extracellular"
272620.3.peg.10,"Metabolic:Transport, extracellular"
272620.3.peg.14,Translation
272620.3.peg.15,Translation
272620.3.peg.16,"Metabolic:Transport, extracellular"
272620.3.peg.18,tRNA-Charging
272620.3.peg.19,Metabolic:Vitamin B2 metabolism
272620.3.peg.20,tRNA-Charging
272620.3.peg.23,Metabolic:Terpenoid backbone biosynthesis
272620.3.peg.24,Metabolic:Nucleotide interconversion
272620.3.peg.29,Metabolic:Unassigned
272620.3.peg.30,Metabolic:Unassigned
272620.3.peg.31,Metabolic:Unassigned
272620.3.peg.34,Metabolic:Citric acid cycle
272620.3.peg.35,Metabolic:Citric acid cycle
272620.3.peg.36,Metabolic:Citric acid cycle
272620.3.peg.38,Metabolic:Lysine metabolism
272620.3.peg.41,Metabolic:Pyrimidine synthesis
272620.3.peg.45,Metabolic:Folate metabolism
272620.3.peg.46,Metabolic:Nucleotide interconversion
272620.3.peg.48,Translation
272620.3.peg.49,Metabolic:Vitamin B6 metabolism
272620.3.peg.50,Post-translation
272620.3.peg.57,Translation
272620.3.peg.60,Metabolic:Pentose and glucuronate interconversions
272620.3.peg.61,Metabolic:Pentose and glucuronate interconversions
272620.3.peg.62,Metabolic:Pentose phosphate pathway
272620.3.peg.66,"Metabolic:Transport, extracellular"
272620.3.peg.67,"Metabolic:Transport, extracellular"
272620.3.peg.68,"Metabolic:Transport, extracellular"
272620.3.peg.73,Metabolic:Phenylalanine metabolism
272620.3.peg.75,Metabolic:Phenylalanine metabolism
272620.3.peg.77,"Metabolic:Valine, leucine, and isoleucine metabolism"
272620.3.peg.78,"Metabolic:Valine, leucine, and isoleucine metabolism"
272620.3.peg.79,"Metabolic:Valine, leucine, and isoleucine metabolism"
272620.3.peg.83,"Metabolic:Valine, leucine, and isoleucine metabolism"
272620.3.peg.87,Translation
272620.3.peg.90,Metabolic:Cell wall biosynthesis
272620.3.peg.91,Metabolic:Cell wall biosynthesis
272620.3.peg.92,Metabolic:Cell wall biosynthesis
272620.3.peg.93,Metabolic:Cell wall biosynthesis
272620.3.peg.95,Metabolic:Cell wall biosynthesis
272620.3.peg.96,Metabolic:Cell wall biosynthesis
272620.3.peg.97,Metabolic:Alanine and aspartate metabolism
272620.3.peg.99,Metabolic:Vitamin B12 metabolism
272620.3.peg.101,Metabolic:Lipopolysaccharide biosynthesis
272620.3.peg.103,Post-translation
272620.3.peg.107,Metabolic:CoA synthesis
272620.3.peg.108,Metabolic:Nucleotide interconversion
272620.3.peg.112,Metabolic:NAD metabolism
272620.3.peg.117,"Metabolic:Transport, extracellular"
272620.3.peg.120,"Metabolic:Valine, leucine, and isoleucine metabolism"
