,subsystem
g.1638.peg.0,Metabolic:Nucleotide salvage pathway
g.1638.peg.1,tRNA-Charging
g.1638.peg.2,"Metabolic:Transport, extracellular"
467705.8.peg.9,Metabolic:Nucleotide interconversion
g.1638.peg.13,Metabolic:NAD metabolism
g.1638.peg.14,"Metabolic:Transport, extracellular"
g.1638.peg.15,Translation
g.1638.peg.17,tRNA-Charging
g.1638.peg.19,Metabolic:Pyrimidine catabolism
g.1638.peg.21,Metabolic:Histidine metabolism
g.1638.peg.26,Metabolic:Starch and sucrose metabolism
467705.8.peg.31,Metabolic:Phenylalanine metabolism
467705.8.peg.35,Metabolic:Purine synthesis
467705.8.peg.36,Metabolic:Purine synthesis
467705.8.peg.37,Metabolic:Purine synthesis
g.1638.peg.38,"Metabolic:Transport, extracellular"
467705.8.peg.38,Metabolic:Purine synthesis
g.1638.peg.39,"Metabolic:Transport, extracellular"
467705.8.peg.39,Metabolic:Purine synthesis
467705.8.peg.41,Metabolic:Purine synthesis
g.1638.peg.45,Metabolic:Urea cycle
g.1638.peg.51,Metabolic:Folate metabolism
g.1638.peg.53,Metabolic:Exchange/demand reaction
g.1638.peg.55,Metabolic:Nucleotide salvage pathway
g.1638.peg.58,tRNA-Charging
g.1638.peg.60,"Metabolic:Transport, extracellular"
g.1638.peg.61,Metabolic:Exchange/demand reaction
g.1638.peg.64,tRNA-Charging
g.1638.peg.67,Metabolic:Citric acid cycle
g.1638.peg.72,"Metabolic:Transport, extracellular"
g.1638.peg.79,Metabolic:Exchange/demand reaction
g.1638.peg.83,Translation
g.1638.peg.88,Metabolic:Cell wall biosynthesis
g.1638.peg.92,Metabolic:Histidine metabolism
g.1638.peg.96,Metabolic:Pyrimidine catabolism
g.1638.peg.97,Metabolic:Aminosugar metabolism
g.1638.peg.99,Metabolic:Pyruvate metabolism
g.1638.peg.104,Metabolic:Fatty acid synthesis
g.1638.peg.105,"Metabolic:Transport, extracellular"
g.1638.peg.107,Metabolic:Fructose and mannose metabolism
g.1638.peg.108,Metabolic:ROS detoxification
g.1638.peg.109,"Metabolic:Transport, extracellular"
g.1638.peg.118,Metabolic:Unassigned
g.1638.peg.121,"Metabolic:Transport, extracellular"
g.1638.peg.124,"Metabolic:Transport, extracellular"
