,subsystem
470145.6.peg.4,tRNA-Charging
470145.6.peg.5,tRNA-Charging
470145.6.peg.6,Translation
470145.6.peg.7,tRNA-Charging
470145.6.peg.9,Translation
470145.6.peg.19,Metabolic:Pyruvate metabolism
470145.6.peg.25,Metabolic:Pyrimidine synthesis
470145.6.peg.28,Metabolic:Purine synthesis
470145.6.peg.29,Metabolic:Cell wall biosynthesis
470145.6.peg.30,Metabolic:Phenylalanine metabolism
470145.6.peg.35,Metabolic:Phenylalanine metabolism
470145.6.peg.38,Metabolic:Pyrimidine catabolism
470145.6.peg.41,Metabolic:Aminosugar metabolism
470145.6.peg.42,Metabolic:Aminosugar metabolism
470145.6.peg.46,Metabolic:Aminosugar metabolism
470145.6.peg.47,Metabolic:NAD metabolism
470145.6.peg.48,Metabolic:NAD metabolism
470145.6.peg.49,tRNA-Charging
470145.6.peg.69,Metabolic:Purine synthesis
470145.6.peg.70,Translation
470145.6.peg.72,Metabolic:Pyrimidine synthesis
470145.6.peg.73,Metabolic:Lipopolysaccharide biosynthesis
470145.6.peg.74,Metabolic:Fatty acid synthesis
470145.6.peg.75,Metabolic:Aminosugar metabolism
470145.6.peg.79,"Metabolic:Transport, extracellular"
470145.6.peg.154,Metabolic:NAD metabolism
470145.6.peg.193,Transcription
470145.6.peg.194,Metabolic:Pyrimidine synthesis
470145.6.peg.195,Metabolic:Pyrimidine synthesis
470145.6.peg.196,Metabolic:Purine synthesis
470145.6.peg.209,Metabolic:Methionine and cysteine metabolism
470145.6.peg.210,Metabolic:Methionine and cysteine metabolism
470145.6.peg.212,Metabolic:Fatty acid synthesis
470145.6.peg.221,"Metabolic:Transport, extracellular"
470145.6.peg.222,Metabolic:Purine synthesis
470145.6.peg.230,Metabolic:Exchange/demand reaction
470145.6.peg.231,Metabolic:Folate metabolism
470145.6.peg.232,Metabolic:Glycerophospholipid metabolism
470145.6.peg.238,"Metabolic:Transport, extracellular"
470145.6.peg.239,Translation
470145.6.peg.241,Metabolic:Glutathione metabolism
470145.6.peg.257,Metabolic:Glutamate metabolism
470145.6.peg.272,Metabolic:Glutamate metabolism
470145.6.peg.274,Metabolic:Pyruvate metabolism
470145.6.peg.278,Metabolic:Aminosugar metabolism
470145.6.peg.289,Metabolic:Glycolysis/gluconeogenesis
470145.6.peg.297,Metabolic:Citric acid cycle
470145.6.peg.298,Metabolic:Citric acid cycle
470145.6.peg.300,Metabolic:Citric acid cycle
470145.6.peg.301,Metabolic:Citric acid cycle
470145.6.peg.309,Translation
470145.6.peg.313,"Metabolic:Transport, extracellular"
470145.6.peg.336,Metabolic:Nucleotide interconversion
470145.6.peg.361,Metabolic:Exchange/demand reaction
470145.6.peg.377,Metabolic:Plant polysaccharide degradation
470145.6.peg.404,Metabolic:Folate metabolism
470145.6.peg.438,tRNA-Charging
470145.6.peg.441,Metabolic:Exchange/demand reaction
470145.6.peg.446,Metabolic:Methionine and cysteine metabolism
470145.6.peg.447,Metabolic:Folate metabolism
470145.6.peg.449,Metabolic:Pyrimidine synthesis
470145.6.peg.450,Metabolic:Cell wall biosynthesis
470145.6.peg.456,Metabolic:Others
470145.6.peg.460,tRNA-Charging
470145.6.peg.463,Metabolic:Aminosugar metabolism
470145.6.peg.469,Metabolic:CoA synthesis
470145.6.peg.473,Metabolic:Cholesterol metabolism
470145.6.peg.477,Metabolic:Pentose phosphate pathway
470145.6.peg.481,Metabolic:Nucleotide salvage pathway
470145.6.peg.489,Metabolic:Exchange/demand reaction
470145.6.peg.490,Metabolic:CoA synthesis
470145.6.peg.492,Metabolic:Citric acid cycle
470145.6.peg.493,Metabolic:Citric acid cycle
470145.6.peg.494,Metabolic:Citric acid cycle
470145.6.peg.538,Metabolic:Aminosugar metabolism
470145.6.peg.539,Metabolic:Aminosugar metabolism
470145.6.peg.541,tRNA-Charging
470145.6.peg.542,Metabolic:Fatty acid synthesis
470145.6.peg.543,Translation
470145.6.peg.549,Translation
470145.6.peg.573,Metabolic:Galactose metabolism
470145.6.peg.574,"Metabolic:Transport, extracellular"
470145.6.peg.580,"Metabolic:Transport, extracellular"
470145.6.peg.590,Metabolic:Lipopolysaccharide biosynthesis
470145.6.peg.598,tRNA-Charging
470145.6.peg.602,Metabolic:Methionine and cysteine metabolism
470145.6.peg.603,Metabolic:Methionine and cysteine metabolism
470145.6.peg.613,tRNA-Charging
