,subsystem
g.32468.CDS.3,"Metabolic:Transport, extracellular"
g.32468.CDS.19,Metabolic:Glycerophospholipid metabolism
g.32468.CDS.21,Metabolic:Pyruvate metabolism
g.32468.CDS.25,Metabolic:Methane metabolism
g.32468.CDS.30,Metabolic:Pentose and glucuronate interconversions
g.32468.CDS.31,Metabolic:Others
g.32468.CDS.37,tRNA-Charging
g.32468.CDS.38,Transcription
g.32468.CDS.39,Metabolic:Methionine and cysteine metabolism
g.32468.CDS.48,Metabolic:Nucleotide interconversion
g.32468.CDS.50,Metabolic:Glycolysis/gluconeogenesis
g.32468.CDS.51,Metabolic:Pentose phosphate pathway
g.32468.CDS.56,Metabolic:Glycolysis/gluconeogenesis
g.32468.CDS.60,tRNA-Charging
999413.4.peg.60,Metabolic:Folate metabolism
g.32468.CDS.67,Metabolic:Pentose and glucuronate interconversions
g.32468.CDS.72,"Metabolic:Transport, extracellular"
g.32468.CDS.98,Metabolic:Starch and sucrose metabolism
g.32468.CDS.116,Metabolic:Pentose phosphate pathway
999413.4.peg.118,Metabolic:Alanine and aspartate metabolism
g.32468.CDS.120,Metabolic:Fructose and mannose metabolism
g.32468.CDS.128,Metabolic:Glycolysis/gluconeogenesis
g.32468.CDS.133,Metabolic:ROS detoxification
g.32468.CDS.138,Metabolic:Glutamate metabolism
g.32468.CDS.139,Metabolic:Fructose and mannose metabolism
g.32468.CDS.142,"Metabolic:Transport, extracellular"
999413.4.peg.147,Metabolic:Tryptophan metabolism
999413.4.peg.148,Metabolic:Folate metabolism
999413.4.peg.149,Metabolic:Tryptophan metabolism
999413.4.peg.150,Metabolic:Tryptophan metabolism
999413.4.peg.151,Metabolic:Tryptophan metabolism
999413.4.peg.152,Metabolic:Tryptophan metabolism
999413.4.peg.153,Metabolic:Tryptophan metabolism
g.32468.CDS.158,Metabolic:Pentose and glucuronate interconversions
g.32468.CDS.160,Metabolic:Cell wall biosynthesis
999413.4.peg.169,Metabolic:Histidine metabolism
g.32468.CDS.180,Metabolic:Aminosugar metabolism
g.32468.CDS.184,Metabolic:Galactose metabolism
999413.4.peg.189,Metabolic:Vitamin B12 metabolism
999413.4.peg.197,Metabolic:Glutamate metabolism
g.32468.CDS.201,Metabolic:Fatty acid synthesis
