,subsystem
g.2243.peg.1,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2243.peg.9,Metabolic:NAD metabolism
553177.6.peg.13,Metabolic:Glutamate metabolism
g.2243.peg.14,tRNA-Charging
g.2243.peg.18,Metabolic:Histidine metabolism
g.2243.peg.23,Translation
g.2243.peg.25,tRNA-Charging
g.2243.peg.35,tRNA-Charging
g.2243.peg.40,Metabolic:Pyruvate metabolism
553177.6.peg.41,Metabolic:CoA synthesis
553177.6.peg.42,Metabolic:Aminosugar metabolism
553177.6.peg.45,Metabolic:Vitamin B2 metabolism
g.2243.peg.46,Translation
g.2243.peg.60,Metabolic:Vitamin B2 metabolism
553177.6.peg.63,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
553177.6.peg.64,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2243.peg.66,Metabolic:Fatty acid synthesis
g.2243.peg.67,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2243.peg.82,"Metabolic:Transport, extracellular"
g.2243.peg.88,Translation
553177.6.peg.89,Metabolic:CoA synthesis
g.2243.peg.93,Metabolic:Fatty acid synthesis
g.2243.peg.95,"Metabolic:Transport, extracellular"
553177.6.peg.96,Metabolic:CoA synthesis
g.2243.peg.99,Metabolic:NAD metabolism
553177.6.peg.99,Metabolic:Cell wall biosynthesis
g.2243.peg.108,Metabolic:Fatty acid synthesis
g.2243.peg.109,tRNA-Charging
g.2243.peg.110,Translation
g.2243.peg.121,Metabolic:Propanoate metabolism
g.2243.peg.123,tRNA-Charging
g.2243.peg.127,Transcription
g.2243.peg.128,tRNA-Charging
553177.6.peg.128,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2243.peg.131,Metabolic:Glycerophospholipid metabolism
g.2243.peg.132,Metabolic:Folate metabolism
g.2243.peg.140,tRNA-Charging
g.2243.peg.144,Metabolic:ROS detoxification
g.2243.peg.149,Metabolic:Cell wall biosynthesis
g.2243.peg.150,Metabolic:Galactose metabolism
g.2243.peg.154,Metabolic:Folate metabolism
g.2243.peg.158,tRNA-Charging
g.2243.peg.164,Metabolic:Glycerophospholipid metabolism
g.2243.peg.165,Metabolic:Exchange/demand reaction
g.2243.peg.168,Metabolic:Pentose phosphate pathway
g.2243.peg.169,Metabolic:Lipopolysaccharide biosynthesis
g.2243.peg.173,Metabolic:Propanoate metabolism
g.2243.peg.176,Metabolic:Nucleotide interconversion
g.2243.peg.190,tRNA-Charging
g.2243.peg.201,Metabolic:Cell wall biosynthesis
g.2243.peg.203,tRNA-Charging
g.2243.peg.204,Metabolic:Methionine and cysteine metabolism
g.2243.peg.206,Translation
g.2243.peg.213,Translation
g.2243.peg.215,tRNA-Charging
553177.6.peg.217,Metabolic:Phenylalanine metabolism
