,subsystem
592010.4.peg.10,Metabolic:tRNA Charging
592010.4.peg.20,tRNA-Charging
592010.4.peg.39,Metabolic:tRNA Charging
592010.4.peg.44,Metabolic:tRNA Charging
592010.4.peg.45,Metabolic:tRNA Charging
592010.4.peg.46,Metabolic:tRNA Charging
592010.4.peg.55,Translation
592010.4.peg.58,Metabolic:tRNA Charging
592010.4.peg.75,Metabolic:tRNA Charging
592010.4.peg.89,Metabolic:tRNA Charging
592010.4.peg.97,Metabolic:tRNA Charging
592010.4.peg.99,Metabolic:tRNA Charging
592010.4.peg.101,Metabolic:tRNA Charging
592010.4.peg.104,Translation
592010.4.peg.105,Translation
592010.4.peg.107,Metabolic:tRNA Charging
592010.4.peg.111,Translation
592010.4.peg.114,Metabolic:tRNA Charging
592010.4.peg.115,Metabolic:tRNA Charging
592010.4.peg.116,tRNA-Charging
592010.4.peg.122,Metabolic:tRNA Charging
592010.4.peg.125,Metabolic:tRNA Charging
592010.4.peg.126,Metabolic:tRNA Charging
592010.4.peg.129,Transcription
592010.4.peg.138,Metabolic:tRNA Charging
592010.4.peg.141,Translation
592010.4.peg.148,Translation
592010.4.peg.150,tRNA-Charging
592010.4.peg.153,Metabolic:tRNA Charging
592010.4.peg.162,Metabolic:tRNA Charging
592010.4.peg.163,Metabolic:tRNA Charging
592010.4.peg.166,Metabolic:tRNA Charging
592010.4.peg.167,Metabolic:tRNA Charging
592010.4.peg.170,Metabolic:tRNA Charging
592010.4.peg.183,tRNA-Charging
592010.4.peg.199,Metabolic:tRNA Charging
592010.4.peg.207,Metabolic:tRNA Charging
592010.4.peg.208,Metabolic:tRNA Charging
592010.4.peg.210,Metabolic:tRNA Charging
592010.4.peg.211,Metabolic:tRNA Charging
592010.4.peg.212,Metabolic:tRNA Charging
592010.4.peg.227,tRNA-Charging
592010.4.peg.229,tRNA-Charging
592010.4.peg.231,Metabolic:tRNA Charging
592010.4.peg.233,Metabolic:tRNA Charging
592010.4.peg.234,Metabolic:tRNA Charging
592010.4.peg.235,Metabolic:tRNA Charging
592010.4.peg.237,Metabolic:tRNA Charging
592010.4.peg.238,Metabolic:tRNA Charging
592010.4.peg.239,Metabolic:tRNA Charging
592010.4.peg.243,Metabolic:tRNA Charging
592010.4.peg.244,Metabolic:tRNA Charging
592010.4.peg.245,Metabolic:tRNA Charging
592010.4.peg.247,Metabolic:tRNA Charging
592010.4.peg.253,Metabolic:tRNA Charging
592010.4.peg.254,Metabolic:tRNA Charging
592010.4.peg.255,Metabolic:tRNA Charging
592010.4.peg.257,Metabolic:tRNA Charging
592010.4.peg.258,Metabolic:tRNA Charging
592010.4.peg.259,Metabolic:tRNA Charging
592010.4.peg.260,Translation
592010.4.peg.261,Metabolic:tRNA Charging
592010.4.peg.265,Metabolic:tRNA Charging
592010.4.peg.267,Translation
592010.4.peg.268,Metabolic:tRNA Charging
592010.4.peg.275,tRNA-Charging
592010.4.peg.280,Metabolic:tRNA Charging
592010.4.peg.281,Translation
592010.4.peg.284,tRNA-Charging
592010.4.peg.290,Translation
592010.4.peg.291,Translation
592010.4.peg.292,Translation
592010.4.peg.297,Metabolic:tRNA Charging
592010.4.peg.299,Metabolic:tRNA Charging
592010.4.peg.311,tRNA-Charging
592010.4.peg.312,Metabolic:tRNA Charging
592010.4.peg.314,Metabolic:tRNA Charging
592010.4.peg.337,Metabolic:tRNA Charging
592010.4.peg.338,Translation
592010.4.peg.339,Translation
592010.4.peg.355,Metabolic:tRNA Charging
592010.4.peg.359,Post-translation
592010.4.peg.360,Metabolic:tRNA Charging
592010.4.peg.361,Metabolic:tRNA Charging
592010.4.peg.362,Metabolic:tRNA Charging
592010.4.peg.363,Metabolic:tRNA Charging
592010.4.peg.365,Metabolic:tRNA Charging
592010.4.peg.366,Metabolic:tRNA Charging
592010.4.peg.371,Metabolic:tRNA Charging
592010.4.peg.372,Translation
592010.4.peg.380,Metabolic:tRNA Charging
592010.4.peg.405,tRNA-Charging
592010.4.peg.455,Metabolic:tRNA Charging
592010.4.peg.456,Metabolic:tRNA Charging
592010.4.peg.475,Translation
592010.4.peg.478,Metabolic:tRNA Charging
592010.4.peg.480,Metabolic:tRNA Charging
592010.4.peg.481,Metabolic:tRNA Charging
592010.4.peg.488,Metabolic:tRNA Charging
592010.4.peg.502,Metabolic:tRNA Charging
592010.4.peg.511,Metabolic:tRNA Charging
592010.4.peg.512,Metabolic:tRNA Charging
592010.4.peg.514,Metabolic:tRNA Charging
592010.4.peg.515,Metabolic:tRNA Charging
592010.4.peg.539,Metabolic:tRNA Charging
592010.4.peg.552,tRNA-Charging
592010.4.peg.553,Transcription
592010.4.peg.555,tRNA-Charging
592010.4.peg.558,Metabolic:tRNA Charging
592010.4.peg.567,tRNA-Charging
592010.4.peg.568,tRNA-Charging
592010.4.peg.570,Metabolic:tRNA Charging
592010.4.peg.571,Metabolic:tRNA Charging
592010.4.peg.584,Metabolic:tRNA Charging
592010.4.peg.595,tRNA-Charging
592010.4.peg.596,tRNA-Charging
592010.4.peg.601,Metabolic:tRNA Charging
592010.4.peg.602,Metabolic:tRNA Charging
592010.4.peg.606,Metabolic:tRNA Charging
592010.4.peg.607,tRNA-Charging
592010.4.peg.608,Metabolic:tRNA Charging
592010.4.peg.609,tRNA-Charging
592010.4.peg.610,tRNA-Charging
592010.4.peg.611,tRNA-Charging
592010.4.peg.612,tRNA-Charging
592010.4.peg.616,Translation
592010.4.peg.618,Metabolic:tRNA Charging
592010.4.peg.619,Metabolic:tRNA Charging
592010.4.peg.621,tRNA-Charging
592010.4.peg.622,tRNA-Charging
592010.4.peg.623,tRNA-Charging
592010.4.peg.624,tRNA-Charging
592010.4.peg.625,tRNA-Charging
592010.4.peg.626,tRNA-Charging
592010.4.peg.627,tRNA-Charging
592010.4.peg.628,tRNA-Charging
592010.4.peg.629,tRNA-Charging
592010.4.peg.630,tRNA-Charging
592010.4.peg.631,tRNA-Charging
592010.4.peg.632,tRNA-Charging
592010.4.peg.633,tRNA-Charging
592010.4.peg.634,tRNA-Charging
592010.4.peg.635,tRNA-Charging
592010.4.peg.636,tRNA-Charging
592010.4.peg.637,tRNA-Charging
592010.4.peg.638,tRNA-Charging
592010.4.peg.639,tRNA-Charging
592010.4.peg.640,tRNA-Charging
592010.4.peg.641,tRNA-Charging
592010.4.peg.647,Metabolic:tRNA Charging
592010.4.peg.649,Metabolic:tRNA Charging
592010.4.peg.671,Metabolic:tRNA Charging
592010.4.peg.672,Metabolic:tRNA Charging
592010.4.peg.685,Metabolic:tRNA Charging
592010.4.peg.694,tRNA-Charging
592010.4.peg.699,Metabolic:tRNA Charging
592010.4.peg.700,Metabolic:tRNA Charging
592010.4.peg.701,Metabolic:tRNA Charging
592010.4.peg.708,Metabolic:tRNA Charging
592010.4.peg.709,Metabolic:tRNA Charging
592010.4.peg.710,Metabolic:tRNA Charging
592010.4.peg.721,Metabolic:tRNA Charging
592010.4.peg.722,Metabolic:tRNA Charging
592010.4.peg.723,Metabolic:tRNA Charging
592010.4.peg.725,Translation
592010.4.peg.727,Metabolic:tRNA Charging
592010.4.peg.728,Metabolic:tRNA Charging
592010.4.peg.731,Translation
592010.4.peg.741,Metabolic:tRNA Charging
592010.4.peg.742,Metabolic:tRNA Charging
592010.4.peg.743,Metabolic:tRNA Charging
592010.4.peg.745,tRNA-Charging
592010.4.peg.749,Metabolic:tRNA Charging
592010.4.peg.761,Metabolic:tRNA Charging
592010.4.peg.767,Metabolic:tRNA Charging
592010.4.peg.769,Metabolic:tRNA Charging
592010.4.peg.770,Metabolic:tRNA Charging
592010.4.peg.779,Metabolic:tRNA Charging
592010.4.peg.780,Metabolic:tRNA Charging
592010.4.peg.781,Metabolic:tRNA Charging
592010.4.peg.783,Metabolic:tRNA Charging
592010.4.peg.788,Transcription
592010.4.peg.791,Metabolic:tRNA Charging
592010.4.peg.794,Metabolic:tRNA Charging
592010.4.peg.804,Metabolic:tRNA Charging
592010.4.peg.810,Metabolic:tRNA Charging
592010.4.peg.815,Metabolic:tRNA Charging
592010.4.peg.830,Metabolic:tRNA Charging
592010.4.peg.837,Metabolic:tRNA Charging
592010.4.peg.845,Metabolic:tRNA Charging
592010.4.peg.850,Metabolic:tRNA Charging
592010.4.peg.856,Metabolic:tRNA Charging
592010.4.peg.862,Metabolic:tRNA Charging
592010.4.peg.863,Metabolic:tRNA Charging
592010.4.peg.868,tRNA-Charging
592010.4.peg.869,tRNA-Charging
592010.4.peg.873,Metabolic:tRNA Charging
592010.4.peg.874,Metabolic:tRNA Charging
592010.4.peg.875,Metabolic:tRNA Charging
592010.4.peg.876,Metabolic:tRNA Charging
592010.4.peg.877,Metabolic:tRNA Charging
592010.4.peg.878,Metabolic:tRNA Charging
592010.4.peg.879,Metabolic:tRNA Charging
592010.4.peg.881,Metabolic:tRNA Charging
592010.4.peg.887,Metabolic:tRNA Charging
592010.4.peg.905,Metabolic:tRNA Charging
592010.4.peg.907,Metabolic:tRNA Charging
592010.4.peg.919,tRNA-Charging
592010.4.peg.920,Metabolic:tRNA Charging
592010.4.peg.921,tRNA-Charging
592010.4.peg.922,Metabolic:tRNA Charging
592010.4.peg.923,Metabolic:tRNA Charging
592010.4.peg.932,Metabolic:tRNA Charging
592010.4.peg.936,Metabolic:tRNA Charging
592010.4.peg.941,Metabolic:tRNA Charging
592010.4.peg.942,Metabolic:tRNA Charging
592010.4.peg.943,Metabolic:tRNA Charging
592010.4.peg.950,Metabolic:tRNA Charging
592010.4.peg.953,Metabolic:tRNA Charging
592010.4.peg.954,Metabolic:tRNA Charging
592010.4.peg.955,Metabolic:tRNA Charging
592010.4.peg.959,Metabolic:tRNA Charging
592010.4.peg.966,Metabolic:tRNA Charging
592010.4.peg.968,Metabolic:tRNA Charging
592010.4.peg.969,Metabolic:tRNA Charging
592010.4.peg.970,Metabolic:tRNA Charging
592010.4.peg.978,Metabolic:tRNA Charging
592010.4.peg.982,tRNA-Charging
592010.4.peg.984,Metabolic:tRNA Charging
592010.4.peg.986,Metabolic:tRNA Charging
592010.4.peg.988,tRNA-Charging
592010.4.peg.990,Translation
592010.4.peg.993,Metabolic:tRNA Charging
592010.4.peg.1004,Metabolic:tRNA Charging
592010.4.peg.1014,Metabolic:tRNA Charging
592010.4.peg.1015,Metabolic:tRNA Charging
592010.4.peg.1016,Metabolic:tRNA Charging
592010.4.peg.1018,Translation
592010.4.peg.1023,Translation
592010.4.peg.1024,tRNA-Charging
592010.4.peg.1034,Metabolic:tRNA Charging
592010.4.peg.1035,Metabolic:tRNA Charging
592010.4.peg.1047,Metabolic:tRNA Charging
592010.4.peg.1048,tRNA-Charging
592010.4.peg.1063,Metabolic:tRNA Charging
592010.4.peg.1070,Metabolic:tRNA Charging
592010.4.peg.1080,Metabolic:tRNA Charging
592010.4.peg.1081,Metabolic:tRNA Charging
592010.4.peg.1083,Metabolic:tRNA Charging
592010.4.peg.1084,Metabolic:tRNA Charging
592010.4.peg.1086,Metabolic:tRNA Charging
592010.4.peg.1089,Metabolic:tRNA Charging
592010.4.peg.1099,Metabolic:tRNA Charging
592010.4.peg.1101,Metabolic:tRNA Charging
592010.4.peg.1115,Metabolic:tRNA Charging
592010.4.peg.1131,Metabolic:tRNA Charging
592010.4.peg.1133,Metabolic:tRNA Charging
592010.4.peg.1143,Transcription
592010.4.peg.1158,Metabolic:tRNA Charging
592010.4.peg.1160,Metabolic:tRNA Charging
592010.4.peg.1161,Metabolic:tRNA Charging
592010.4.peg.1162,Metabolic:tRNA Charging
592010.4.peg.1163,Metabolic:tRNA Charging
592010.4.peg.1165,Metabolic:tRNA Charging
