,subsystem
g.2261.peg.2,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2261.peg.3,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2261.peg.4,Metabolic:Pyruvate metabolism
g.2261.peg.5,Metabolic:Nucleotide interconversion
g.2261.peg.9,Metabolic:Lysine metabolism
g.2261.peg.10,Metabolic:Aminosugar metabolism
553481.3.peg.14,Metabolic:Folate metabolism
g.2261.peg.24,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2261.peg.30,Metabolic:Fatty acid synthesis
g.2261.peg.35,"Metabolic:Transport, extracellular"
g.2261.peg.37,"Metabolic:Transport, extracellular"
g.2261.peg.49,Metabolic:Glutamate metabolism
g.2261.peg.51,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2261.peg.55,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2261.peg.58,Translation
g.2261.peg.65,"Metabolic:Transport, extracellular"
g.2261.peg.69,Metabolic:Fatty acid synthesis
g.2261.peg.75,Metabolic:CoA synthesis
g.2261.peg.76,Metabolic:Propanoate metabolism
g.2261.peg.88,Metabolic:Aminosugar metabolism
g.2261.peg.90,Metabolic:Glutamate metabolism
g.2261.peg.95,Metabolic:Folate metabolism
g.2261.peg.101,Metabolic:Tetrahydrobiopterin metabolism
g.2261.peg.102,Metabolic:Vitamin B12 metabolism
g.2261.peg.103,Metabolic:Fatty acid synthesis
g.2261.peg.106,Metabolic:Citric acid cycle
g.2261.peg.108,Metabolic:ROS detoxification
g.2261.peg.110,tRNA-Charging
553481.3.peg.115,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2261.peg.117,tRNA-Charging
g.2261.peg.119,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.2261.peg.120,"Metabolic:Transport, extracellular"
g.2261.peg.121,"Metabolic:Transport, extracellular"
g.2261.peg.124,Metabolic:NAD metabolism
g.2261.peg.131,Metabolic:Fructose and mannose metabolism
g.2261.peg.134,Metabolic:Vitamin B12 metabolism
g.2261.peg.137,Metabolic:Fatty acid synthesis
g.2261.peg.140,Metabolic:Phenylalanine metabolism
g.2261.peg.142,Metabolic:Propanoate metabolism
g.2261.peg.144,Metabolic:Glyoxylate and dicarboxylate metabolism
g.2261.peg.148,Metabolic:Fatty acid synthesis
553481.3.peg.150,Metabolic:Tetrahydrobiopterin metabolism
g.2261.peg.151,Metabolic:Arginine and proline metabolism
553481.3.peg.151,Metabolic:Folate metabolism
g.2261.peg.152,Metabolic:Fatty acid synthesis
553481.3.peg.152,Metabolic:Folate metabolism
553481.3.peg.153,Metabolic:Folate metabolism
553481.3.peg.171,Metabolic:Glutamate metabolism
553481.3.peg.172,Metabolic:Glutamate metabolism
g.2261.peg.173,"Metabolic:Transport, extracellular"
g.2261.peg.178,Metabolic:Fatty acid synthesis
g.2261.peg.190,Metabolic:Exchange/demand reaction
g.2261.peg.191,Metabolic:Methionine and cysteine metabolism
553481.3.peg.192,Metabolic:Phenylalanine metabolism
g.2261.peg.195,Metabolic:Lysine metabolism
g.2261.peg.196,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2261.peg.203,Metabolic:Cell wall biosynthesis
g.2261.peg.209,Metabolic:Pyrimidine catabolism
g.2261.peg.214,tRNA-Charging
g.2261.peg.220,Metabolic:Propanoate metabolism
g.2261.peg.234,Metabolic:Exchange/demand reaction
g.2261.peg.235,Metabolic:Citric acid cycle
g.2261.peg.239,tRNA-Charging
g.2261.peg.242,Metabolic:Methionine and cysteine metabolism
g.2261.peg.244,Metabolic:Methionine and cysteine metabolism
553481.3.peg.256,Metabolic:Tyrosine metabolism
g.2261.peg.267,Metabolic:Fatty acid synthesis
g.2261.peg.268,Metabolic:Methionine and cysteine metabolism
g.2261.peg.269,Metabolic:Nucleotide interconversion
g.2261.peg.273,Metabolic:Propanoate metabolism
g.2261.peg.274,"Metabolic:Transport, extracellular"
g.2261.peg.277,Metabolic:Glycolysis/gluconeogenesis
g.2261.peg.278,Metabolic:Propanoate metabolism
553481.3.peg.280,Metabolic:Tyrosine metabolism
g.2261.peg.281,Metabolic:Bile acid synthesis
g.2261.peg.284,Metabolic:Cell wall biosynthesis
g.2261.peg.289,Metabolic:NAD metabolism
g.2261.peg.290,Metabolic:Fatty acid synthesis
553481.3.peg.304,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2261.peg.311,"Metabolic:Transport, extracellular"
g.2261.peg.317,Transcription
g.2261.peg.322,Metabolic:Glutamate metabolism
553481.3.peg.346,"Metabolic:Valine, leucine, and isoleucine metabolism"
553481.3.peg.347,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
553481.3.peg.348,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2261.peg.361,Metabolic:Glycerophospholipid metabolism
g.2261.peg.362,Metabolic:Fatty acid synthesis
g.2261.peg.366,Metabolic:Galactose metabolism
g.2261.peg.370,tRNA-Charging
g.2261.peg.375,Metabolic:Glycerophospholipid metabolism
g.2261.peg.376,Metabolic:Methionine and cysteine metabolism
g.2261.peg.382,Metabolic:Folate metabolism
553481.3.peg.383,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.2261.peg.385,"Metabolic:Valine, leucine, and isoleucine metabolism"
