,subsystem
457394.3.peg.1,Metabolic:Fructose and mannose metabolism
457394.3.peg.3,Transcription
457394.3.peg.5,Translation
457394.3.peg.10,"Metabolic:Transport, extracellular"
457394.3.peg.11,"Metabolic:Transport, extracellular"
457394.3.peg.12,Metabolic:Nucleotide interconversion
457394.3.peg.13,Metabolic:Pyruvate metabolism
457394.3.peg.14,Metabolic:Pyruvate metabolism
457394.3.peg.19,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
457394.3.peg.20,Metabolic:Purine synthesis
457394.3.peg.21,Metabolic:Terpenoid backbone biosynthesis
457394.3.peg.22,Metabolic:Glutamate metabolism
457394.3.peg.28,Metabolic:Pyrimidine catabolism
457394.3.peg.29,Metabolic:Nucleotide interconversion
457394.3.peg.33,Translation
457394.3.peg.36,Metabolic:Cell wall biosynthesis
457394.3.peg.37,Metabolic:Cell wall biosynthesis
457394.3.peg.38,Metabolic:Cell wall biosynthesis
457394.3.peg.40,Metabolic:Cell wall biosynthesis
457394.3.peg.41,Metabolic:Cell wall biosynthesis
457394.3.peg.47,tRNA-Charging
457394.3.peg.48,Metabolic:Exchange/demand reaction
457394.3.peg.50,Metabolic:Starch and sucrose metabolism
457394.3.peg.68,Metabolic:Glycolysis/gluconeogenesis
457394.3.peg.70,Metabolic:Fructose and mannose metabolism
457394.3.peg.78,Metabolic:Galactose metabolism
457394.3.peg.87,Translation
457394.3.peg.88,Metabolic:Exchange/demand reaction
457394.3.peg.106,Transcription
457394.3.peg.107,Metabolic:Arginine and proline metabolism
457394.3.peg.108,Metabolic:Arginine and proline metabolism
457394.3.peg.109,Metabolic:Phenylalanine metabolism
457394.3.peg.110,Metabolic:Exchange/demand reaction
457394.3.peg.122,Metabolic:Butanoate metabolism
457394.3.peg.123,Metabolic:Butanoate metabolism
457394.3.peg.136,Metabolic:Aminosugar metabolism
457394.3.peg.137,Metabolic:Lipopolysaccharide biosynthesis
457394.3.peg.139,Metabolic:Vitamin B6 metabolism
457394.3.peg.149,Metabolic:Purine synthesis
457394.3.peg.150,Metabolic:Biotin metabolism
457394.3.peg.151,Metabolic:Fatty acid synthesis
457394.3.peg.152,Metabolic:Exchange/demand reaction
457394.3.peg.157,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
457394.3.peg.161,Metabolic:Pentose phosphate pathway
457394.3.peg.180,Metabolic:Fatty acid synthesis
457394.3.peg.181,Metabolic:Fatty acid synthesis
457394.3.peg.183,Metabolic:Fatty acid synthesis
457394.3.peg.189,Metabolic:Fatty acid synthesis
457394.3.peg.190,Metabolic:Fatty acid synthesis
457394.3.peg.191,Metabolic:Histidine metabolism
457394.3.peg.192,tRNA-Charging
457394.3.peg.201,Metabolic:Plant polysaccharide degradation
457394.3.peg.205,Metabolic:Galactose metabolism
457394.3.peg.212,Metabolic:Pentose and glucuronate interconversions
457394.3.peg.213,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
457394.3.peg.214,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
457394.3.peg.215,Metabolic:Citric acid cycle
457394.3.peg.216,Metabolic:Citric acid cycle
457394.3.peg.218,Metabolic:Citric acid cycle
457394.3.peg.233,tRNA-Charging
457394.3.peg.234,Metabolic:Methionine and cysteine metabolism
457394.3.peg.235,Metabolic:Methionine and cysteine metabolism
457394.3.peg.243,Metabolic:Histidine metabolism
457394.3.peg.247,tRNA-Charging
457394.3.peg.253,Metabolic:Phenylalanine metabolism
457394.3.peg.254,Metabolic:Glycolysis/gluconeogenesis
457394.3.peg.258,Metabolic:Vitamin B6 metabolism
457394.3.peg.259,Metabolic:Glutamate metabolism
457394.3.peg.265,Metabolic:Vitamin B2 metabolism
457394.3.peg.269,Metabolic:Pyrimidine synthesis
457394.3.peg.271,Metabolic:Alanine and aspartate metabolism
457394.3.peg.292,Metabolic:Glycerophospholipid metabolism
457394.3.peg.298,Metabolic:Pentose phosphate pathway
457394.3.peg.303,Translation
457394.3.peg.307,tRNA-Charging
457394.3.peg.310,Translation
457394.3.peg.312,Transcription
457394.3.peg.313,Translation
457394.3.peg.314,tRNA-Charging
457394.3.peg.315,tRNA-Charging
457394.3.peg.316,tRNA-Charging
457394.3.peg.317,Metabolic:Exchange/demand reaction
457394.3.peg.318,Metabolic:Exchange/demand reaction
457394.3.peg.320,tRNA-Charging
457394.3.peg.321,tRNA-Charging
457394.3.peg.322,Translation
457394.3.peg.323,tRNA-Charging
457394.3.peg.324,tRNA-Charging
457394.3.peg.325,tRNA-Charging
457394.3.peg.326,tRNA-Charging
457394.3.peg.327,tRNA-Charging
457394.3.peg.329,tRNA-Charging
457394.3.peg.330,tRNA-Charging
457394.3.peg.331,tRNA-Charging
457394.3.peg.332,tRNA-Charging
457394.3.peg.333,tRNA-Charging
457394.3.peg.334,tRNA-Charging
457394.3.peg.335,tRNA-Charging
457394.3.peg.336,tRNA-Charging
457394.3.peg.337,tRNA-Charging
457394.3.peg.338,tRNA-Charging
457394.3.peg.339,tRNA-Charging
457394.3.peg.340,tRNA-Charging
457394.3.peg.341,tRNA-Charging
457394.3.peg.342,tRNA-Charging
457394.3.peg.343,tRNA-Charging
457394.3.peg.344,tRNA-Charging
457394.3.peg.346,Metabolic:Glutathione metabolism
457394.3.peg.347,Translation
457394.3.peg.348,tRNA-Charging
457394.3.peg.349,tRNA-Charging
457394.3.peg.350,tRNA-Charging
457394.3.peg.351,tRNA-Charging
457394.3.peg.352,Metabolic:Exchange/demand reaction
457394.3.peg.353,tRNA-Charging
457394.3.peg.364,Metabolic:Methionine and cysteine metabolism
457394.3.peg.373,Metabolic:Exchange/demand reaction
457394.3.peg.419,Metabolic:ROS detoxification
457394.3.peg.445,Metabolic:Vitamin B2 metabolism
457394.3.peg.471,Metabolic:Glutathione metabolism
457394.3.peg.473,Metabolic:Fructose and mannose metabolism
457394.3.peg.474,Metabolic:Pentose and glucuronate interconversions
457394.3.peg.483,Metabolic:Pentose and glucuronate interconversions
457394.3.peg.484,Metabolic:Pentose and glucuronate interconversions
457394.3.peg.488,Metabolic:Lysine metabolism
457394.3.peg.491,Metabolic:Glycerophospholipid metabolism
457394.3.peg.493,Metabolic:Glyoxylate and dicarboxylate metabolism
457394.3.peg.506,Metabolic:Citric acid cycle
457394.3.peg.507,Metabolic:Citric acid cycle
457394.3.peg.508,Metabolic:Citric acid cycle
457394.3.peg.511,Metabolic:CoA synthesis
457394.3.peg.512,Metabolic:Exchange/demand reaction
457394.3.peg.530,Metabolic:Nucleotide salvage pathway
457394.3.peg.534,Metabolic:Pentose phosphate pathway
457394.3.peg.535,Metabolic:Cholesterol metabolism
457394.3.peg.539,Metabolic:CoA synthesis
457394.3.peg.550,Metabolic:Aminosugar metabolism
457394.3.peg.554,tRNA-Charging
457394.3.peg.557,Metabolic:Exchange/demand reaction
457394.3.peg.561,Metabolic:Methionine and cysteine metabolism
457394.3.peg.572,Metabolic:Folate metabolism
457394.3.peg.574,Metabolic:Pyrimidine synthesis
457394.3.peg.575,Metabolic:Cell wall biosynthesis
457394.3.peg.584,Metabolic:Starch and sucrose metabolism
457394.3.peg.596,Metabolic:Galactose metabolism
457394.3.peg.598,tRNA-Charging
457394.3.peg.600,Translation
457394.3.peg.603,Metabolic:NAD metabolism
457394.3.peg.612,"Metabolic:Transport, extracellular"
457394.3.peg.630,Metabolic:Starch and sucrose metabolism
457394.3.peg.640,Metabolic:NAD metabolism
457394.3.peg.644,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
457394.3.peg.651,"Metabolic:Transport, extracellular"
457394.3.peg.652,"Metabolic:Transport, extracellular"
457394.3.peg.659,Metabolic:Purine synthesis
457394.3.peg.661,Translation
457394.3.peg.664,Metabolic:Methionine and cysteine metabolism
457394.3.peg.675,tRNA-Charging
457394.3.peg.699,tRNA-Charging
457394.3.peg.700,tRNA-Charging
457394.3.peg.701,tRNA-Charging
457394.3.peg.704,Metabolic:Fatty acid synthesis
457394.3.peg.708,Metabolic:Folate metabolism
457394.3.peg.711,Metabolic:Vitamin B2 metabolism
457394.3.peg.712,Metabolic:Exchange/demand reaction
457394.3.peg.726,Metabolic:Methionine and cysteine metabolism
457394.3.peg.731,Metabolic:Starch and sucrose metabolism
457394.3.peg.759,Metabolic:Plant polysaccharide degradation
457394.3.peg.760,Metabolic:Plant polysaccharide degradation
457394.3.peg.761,Metabolic:Alanine and aspartate metabolism
457394.3.peg.765,Metabolic:Aminosugar metabolism
457394.3.peg.769,Metabolic:Aminosugar metabolism
