,subsystem
326426.7.peg.1,Metabolic:Exchange/demand reaction
326426.7.peg.2,Metabolic:Exchange/demand reaction
326426.7.peg.5,Metabolic:Exchange/demand reaction
326426.7.peg.6,Metabolic:Exchange/demand reaction
326426.7.peg.10,Metabolic:Galactose metabolism
326426.7.peg.13,Metabolic:Glutamate metabolism
326426.7.peg.18,Metabolic:Vitamin B2 metabolism
326426.7.peg.20,"Metabolic:Transport, extracellular"
326426.7.peg.24,"Metabolic:Transport, extracellular"
326426.7.peg.25,Metabolic:Starch and sucrose metabolism
326426.7.peg.28,Metabolic:Starch and sucrose metabolism
326426.7.peg.29,Metabolic:Starch and sucrose metabolism
326426.7.peg.30,Metabolic:Starch and sucrose metabolism
326426.7.peg.32,"Metabolic:Transport, extracellular"
326426.7.peg.35,"Metabolic:Transport, extracellular"
326426.7.peg.36,"Metabolic:Transport, extracellular"
326426.7.peg.39,"Metabolic:Transport, extracellular"
326426.7.peg.41,"Metabolic:Transport, extracellular"
326426.7.peg.42,Metabolic:Vitamin B2 metabolism
326426.7.peg.45,Metabolic:Miscellaneous
326426.7.peg.48,Metabolic:Galactose metabolism
326426.7.peg.59,Metabolic:Pyruvate metabolism
326426.7.peg.61,"Metabolic:Transport, extracellular"
326426.7.peg.64,tRNA-Charging
326426.7.peg.68,Metabolic:Starch and sucrose metabolism
326426.7.peg.75,Metabolic:Folate metabolism
326426.7.peg.82,Metabolic:Nucleotide interconversion
326426.7.peg.84,Metabolic:Glycerophospholipid metabolism
326426.7.peg.90,Metabolic:Others
326426.7.peg.100,"Metabolic:Transport, extracellular"
326426.7.peg.101,Metabolic:Respiration
326426.7.peg.104,Metabolic:Pentose phosphate pathway
326426.7.peg.105,Metabolic:Nucleotide interconversion
326426.7.peg.106,"Metabolic:Transport, extracellular"
326426.7.peg.111,Metabolic:Lipopolysaccharide biosynthesis
326426.7.peg.115,"Metabolic:Valine, leucine, and isoleucine metabolism"
326426.7.peg.120,Metabolic:Starch and sucrose metabolism
326426.7.peg.121,"Metabolic:Valine, leucine, and isoleucine metabolism"
326426.7.peg.122,Metabolic:Starch and sucrose metabolism
326426.7.peg.127,Metabolic:Starch and sucrose metabolism
326426.7.peg.128,Metabolic:Starch and sucrose metabolism
326426.7.peg.129,"Metabolic:Transport, extracellular"
326426.7.peg.130,"Metabolic:Transport, extracellular"
326426.7.peg.131,"Metabolic:Transport, extracellular"
326426.7.peg.135,Translation
326426.7.peg.136,Translation
326426.7.peg.139,"Metabolic:Transport, extracellular"
326426.7.peg.141,Metabolic:Fatty acid synthesis
326426.7.peg.154,Metabolic:Exchange/demand reaction
326426.7.peg.160,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
326426.7.peg.161,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
326426.7.peg.162,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
326426.7.peg.172,"Metabolic:Transport, extracellular"
326426.7.peg.178,Metabolic:Aminosugar metabolism
326426.7.peg.179,Metabolic:Aminosugar metabolism
326426.7.peg.186,Metabolic:Aminosugar metabolism
326426.7.peg.187,Metabolic:Aminosugar metabolism
326426.7.peg.192,"Metabolic:Valine, leucine, and isoleucine metabolism"
326426.7.peg.193,Metabolic:Cell wall biosynthesis
326426.7.peg.196,Metabolic:Exchange/demand reaction
326426.7.peg.197,Metabolic:Nucleotide interconversion
326426.7.peg.198,Metabolic:Exchange/demand reaction
326426.7.peg.202,"Metabolic:Transport, extracellular"
326426.7.peg.208,Metabolic:Folate metabolism
326426.7.peg.217,tRNA-Charging
326426.7.peg.252,Metabolic:Pentose phosphate pathway
326426.7.peg.253,Metabolic:Pentose phosphate pathway
326426.7.peg.255,Metabolic:Pentose phosphate pathway
326426.7.peg.260,Post-translation
326426.7.peg.261,"Metabolic:Transport, extracellular"
326426.7.peg.269,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
326426.7.peg.276,Metabolic:Pentose phosphate pathway
326426.7.peg.277,Metabolic:Pentose phosphate pathway
326426.7.peg.278,tRNA-Charging
326426.7.peg.279,Metabolic:Exchange/demand reaction
326426.7.peg.280,tRNA-Charging
326426.7.peg.281,tRNA-Charging
326426.7.peg.293,"Metabolic:Transport, extracellular"
326426.7.peg.294,"Metabolic:Transport, extracellular"
