,subsystem
g.25121.CDS.0,"Metabolic:Transport, extracellular"
g.25121.CDS.10,Metabolic:NAD metabolism
g.25121.CDS.11,"Metabolic:Transport, extracellular"
g.25121.CDS.19,tRNA-Charging
g.25121.CDS.26,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25121.CDS.39,Metabolic:Glutathione metabolism
g.25121.CDS.42,"Metabolic:Transport, extracellular"
g.25121.CDS.45,Metabolic:Exchange/demand reaction
g.25121.CDS.48,Metabolic:Respiration
g.25121.CDS.53,"Metabolic:Transport, extracellular"
g.25121.CDS.66,tRNA-Charging
g.25121.CDS.72,Metabolic:Pyruvate metabolism
g.25121.CDS.84,Metabolic:Inositol phosphate metabolism
g.25121.CDS.86,Metabolic:Glycerophospholipid metabolism
g.25121.CDS.99,Metabolic:Pentose phosphate pathway
1171373.8.peg.104,Metabolic:Glycolysis/gluconeogenesis
g.25121.CDS.105,Metabolic:Starch and sucrose metabolism
g.25121.CDS.106,Metabolic:Vitamin B12 metabolism
g.25121.CDS.107,"Metabolic:Transport, extracellular"
1171373.8.peg.108,Metabolic:Tyrosine metabolism
g.25121.CDS.112,Metabolic:Pyruvate metabolism
g.25121.CDS.115,Metabolic:Ascorbate and aldarate metabolism
g.25121.CDS.125,"Metabolic:Transport, extracellular"
g.25121.CDS.127,Metabolic:Fructose and mannose metabolism
1171373.8.peg.134,Metabolic:CoA synthesis
g.25121.CDS.149,Metabolic:Lipoate metabolism
g.25121.CDS.150,Metabolic:Respiration
g.25121.CDS.158,Metabolic:Glyoxylate and dicarboxylate metabolism
g.25121.CDS.165,Metabolic:Pentose and glucuronate interconversions
g.25121.CDS.170,Metabolic:Squalene and cholesterol synthesis
1171373.8.peg.171,Metabolic:Sulfur metabolism
1171373.8.peg.172,Metabolic:Sulfur metabolism
1171373.8.peg.173,Metabolic:Sulfur metabolism
g.25121.CDS.177,Metabolic:Plant polysaccharide degradation
g.25121.CDS.182,"Metabolic:Transport, extracellular"
g.25121.CDS.184,Metabolic:Arginine and proline metabolism
1171373.8.peg.187,Metabolic:Thiamine metabolism
g.25121.CDS.189,Metabolic:Inositol phosphate metabolism
g.25121.CDS.196,Metabolic:Aminosugar metabolism
1171373.8.peg.197,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25121.CDS.198,Metabolic:Glycolysis/gluconeogenesis
g.25121.CDS.199,Metabolic:Pyruvate metabolism
g.25121.CDS.204,Metabolic:Pentose and glucuronate interconversions
g.25121.CDS.205,Metabolic:Nucleotide interconversion
g.25121.CDS.209,Metabolic:Nucleotide sugar metabolism
g.25121.CDS.211,Metabolic:Vitamin B12 metabolism
g.25121.CDS.216,Metabolic:Vitamin B12 metabolism
g.25121.CDS.219,Metabolic:Galactose metabolism
g.25121.CDS.222,"Metabolic:Transport, extracellular"
g.25121.CDS.227,Metabolic:Vitamin B2 metabolism
1171373.8.peg.227,Metabolic:Glycolysis/gluconeogenesis
g.25121.CDS.233,tRNA-Charging
g.25121.CDS.249,Metabolic:Inositol phosphate metabolism
g.25121.CDS.265,"Metabolic:Transport, extracellular"
g.25121.CDS.276,Metabolic:Galactose metabolism
g.25121.CDS.278,Metabolic:Fructose and mannose metabolism
1171373.8.peg.282,Metabolic:Thiamine metabolism
g.25121.CDS.283,Metabolic:Plant polysaccharide degradation
1171373.8.peg.283,Metabolic:Thiamine metabolism
g.25121.CDS.286,Metabolic:Pyruvate metabolism
g.25121.CDS.287,Metabolic:Folate metabolism
g.25121.CDS.290,Metabolic:Unassigned
g.25121.CDS.292,"Metabolic:Transport, extracellular"
g.25121.CDS.297,"Metabolic:Transport, extracellular"
g.25121.CDS.321,Metabolic:Nucleotide interconversion
g.25121.CDS.326,Translation
g.25121.CDS.331,Metabolic:Glycerophospholipid metabolism
g.25121.CDS.337,Metabolic:Exchange/demand reaction
g.25121.CDS.339,"Metabolic:Transport, extracellular"
g.25121.CDS.340,"Metabolic:Transport, extracellular"
g.25121.CDS.347,Metabolic:Nucleotide interconversion
g.25121.CDS.349,Metabolic:Pentose phosphate pathway
g.25121.CDS.351,Metabolic:Vitamin B12 metabolism
g.25121.CDS.353,Metabolic:Vitamin B12 metabolism
g.25121.CDS.356,Metabolic:Terpenoid backbone biosynthesis
g.25121.CDS.370,Metabolic:Glycerophospholipid metabolism
g.25121.CDS.383,Translation
g.25121.CDS.386,Metabolic:O-Glycan degradation
g.25121.CDS.387,Metabolic:Alanine and aspartate metabolism
g.25121.CDS.388,Metabolic:Pentose and glucuronate interconversions
g.25121.CDS.399,"Metabolic:Transport, extracellular"
g.25121.CDS.408,Metabolic:Glycerophospholipid metabolism
g.25121.CDS.419,Metabolic:Pyruvate metabolism
1171373.8.peg.420,Metabolic:Alanine and aspartate metabolism
g.25121.CDS.422,Metabolic:Pentose and glucuronate interconversions
g.25121.CDS.423,"Metabolic:Transport, extracellular"
g.25121.CDS.427,Metabolic:Propanoate metabolism
1171373.8.peg.436,Metabolic:Pentose phosphate pathway
g.25121.CDS.439,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25121.CDS.447,Metabolic:Pentose phosphate pathway
g.25121.CDS.451,Metabolic:Pentose phosphate pathway
g.25121.CDS.461,Metabolic:Plant polysaccharide degradation
g.25121.CDS.470,Metabolic:Galactose metabolism
g.25121.CDS.473,"Metabolic:Transport, extracellular"
g.25121.CDS.474,"Metabolic:Transport, extracellular"
g.25121.CDS.475,Metabolic:Glycerophospholipid metabolism
1171373.8.peg.482,Metabolic:Glycolysis/gluconeogenesis
g.25121.CDS.488,Metabolic:Pyruvate metabolism
g.25121.CDS.492,"Metabolic:Transport, extracellular"
g.25121.CDS.504,Metabolic:Pentose phosphate pathway
g.25121.CDS.505,Metabolic:Fatty acid synthesis
g.25121.CDS.507,Metabolic:Glyoxylate and dicarboxylate metabolism
g.25121.CDS.526,Metabolic:Inositol phosphate metabolism
g.25121.CDS.527,Translation
g.25121.CDS.531,Metabolic:Galactose metabolism
g.25121.CDS.533,Metabolic:Steroid metabolism
g.25121.CDS.541,Metabolic:Pyruvate metabolism
g.25121.CDS.550,Metabolic:Pentose and glucuronate interconversions
g.25121.CDS.552,Metabolic:Fatty acid synthesis
