,subsystem
6x7.59017.peg.1,Metabolic:Exchange/demand reaction
6x7.59017.peg.2,Metabolic:Exchange/demand reaction
6x7.59017.peg.5,Metabolic:Exchange/demand reaction
6x7.59017.peg.6,Metabolic:Exchange/demand reaction
6x7.59017.peg.7,tRNA-Charging
6x7.59017.peg.8,Metabolic:Exchange/demand reaction
6x7.59017.peg.9,tRNA-Charging
6x7.59017.peg.11,tRNA-Charging
6x7.59017.peg.13,Metabolic:Nucleotide interconversion
6x7.59017.peg.17,"Metabolic:Transport, extracellular"
6x7.59017.peg.18,"Metabolic:Transport, extracellular"
6x7.59017.peg.19,"Metabolic:Transport, extracellular"
6x7.59017.peg.20,"Metabolic:Transport, extracellular"
6x7.59017.peg.26,"Metabolic:Transport, extracellular"
6x7.59017.peg.35,Metabolic:Arginine and proline metabolism
6x7.59017.peg.36,Metabolic:Arginine and proline metabolism
6x7.59017.peg.37,Metabolic:Pyrimidine catabolism
6x7.59017.peg.40,Metabolic:Terpenoid backbone biosynthesis
6x7.59017.peg.41,tRNA-Charging
6x7.59017.peg.42,Metabolic:Methionine and cysteine metabolism
6x7.59017.peg.43,tRNA-Charging
6x7.59017.peg.45,Translation
6x7.59017.peg.49,Metabolic:Terpenoid backbone biosynthesis
6x7.59017.peg.53,"Metabolic:Transport, extracellular"
6x7.59017.peg.54,"Metabolic:Transport, extracellular"
6x7.59017.peg.55,"Metabolic:Transport, extracellular"
6x7.59017.peg.57,Metabolic:Cell wall biosynthesis
6x7.59017.peg.59,Metabolic:NAD metabolism
6x7.59017.peg.60,"Metabolic:Transport, extracellular"
6x7.59017.peg.66,Metabolic:Aminosugar metabolism
6x7.59017.peg.88,"Metabolic:Transport, extracellular"
6x7.59017.peg.92,Metabolic:Methionine and cysteine metabolism
6x7.59017.peg.93,Metabolic:Methionine and cysteine metabolism
6x7.59017.peg.94,tRNA-Charging
6x7.59017.peg.95,Metabolic:Glycerophospholipid metabolism
6x7.59017.peg.98,Metabolic:Arginine and proline metabolism
6x7.59017.peg.99,Metabolic:Urea cycle
6x7.59017.peg.100,Metabolic:Arginine and proline metabolism
6x7.59017.peg.102,"Metabolic:Transport, extracellular"
6x7.59017.peg.108,Metabolic:Aminosugar metabolism
6x7.59017.peg.111,Metabolic:Alanine and aspartate metabolism
6x7.59017.peg.112,Metabolic:Arginine and proline metabolism
6x7.59017.peg.159,Metabolic:Nucleotide interconversion
6x7.59017.peg.160,Metabolic:CoA synthesis
6x7.59017.peg.162,Translation
6x7.59017.peg.163,Metabolic:Nucleotide interconversion
6x7.59017.peg.166,Metabolic:Pyrimidine catabolism
6x7.59017.peg.167,Metabolic:Pentose phosphate pathway
6x7.59017.peg.168,Metabolic:Pyrimidine catabolism
6x7.59017.peg.176,Metabolic:Pentose phosphate pathway
6x7.59017.peg.177,Metabolic:Nucleotide interconversion
6x7.59017.peg.178,Metabolic:Nucleotide interconversion
6x7.59017.peg.183,Metabolic:Pyruvate metabolism
6x7.59017.peg.184,Metabolic:Glycolysis/gluconeogenesis
6x7.59017.peg.186,Metabolic:Pentose phosphate pathway
6x7.59017.peg.187,tRNA-Charging
6x7.59017.peg.188,tRNA-Charging
