,subsystem
525318.3.peg.2,"Metabolic:Valine, leucine, and isoleucine metabolism"
525318.3.peg.7,Metabolic:Pyrimidine synthesis
525318.3.peg.8,Metabolic:Pyrimidine synthesis
525318.3.peg.9,Metabolic:Pyrimidine synthesis
525318.3.peg.10,Metabolic:Pyrimidine synthesis
525318.3.peg.15,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
525318.3.peg.16,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
525318.3.peg.18,"Metabolic:Transport, extracellular"
525318.3.peg.20,Metabolic:Cell wall biosynthesis
525318.3.peg.25,Metabolic:Phenylalanine metabolism
525318.3.peg.26,Metabolic:Pyruvate metabolism
525318.3.peg.28,Metabolic:Lipoate metabolism
525318.3.peg.39,Metabolic:Lipoate metabolism
525318.3.peg.41,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
525318.3.peg.50,Metabolic:Vitamin B12 metabolism
525318.3.peg.51,Metabolic:Vitamin B12 metabolism
525318.3.peg.52,"Metabolic:Transport, extracellular"
525318.3.peg.54,"Metabolic:Transport, extracellular"
525318.3.peg.55,Metabolic:Purine catabolism
525318.3.peg.56,Metabolic:Purine catabolism
525318.3.peg.57,Metabolic:Purine catabolism
525318.3.peg.58,Metabolic:Purine catabolism
525318.3.peg.60,Metabolic:Purine catabolism
525318.3.peg.64,Metabolic:Arginine and proline metabolism
525318.3.peg.68,Metabolic:Arginine and proline metabolism
525318.3.peg.70,"Metabolic:Transport, extracellular"
525318.3.peg.75,Metabolic:Arginine and proline metabolism
525318.3.peg.76,Metabolic:Arginine and proline metabolism
525318.3.peg.77,Metabolic:Arginine and proline metabolism
525318.3.peg.94,"Metabolic:Transport, extracellular"
525318.3.peg.95,"Metabolic:Transport, extracellular"
525318.3.peg.96,"Metabolic:Transport, extracellular"
525318.3.peg.97,"Metabolic:Transport, extracellular"
525318.3.peg.98,"Metabolic:Transport, extracellular"
525318.3.peg.101,Metabolic:Folate metabolism
525318.3.peg.102,Metabolic:Methionine and cysteine metabolism
525318.3.peg.103,Metabolic:Methionine and cysteine metabolism
525318.3.peg.106,"Metabolic:Transport, extracellular"
525318.3.peg.113,Metabolic:Citric acid cycle
525318.3.peg.114,Metabolic:Citric acid cycle
525318.3.peg.115,Metabolic:Citric acid cycle
525318.3.peg.116,Metabolic:Methionine and cysteine metabolism
525318.3.peg.117,Metabolic:Methionine and cysteine metabolism
525318.3.peg.118,Metabolic:Methionine and cysteine metabolism
525318.3.peg.121,"Metabolic:Transport, extracellular"
525318.3.peg.124,Metabolic:Butanoate metabolism
525318.3.peg.127,"Metabolic:Transport, extracellular"
525318.3.peg.131,Metabolic:Vitamin B2 metabolism
525318.3.peg.132,Metabolic:Purine synthesis
525318.3.peg.133,Metabolic:Purine synthesis
525318.3.peg.134,Metabolic:Purine synthesis
525318.3.peg.135,Metabolic:Purine synthesis
525318.3.peg.136,Metabolic:Purine synthesis
525318.3.peg.137,Metabolic:Purine synthesis
525318.3.peg.138,Metabolic:Purine synthesis
525318.3.peg.139,Metabolic:Purine synthesis
525318.3.peg.140,Metabolic:Purine synthesis
