,subsystem
g.25748.CDS.4,"Metabolic:Transport, extracellular"
g.25748.CDS.7,tRNA-Charging
g.25748.CDS.10,Metabolic:Pyrimidine catabolism
g.25748.CDS.12,Metabolic:Cell wall biosynthesis
g.25748.CDS.14,Metabolic:Vitamin B2 metabolism
g.25748.CDS.25,Metabolic:Methionine and cysteine metabolism
g.25748.CDS.29,Metabolic:Pyruvate metabolism
g.25748.CDS.34,Metabolic:Pentose phosphate pathway
g.25748.CDS.40,"Metabolic:Transport, extracellular"
g.25748.CDS.47,"Metabolic:Transport, extracellular"
1231627.3.peg.49,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25748.CDS.50,Metabolic:Vitamin B12 metabolism
g.25748.CDS.55,Metabolic:ROS detoxification
g.25748.CDS.58,Metabolic:CoA synthesis
1231627.3.peg.85,Metabolic:Tryptophan metabolism
1231627.3.peg.86,Metabolic:Tryptophan metabolism
g.25748.CDS.87,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25748.CDS.88,"Metabolic:Transport, extracellular"
g.25748.CDS.89,Transcription
g.25748.CDS.90,Metabolic:Arginine and proline metabolism
g.25748.CDS.95,Metabolic:Fatty acid synthesis
g.25748.CDS.99,"Metabolic:Valine, leucine, and isoleucine metabolism"
1231627.3.peg.104,Metabolic:Phenylalanine metabolism
g.25748.CDS.107,Metabolic:Folate metabolism
1231627.3.peg.118,Metabolic:Glutamate metabolism
g.25748.CDS.124,Metabolic:Benzoate degradation
g.25748.CDS.129,Translation
g.25748.CDS.133,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25748.CDS.140,"Metabolic:Transport, extracellular"
g.25748.CDS.141,Metabolic:Vitamin B6 metabolism
g.25748.CDS.151,Metabolic:Vitamin B12 metabolism
g.25748.CDS.157,Metabolic:Starch and sucrose metabolism
1231627.3.peg.157,Metabolic:Terpenoid backbone biosynthesis
g.25748.CDS.160,"Metabolic:Transport, extracellular"
1231627.3.peg.167,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25748.CDS.170,Metabolic:CoA synthesis
g.25748.CDS.174,Metabolic:Folate metabolism
g.25748.CDS.183,Metabolic:Vitamin B12 metabolism
g.25748.CDS.189,"Metabolic:Transport, extracellular"
g.25748.CDS.193,Metabolic:Biotin metabolism
g.25748.CDS.194,Metabolic:Pyruvate metabolism
g.25748.CDS.195,Metabolic:Propanoate metabolism
g.25748.CDS.198,Metabolic:Methionine and cysteine metabolism
1231627.3.peg.199,Metabolic:Biotin metabolism
1231627.3.peg.200,Metabolic:Biotin metabolism
1231627.3.peg.202,Metabolic:Biotin metabolism
g.25748.CDS.207,Metabolic:Glutathione metabolism
1231627.3.peg.207,Metabolic:Alanine and aspartate metabolism
g.25748.CDS.215,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25748.CDS.216,"Metabolic:Transport, extracellular"
g.25748.CDS.218,Metabolic:Ascorbate and aldarate metabolism
g.25748.CDS.219,Metabolic:Fatty acid synthesis
1231627.3.peg.221,Metabolic:Vitamin B12 metabolism
1231627.3.peg.222,Metabolic:Vitamin B12 metabolism
1231627.3.peg.223,Metabolic:Vitamin B12 metabolism
1231627.3.peg.224,Metabolic:Vitamin B12 metabolism
1231627.3.peg.226,Metabolic:Vitamin B12 metabolism
g.25748.CDS.227,Metabolic:Cell wall biosynthesis
1231627.3.peg.227,Metabolic:Vitamin B12 metabolism
1231627.3.peg.228,Metabolic:Vitamin B12 metabolism
1231627.3.peg.229,Metabolic:Vitamin B12 metabolism
g.25748.CDS.230,Metabolic:Butanoate metabolism
1231627.3.peg.230,Metabolic:Vitamin B12 metabolism
g.25748.CDS.231,Translation
g.25748.CDS.232,Metabolic:Exchange/demand reaction
1231627.3.peg.234,Metabolic:Vitamin B12 metabolism
g.25748.CDS.235,Metabolic:Arginine and proline metabolism
1231627.3.peg.235,Metabolic:Vitamin B12 metabolism
g.25748.CDS.242,"Metabolic:Transport, extracellular"
g.25748.CDS.243,Metabolic:Methionine and cysteine metabolism
g.25748.CDS.246,Metabolic:Glyoxylate and dicarboxylate metabolism
1231627.3.peg.250,Metabolic:Arginine and proline metabolism
1231627.3.peg.255,Metabolic:Alanine and aspartate metabolism
1231627.3.peg.256,Metabolic:Alanine and aspartate metabolism
g.25748.CDS.263,Metabolic:Vitamin B12 metabolism
g.25748.CDS.268,Translation
1231627.3.peg.268,Metabolic:Methionine and cysteine metabolism
1231627.3.peg.269,Metabolic:Methionine and cysteine metabolism
g.25748.CDS.276,Metabolic:Arginine and proline metabolism
1231627.3.peg.276,"Metabolic:Valine, leucine, and isoleucine metabolism"
1231627.3.peg.277,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25748.CDS.278,Metabolic:Glycolysis/gluconeogenesis
1231627.3.peg.278,"Metabolic:Valine, leucine, and isoleucine metabolism"
1231627.3.peg.279,"Metabolic:Valine, leucine, and isoleucine metabolism"
1231627.3.peg.280,"Metabolic:Valine, leucine, and isoleucine metabolism"
1231627.3.peg.281,"Metabolic:Valine, leucine, and isoleucine metabolism"
1231627.3.peg.282,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25748.CDS.283,"Metabolic:Transport, extracellular"
1231627.3.peg.283,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25748.CDS.290,Metabolic:Arginine and proline metabolism
g.25748.CDS.297,Translation
g.25748.CDS.319,Metabolic:Vitamin B2 metabolism
g.25748.CDS.323,"Metabolic:Transport, extracellular"
g.25748.CDS.324,Metabolic:Butanoate metabolism
g.25748.CDS.325,Metabolic:Vitamin B12 metabolism
g.25748.CDS.328,Metabolic:Pyruvate metabolism
g.25748.CDS.338,Metabolic:Exchange/demand reaction
g.25748.CDS.341,Metabolic:Pentose and glucuronate interconversions
g.25748.CDS.342,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25748.CDS.345,Metabolic:Sulfur metabolism
g.25748.CDS.348,"Metabolic:Transport, extracellular"
g.25748.CDS.350,Metabolic:Nucleotide interconversion
g.25748.CDS.353,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25748.CDS.357,Metabolic:Starch and sucrose metabolism
g.25748.CDS.360,Metabolic:Methionine and cysteine metabolism
g.25748.CDS.366,Metabolic:Pyrimidine catabolism
g.25748.CDS.368,Metabolic:ROS detoxification
g.25748.CDS.369,Metabolic:Arginine and proline metabolism
g.25748.CDS.373,Metabolic:Vitamin B12 metabolism
g.25748.CDS.380,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25748.CDS.381,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25748.CDS.382,"Metabolic:Transport, extracellular"
g.25748.CDS.383,"Metabolic:Transport, extracellular"
g.25748.CDS.386,Metabolic:Methionine and cysteine metabolism
g.25748.CDS.395,Metabolic:Biotin metabolism
g.25748.CDS.401,"Metabolic:Transport, extracellular"
g.25748.CDS.405,Metabolic:Respiration
g.25748.CDS.406,"Metabolic:Transport, extracellular"
g.25748.CDS.412,Metabolic:Arginine and proline metabolism
g.25748.CDS.418,Metabolic:Nucleotide interconversion
g.25748.CDS.419,Metabolic:Glycerophospholipid metabolism
g.25748.CDS.427,"Metabolic:Transport, extracellular"
g.25748.CDS.435,Metabolic:Nitrogen metabolism
g.25748.CDS.438,"Metabolic:Transport, extracellular"
g.25748.CDS.439,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25748.CDS.445,Metabolic:Vitamin B6 metabolism
g.25748.CDS.446,Metabolic:Folate metabolism
g.25748.CDS.447,"Metabolic:Transport, extracellular"
g.25748.CDS.452,"Metabolic:Transport, extracellular"
g.25748.CDS.454,Metabolic:Urea cycle
g.25748.CDS.458,Metabolic:Vitamin B12 metabolism
g.25748.CDS.465,Metabolic:Vitamin B12 metabolism
g.25748.CDS.471,Metabolic:Glyoxylate and dicarboxylate metabolism
g.25748.CDS.472,Metabolic:Pyrimidine catabolism
g.25748.CDS.480,tRNA-Charging
g.25748.CDS.485,"Metabolic:Valine, leucine, and isoleucine metabolism"
1231627.3.peg.491,Metabolic:Folate metabolism
g.25748.CDS.502,tRNA-Charging
g.25748.CDS.505,Metabolic:Propanoate metabolism
g.25748.CDS.511,Metabolic:Vitamin B12 metabolism
g.25748.CDS.518,Metabolic:Glutathione metabolism
g.25748.CDS.528,Metabolic:Arginine and proline metabolism
g.25748.CDS.536,Metabolic:Terpenoid backbone biosynthesis
g.25748.CDS.549,Metabolic:Arginine and proline metabolism
g.25748.CDS.558,Metabolic:Tetrahydrobiopterin metabolism
1231627.3.peg.561,Metabolic:CoA synthesis
g.25748.CDS.565,Metabolic:Lipoate metabolism
g.25748.CDS.574,"Metabolic:Transport, extracellular"
1231627.3.peg.586,Metabolic:CoA synthesis
1231627.3.peg.596,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
1231627.3.peg.599,Metabolic:Glutamate metabolism
1231627.3.peg.600,Metabolic:Purine synthesis
g.25748.CDS.605,Metabolic:Glycerophospholipid metabolism
g.25748.CDS.611,Metabolic:Vitamin B12 metabolism
g.25748.CDS.612,tRNA-Charging
g.25748.CDS.626,Metabolic:Fatty acid synthesis
1231627.3.peg.629,Metabolic:Citric acid cycle
g.25748.CDS.631,Metabolic:Histidine metabolism
g.25748.CDS.632,"Metabolic:Transport, extracellular"
g.25748.CDS.639,tRNA-Charging
g.25748.CDS.646,Metabolic:Glyoxylate and dicarboxylate metabolism
1231627.3.peg.658,Metabolic:Alanine and aspartate metabolism
g.25748.CDS.666,Metabolic:Lipopolysaccharide biosynthesis
g.25748.CDS.669,Metabolic:Glycerophospholipid metabolism
g.25748.CDS.671,Metabolic:Pyrimidine catabolism
g.25748.CDS.676,Translation
g.25748.CDS.677,Metabolic:Histidine metabolism
1231627.3.peg.678,Metabolic:Cell wall biosynthesis
1231627.3.peg.680,Metabolic:Aminosugar metabolism
g.25748.CDS.683,Translation
g.25748.CDS.685,"Metabolic:Transport, extracellular"
g.25748.CDS.688,"Metabolic:Transport, extracellular"
g.25748.CDS.691,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25748.CDS.692,Translation
g.25748.CDS.703,Metabolic:Glycerophospholipid metabolism
g.25748.CDS.716,"Metabolic:Transport, extracellular"
g.25748.CDS.718,Metabolic:Nucleotide interconversion
1231627.3.peg.719,Metabolic:Alanine and aspartate metabolism
g.25748.CDS.722,"Metabolic:Transport, extracellular"
g.25748.CDS.740,Metabolic:Methionine and cysteine metabolism
g.25748.CDS.749,"Metabolic:Transport, extracellular"
g.25748.CDS.763,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25748.CDS.765,Metabolic:Terpenoid backbone biosynthesis
g.25748.CDS.768,Metabolic:Fatty acid synthesis
1231627.3.peg.769,Metabolic:Alanine and aspartate metabolism
g.25748.CDS.773,Translation
g.25748.CDS.776,Transcription
1231627.3.peg.788,Metabolic:Alanine and aspartate metabolism
g.25748.CDS.790,Transcription
g.25748.CDS.808,Metabolic:Oxidative phosphorylation
g.25748.CDS.815,"Metabolic:Transport, extracellular"
g.25748.CDS.817,"Metabolic:Transport, extracellular"
g.25748.CDS.819,Metabolic:Cell wall biosynthesis
g.25748.CDS.827,"Metabolic:Transport, extracellular"
g.25748.CDS.828,Metabolic:Vitamin B12 metabolism
g.25748.CDS.835,"Metabolic:Transport, extracellular"
g.25748.CDS.838,Metabolic:Cell wall biosynthesis
g.25748.CDS.841,Metabolic:Arginine and proline metabolism
1231627.3.peg.841,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25748.CDS.846,Metabolic:Fatty acid synthesis
g.25748.CDS.852,Metabolic:Citric acid cycle
g.25748.CDS.875,Metabolic:Pentose and glucuronate interconversions
g.25748.CDS.877,Metabolic:Heme synthesis
g.25748.CDS.880,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25748.CDS.897,Metabolic:Cell wall biosynthesis
g.25748.CDS.903,"Metabolic:Transport, extracellular"
1231627.3.peg.911,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25748.CDS.912,"Metabolic:Valine, leucine, and isoleucine metabolism"
1231627.3.peg.912,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25748.CDS.914,Metabolic:Terpenoid backbone biosynthesis
g.25748.CDS.922,Metabolic:Phenylalanine metabolism
g.25748.CDS.930,Metabolic:Vitamin B12 metabolism
g.25748.CDS.951,"Metabolic:Transport, extracellular"
g.25748.CDS.956,Metabolic:Nucleotide interconversion
1231627.3.peg.958,Metabolic:Alanine and aspartate metabolism
g.25748.CDS.968,Metabolic:Folate metabolism
g.25748.CDS.973,Metabolic:Fatty acid synthesis
g.25748.CDS.976,Metabolic:Glycerophospholipid metabolism
g.25748.CDS.983,Metabolic:Inositol phosphate metabolism
g.25748.CDS.984,"Metabolic:Transport, extracellular"
g.25748.CDS.991,Translation
1231627.3.peg.993,Metabolic:Pentose phosphate pathway
g.25748.CDS.1002,Metabolic:Pyruvate metabolism
g.25748.CDS.1003,Metabolic:Vitamin B12 metabolism
g.25748.CDS.1008,Metabolic:Phenylalanine metabolism
g.25748.CDS.1012,Translation
g.25748.CDS.1013,Metabolic:Lysine metabolism
g.25748.CDS.1015,Metabolic:Exchange/demand reaction
g.25748.CDS.1016,"Metabolic:Transport, extracellular"
g.25748.CDS.1019,Metabolic:Sulfur metabolism
g.25748.CDS.1022,Metabolic:Pyrimidine synthesis
g.25748.CDS.1024,Metabolic:Glycerophospholipid metabolism
g.25748.CDS.1040,Metabolic:Terpenoid backbone biosynthesis
1231627.3.peg.1040,Metabolic:Glutamate metabolism
g.25748.CDS.1041,"Metabolic:Transport, extracellular"
1231627.3.peg.1044,Metabolic:Glycolysis/gluconeogenesis
g.25748.CDS.1047,Metabolic:Pyrimidine catabolism
g.25748.CDS.1058,Metabolic:Methionine and cysteine metabolism
g.25748.CDS.1059,Metabolic:Others
g.25748.CDS.1062,Metabolic:Inositol phosphate metabolism
g.25748.CDS.1068,Metabolic:Methionine and cysteine metabolism
g.25748.CDS.1069,Metabolic:Nucleotide interconversion
g.25748.CDS.1075,Metabolic:Pyrimidine catabolism
1231627.3.peg.1079,Metabolic:Vitamin B2 metabolism
1231627.3.peg.1080,Metabolic:Vitamin B2 metabolism
g.25748.CDS.1081,Metabolic:Fatty acid synthesis
g.25748.CDS.1086,"Metabolic:Transport, extracellular"
g.25748.CDS.1096,tRNA-Charging
g.25748.CDS.1100,Metabolic:Glyoxylate and dicarboxylate metabolism
g.25748.CDS.1112,Metabolic:Glycerophospholipid metabolism
g.25748.CDS.1120,"Metabolic:Transport, extracellular"
g.25748.CDS.1123,"Metabolic:Transport, extracellular"
g.25748.CDS.1126,Metabolic:Inositol phosphate metabolism
