,subsystem
g.27853.CDS.2,Translation
g.27853.CDS.6,Metabolic:Folate metabolism
g.27853.CDS.7,"Metabolic:Transport, extracellular"
g.27853.CDS.11,Metabolic:NAD metabolism
g.27853.CDS.12,Metabolic:Glycerophospholipid metabolism
g.27853.CDS.14,Metabolic:Glycolysis/gluconeogenesis
g.27853.CDS.19,Metabolic:Citric acid cycle
g.27853.CDS.21,Metabolic:Arginine and proline metabolism
g.27853.CDS.26,Translation
868129.3.peg.44,Metabolic:Nucleotide interconversion
g.27853.CDS.51,"Metabolic:Transport, extracellular"
868129.3.peg.52,Metabolic:Tetrahydrobiopterin metabolism
868129.3.peg.54,Metabolic:Glycolysis/gluconeogenesis
g.27853.CDS.55,Metabolic:Exchange/demand reaction
g.27853.CDS.71,Metabolic:Nucleotide sugar metabolism
g.27853.CDS.73,Metabolic:Aminosugar metabolism
g.27853.CDS.76,tRNA-Charging
g.27853.CDS.79,tRNA-Charging
g.27853.CDS.80,Metabolic:Galactose metabolism
g.27853.CDS.88,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27853.CDS.95,tRNA-Charging
g.27853.CDS.97,Metabolic:Lysine metabolism
g.27853.CDS.98,Translation
868129.3.peg.104,Metabolic:Folate metabolism
g.27853.CDS.110,Metabolic:Exchange/demand reaction
868129.3.peg.111,Translation
868129.3.peg.113,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27853.CDS.114,Metabolic:Phenylalanine metabolism
g.27853.CDS.120,Metabolic:Glycolysis/gluconeogenesis
g.27853.CDS.126,Metabolic:Sulfur metabolism
g.27853.CDS.128,tRNA-Charging
g.27853.CDS.139,Metabolic:Ascorbate and aldarate metabolism
g.27853.CDS.142,Metabolic:Nucleotide interconversion
g.27853.CDS.150,Metabolic:Exchange/demand reaction
g.27853.CDS.154,Translation
g.27853.CDS.171,Metabolic:Vitamin B12 metabolism
868129.3.peg.171,Metabolic:Phenylalanine metabolism
g.27853.CDS.177,Metabolic:Pyruvate metabolism
g.27853.CDS.178,"Metabolic:Transport, extracellular"
868129.3.peg.178,Metabolic:Glycolysis/gluconeogenesis
g.27853.CDS.179,Translation
868129.3.peg.182,Metabolic:Alanine and aspartate metabolism
g.27853.CDS.185,Metabolic:Exchange/demand reaction
g.27853.CDS.188,Metabolic:Vitamin B12 metabolism
g.27853.CDS.197,tRNA-Charging
868129.3.peg.202,Metabolic:Glycolysis/gluconeogenesis
g.27853.CDS.212,"Metabolic:Transport, extracellular"
g.27853.CDS.215,Post-translation
g.27853.CDS.217,Metabolic:Citric acid cycle
g.27853.CDS.220,Metabolic:Exchange/demand reaction
g.27853.CDS.221,Metabolic:Pyrimidine synthesis
868129.3.peg.221,Metabolic:Folate metabolism
g.27853.CDS.226,Metabolic:Terpenoid backbone biosynthesis
g.27853.CDS.227,Translation
g.27853.CDS.231,"Metabolic:Transport, extracellular"
g.27853.CDS.235,Translation
g.27853.CDS.241,Transcription
g.27853.CDS.247,"Metabolic:Transport, extracellular"
g.27853.CDS.251,Metabolic:NAD metabolism
868129.3.peg.256,Metabolic:NAD metabolism
868129.3.peg.277,Metabolic:Purine synthesis
g.27853.CDS.278,Metabolic:Pyrimidine catabolism
868129.3.peg.280,Metabolic:Methionine and cysteine metabolism
g.27853.CDS.281,Translation
g.27853.CDS.282,Metabolic:Exchange/demand reaction
g.27853.CDS.287,Translation
g.27853.CDS.288,Metabolic:Nucleotide interconversion
g.27853.CDS.290,Metabolic:Thiamine metabolism
g.27853.CDS.294,Metabolic:Propanoate metabolism
868129.3.peg.296,Metabolic:Nucleotide interconversion
868129.3.peg.298,Metabolic:Cell wall biosynthesis
g.27853.CDS.302,Metabolic:Arginine and proline metabolism
g.27853.CDS.303,Metabolic:Purine catabolism
868129.3.peg.310,Metabolic:Alanine and aspartate metabolism
g.27853.CDS.319,Metabolic:Galactose metabolism
g.27853.CDS.321,Metabolic:Terpenoid backbone biosynthesis
g.27853.CDS.332,Metabolic:Glycerophospholipid metabolism
g.27853.CDS.333,Metabolic:Pentose and glucuronate interconversions
g.27853.CDS.336,tRNA-Charging
g.27853.CDS.343,Translation
g.27853.CDS.345,Translation
g.27853.CDS.362,Metabolic:Nucleotide interconversion
g.27853.CDS.367,Metabolic:Lipopolysaccharide biosynthesis
g.27853.CDS.369,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
868129.3.peg.375,Metabolic:CoA synthesis
g.27853.CDS.381,tRNA-Charging
g.27853.CDS.385,tRNA-Charging
868129.3.peg.385,Metabolic:beta-Alanine metabolism
868129.3.peg.386,Metabolic:CoA synthesis
g.27853.CDS.394,Metabolic:Lipopolysaccharide biosynthesis
g.27853.CDS.398,Metabolic:Glycerophospholipid metabolism
g.27853.CDS.400,Metabolic:Thiamine metabolism
g.27853.CDS.401,Metabolic:Nucleotide interconversion
g.27853.CDS.402,Metabolic:Cell wall biosynthesis
g.27853.CDS.403,Metabolic:Respiration
g.27853.CDS.406,Metabolic:Unassigned
g.27853.CDS.410,tRNA-Charging
868129.3.peg.410,Metabolic:Thiamine metabolism
g.27853.CDS.411,Metabolic:Nucleotide interconversion
868129.3.peg.411,Metabolic:Thiamine metabolism
868129.3.peg.412,Metabolic:Thiamine metabolism
868129.3.peg.414,Metabolic:Thiamine metabolism
g.27853.CDS.416,Metabolic:Cell wall biosynthesis
g.27853.CDS.431,Metabolic:Pyruvate metabolism
g.27853.CDS.435,Post-translation
g.27853.CDS.436,Metabolic:NAD metabolism
g.27853.CDS.440,Metabolic:Lipopolysaccharide biosynthesis
g.27853.CDS.443,Metabolic:Terpenoid backbone biosynthesis
868129.3.peg.443,Metabolic:Pyrimidine synthesis
g.27853.CDS.444,Metabolic:Fatty acid synthesis
g.27853.CDS.446,Metabolic:Methionine and cysteine metabolism
868129.3.peg.452,Metabolic:Glycolysis/gluconeogenesis
868129.3.peg.458,Metabolic:Folate metabolism
g.27853.CDS.459,Metabolic:Pyrimidine catabolism
g.27853.CDS.466,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.27853.CDS.474,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27853.CDS.478,Metabolic:Others
g.27853.CDS.484,Metabolic:Exchange/demand reaction
868129.3.peg.486,Metabolic:Pyrimidine synthesis
g.27853.CDS.487,Metabolic:Exchange/demand reaction
g.27853.CDS.489,Post-translation
868129.3.peg.489,Metabolic:Vitamin B2 metabolism
g.27853.CDS.500,Metabolic:Histidine metabolism
g.27853.CDS.507,Metabolic:Folate metabolism
868129.3.peg.507,Metabolic:Methionine and cysteine metabolism
g.27853.CDS.515,tRNA-Charging
g.27853.CDS.521,Metabolic:Nucleotide interconversion
868129.3.peg.521,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
868129.3.peg.522,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
868129.3.peg.526,Metabolic:Glutamate metabolism
g.27853.CDS.532,tRNA-Charging
g.27853.CDS.534,Translation
g.27853.CDS.537,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27853.CDS.538,Metabolic:Folate metabolism
g.27853.CDS.541,Metabolic:Exchange/demand reaction
g.27853.CDS.544,Metabolic:NAD metabolism
868129.3.peg.547,Metabolic:Folate metabolism
868129.3.peg.550,Metabolic:Folate metabolism
g.27853.CDS.551,"Metabolic:Transport, extracellular"
g.27853.CDS.553,Metabolic:Arginine and proline metabolism
g.27853.CDS.558,Metabolic:Glycolysis/gluconeogenesis
g.27853.CDS.560,Metabolic:Folate metabolism
g.27853.CDS.569,Metabolic:Thiamine metabolism
g.27853.CDS.572,tRNA-Charging
g.27853.CDS.576,tRNA-Charging
g.27853.CDS.577,tRNA-Charging
868129.3.peg.586,Metabolic:Glycolysis/gluconeogenesis
g.27853.CDS.591,tRNA-Charging
g.27853.CDS.595,Metabolic:Propanoate metabolism
g.27853.CDS.596,Metabolic:Lipopolysaccharide biosynthesis
868129.3.peg.600,Metabolic:CoA synthesis
g.27853.CDS.618,Metabolic:Exchange/demand reaction
g.27853.CDS.620,Metabolic:Vitamin B6 metabolism
868129.3.peg.620,Metabolic:Phenylalanine metabolism
868129.3.peg.624,Metabolic:Alanine and aspartate metabolism
g.27853.CDS.629,Metabolic:Folate metabolism
868129.3.peg.634,Metabolic:Glycolysis/gluconeogenesis
g.27853.CDS.637,Metabolic:Pentose phosphate pathway
g.27853.CDS.655,Translation
868129.3.peg.665,Metabolic:Phenylalanine metabolism
g.27853.CDS.670,Metabolic:Aminosugar metabolism
g.27853.CDS.674,Metabolic:Nucleotide interconversion
g.27853.CDS.677,tRNA-Charging
g.27853.CDS.682,Metabolic:Exchange/demand reaction
868129.3.peg.684,Metabolic:Vitamin B6 metabolism
g.27853.CDS.687,tRNA-Charging
868129.3.peg.691,Metabolic:Citric acid cycle
868129.3.peg.692,Metabolic:Citric acid cycle
g.27853.CDS.710,Translation
g.27853.CDS.720,Metabolic:Respiration
g.27853.CDS.721,Metabolic:Pentose phosphate pathway
g.27853.CDS.724,tRNA-Charging
868129.3.peg.728,Metabolic:Pyrimidine synthesis
868129.3.peg.729,Metabolic:Pyrimidine synthesis
g.27853.CDS.730,Metabolic:Fatty acid synthesis
g.27853.CDS.734,Metabolic:Others
g.27853.CDS.736,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27853.CDS.738,Metabolic:Biotin metabolism
g.27853.CDS.744,tRNA-Charging
g.27853.CDS.748,Metabolic:Exchange/demand reaction
g.27853.CDS.749,Metabolic:Glycerophospholipid metabolism
g.27853.CDS.756,Metabolic:Plant polysaccharide degradation
g.27853.CDS.759,Metabolic:Glutathione metabolism
g.27853.CDS.766,"Metabolic:Transport, extracellular"
868129.3.peg.770,Metabolic:CoA synthesis
g.27853.CDS.783,Translation
g.27853.CDS.784,Metabolic:Cell wall biosynthesis
868129.3.peg.787,Metabolic:Nucleotide interconversion
g.27853.CDS.789,Metabolic:Pyrimidine catabolism
g.27853.CDS.795,Metabolic:Exchange/demand reaction
g.27853.CDS.803,Metabolic:Purine catabolism
g.27853.CDS.806,Metabolic:Respiration
g.27853.CDS.811,Metabolic:Sulfur metabolism
868129.3.peg.814,"Metabolic:Valine, leucine, and isoleucine metabolism"
868129.3.peg.822,Metabolic:Purine synthesis
g.27853.CDS.835,Metabolic:Glycerophospholipid metabolism
g.27853.CDS.836,Translation
g.27853.CDS.852,Metabolic:Nucleotide interconversion
g.27853.CDS.861,Metabolic:Nucleotide interconversion
g.27853.CDS.865,"Metabolic:Transport, extracellular"
868129.3.peg.866,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.27853.CDS.869,Translation
g.27853.CDS.874,Metabolic:Fructose and mannose metabolism
