,subsystem
349741.23.peg.3,Metabolic:Nucleotide interconversion
349741.23.peg.5,Metabolic:Exchange/demand reaction
349741.23.peg.11,Translation
349741.23.peg.13,Metabolic:Phenylalanine metabolism
349741.23.peg.15,Metabolic:Exchange/demand reaction
349741.23.peg.16,Metabolic:Glycerophospholipid metabolism
349741.23.peg.27,Metabolic:Starch and sucrose metabolism
349741.23.peg.37,Metabolic:Galactose metabolism
349741.23.peg.42,tRNA-Charging
349741.23.peg.44,"Metabolic:Transport, extracellular"
349741.23.peg.45,Metabolic:Glutamate metabolism
349741.23.peg.51,Translation
349741.23.peg.53,Metabolic:Exchange/demand reaction
349741.23.peg.54,Metabolic:Lysine metabolism
349741.23.peg.58,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
349741.23.peg.62,"Metabolic:Valine, leucine, and isoleucine metabolism"
349741.23.peg.67,"Metabolic:Transport, extracellular"
349741.23.peg.69,"Metabolic:Transport, extracellular"
349741.23.peg.70,"Metabolic:Transport, extracellular"
349741.23.peg.80,Metabolic:Tyrosine metabolism
349741.23.peg.81,"Metabolic:Valine, leucine, and isoleucine metabolism"
349741.23.peg.85,Metabolic:Terpenoid backbone biosynthesis
349741.23.peg.87,tRNA-Charging
349741.23.peg.94,Metabolic:Fructose and mannose metabolism
349741.23.peg.98,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
349741.23.peg.116,Metabolic:Heme synthesis
349741.23.peg.117,Metabolic:tRNA Charging
349741.23.peg.119,Metabolic:Tetrahydrobiopterin metabolism
349741.23.peg.120,tRNA-Charging
349741.23.peg.121,tRNA-Charging
349741.23.peg.124,Metabolic:Glycolysis/gluconeogenesis
349741.23.peg.138,Metabolic:Pyrimidine synthesis
349741.23.peg.139,Metabolic:Pyrimidine synthesis
349741.23.peg.140,Metabolic:Nucleotide salvage pathway
349741.23.peg.141,Metabolic:Purine synthesis
349741.23.peg.145,Metabolic:Arginine and proline metabolism
349741.23.peg.153,"Metabolic:Transport, extracellular"
349741.23.peg.156,Metabolic:Starch and sucrose metabolism
349741.23.peg.160,Metabolic:Exchange/demand reaction
349741.23.peg.173,tRNA-Charging
349741.23.peg.177,"Metabolic:Transport, extracellular"
349741.23.peg.179,"Metabolic:Transport, extracellular"
349741.23.peg.191,Metabolic:Fructose and mannose metabolism
349741.23.peg.194,Metabolic:NAD metabolism
349741.23.peg.206,Metabolic:Lipopolysaccharide biosynthesis
349741.23.peg.207,Metabolic:Nucleotide interconversion
349741.23.peg.215,Metabolic:Cell wall biosynthesis
349741.23.peg.217,Metabolic:Glyoxylate and dicarboxylate metabolism
349741.23.peg.218,Metabolic:Aminosugar metabolism
349741.23.peg.229,tRNA-Charging
349741.23.peg.233,Metabolic:Thiamine metabolism
349741.23.peg.240,tRNA-Charging
349741.23.peg.242,Metabolic:Propanoate metabolism
349741.23.peg.243,Metabolic:Pyruvate metabolism
349741.23.peg.245,Metabolic:Unassigned
349741.23.peg.246,Metabolic:Unassigned
349741.23.peg.247,Metabolic:Biotin metabolism
349741.23.peg.250,Metabolic:Nucleotide sugar metabolism
349741.23.peg.251,Metabolic:Nucleotide sugar metabolism
349741.23.peg.252,Metabolic:Pentose phosphate pathway
349741.23.peg.255,tRNA-Charging
349741.23.peg.256,Metabolic:Pyruvate metabolism
349741.23.peg.259,Metabolic:Thiamine metabolism
349741.23.peg.278,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
349741.23.peg.280,Metabolic:Starch and sucrose metabolism
349741.23.peg.287,Metabolic:Pyrimidine synthesis
349741.23.peg.290,Metabolic:Exchange/demand reaction
349741.23.peg.291,Translation
349741.23.peg.294,Metabolic:Folate metabolism
349741.23.peg.295,Metabolic:Vitamin B2 metabolism
349741.23.peg.302,Metabolic:CoA synthesis
349741.23.peg.303,Metabolic:Folate metabolism
349741.23.peg.304,Metabolic:Lysine metabolism
349741.23.peg.305,Metabolic:Lysine metabolism
349741.23.peg.315,Metabolic:Cell wall biosynthesis
349741.23.peg.316,tRNA-Charging
349741.23.peg.320,Metabolic:Phenylalanine metabolism
349741.23.peg.321,tRNA-Charging
349741.23.peg.344,Metabolic:Galactose metabolism
349741.23.peg.345,tRNA-Charging
349741.23.peg.348,tRNA-Charging
349741.23.peg.349,tRNA-Charging
349741.23.peg.350,tRNA-Charging
349741.23.peg.351,tRNA-Charging
349741.23.peg.352,tRNA-Charging
349741.23.peg.353,tRNA-Charging
349741.23.peg.355,tRNA-Charging
349741.23.peg.356,tRNA-Charging
349741.23.peg.357,tRNA-Charging
349741.23.peg.358,tRNA-Charging
349741.23.peg.359,tRNA-Charging
349741.23.peg.360,tRNA-Charging
349741.23.peg.361,Translation
349741.23.peg.362,tRNA-Charging
349741.23.peg.365,Metabolic:Glycolysis/gluconeogenesis
349741.23.peg.371,Metabolic:Terpenoid backbone biosynthesis
349741.23.peg.377,"Metabolic:Transport, extracellular"
349741.23.peg.390,Metabolic:Tyrosine metabolism
349741.23.peg.393,Metabolic:Propanoate metabolism
349741.23.peg.394,Metabolic:Pyrimidine catabolism
349741.23.peg.397,Metabolic:Others
349741.23.peg.406,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
349741.23.peg.424,Metabolic:Terpenoid backbone biosynthesis
349741.23.peg.426,"Metabolic:Transport, extracellular"
349741.23.peg.429,Metabolic:Aminosugar metabolism
349741.23.peg.433,Metabolic:Glutamate metabolism
349741.23.peg.434,Translation
349741.23.peg.435,Metabolic:Exchange/demand reaction
349741.23.peg.436,Metabolic:Pyrimidine synthesis
349741.23.peg.437,Metabolic:Thiamine metabolism
349741.23.peg.444,Translation
349741.23.peg.445,tRNA-Charging
349741.23.peg.446,Metabolic:Methionine and cysteine metabolism
349741.23.peg.451,Metabolic:Pyrimidine synthesis
349741.23.peg.452,Metabolic:NAD metabolism
349741.23.peg.457,Transcription
349741.23.peg.459,Metabolic:Aminosugar metabolism
349741.23.peg.460,Metabolic:Biotin metabolism
349741.23.peg.466,Metabolic:CoA synthesis
349741.23.peg.468,Metabolic:Lipopolysaccharide biosynthesis
349741.23.peg.476,Metabolic:Lipopolysaccharide biosynthesis
349741.23.peg.477,Metabolic:Lipopolysaccharide biosynthesis
349741.23.peg.478,Metabolic:Lipopolysaccharide biosynthesis
349741.23.peg.479,tRNA-Charging
349741.23.peg.480,Metabolic:Heme synthesis
349741.23.peg.483,"Metabolic:Transport, extracellular"
349741.23.peg.488,tRNA-Charging
349741.23.peg.489,Metabolic:Vitamin B2 metabolism
349741.23.peg.490,Metabolic:Vitamin B2 metabolism
349741.23.peg.492,Post-translation
349741.23.peg.493,Translation
349741.23.peg.498,Metabolic:Glycolysis/gluconeogenesis
349741.23.peg.503,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
349741.23.peg.504,tRNA-Charging
349741.23.peg.505,tRNA-Charging
