,subsystem
500637.6.peg.17,Metabolic:Alanine and aspartate metabolism
500637.6.peg.25,Metabolic:Galactose metabolism
500637.6.peg.26,Metabolic:Galactose metabolism
500637.6.peg.27,Metabolic:Exchange/demand reaction
500637.6.peg.28,Metabolic:Methionine and cysteine metabolism
500637.6.peg.29,Metabolic:Glycerophospholipid metabolism
500637.6.peg.34,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500637.6.peg.35,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500637.6.peg.36,Metabolic:Lipopolysaccharide biosynthesis
500637.6.peg.37,Metabolic:Lipopolysaccharide biosynthesis
500637.6.peg.38,Metabolic:Lipopolysaccharide biosynthesis
500637.6.peg.40,Metabolic:Lipopolysaccharide biosynthesis
500637.6.peg.41,Metabolic:CoA synthesis
500637.6.peg.46,Metabolic:Lipopolysaccharide biosynthesis
500637.6.peg.47,Metabolic:Lipopolysaccharide biosynthesis
500637.6.peg.48,Metabolic:Lipopolysaccharide biosynthesis
500637.6.peg.49,Translation
500637.6.peg.50,Translation
500637.6.peg.52,Metabolic:CoA synthesis
500637.6.peg.53,Metabolic:Pyrimidine catabolism
500637.6.peg.55,Metabolic:Pyrimidine synthesis
500637.6.peg.61,Metabolic:Thiamine metabolism
500637.6.peg.62,Metabolic:Pentose and glucuronate interconversions
500637.6.peg.69,Metabolic:Glyoxylate and dicarboxylate metabolism
500637.6.peg.70,Metabolic:Glyoxylate and dicarboxylate metabolism
500637.6.peg.71,Metabolic:Glyoxylate and dicarboxylate metabolism
500637.6.peg.72,Metabolic:Glyoxylate and dicarboxylate metabolism
500637.6.peg.78,Metabolic:Exchange/demand reaction
500637.6.peg.79,Translation
500637.6.peg.80,Metabolic:Exchange/demand reaction
500637.6.peg.81,Metabolic:Exchange/demand reaction
500637.6.peg.83,Metabolic:Exchange/demand reaction
500637.6.peg.86,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500637.6.peg.89,tRNA-Charging
500637.6.peg.106,Metabolic:Ascorbate and aldarate metabolism
500637.6.peg.111,Metabolic:Aminosugar metabolism
500637.6.peg.112,Metabolic:Cell wall biosynthesis
500637.6.peg.113,Metabolic:Respiration
500637.6.peg.114,Metabolic:Respiration
500637.6.peg.115,Metabolic:Respiration
500637.6.peg.116,Metabolic:Respiration
500637.6.peg.117,Metabolic:Respiration
500637.6.peg.118,Metabolic:Respiration
500637.6.peg.119,Metabolic:Respiration
500637.6.peg.120,Metabolic:Respiration
500637.6.peg.121,Metabolic:Respiration
500637.6.peg.127,Metabolic:Alanine and aspartate metabolism
500637.6.peg.130,"Metabolic:Transport, extracellular"
500637.6.peg.131,"Metabolic:Transport, extracellular"
500637.6.peg.132,"Metabolic:Transport, extracellular"
500637.6.peg.133,"Metabolic:Transport, extracellular"
500637.6.peg.134,Metabolic:Pentose phosphate pathway
500637.6.peg.138,Metabolic:Squalene and cholesterol synthesis
500637.6.peg.146,Metabolic:Phenylalanine metabolism
500637.6.peg.150,Metabolic:Aminobenzoate degradation
500637.6.peg.154,Translation
500637.6.peg.155,Metabolic:Glyoxylate and dicarboxylate metabolism
500637.6.peg.161,Translation
500637.6.peg.179,Metabolic:Pyruvate metabolism
500637.6.peg.192,Metabolic:Pentose phosphate pathway
500637.6.peg.193,Metabolic:Vitamin B6 metabolism
500637.6.peg.194,Metabolic:Glycolysis/gluconeogenesis
500637.6.peg.195,Metabolic:Fructose and mannose metabolism
500637.6.peg.197,Metabolic:Tyrosine metabolism
500637.6.peg.200,Metabolic:Tyrosine metabolism
500637.6.peg.201,Metabolic:Tyrosine metabolism
500637.6.peg.202,Metabolic:Tyrosine metabolism
500637.6.peg.206,Metabolic:Tyrosine metabolism
500637.6.peg.207,Metabolic:Tyrosine metabolism
500637.6.peg.208,Metabolic:Tyrosine metabolism
500637.6.peg.209,Metabolic:Tyrosine metabolism
500637.6.peg.210,Metabolic:Tyrosine metabolism
500637.6.peg.212,"Metabolic:Transport, extracellular"
500637.6.peg.244,"Metabolic:Transport, extracellular"
500637.6.peg.245,Metabolic:Lysine metabolism
500637.6.peg.246,"Metabolic:Transport, extracellular"
500637.6.peg.247,"Metabolic:Transport, extracellular"
500637.6.peg.249,Metabolic:Nucleotide interconversion
500637.6.peg.251,Metabolic:Arginine and proline metabolism
500637.6.peg.252,Metabolic:Arginine and proline metabolism
500637.6.peg.261,Metabolic:Glutamate metabolism
500637.6.peg.267,Metabolic:Arginine and proline metabolism
500637.6.peg.271,Metabolic:Glutathione metabolism
500637.6.peg.278,Metabolic:Lysine metabolism
500637.6.peg.279,"Metabolic:Valine, leucine, and isoleucine metabolism"
500637.6.peg.280,Metabolic:Lipopolysaccharide biosynthesis
500637.6.peg.295,Metabolic:Glutathione metabolism
500637.6.peg.296,Metabolic:Purine catabolism
500637.6.peg.299,Metabolic:Arginine and proline metabolism
500637.6.peg.300,Metabolic:Arginine and proline metabolism
500637.6.peg.301,Metabolic:Phenylalanine metabolism
500637.6.peg.307,tRNA-Charging
500637.6.peg.310,Metabolic:Glutathione metabolism
500637.6.peg.311,Metabolic:Methionine and cysteine metabolism
500637.6.peg.316,Translation
500637.6.peg.318,Metabolic:Exchange/demand reaction
500637.6.peg.319,Translation
500637.6.peg.320,Metabolic:Phenylalanine metabolism
500637.6.peg.321,Metabolic:Tyrosine metabolism
500637.6.peg.323,Metabolic:Phenylalanine metabolism
500637.6.peg.326,Metabolic:Pyrimidine synthesis
500637.6.peg.331,"Metabolic:Transport, extracellular"
500637.6.peg.332,Metabolic:Pentose phosphate pathway
500637.6.peg.333,Metabolic:Pyrimidine catabolism
500637.6.peg.334,Metabolic:Pentose phosphate pathway
500637.6.peg.335,Metabolic:Nucleotide interconversion
500637.6.peg.341,Metabolic:Respiration
500637.6.peg.342,Metabolic:Respiration
500637.6.peg.346,Transcription
500637.6.peg.349,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500637.6.peg.351,Metabolic:NAD metabolism
500637.6.peg.357,Metabolic:Glycolysis/gluconeogenesis
500637.6.peg.362,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500637.6.peg.363,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500637.6.peg.364,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500637.6.peg.370,Metabolic:Pentose phosphate pathway
500637.6.peg.375,Metabolic:Vitamin B2 metabolism
500637.6.peg.377,"Metabolic:Transport, extracellular"
500637.6.peg.379,tRNA-Charging
500637.6.peg.380,Metabolic:Vitamin B2 metabolism
500637.6.peg.381,tRNA-Charging
500637.6.peg.384,Metabolic:Terpenoid backbone biosynthesis
500637.6.peg.385,Metabolic:Lysine metabolism
500637.6.peg.386,Metabolic:Pyrimidine synthesis
500637.6.peg.387,Metabolic:Pyrimidine synthesis
500637.6.peg.388,Metabolic:Pentose phosphate pathway
500637.6.peg.389,Metabolic:Pentose and glucuronate interconversions
500637.6.peg.391,Metabolic:Galactose metabolism
500637.6.peg.404,Metabolic:Aminosugar metabolism
500637.6.peg.409,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500637.6.peg.411,Metabolic:Methionine and cysteine metabolism
500637.6.peg.419,Metabolic:Nucleotide interconversion
500637.6.peg.426,"Metabolic:Transport, extracellular"
500637.6.peg.427,Metabolic:Glutathione metabolism
500637.6.peg.429,Metabolic:CoA synthesis
500637.6.peg.436,Metabolic:Vitamin B2 metabolism
500637.6.peg.437,Metabolic:Vitamin B2 metabolism
500637.6.peg.439,Metabolic:Thiamine metabolism
500637.6.peg.440,Metabolic:Glycerophospholipid metabolism
500637.6.peg.441,Metabolic:Terpenoid backbone biosynthesis
500637.6.peg.442,Metabolic:Terpenoid backbone biosynthesis
500637.6.peg.443,Metabolic:Cholesterol metabolism
500637.6.peg.447,Metabolic:CoA synthesis
500637.6.peg.450,Metabolic:Heme synthesis
500637.6.peg.451,Metabolic:Respiration
500637.6.peg.452,Metabolic:Respiration
500637.6.peg.453,Metabolic:Respiration
500637.6.peg.454,Metabolic:Respiration
500637.6.peg.460,Metabolic:Glutamate metabolism
500637.6.peg.461,"Metabolic:Transport, extracellular"
500637.6.peg.465,Metabolic:NAD metabolism
500637.6.peg.470,Metabolic:Alanine and aspartate metabolism
500637.6.peg.471,Metabolic:Alanine and aspartate metabolism
500637.6.peg.472,Metabolic:Arginine and proline metabolism
500637.6.peg.473,Metabolic:Urea cycle
500637.6.peg.474,Metabolic:Urea cycle
500637.6.peg.475,Metabolic:Folate metabolism
500637.6.peg.476,Metabolic:Glutamate metabolism
500637.6.peg.477,"Metabolic:Transport, extracellular"
500637.6.peg.478,Metabolic:Pyruvate metabolism
500637.6.peg.479,Metabolic:Alanine and aspartate metabolism
500637.6.peg.480,Metabolic:Methionine and cysteine metabolism
500637.6.peg.485,tRNA-Charging
500637.6.peg.486,Metabolic:Exchange/demand reaction
500637.6.peg.491,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
500637.6.peg.494,"Metabolic:Transport, extracellular"
500637.6.peg.495,Metabolic:Glycerophospholipid metabolism
500637.6.peg.498,Metabolic:Respiration
500637.6.peg.502,Metabolic:Glycolysis/gluconeogenesis
500637.6.peg.505,Metabolic:Pentose phosphate pathway
500637.6.peg.507,Metabolic:Glycerophospholipid metabolism
500637.6.peg.508,Metabolic:Glycerophospholipid metabolism
500637.6.peg.524,"Metabolic:Valine, leucine, and isoleucine metabolism"
500637.6.peg.525,"Metabolic:Valine, leucine, and isoleucine metabolism"
500637.6.peg.526,"Metabolic:Valine, leucine, and isoleucine metabolism"
500637.6.peg.527,"Metabolic:Valine, leucine, and isoleucine metabolism"
500637.6.peg.528,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
500637.6.peg.530,"Metabolic:Valine, leucine, and isoleucine metabolism"
500637.6.peg.532,Metabolic:Nucleotide interconversion
500637.6.peg.533,Translation
500637.6.peg.534,Metabolic:ROS detoxification
500637.6.peg.536,Metabolic:Cell wall biosynthesis
500637.6.peg.538,Metabolic:Aminosugar metabolism
500637.6.peg.539,Metabolic:Aminosugar metabolism
500637.6.peg.540,Metabolic:Nucleotide sugar metabolism
500637.6.peg.541,Metabolic:Nucleotide sugar metabolism
500637.6.peg.542,Metabolic:Cell wall biosynthesis
500637.6.peg.553,Metabolic:Heme synthesis
500637.6.peg.554,Metabolic:Heme synthesis
500637.6.peg.555,Metabolic:Nucleotide interconversion
500637.6.peg.558,Metabolic:Lysine metabolism
500637.6.peg.562,Metabolic:Exchange/demand reaction
500637.6.peg.572,Metabolic:Glycerophospholipid metabolism
500637.6.peg.574,Metabolic:Glycerophospholipid metabolism
500637.6.peg.578,"Metabolic:Transport, extracellular"
500637.6.peg.579,Metabolic:Glycerophospholipid metabolism
500637.6.peg.594,Metabolic:Nucleotide interconversion
500637.6.peg.598,tRNA-Charging
500637.6.peg.600,tRNA-Charging
500637.6.peg.601,tRNA-Charging
500637.6.peg.602,Metabolic:Glycerophospholipid metabolism
500637.6.peg.605,Metabolic:Nucleotide interconversion
