,subsystem
85962.8.peg.1,Transcription
85962.8.peg.2,Metabolic:Vitamin B2 metabolism
85962.8.peg.3,Metabolic:Lipopolysaccharide biosynthesis
85962.8.peg.4,Metabolic:Miscellaneous
85962.8.peg.5,Metabolic:Pyrimidine synthesis
85962.8.peg.6,Metabolic:CoA synthesis
85962.8.peg.8,Translation
85962.8.peg.10,Metabolic:Exchange/demand reaction
85962.8.peg.11,Metabolic:Exchange/demand reaction
85962.8.peg.26,Metabolic:Citric acid cycle
85962.8.peg.27,Metabolic:Unassigned
85962.8.peg.30,Metabolic:Biotin metabolism
85962.8.peg.35,Metabolic:beta-Alanine metabolism
85962.8.peg.44,Metabolic:Fructose and mannose metabolism
85962.8.peg.45,Metabolic:Fructose and mannose metabolism
85962.8.peg.50,Metabolic:Arginine and proline metabolism
85962.8.peg.57,"Metabolic:Transport, extracellular"
85962.8.peg.58,Metabolic:Glutamate metabolism
85962.8.peg.69,Metabolic:Arginine and proline metabolism
85962.8.peg.70,Metabolic:Arginine and proline metabolism
85962.8.peg.71,Metabolic:Arginine and proline metabolism
85962.8.peg.72,Metabolic:Arginine and proline metabolism
85962.8.peg.73,"Metabolic:Transport, extracellular"
85962.8.peg.75,Metabolic:Arginine and proline metabolism
85962.8.peg.76,Metabolic:Arginine and proline metabolism
85962.8.peg.78,Metabolic:Cell wall biosynthesis
85962.8.peg.79,tRNA-Charging
85962.8.peg.80,Translation
85962.8.peg.88,tRNA-Charging
85962.8.peg.89,tRNA-Charging
85962.8.peg.91,Metabolic:Citric acid cycle
85962.8.peg.93,Metabolic:Exchange/demand reaction
85962.8.peg.95,Metabolic:Glycerophospholipid metabolism
85962.8.peg.103,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
85962.8.peg.110,Metabolic:Nucleotide interconversion
85962.8.peg.112,Metabolic:Methionine and cysteine metabolism
85962.8.peg.113,Metabolic:Methionine and cysteine metabolism
85962.8.peg.114,Metabolic:Methionine and cysteine metabolism
85962.8.peg.116,Translation
85962.8.peg.117,Translation
85962.8.peg.123,Metabolic:Exchange/demand reaction
85962.8.peg.129,Metabolic:Glycolysis/gluconeogenesis
85962.8.peg.131,tRNA-Charging
85962.8.peg.132,Translation
85962.8.peg.133,tRNA-Charging
85962.8.peg.134,tRNA-Charging
85962.8.peg.140,Metabolic:Methionine and cysteine metabolism
85962.8.peg.141,"Metabolic:Transport, extracellular"
85962.8.peg.142,Metabolic:Phenylalanine metabolism
85962.8.peg.148,"Metabolic:Transport, extracellular"
85962.8.peg.149,"Metabolic:Transport, extracellular"
85962.8.peg.151,"Metabolic:Transport, extracellular"
85962.8.peg.152,"Metabolic:Transport, extracellular"
85962.8.peg.153,Metabolic:Oxidative phosphorylation
85962.8.peg.154,Metabolic:Oxidative phosphorylation
85962.8.peg.155,Metabolic:Oxidative phosphorylation
