,subsystem
748224.3.peg.1,Metabolic:Exchange/demand reaction
748224.3.peg.2,Metabolic:Exchange/demand reaction
748224.3.peg.4,"Metabolic:Transport, extracellular"
748224.3.peg.5,Metabolic:Methionine and cysteine metabolism
748224.3.peg.6,Metabolic:Methionine and cysteine metabolism
748224.3.peg.7,Metabolic:Aminosugar metabolism
748224.3.peg.11,"Metabolic:Transport, extracellular"
748224.3.peg.13,"Metabolic:Transport, extracellular"
748224.3.peg.14,"Metabolic:Transport, extracellular"
748224.3.peg.15,"Metabolic:Transport, extracellular"
748224.3.peg.30,Metabolic:Nucleotide interconversion
748224.3.peg.35,Translation
748224.3.peg.41,Metabolic:Exchange/demand reaction
748224.3.peg.44,Metabolic:Exchange/demand reaction
748224.3.peg.50,Metabolic:Cell wall biosynthesis
748224.3.peg.51,"Metabolic:Transport, extracellular"
748224.3.peg.52,"Metabolic:Transport, extracellular"
748224.3.peg.55,Metabolic:Exchange/demand reaction
748224.3.peg.56,tRNA-Charging
748224.3.peg.57,Metabolic:Exchange/demand reaction
748224.3.peg.61,tRNA-Charging
748224.3.peg.63,"Metabolic:Transport, extracellular"
748224.3.peg.64,"Metabolic:Transport, extracellular"
748224.3.peg.65,"Metabolic:Transport, extracellular"
748224.3.peg.66,"Metabolic:Transport, extracellular"
748224.3.peg.69,Metabolic:Pentose and glucuronate interconversions
748224.3.peg.70,Metabolic:Pentose and glucuronate interconversions
748224.3.peg.74,"Metabolic:Transport, extracellular"
748224.3.peg.76,"Metabolic:Transport, extracellular"
748224.3.peg.79,tRNA-Charging
748224.3.peg.84,"Metabolic:Transport, extracellular"
748224.3.peg.85,"Metabolic:Transport, extracellular"
748224.3.peg.86,"Metabolic:Transport, extracellular"
748224.3.peg.87,"Metabolic:Transport, extracellular"
748224.3.peg.90,Metabolic:Nucleotide interconversion
748224.3.peg.91,Metabolic:NAD metabolism
748224.3.peg.98,Translation
748224.3.peg.99,Translation
748224.3.peg.106,Metabolic:Unassigned
748224.3.peg.108,Metabolic:Nucleotide interconversion
748224.3.peg.111,Metabolic:Cell wall biosynthesis
748224.3.peg.112,Metabolic:Glutamate metabolism
748224.3.peg.114,Translation
748224.3.peg.124,Metabolic:Pyruvate metabolism
748224.3.peg.125,Metabolic:Oxidative phosphorylation
748224.3.peg.131,Metabolic:Galactose metabolism
748224.3.peg.132,"Metabolic:Transport, extracellular"
748224.3.peg.151,Metabolic:Biotin metabolism
748224.3.peg.153,Translation
748224.3.peg.156,Metabolic:Phenylalanine metabolism
748224.3.peg.157,Metabolic:Citric acid cycle
748224.3.peg.158,Metabolic:Alanine and aspartate metabolism
748224.3.peg.160,"Metabolic:Transport, extracellular"
748224.3.peg.161,"Metabolic:Transport, extracellular"
748224.3.peg.173,Metabolic:Glycolysis/gluconeogenesis
748224.3.peg.188,Metabolic:Aminosugar metabolism
748224.3.peg.194,tRNA-Charging
748224.3.peg.200,Metabolic:Cell wall biosynthesis
748224.3.peg.203,Metabolic:Glycerophospholipid metabolism
748224.3.peg.204,Metabolic:Glycerophospholipid metabolism
748224.3.peg.223,Metabolic:Glycolysis/gluconeogenesis
748224.3.peg.224,Metabolic:Cell wall biosynthesis
748224.3.peg.226,Transcription
748224.3.peg.228,Metabolic:Galactose metabolism
748224.3.peg.234,Metabolic:Thiamine metabolism
748224.3.peg.238,Metabolic:Exchange/demand reaction
748224.3.peg.239,Metabolic:Fatty acid synthesis
748224.3.peg.249,Metabolic:Glyoxylate and dicarboxylate metabolism
748224.3.peg.250,Metabolic:Glyoxylate and dicarboxylate metabolism
748224.3.peg.251,Metabolic:Pyruvate metabolism
748224.3.peg.252,Translation
748224.3.peg.254,Metabolic:Glycerophospholipid metabolism
748224.3.peg.255,Translation
748224.3.peg.264,tRNA-Charging
748224.3.peg.265,Metabolic:Exchange/demand reaction
748224.3.peg.266,tRNA-Charging
748224.3.peg.267,tRNA-Charging
748224.3.peg.268,tRNA-Charging
748224.3.peg.269,tRNA-Charging
748224.3.peg.270,Translation
748224.3.peg.272,Metabolic:Glutathione metabolism
748224.3.peg.273,Metabolic:Nucleotide interconversion
748224.3.peg.275,tRNA-Charging
748224.3.peg.277,tRNA-Charging
748224.3.peg.278,tRNA-Charging
748224.3.peg.279,tRNA-Charging
748224.3.peg.281,tRNA-Charging
748224.3.peg.282,tRNA-Charging
748224.3.peg.283,tRNA-Charging
748224.3.peg.284,tRNA-Charging
748224.3.peg.285,tRNA-Charging
748224.3.peg.286,tRNA-Charging
748224.3.peg.287,tRNA-Charging
748224.3.peg.288,tRNA-Charging
748224.3.peg.289,tRNA-Charging
748224.3.peg.290,tRNA-Charging
748224.3.peg.291,tRNA-Charging
748224.3.peg.292,tRNA-Charging
748224.3.peg.293,tRNA-Charging
748224.3.peg.294,tRNA-Charging
748224.3.peg.295,tRNA-Charging
748224.3.peg.296,tRNA-Charging
748224.3.peg.304,Metabolic:Glutamate metabolism
748224.3.peg.306,Metabolic:Pyruvate metabolism
748224.3.peg.308,Metabolic:Glycerophospholipid metabolism
748224.3.peg.309,Metabolic:Nucleotide interconversion
748224.3.peg.310,Metabolic:Respiration
748224.3.peg.311,Metabolic:Respiration
748224.3.peg.312,Metabolic:Respiration
748224.3.peg.313,Metabolic:Respiration
748224.3.peg.314,Metabolic:Respiration
748224.3.peg.315,Metabolic:Respiration
748224.3.peg.316,Metabolic:Respiration
748224.3.peg.317,Metabolic:Respiration
748224.3.peg.320,Metabolic:Starch and sucrose metabolism
748224.3.peg.321,Metabolic:Glycolysis/gluconeogenesis
748224.3.peg.322,Metabolic:Glycolysis/gluconeogenesis
748224.3.peg.333,Metabolic:Alanine and aspartate metabolism
748224.3.peg.336,tRNA-Charging
748224.3.peg.337,tRNA-Charging
748224.3.peg.340,Metabolic:Starch and sucrose metabolism
748224.3.peg.343,Metabolic:Starch and sucrose metabolism
748224.3.peg.347,"Metabolic:Transport, extracellular"
748224.3.peg.349,Metabolic:Citric acid cycle
748224.3.peg.357,Metabolic:Starch and sucrose metabolism
748224.3.peg.360,Metabolic:Methionine and cysteine metabolism
748224.3.peg.367,Metabolic:Pentose and glucuronate interconversions
748224.3.peg.374,Translation
748224.3.peg.377,tRNA-Charging
748224.3.peg.378,Metabolic:Fatty acid synthesis
748224.3.peg.379,Metabolic:Pentose phosphate pathway
748224.3.peg.383,"Metabolic:Transport, extracellular"
748224.3.peg.385,tRNA-Charging
748224.3.peg.389,Metabolic:Fatty acid synthesis
748224.3.peg.390,Metabolic:Pentose and glucuronate interconversions
748224.3.peg.391,Metabolic:Fatty acid synthesis
748224.3.peg.392,Metabolic:Pentose and glucuronate interconversions
748224.3.peg.393,Metabolic:Pentose and glucuronate interconversions
748224.3.peg.398,"Metabolic:Transport, extracellular"
748224.3.peg.416,Metabolic:Glycolysis/gluconeogenesis
748224.3.peg.417,Metabolic:CoA synthesis
748224.3.peg.427,Metabolic:Urea cycle
748224.3.peg.428,Metabolic:Arginine and proline metabolism
748224.3.peg.429,Metabolic:Arginine and proline metabolism
748224.3.peg.430,Metabolic:Arginine and proline metabolism
748224.3.peg.431,Metabolic:Urea cycle
748224.3.peg.432,Metabolic:Alanine and aspartate metabolism
748224.3.peg.434,Metabolic:Alanine and aspartate metabolism
748224.3.peg.446,Metabolic:NAD metabolism
748224.3.peg.457,Metabolic:Glycolysis/gluconeogenesis
748224.3.peg.471,Metabolic:Fructose and mannose metabolism
748224.3.peg.472,Metabolic:Pentose and glucuronate interconversions
748224.3.peg.506,Metabolic:Glycerophospholipid metabolism
748224.3.peg.513,Metabolic:Nucleotide interconversion
748224.3.peg.516,Metabolic:Glycerophospholipid metabolism
748224.3.peg.520,Translation
748224.3.peg.523,Metabolic:Galactose metabolism
748224.3.peg.524,"Metabolic:Transport, extracellular"
748224.3.peg.525,tRNA-Charging
748224.3.peg.526,Metabolic:Exchange/demand reaction
748224.3.peg.527,tRNA-Charging
748224.3.peg.530,"Metabolic:Transport, extracellular"
748224.3.peg.531,"Metabolic:Transport, extracellular"
748224.3.peg.532,Metabolic:Starch and sucrose metabolism
748224.3.peg.535,Metabolic:Galactose metabolism
748224.3.peg.537,Translation
748224.3.peg.546,"Metabolic:Valine, leucine, and isoleucine metabolism"
748224.3.peg.551,"Metabolic:Valine, leucine, and isoleucine metabolism"
748224.3.peg.559,Metabolic:Pyruvate metabolism
748224.3.peg.563,"Metabolic:Transport, extracellular"
748224.3.peg.564,Metabolic:CoA synthesis
748224.3.peg.582,"Metabolic:Transport, extracellular"
748224.3.peg.585,"Metabolic:Transport, extracellular"
748224.3.peg.605,Metabolic:Exchange/demand reaction
748224.3.peg.616,"Metabolic:Valine, leucine, and isoleucine metabolism"
748224.3.peg.621,Metabolic:Pyruvate metabolism
748224.3.peg.623,"Metabolic:Transport, extracellular"
748224.3.peg.627,Metabolic:Fatty acid synthesis
748224.3.peg.628,Metabolic:Starch and sucrose metabolism
748224.3.peg.639,"Metabolic:Transport, extracellular"
748224.3.peg.653,Metabolic:Unassigned
748224.3.peg.655,"Metabolic:Transport, extracellular"
748224.3.peg.657,Metabolic:Fatty acid synthesis
748224.3.peg.658,Metabolic:Fatty acid synthesis
748224.3.peg.659,Metabolic:Fatty acid synthesis
748224.3.peg.660,Metabolic:Glycerophospholipid metabolism
748224.3.peg.663,Metabolic:Fatty acid synthesis
748224.3.peg.664,Metabolic:Pyruvate metabolism
748224.3.peg.665,Metabolic:Pyruvate metabolism
748224.3.peg.666,Metabolic:Pyruvate metabolism
748224.3.peg.667,Metabolic:Fatty acid synthesis
748224.3.peg.688,Metabolic:Pentose phosphate pathway
748224.3.peg.689,Metabolic:Pentose phosphate pathway
748224.3.peg.694,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
748224.3.peg.695,Metabolic:Alanine and aspartate metabolism
748224.3.peg.704,tRNA-Charging
748224.3.peg.706,Metabolic:Lysine metabolism
748224.3.peg.707,Metabolic:Lysine metabolism
748224.3.peg.717,Metabolic:Starch and sucrose metabolism
748224.3.peg.720,Metabolic:Pyrimidine catabolism
748224.3.peg.726,Metabolic:Pyruvate metabolism
748224.3.peg.727,Metabolic:Exchange/demand reaction
748224.3.peg.731,Metabolic:Aminosugar metabolism
748224.3.peg.732,tRNA-Charging
748224.3.peg.734,tRNA-Charging
748224.3.peg.735,Metabolic:Purine catabolism
748224.3.peg.742,Metabolic:Methionine and cysteine metabolism
748224.3.peg.743,Metabolic:Glycolysis/gluconeogenesis
748224.3.peg.745,Metabolic:Pentose phosphate pathway
748224.3.peg.748,Metabolic:NAD metabolism
748224.3.peg.751,Metabolic:NAD metabolism
748224.3.peg.752,Metabolic:Pyrimidine catabolism
748224.3.peg.757,Metabolic:Nucleotide interconversion
748224.3.peg.758,"Metabolic:Transport, extracellular"
748224.3.peg.759,"Metabolic:Transport, extracellular"
748224.3.peg.762,Metabolic:Fructose and mannose metabolism
748224.3.peg.763,Metabolic:Terpenoid backbone biosynthesis
748224.3.peg.769,Metabolic:Vitamin B2 metabolism
748224.3.peg.771,Metabolic:Pyruvate metabolism
748224.3.peg.776,Metabolic:Exchange/demand reaction
748224.3.peg.782,Translation
748224.3.peg.786,Metabolic:Aminosugar metabolism
748224.3.peg.789,Metabolic:CoA synthesis
748224.3.peg.790,"Metabolic:Valine, leucine, and isoleucine metabolism"
748224.3.peg.791,Metabolic:Fatty acid synthesis
748224.3.peg.792,Metabolic:Butanoate metabolism
748224.3.peg.793,"Metabolic:Valine, leucine, and isoleucine metabolism"
748224.3.peg.799,Metabolic:Nucleotide interconversion
748224.3.peg.800,Metabolic:Exchange/demand reaction
748224.3.peg.801,Metabolic:Exchange/demand reaction
748224.3.peg.802,Metabolic:Exchange/demand reaction
748224.3.peg.803,Metabolic:Exchange/demand reaction
748224.3.peg.804,tRNA-Charging
748224.3.peg.805,tRNA-Charging
748224.3.peg.806,Translation
748224.3.peg.807,Translation
748224.3.peg.809,Metabolic:Nucleotide interconversion
748224.3.peg.813,Metabolic:Glycerophospholipid metabolism
748224.3.peg.814,Metabolic:Pyruvate metabolism
748224.3.peg.815,Metabolic:Fatty acid oxidation
748224.3.peg.816,Metabolic:Unassigned
748224.3.peg.820,Metabolic:Nucleotide interconversion
748224.3.peg.821,Metabolic:Exchange/demand reaction
748224.3.peg.822,Translation
748224.3.peg.823,tRNA-Charging
748224.3.peg.824,Translation
748224.3.peg.825,Translation
748224.3.peg.829,Metabolic:Thiamine metabolism
748224.3.peg.830,Metabolic:Thiamine metabolism
748224.3.peg.831,"Metabolic:Transport, extracellular"
748224.3.peg.842,tRNA-Charging
748224.3.peg.843,Translation
748224.3.peg.849,Metabolic:Glyoxylate and dicarboxylate metabolism
748224.3.peg.854,Metabolic:Terpenoid backbone biosynthesis
748224.3.peg.866,Metabolic:Nucleotide interconversion
748224.3.peg.881,Metabolic:Citric acid cycle
748224.3.peg.885,tRNA-Charging
748224.3.peg.899,Metabolic:Glyoxylate and dicarboxylate metabolism
748224.3.peg.900,Metabolic:Glyoxylate and dicarboxylate metabolism
748224.3.peg.905,Metabolic:Exchange/demand reaction
748224.3.peg.981,"Metabolic:Transport, extracellular"
748224.3.peg.984,Metabolic:Citric acid cycle
748224.3.peg.985,Metabolic:Citric acid cycle
748224.3.peg.986,Metabolic:Citric acid cycle
748224.3.peg.990,Metabolic:Fructose and mannose metabolism
748224.3.peg.993,Metabolic:Fructose and mannose metabolism
748224.3.peg.1002,Metabolic:Pyruvate metabolism
748224.3.peg.1003,Metabolic:Lysine metabolism
748224.3.peg.1004,Metabolic:Vitamin B6 metabolism
748224.3.peg.1005,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
748224.3.peg.1016,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
748224.3.peg.1020,"Metabolic:Transport, extracellular"
748224.3.peg.1021,"Metabolic:Transport, extracellular"
748224.3.peg.1029,Metabolic:CoA synthesis
748224.3.peg.1031,Translation
748224.3.peg.1036,tRNA-Charging
