,subsystem
364106.8.peg.17,Metabolic:Glycolysis/gluconeogenesis
364106.8.peg.18,Metabolic:Glycolysis/gluconeogenesis
364106.8.peg.86,Metabolic:Exchange/demand reaction
364106.8.peg.132,Metabolic:Alanine and aspartate metabolism
364106.8.peg.133,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
364106.8.peg.134,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
364106.8.peg.137,"Metabolic:Transport, extracellular"
364106.8.peg.138,Metabolic:Pentose phosphate pathway
364106.8.peg.144,Translation
364106.8.peg.145,Translation
364106.8.peg.150,"Metabolic:Transport, extracellular"
364106.8.peg.152,tRNA-Charging
364106.8.peg.154,Metabolic:Vitamin B2 metabolism
364106.8.peg.155,tRNA-Charging
364106.8.peg.158,Metabolic:Terpenoid backbone biosynthesis
364106.8.peg.159,Metabolic:Nucleotide interconversion
364106.8.peg.161,Metabolic:Lysine metabolism
364106.8.peg.164,Metabolic:Pyrimidine synthesis
364106.8.peg.165,Metabolic:Pyrimidine synthesis
364106.8.peg.170,Metabolic:Others
364106.8.peg.172,Metabolic:Fatty acid oxidation
364106.8.peg.174,"Metabolic:Transport, extracellular"
364106.8.peg.184,Metabolic:Folate metabolism
364106.8.peg.188,Metabolic:Nucleotide interconversion
364106.8.peg.190,Translation
364106.8.peg.191,Metabolic:Vitamin B6 metabolism
364106.8.peg.192,Post-translation
364106.8.peg.195,Translation
364106.8.peg.199,Metabolic:Pentose and glucuronate interconversions
364106.8.peg.200,Metabolic:Pentose and glucuronate interconversions
364106.8.peg.201,Metabolic:Pentose phosphate pathway
364106.8.peg.205,"Metabolic:Transport, extracellular"
364106.8.peg.206,"Metabolic:Transport, extracellular"
364106.8.peg.207,"Metabolic:Transport, extracellular"
364106.8.peg.210,"Metabolic:Valine, leucine, and isoleucine metabolism"
364106.8.peg.211,"Metabolic:Valine, leucine, and isoleucine metabolism"
364106.8.peg.212,"Metabolic:Valine, leucine, and isoleucine metabolism"
364106.8.peg.213,"Metabolic:Valine, leucine, and isoleucine metabolism"
364106.8.peg.216,"Metabolic:Valine, leucine, and isoleucine metabolism"
364106.8.peg.217,"Metabolic:Valine, leucine, and isoleucine metabolism"
364106.8.peg.221,Translation
364106.8.peg.224,Metabolic:Cell wall biosynthesis
364106.8.peg.225,Metabolic:Cell wall biosynthesis
364106.8.peg.226,Metabolic:Cell wall biosynthesis
364106.8.peg.227,Metabolic:Cell wall biosynthesis
364106.8.peg.229,Metabolic:Cell wall biosynthesis
364106.8.peg.230,Metabolic:Cell wall biosynthesis
364106.8.peg.231,Metabolic:Alanine and aspartate metabolism
364106.8.peg.235,Metabolic:Lipopolysaccharide biosynthesis
364106.8.peg.237,Post-translation
364106.8.peg.241,Metabolic:CoA synthesis
364106.8.peg.242,Metabolic:Nucleotide interconversion
364106.8.peg.246,Metabolic:NAD metabolism
364106.8.peg.249,"Metabolic:Transport, extracellular"
364106.8.peg.255,"Metabolic:Valine, leucine, and isoleucine metabolism"
364106.8.peg.256,Metabolic:Glycolysis/gluconeogenesis
364106.8.peg.257,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
364106.8.peg.259,Metabolic:Citric acid cycle
364106.8.peg.262,Metabolic:Urea cycle
364106.8.peg.265,Metabolic:Pentose phosphate pathway
364106.8.peg.266,Metabolic:Purine catabolism
364106.8.peg.267,Metabolic:Miscellaneous
364106.8.peg.272,Metabolic:beta-Alanine metabolism
364106.8.peg.275,Metabolic:CoA synthesis
364106.8.peg.276,Metabolic:CoA synthesis
364106.8.peg.284,Metabolic:Folate metabolism
364106.8.peg.286,Metabolic:Folate metabolism
364106.8.peg.291,Metabolic:Cell wall biosynthesis
364106.8.peg.294,"Metabolic:Transport, extracellular"
364106.8.peg.295,"Metabolic:Transport, extracellular"
364106.8.peg.296,"Metabolic:Transport, extracellular"
364106.8.peg.297,Metabolic:Heme synthesis
364106.8.peg.299,Metabolic:Respiration
364106.8.peg.301,"Metabolic:Transport, extracellular"
364106.8.peg.302,Metabolic:Methionine and cysteine metabolism
364106.8.peg.307,Metabolic:Lysine metabolism
364106.8.peg.309,Metabolic:Glutathione metabolism
364106.8.peg.310,tRNA-Charging
364106.8.peg.311,Translation
364106.8.peg.312,Metabolic:Nucleotide interconversion
364106.8.peg.313,Translation
364106.8.peg.314,Metabolic:Terpenoid backbone biosynthesis
364106.8.peg.317,Metabolic:Glycerophospholipid metabolism
364106.8.peg.321,Metabolic:Lipopolysaccharide biosynthesis
364106.8.peg.322,Metabolic:Fatty acid synthesis
364106.8.peg.323,Metabolic:Aminosugar metabolism
364106.8.peg.324,Metabolic:Lipopolysaccharide biosynthesis
364106.8.peg.326,Metabolic:Exchange/demand reaction
364106.8.peg.327,Metabolic:Pyruvate metabolism
364106.8.peg.328,Metabolic:Lysine metabolism
364106.8.peg.330,tRNA-Charging
364106.8.peg.337,tRNA-Charging
364106.8.peg.340,"Metabolic:Transport, extracellular"
364106.8.peg.341,"Metabolic:Transport, extracellular"
364106.8.peg.343,Metabolic:Lipopolysaccharide biosynthesis
364106.8.peg.344,Metabolic:Ascorbate and aldarate metabolism
364106.8.peg.349,Metabolic:Pyruvate metabolism
364106.8.peg.379,"Metabolic:Valine, leucine, and isoleucine metabolism"
364106.8.peg.380,Metabolic:Lipopolysaccharide biosynthesis
364106.8.peg.394,Metabolic:Glutathione metabolism
364106.8.peg.395,Metabolic:Purine catabolism
364106.8.peg.399,Metabolic:Arginine and proline metabolism
364106.8.peg.400,Metabolic:Arginine and proline metabolism
364106.8.peg.422,tRNA-Charging
364106.8.peg.423,tRNA-Charging
364106.8.peg.436,Metabolic:Glycolysis/gluconeogenesis
364106.8.peg.448,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
364106.8.peg.449,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
364106.8.peg.451,"Metabolic:Transport, extracellular"
364106.8.peg.461,Metabolic:Arginine and proline metabolism
364106.8.peg.462,Metabolic:Pyrimidine catabolism
364106.8.peg.468,Metabolic:Pyruvate metabolism
364106.8.peg.474,Metabolic:Propanoate metabolism
364106.8.peg.475,Metabolic:Propanoate metabolism
364106.8.peg.476,Metabolic:Propanoate metabolism
364106.8.peg.477,Metabolic:Propanoate metabolism
364106.8.peg.478,"Metabolic:Transport, extracellular"
364106.8.peg.479,Metabolic:Pyrimidine catabolism
364106.8.peg.480,Metabolic:Methionine and cysteine metabolism
364106.8.peg.481,"Metabolic:Transport, extracellular"
364106.8.peg.482,Metabolic:Galactose metabolism
364106.8.peg.489,Metabolic:Nucleotide sugar metabolism
364106.8.peg.493,"Metabolic:Transport, extracellular"
364106.8.peg.494,"Metabolic:Transport, extracellular"
364106.8.peg.495,"Metabolic:Transport, extracellular"
364106.8.peg.496,Metabolic:Sulfur metabolism
364106.8.peg.497,Metabolic:Heme synthesis
364106.8.peg.506,Metabolic:Alanine and aspartate metabolism
364106.8.peg.509,Metabolic:Aminobenzoate degradation
364106.8.peg.512,Metabolic:Arginine and proline metabolism
364106.8.peg.514,Metabolic:Phenylalanine metabolism
364106.8.peg.530,"Metabolic:Transport, extracellular"
364106.8.peg.532,Metabolic:Starch and sucrose metabolism
364106.8.peg.533,Metabolic:CoA synthesis
364106.8.peg.543,Metabolic:Vitamin B2 metabolism
364106.8.peg.544,Metabolic:Vitamin B2 metabolism
364106.8.peg.545,Transcription
364106.8.peg.546,Metabolic:Thiamine metabolism
364106.8.peg.547,Metabolic:Glycerophospholipid metabolism
364106.8.peg.549,Metabolic:Terpenoid backbone biosynthesis
364106.8.peg.555,Metabolic:CoA synthesis
364106.8.peg.558,Metabolic:Heme synthesis
364106.8.peg.559,Metabolic:Respiration
364106.8.peg.560,Metabolic:Respiration
364106.8.peg.561,Metabolic:Respiration
364106.8.peg.562,Metabolic:Respiration
364106.8.peg.568,Translation
364106.8.peg.577,"Metabolic:Transport, extracellular"
364106.8.peg.584,"Metabolic:Transport, extracellular"
364106.8.peg.591,Metabolic:Starch and sucrose metabolism
364106.8.peg.597,"Metabolic:Transport, extracellular"
364106.8.peg.603,Metabolic:Nucleotide salvage pathway
364106.8.peg.604,Metabolic:Exchange/demand reaction
364106.8.peg.608,Metabolic:Nucleotide interconversion
364106.8.peg.609,Metabolic:Heme synthesis
364106.8.peg.611,Metabolic:Nucleotide interconversion
364106.8.peg.614,Metabolic:Nucleotide interconversion
364106.8.peg.620,"Metabolic:Transport, extracellular"
364106.8.peg.621,Metabolic:Glutamate metabolism
364106.8.peg.640,Metabolic:Nitrogen metabolism
364106.8.peg.642,Metabolic:Glyoxylate and dicarboxylate metabolism
364106.8.peg.643,Metabolic:Glyoxylate and dicarboxylate metabolism
364106.8.peg.644,Metabolic:Glyoxylate and dicarboxylate metabolism
364106.8.peg.645,"Metabolic:Transport, extracellular"
364106.8.peg.646,Metabolic:Purine catabolism
364106.8.peg.648,Metabolic:Unassigned
364106.8.peg.650,Metabolic:Purine catabolism
364106.8.peg.651,Metabolic:Purine catabolism
364106.8.peg.655,Metabolic:Arginine and proline metabolism
364106.8.peg.656,Metabolic:Purine synthesis
364106.8.peg.657,Metabolic:Purine synthesis
364106.8.peg.659,Metabolic:Lipopolysaccharide biosynthesis
364106.8.peg.661,tRNA-Charging
364106.8.peg.664,Metabolic:Folate metabolism
364106.8.peg.679,"Metabolic:Transport, extracellular"
364106.8.peg.681,Metabolic:Tetrahydrobiopterin metabolism
364106.8.peg.700,Metabolic:Others
364106.8.peg.701,Metabolic:Biosynthesis of siderophore group nonribosomal peptides
364106.8.peg.702,Metabolic:Biosynthesis of siderophore group nonribosomal peptides
364106.8.peg.706,Metabolic:Glycerophospholipid metabolism
364106.8.peg.717,"Metabolic:Transport, extracellular"
364106.8.peg.720,Metabolic:Citric acid cycle
364106.8.peg.721,Metabolic:Citric acid cycle
364106.8.peg.722,Metabolic:Citric acid cycle
364106.8.peg.726,"Metabolic:Transport, extracellular"
364106.8.peg.731,Post-translation
364106.8.peg.743,Metabolic:Vitamin B12 metabolism
364106.8.peg.744,Metabolic:NAD metabolism
364106.8.peg.745,Metabolic:Exchange/demand reaction
364106.8.peg.747,tRNA-Charging
364106.8.peg.749,Metabolic:Nucleotide interconversion
364106.8.peg.750,"Metabolic:Transport, extracellular"
364106.8.peg.751,"Metabolic:Transport, extracellular"
364106.8.peg.752,"Metabolic:Transport, extracellular"
364106.8.peg.753,"Metabolic:Transport, extracellular"
364106.8.peg.762,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
364106.8.peg.763,Metabolic:Alanine and aspartate metabolism
364106.8.peg.766,Metabolic:Aminosugar metabolism
364106.8.peg.767,Metabolic:Aminosugar metabolism
364106.8.peg.769,"Metabolic:Transport, extracellular"
364106.8.peg.775,Metabolic:Lysine metabolism
364106.8.peg.776,Metabolic:Pyruvate metabolism
364106.8.peg.778,Metabolic:Vitamin B6 metabolism
364106.8.peg.780,tRNA-Charging
364106.8.peg.789,Metabolic:Glycolysis/gluconeogenesis
364106.8.peg.790,"Metabolic:Transport, extracellular"
364106.8.peg.791,Metabolic:Urea cycle
364106.8.peg.796,"Metabolic:Transport, extracellular"
364106.8.peg.797,"Metabolic:Transport, extracellular"
