,subsystem
g.683.peg.4,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.683.peg.6,tRNA-Charging
g.683.peg.14,Metabolic:Pyruvate metabolism
g.683.peg.16,Metabolic:Nucleotide sugar metabolism
g.683.peg.17,"Metabolic:Transport, extracellular"
g.683.peg.18,Metabolic:Pentose and glucuronate interconversions
g.683.peg.19,Metabolic:Exchange/demand reaction
g.683.peg.26,"Metabolic:Transport, extracellular"
g.683.peg.28,Metabolic:beta-Alanine metabolism
g.683.peg.29,Metabolic:Others
g.683.peg.32,Metabolic:Pentose phosphate pathway
g.683.peg.33,"Metabolic:Transport, extracellular"
g.683.peg.34,Metabolic:Vitamin B6 metabolism
g.683.peg.37,"Metabolic:Transport, extracellular"
g.683.peg.45,Metabolic:Pentose and glucuronate interconversions
290339.8.peg.45,Metabolic:Methionine and cysteine metabolism
290339.8.peg.46,Metabolic:Citric acid cycle
290339.8.peg.47,Metabolic:Citric acid cycle
290339.8.peg.51,Metabolic:Methionine and cysteine metabolism
290339.8.peg.60,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
290339.8.peg.61,Metabolic:Glycolysis/gluconeogenesis
g.683.peg.62,Metabolic:Fructose and mannose metabolism
g.683.peg.64,Metabolic:Nucleotide interconversion
g.683.peg.67,Metabolic:Alanine and aspartate metabolism
290339.8.peg.67,Metabolic:Glutamate metabolism
g.683.peg.70,Metabolic:Respiration
g.683.peg.72,"Metabolic:Transport, extracellular"
g.683.peg.73,tRNA-Charging
g.683.peg.77,Metabolic:Citric acid cycle
g.683.peg.81,"Metabolic:Transport, extracellular"
g.683.peg.83,Metabolic:Pentose and glucuronate interconversions
g.683.peg.86,"Metabolic:Transport, extracellular"
290339.8.peg.88,Metabolic:Alanine and aspartate metabolism
290339.8.peg.89,Metabolic:Phenylalanine metabolism
g.683.peg.118,Metabolic:Starch and sucrose metabolism
g.683.peg.120,Metabolic:Glycolysis/gluconeogenesis
g.683.peg.121,tRNA-Charging
g.683.peg.127,Metabolic:Glutathione metabolism
290339.8.peg.144,Metabolic:Citric acid cycle
290339.8.peg.145,Metabolic:Citric acid cycle
g.683.peg.146,Metabolic:Respiration
290339.8.peg.146,Metabolic:Citric acid cycle
290339.8.peg.147,Metabolic:Citric acid cycle
g.683.peg.165,Metabolic:Histidine metabolism
290339.8.peg.165,Metabolic:Nucleotide interconversion
g.683.peg.167,Metabolic:Pentose and glucuronate interconversions
g.683.peg.176,Metabolic:Glyoxylate and dicarboxylate metabolism
g.683.peg.181,Metabolic:Fructose and mannose metabolism
