,subsystem
g.1274.peg.1,"Metabolic:Transport, extracellular"
g.1274.peg.13,Metabolic:Ascorbate and aldarate metabolism
g.1274.peg.17,Metabolic:Nucleotide sugar metabolism
g.1274.peg.23,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
g.1274.peg.24,Metabolic:Phenylalanine metabolism
g.1274.peg.28,Metabolic:Urea cycle
g.1274.peg.43,Metabolic:Cell wall biosynthesis
g.1274.peg.44,Translation
g.1274.peg.45,Metabolic:Histidine metabolism
g.1274.peg.47,Post-translation
g.1274.peg.52,Metabolic:Folate metabolism
g.1274.peg.54,tRNA-Charging
g.1274.peg.58,Post-translation
g.1274.peg.61,Metabolic:Glyoxylate and dicarboxylate metabolism
398578.3.peg.66,Metabolic:Vitamin B12 metabolism
g.1274.peg.68,"Metabolic:Transport, extracellular"
g.1274.peg.70,"Metabolic:Transport, extracellular"
g.1274.peg.73,Metabolic:Vitamin A metabolism
g.1274.peg.75,"Metabolic:Transport, extracellular"
g.1274.peg.78,Metabolic:Respiration
g.1274.peg.91,Translation
g.1274.peg.95,Metabolic:Others
398578.3.peg.113,Metabolic:Glycolysis/gluconeogenesis
g.1274.peg.114,Metabolic:Phenylalanine metabolism
398578.3.peg.115,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1274.peg.119,Metabolic:Nucleotide interconversion
g.1274.peg.124,Metabolic:Arginine and proline metabolism
g.1274.peg.131,"Metabolic:Transport, extracellular"
g.1274.peg.132,Metabolic:Biotin metabolism
g.1274.peg.141,"Metabolic:Transport, extracellular"
g.1274.peg.151,Metabolic:Benzoate degradation
398578.3.peg.153,Metabolic:Histidine metabolism
398578.3.peg.168,Metabolic:Methionine and cysteine metabolism
g.1274.peg.169,Metabolic:Aminosugar metabolism
g.1274.peg.172,Metabolic:Glycolysis/gluconeogenesis
g.1274.peg.173,Metabolic:Oxidative phosphorylation
g.1274.peg.177,Metabolic:Fatty acid synthesis
g.1274.peg.180,Metabolic:Galactose metabolism
g.1274.peg.182,Metabolic:Cell wall biosynthesis
g.1274.peg.196,Metabolic:Miscellaneous
g.1274.peg.204,Metabolic:Glutathione metabolism
398578.3.peg.210,Metabolic:Glutamate metabolism
g.1274.peg.215,Metabolic:Vitamin B2 metabolism
g.1274.peg.217,Metabolic:Phenylalanine metabolism
g.1274.peg.230,tRNA-Charging
398578.3.peg.231,Metabolic:Methionine and cysteine metabolism
g.1274.peg.236,Metabolic:Biotin metabolism
398578.3.peg.238,Metabolic:Arginine and proline metabolism
398578.3.peg.248,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1274.peg.249,tRNA-Charging
g.1274.peg.256,tRNA-Charging
398578.3.peg.256,Metabolic:Pentose phosphate pathway
g.1274.peg.260,Transcription
g.1274.peg.261,"Metabolic:Transport, extracellular"
g.1274.peg.268,Metabolic:Methionine and cysteine metabolism
g.1274.peg.271,Metabolic:Nucleotide salvage pathway
g.1274.peg.277,Metabolic:Folate metabolism
398578.3.peg.277,Metabolic:Methionine and cysteine metabolism
g.1274.peg.280,"Metabolic:Transport, extracellular"
g.1274.peg.285,Metabolic:Benzoate degradation
g.1274.peg.299,Metabolic:Glycerophospholipid metabolism
g.1274.peg.300,Metabolic:Arginine and proline metabolism
g.1274.peg.304,Metabolic:Histidine metabolism
g.1274.peg.309,Metabolic:Butanoate metabolism
398578.3.peg.310,Metabolic:Alanine and aspartate metabolism
g.1274.peg.312,tRNA-Charging
g.1274.peg.314,Metabolic:Tyrosine metabolism
398578.3.peg.315,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1274.peg.316,Translation
g.1274.peg.323,Metabolic:Butanoate metabolism
g.1274.peg.333,"Metabolic:Transport, extracellular"
398578.3.peg.339,Metabolic:Pyrimidine synthesis
