,subsystem
g.1828.peg.4,tRNA-Charging
g.1828.peg.5,Transcription
g.1828.peg.9,Metabolic:Exchange/demand reaction
g.1828.peg.14,Metabolic:Terpenoid backbone biosynthesis
499177.3.peg.15,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1828.peg.21,"Metabolic:Transport, extracellular"
g.1828.peg.25,Translation
g.1828.peg.28,Translation
g.1828.peg.29,"Metabolic:Transport, extracellular"
g.1828.peg.30,Translation
g.1828.peg.40,"Metabolic:Transport, extracellular"
g.1828.peg.43,tRNA-Charging
g.1828.peg.48,Metabolic:Nucleotide interconversion
g.1828.peg.49,Metabolic:Folate metabolism
g.1828.peg.53,Metabolic:Exchange/demand reaction
g.1828.peg.69,tRNA-Charging
g.1828.peg.71,Translation
g.1828.peg.73,Metabolic:Nucleotide interconversion
g.1828.peg.74,Metabolic:Cell wall biosynthesis
g.1828.peg.78,Metabolic:Pyruvate metabolism
g.1828.peg.81,Metabolic:Arginine and proline metabolism
g.1828.peg.83,Metabolic:Glycerophospholipid metabolism
g.1828.peg.84,Metabolic:Cholesterol metabolism
g.1828.peg.93,Translation
g.1828.peg.105,Metabolic:Pentose phosphate pathway
g.1828.peg.110,Metabolic:Exchange/demand reaction
g.1828.peg.114,Metabolic:Cell wall biosynthesis
g.1828.peg.116,Metabolic:Nucleotide interconversion
g.1828.peg.118,Metabolic:Exchange/demand reaction
g.1828.peg.120,"Metabolic:Transport, extracellular"
g.1828.peg.127,tRNA-Charging
g.1828.peg.132,Translation
499177.3.peg.133,Metabolic:Arginine and proline metabolism
g.1828.peg.134,Metabolic:Vitamin B2 metabolism
499177.3.peg.134,Metabolic:Arginine and proline metabolism
g.1828.peg.135,Metabolic:Fatty acid synthesis
499177.3.peg.135,Metabolic:Urea cycle
499177.3.peg.136,Metabolic:Urea cycle
499177.3.peg.137,Metabolic:Alanine and aspartate metabolism
499177.3.peg.138,Metabolic:Alanine and aspartate metabolism
499177.3.peg.141,Metabolic:Methionine and cysteine metabolism
499177.3.peg.142,Metabolic:Methionine and cysteine metabolism
g.1828.peg.145,Metabolic:Exchange/demand reaction
g.1828.peg.147,Metabolic:Pyrimidine synthesis
g.1828.peg.150,Metabolic:Folate metabolism
g.1828.peg.151,Metabolic:Cholesterol metabolism
g.1828.peg.153,Metabolic:Lipopolysaccharide biosynthesis
g.1828.peg.158,tRNA-Charging
g.1828.peg.168,Metabolic:Miscellaneous
499177.3.peg.168,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1828.peg.170,Metabolic:Methionine and cysteine metabolism
g.1828.peg.172,Metabolic:Folate metabolism
g.1828.peg.181,tRNA-Charging
g.1828.peg.184,Translation
g.1828.peg.187,tRNA-Charging
g.1828.peg.191,Metabolic:Exchange/demand reaction
g.1828.peg.193,Metabolic:Glycolysis/gluconeogenesis
g.1828.peg.194,Metabolic:Heme synthesis
g.1828.peg.195,Metabolic:Glycerophospholipid metabolism
g.1828.peg.198,Metabolic:Unassigned
g.1828.peg.228,Metabolic:Glycerophospholipid metabolism
g.1828.peg.237,"Metabolic:Transport, extracellular"
g.1828.peg.242,Translation
g.1828.peg.243,Metabolic:Glutathione metabolism
g.1828.peg.248,Metabolic:Pentose phosphate pathway
g.1828.peg.251,Metabolic:Lysine metabolism
g.1828.peg.252,Metabolic:Starch and sucrose metabolism
499177.3.peg.252,Metabolic:Vitamin B12 metabolism
g.1828.peg.257,"Metabolic:Transport, extracellular"
g.1828.peg.265,tRNA-Charging
499177.3.peg.267,Metabolic:Vitamin B12 metabolism
g.1828.peg.271,Metabolic:Phenylalanine metabolism
499177.3.peg.272,Metabolic:Pyrimidine synthesis
g.1828.peg.273,Metabolic:Glyoxylate and dicarboxylate metabolism
499177.3.peg.273,Metabolic:Pyrimidine synthesis
499177.3.peg.274,Metabolic:Pyrimidine synthesis
499177.3.peg.275,Metabolic:Pyrimidine synthesis
499177.3.peg.276,Metabolic:Pyrimidine synthesis
499177.3.peg.277,Metabolic:Pyrimidine synthesis
g.1828.peg.278,tRNA-Charging
g.1828.peg.280,tRNA-Charging
g.1828.peg.285,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1828.peg.290,Metabolic:Phenylalanine metabolism
g.1828.peg.297,Metabolic:Folate metabolism
499177.3.peg.298,Metabolic:Nucleotide interconversion
499177.3.peg.299,Metabolic:Nucleotide interconversion
g.1828.peg.312,Metabolic:Alanine and aspartate metabolism
g.1828.peg.319,Metabolic:Terpenoid backbone biosynthesis
g.1828.peg.321,tRNA-Charging
g.1828.peg.323,Metabolic:Vitamin B2 metabolism
g.1828.peg.325,Translation
g.1828.peg.328,Metabolic:Terpenoid backbone biosynthesis
499177.3.peg.332,Metabolic:Purine synthesis
499177.3.peg.333,Metabolic:Purine synthesis
499177.3.peg.334,Metabolic:Purine synthesis
499177.3.peg.335,Metabolic:Purine synthesis
499177.3.peg.336,Metabolic:Purine synthesis
499177.3.peg.337,Metabolic:Purine synthesis
g.1828.peg.338,Metabolic:Exchange/demand reaction
499177.3.peg.338,Metabolic:Purine synthesis
g.1828.peg.340,Metabolic:Folate metabolism
g.1828.peg.342,Metabolic:Sulfur metabolism
g.1828.peg.347,Metabolic:Glycolysis/gluconeogenesis
499177.3.peg.358,Metabolic:Alanine and aspartate metabolism
g.1828.peg.361,tRNA-Charging
g.1828.peg.362,Metabolic:Glyoxylate and dicarboxylate metabolism
