,subsystem
6x7.58973.peg.13,tRNA-Charging
6x7.58973.peg.14,Metabolic:tRNA Charging
6x7.58973.peg.15,Metabolic:tRNA Charging
6x7.58973.peg.20,Metabolic:tRNA Charging
6x7.58973.peg.32,Translation
6x7.58973.peg.45,Metabolic:tRNA Charging
6x7.58973.peg.46,tRNA-Charging
6x7.58973.peg.47,Metabolic:tRNA Charging
6x7.58973.peg.48,tRNA-Charging
6x7.58973.peg.51,Translation
6x7.58973.peg.55,tRNA-Charging
6x7.58973.peg.57,Transcription
6x7.58973.peg.58,Translation
6x7.58973.peg.59,tRNA-Charging
6x7.58973.peg.60,tRNA-Charging
6x7.58973.peg.61,tRNA-Charging
6x7.58973.peg.62,Metabolic:tRNA Charging
6x7.58973.peg.63,Metabolic:tRNA Charging
6x7.58973.peg.64,Translation
6x7.58973.peg.65,tRNA-Charging
6x7.58973.peg.66,tRNA-Charging
6x7.58973.peg.67,Translation
6x7.58973.peg.68,Translation
6x7.58973.peg.69,tRNA-Charging
6x7.58973.peg.70,tRNA-Charging
6x7.58973.peg.71,tRNA-Charging
6x7.58973.peg.72,tRNA-Charging
6x7.58973.peg.73,tRNA-Charging
6x7.58973.peg.74,tRNA-Charging
6x7.58973.peg.75,tRNA-Charging
6x7.58973.peg.76,tRNA-Charging
6x7.58973.peg.77,tRNA-Charging
6x7.58973.peg.78,tRNA-Charging
6x7.58973.peg.79,tRNA-Charging
6x7.58973.peg.80,tRNA-Charging
6x7.58973.peg.81,tRNA-Charging
6x7.58973.peg.82,tRNA-Charging
6x7.58973.peg.83,tRNA-Charging
6x7.58973.peg.84,tRNA-Charging
6x7.58973.peg.85,tRNA-Charging
6x7.58973.peg.86,tRNA-Charging
6x7.58973.peg.87,tRNA-Charging
6x7.58973.peg.88,tRNA-Charging
6x7.58973.peg.89,tRNA-Charging
6x7.58973.peg.91,Metabolic:tRNA Charging
6x7.58973.peg.92,Metabolic:tRNA Charging
6x7.58973.peg.94,Translation
6x7.58973.peg.95,tRNA-Charging
6x7.58973.peg.96,tRNA-Charging
6x7.58973.peg.97,tRNA-Charging
6x7.58973.peg.98,tRNA-Charging
6x7.58973.peg.99,Metabolic:tRNA Charging
6x7.58973.peg.100,tRNA-Charging
6x7.58973.peg.104,Metabolic:tRNA Charging
6x7.58973.peg.105,tRNA-Charging
6x7.58973.peg.106,tRNA-Charging
6x7.58973.peg.107,Metabolic:tRNA Charging
6x7.58973.peg.109,Metabolic:tRNA Charging
6x7.58973.peg.110,Metabolic:tRNA Charging
6x7.58973.peg.113,Metabolic:tRNA Charging
6x7.58973.peg.116,Metabolic:tRNA Charging
6x7.58973.peg.117,Metabolic:tRNA Charging
6x7.58973.peg.118,Metabolic:tRNA Charging
6x7.58973.peg.123,Metabolic:tRNA Charging
6x7.58973.peg.124,Metabolic:tRNA Charging
6x7.58973.peg.125,Metabolic:tRNA Charging
6x7.58973.peg.128,Metabolic:tRNA Charging
6x7.58973.peg.129,Metabolic:tRNA Charging
6x7.58973.peg.130,Metabolic:tRNA Charging
6x7.58973.peg.131,Metabolic:tRNA Charging
6x7.58973.peg.133,Metabolic:tRNA Charging
6x7.58973.peg.135,Metabolic:tRNA Charging
