,subsystem
g.25284.CDS.1,Metabolic:Exchange/demand reaction
g.25284.CDS.5,Metabolic:Pyruvate metabolism
g.25284.CDS.9,Metabolic:Aminosugar metabolism
g.25284.CDS.10,Metabolic:Sulfur metabolism
1189311.3.peg.17,Metabolic:Citric acid cycle
1189311.3.peg.18,Metabolic:Citric acid cycle
g.25284.CDS.21,Metabolic:Glycerophospholipid metabolism
g.25284.CDS.25,"Metabolic:Transport, extracellular"
1189311.3.peg.28,Metabolic:Nucleotide interconversion
g.25284.CDS.30,Metabolic:Pyruvate metabolism
g.25284.CDS.31,"Metabolic:Transport, extracellular"
g.25284.CDS.32,Metabolic:Glycerophospholipid metabolism
g.25284.CDS.35,tRNA-Charging
1189311.3.peg.42,Metabolic:Vitamin B2 metabolism
g.25284.CDS.45,"Metabolic:Transport, extracellular"
g.25284.CDS.46,Metabolic:Fructose and mannose metabolism
g.25284.CDS.47,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25284.CDS.50,Metabolic:Lysine metabolism
g.25284.CDS.51,Metabolic:Heme synthesis
g.25284.CDS.58,Metabolic:Exchange/demand reaction
g.25284.CDS.64,"Metabolic:Transport, extracellular"
g.25284.CDS.69,Metabolic:Nucleotide interconversion
g.25284.CDS.70,"Metabolic:Transport, extracellular"
g.25284.CDS.74,tRNA-Charging
g.25284.CDS.78,Metabolic:Pyrimidine synthesis
1189311.3.peg.79,Metabolic:Glutamate metabolism
1189311.3.peg.82,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25284.CDS.86,"Metabolic:Transport, extracellular"
g.25284.CDS.89,Metabolic:Exchange/demand reaction
g.25284.CDS.90,Metabolic:Starch and sucrose metabolism
1189311.3.peg.94,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25284.CDS.95,Metabolic:Folate metabolism
1189311.3.peg.95,Metabolic:Alanine and aspartate metabolism
1189311.3.peg.96,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
1189311.3.peg.97,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
1189311.3.peg.98,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
1189311.3.peg.99,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25284.CDS.100,Metabolic:Glutamate metabolism
g.25284.CDS.102,Metabolic:Arginine and proline metabolism
1189311.3.peg.111,Metabolic:Pentose phosphate pathway
g.25284.CDS.112,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.25284.CDS.116,"Metabolic:Transport, extracellular"
1189311.3.peg.118,Metabolic:Citric acid cycle
g.25284.CDS.119,Metabolic:Pyruvate metabolism
g.25284.CDS.123,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25284.CDS.125,"Metabolic:Transport, extracellular"
g.25284.CDS.126,Metabolic:Cell wall biosynthesis
g.25284.CDS.130,"Metabolic:Transport, extracellular"
1189311.3.peg.132,Metabolic:Tyrosine metabolism
g.25284.CDS.133,Metabolic:Nucleotide salvage pathway
g.25284.CDS.134,Metabolic:Lysine metabolism
1189311.3.peg.134,Metabolic:Tryptophan metabolism
1189311.3.peg.135,Metabolic:Tryptophan metabolism
1189311.3.peg.136,Metabolic:Tryptophan metabolism
1189311.3.peg.137,Metabolic:Tryptophan metabolism
1189311.3.peg.138,Metabolic:Tryptophan metabolism
1189311.3.peg.139,Metabolic:Tryptophan metabolism
1189311.3.peg.140,Metabolic:Tryptophan metabolism
1189311.3.peg.141,Metabolic:Tryptophan metabolism
g.25284.CDS.146,Metabolic:Exchange/demand reaction
g.25284.CDS.156,Translation
g.25284.CDS.160,Metabolic:ROS detoxification
1189311.3.peg.162,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25284.CDS.163,Metabolic:Glycerophospholipid metabolism
1189311.3.peg.163,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.25284.CDS.171,Metabolic:Exchange/demand reaction
g.25284.CDS.174,Metabolic:Phenylalanine metabolism
g.25284.CDS.183,Metabolic:Sulfur metabolism
g.25284.CDS.185,Metabolic:Exchange/demand reaction
g.25284.CDS.187,tRNA-Charging
g.25284.CDS.194,tRNA-Charging
