,subsystem
g.3886.peg.4,"Metabolic:Transport, extracellular"
g.3886.peg.5,Metabolic:Pyruvate metabolism
998088.4.peg.9,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3886.peg.10,Metabolic:Nitrogen metabolism
g.3886.peg.11,Metabolic:Vitamin B2 metabolism
g.3886.peg.14,"Metabolic:Transport, extracellular"
g.3886.peg.16,Metabolic:Methionine and cysteine metabolism
g.3886.peg.24,Metabolic:Histidine metabolism
g.3886.peg.27,Translation
g.3886.peg.31,Metabolic:ROS detoxification
g.3886.peg.34,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3886.peg.41,tRNA-Charging
g.3886.peg.48,Metabolic:Glycerophospholipid metabolism
998088.4.peg.48,Metabolic:Purine synthesis
998088.4.peg.49,Metabolic:Purine synthesis
g.3886.peg.50,Metabolic:Glycerophospholipid metabolism
g.3886.peg.53,Metabolic:Phenylalanine metabolism
998088.4.peg.54,Metabolic:Glutamate metabolism
g.3886.peg.55,Metabolic:Folate metabolism
g.3886.peg.57,Metabolic:Folate metabolism
g.3886.peg.59,Metabolic:Nucleotide interconversion
998088.4.peg.62,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
998088.4.peg.63,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3886.peg.66,"Metabolic:Transport, extracellular"
g.3886.peg.72,Metabolic:Folate metabolism
g.3886.peg.75,"Metabolic:Transport, extracellular"
g.3886.peg.86,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3886.peg.87,Metabolic:Exchange/demand reaction
998088.4.peg.90,Metabolic:Vitamin B12 metabolism
g.3886.peg.93,"Metabolic:Transport, extracellular"
g.3886.peg.95,"Metabolic:Transport, extracellular"
g.3886.peg.96,Metabolic:Arginine and proline metabolism
g.3886.peg.104,Metabolic:Pyruvate metabolism
g.3886.peg.105,Metabolic:Glycerophospholipid metabolism
g.3886.peg.112,Metabolic:Nucleotide sugar metabolism
g.3886.peg.116,"Metabolic:Transport, extracellular"
g.3886.peg.120,Metabolic:Folate metabolism
g.3886.peg.130,Metabolic:Nucleotide interconversion
g.3886.peg.133,Metabolic:ROS detoxification
g.3886.peg.134,Translation
g.3886.peg.157,Metabolic:Pyrimidine synthesis
g.3886.peg.159,Metabolic:Citric acid cycle
998088.4.peg.163,Metabolic:Pentose phosphate pathway
g.3886.peg.164,"Metabolic:Transport, extracellular"
998088.4.peg.164,Metabolic:Pentose phosphate pathway
g.3886.peg.168,tRNA-Charging
998088.4.peg.168,Metabolic:Glycolysis/gluconeogenesis
g.3886.peg.171,Metabolic:Glycolysis/gluconeogenesis
998088.4.peg.174,Metabolic:Biotin metabolism
g.3886.peg.176,Metabolic:Lipopolysaccharide biosynthesis
g.3886.peg.177,Metabolic:Propanoate metabolism
g.3886.peg.184,Metabolic:Galactose metabolism
g.3886.peg.196,Metabolic:Citric acid cycle
g.3886.peg.201,Metabolic:Cell wall biosynthesis
g.3886.peg.212,"Metabolic:Transport, extracellular"
g.3886.peg.218,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
g.3886.peg.233,Metabolic:beta-Alanine metabolism
998088.4.peg.233,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3886.peg.234,"Metabolic:Transport, extracellular"
998088.4.peg.238,Metabolic:Methionine and cysteine metabolism
g.3886.peg.249,"Metabolic:Transport, extracellular"
g.3886.peg.273,Metabolic:Tyrosine metabolism
998088.4.peg.275,Metabolic:Glycolysis/gluconeogenesis
g.3886.peg.282,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3886.peg.287,"Metabolic:Transport, extracellular"
g.3886.peg.290,Metabolic:Histidine metabolism
g.3886.peg.291,Metabolic:Methionine and cysteine metabolism
g.3886.peg.299,Metabolic:Citric acid cycle
g.3886.peg.300,Metabolic:O-Glycan degradation
g.3886.peg.303,Metabolic:Aminosugar metabolism
g.3886.peg.304,Metabolic:Vitamin B12 metabolism
g.3886.peg.308,Metabolic:Glycerophospholipid metabolism
g.3886.peg.323,Metabolic:Pyruvate metabolism
g.3886.peg.324,Metabolic:Galactose metabolism
g.3886.peg.328,Metabolic:Methionine and cysteine metabolism
g.3886.peg.334,"Metabolic:Transport, extracellular"
g.3886.peg.343,Metabolic:Pentose phosphate pathway
g.3886.peg.351,Metabolic:Thiamine metabolism
g.3886.peg.352,"Metabolic:Transport, extracellular"
g.3886.peg.354,Metabolic:Nucleotide interconversion
g.3886.peg.356,Metabolic:Citric acid cycle
g.3886.peg.359,Metabolic:CoA synthesis
998088.4.peg.359,Metabolic:CoA synthesis
998088.4.peg.364,Metabolic:NAD metabolism
g.3886.peg.372,"Metabolic:Transport, extracellular"
g.3886.peg.373,Metabolic:Nitrogen metabolism
g.3886.peg.374,"Metabolic:Transport, extracellular"
998088.4.peg.374,Metabolic:Citric acid cycle
g.3886.peg.379,Metabolic:Respiration
g.3886.peg.381,"Metabolic:Transport, extracellular"
g.3886.peg.383,Metabolic:O-Glycan degradation
998088.4.peg.383,Metabolic:Folate metabolism
998088.4.peg.384,Metabolic:Folate metabolism
g.3886.peg.385,Metabolic:Lipopolysaccharide biosynthesis
g.3886.peg.389,"Metabolic:Transport, extracellular"
998088.4.peg.389,Metabolic:Alanine and aspartate metabolism
998088.4.peg.390,Metabolic:Alanine and aspartate metabolism
998088.4.peg.391,Metabolic:Arginine and proline metabolism
998088.4.peg.392,Metabolic:Arginine and proline metabolism
998088.4.peg.393,Metabolic:Urea cycle
998088.4.peg.394,Metabolic:Arginine and proline metabolism
