,subsystem
469615.3.peg.6,tRNA-Charging
469615.3.peg.7,Metabolic:Folate metabolism
469615.3.peg.9,Metabolic:Biotin metabolism
469615.3.peg.12,Metabolic:Nucleotide salvage pathway
469615.3.peg.13,Metabolic:Vitamin B2 metabolism
469615.3.peg.18,"Metabolic:Transport, extracellular"
469615.3.peg.19,"Metabolic:Transport, extracellular"
469615.3.peg.20,Metabolic:Pyruvate metabolism
469615.3.peg.21,"Metabolic:Transport, extracellular"
469615.3.peg.22,"Metabolic:Transport, extracellular"
469615.3.peg.23,"Metabolic:Transport, extracellular"
469615.3.peg.27,Metabolic:Starch and sucrose metabolism
469615.3.peg.29,"Metabolic:Transport, extracellular"
469615.3.peg.30,Metabolic:Vitamin B12 metabolism
469615.3.peg.31,Metabolic:Exchange/demand reaction
469615.3.peg.34,Metabolic:Vitamin B2 metabolism
469615.3.peg.35,Metabolic:Exchange/demand reaction
469615.3.peg.39,Metabolic:CoA synthesis
469615.3.peg.40,"Metabolic:Transport, extracellular"
469615.3.peg.41,"Metabolic:Transport, extracellular"
469615.3.peg.44,"Metabolic:Transport, extracellular"
469615.3.peg.45,Metabolic:Glutathione metabolism
469615.3.peg.47,Metabolic:Glutamate metabolism
469615.3.peg.51,Metabolic:Fatty acid synthesis
469615.3.peg.52,"Metabolic:Transport, extracellular"
469615.3.peg.53,Metabolic:Aminosugar metabolism
469615.3.peg.56,Metabolic:Glutathione metabolism
469615.3.peg.59,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
469615.3.peg.60,Metabolic:Pyruvate metabolism
469615.3.peg.63,Metabolic:Citric acid cycle
469615.3.peg.103,Metabolic:Heme synthesis
469615.3.peg.104,Metabolic:Heme synthesis
469615.3.peg.105,Metabolic:Vitamin B12 metabolism
469615.3.peg.106,Metabolic:Heme synthesis
469615.3.peg.107,Metabolic:tRNA Charging
469615.3.peg.108,Translation
469615.3.peg.109,Metabolic:Glycolysis/gluconeogenesis
469615.3.peg.110,Metabolic:Glycolysis/gluconeogenesis
469615.3.peg.116,Metabolic:Vitamin B6 metabolism
469615.3.peg.118,Metabolic:Pentose and glucuronate interconversions
469615.3.peg.121,Metabolic:Tetrahydrobiopterin metabolism
469615.3.peg.126,Metabolic:Vitamin B12 metabolism
469615.3.peg.127,Metabolic:Vitamin B12 metabolism
469615.3.peg.128,Metabolic:Vitamin B12 metabolism
469615.3.peg.129,Metabolic:NAD metabolism
469615.3.peg.139,Metabolic:Exchange/demand reaction
469615.3.peg.145,Post-translation
469615.3.peg.146,Metabolic:Pyruvate metabolism
469615.3.peg.147,Metabolic:Pyruvate metabolism
469615.3.peg.148,Metabolic:Pyruvate metabolism
469615.3.peg.149,Metabolic:Pyruvate metabolism
469615.3.peg.153,Metabolic:Lysine metabolism
469615.3.peg.157,"Metabolic:Transport, extracellular"
469615.3.peg.158,"Metabolic:Transport, extracellular"
469615.3.peg.160,Translation
469615.3.peg.164,Metabolic:Lipopolysaccharide biosynthesis
469615.3.peg.166,tRNA-Charging
469615.3.peg.168,Metabolic:Pentose phosphate pathway
469615.3.peg.169,Metabolic:Nucleotide interconversion
469615.3.peg.172,"Metabolic:Transport, extracellular"
469615.3.peg.178,Metabolic:Lipopolysaccharide biosynthesis
469615.3.peg.181,Metabolic:ROS detoxification
469615.3.peg.183,tRNA-Charging
469615.3.peg.186,Metabolic:Exchange/demand reaction
469615.3.peg.187,Metabolic:Biotin metabolism
469615.3.peg.188,Metabolic:Biotin metabolism
469615.3.peg.192,Transcription
469615.3.peg.200,Metabolic:CoA synthesis
469615.3.peg.202,Translation
469615.3.peg.204,tRNA-Charging
469615.3.peg.211,Metabolic:Lipopolysaccharide biosynthesis
469615.3.peg.219,Metabolic:Aminosugar metabolism
469615.3.peg.220,Metabolic:Nucleotide sugar metabolism
469615.3.peg.221,Metabolic:Cell wall biosynthesis
469615.3.peg.222,Metabolic:Nucleotide sugar metabolism
469615.3.peg.223,Metabolic:Lipopolysaccharide biosynthesis
469615.3.peg.230,"Metabolic:Transport, extracellular"
469615.3.peg.235,Metabolic:CoA synthesis
469615.3.peg.237,"Metabolic:Transport, extracellular"
469615.3.peg.242,Metabolic:Exchange/demand reaction
469615.3.peg.244,Translation
469615.3.peg.247,Translation
469615.3.peg.252,tRNA-Charging
469615.3.peg.254,Metabolic:Lipopolysaccharide biosynthesis
469615.3.peg.260,Metabolic:Thiamine metabolism
469615.3.peg.263,Metabolic:Vitamin B12 metabolism
469615.3.peg.271,Metabolic:Glutamate metabolism
469615.3.peg.277,Metabolic:Citric acid cycle
469615.3.peg.278,Metabolic:Unassigned
469615.3.peg.287,Metabolic:Biotin metabolism
469615.3.peg.288,Metabolic:Biotin metabolism
469615.3.peg.289,Metabolic:Biotin metabolism
469615.3.peg.290,Metabolic:Biotin metabolism
469615.3.peg.294,"Metabolic:Transport, extracellular"
469615.3.peg.303,Metabolic:Glycolysis/gluconeogenesis
469615.3.peg.304,Metabolic:Glycolysis/gluconeogenesis
469615.3.peg.310,tRNA-Charging
469615.3.peg.313,Metabolic:Thiamine metabolism
469615.3.peg.322,Metabolic:Aminosugar metabolism
469615.3.peg.323,Metabolic:Aminosugar metabolism
469615.3.peg.324,Metabolic:Aminosugar metabolism
469615.3.peg.326,Metabolic:Glycolysis/gluconeogenesis
469615.3.peg.327,Translation
469615.3.peg.332,Metabolic:Sulfur metabolism
469615.3.peg.333,Metabolic:Pyruvate metabolism
469615.3.peg.334,Metabolic:Exchange/demand reaction
469615.3.peg.336,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
469615.3.peg.345,tRNA-Charging
469615.3.peg.346,tRNA-Charging
469615.3.peg.347,Metabolic:NAD metabolism
469615.3.peg.349,Metabolic:Exchange/demand reaction
469615.3.peg.355,Metabolic:Purine catabolism
469615.3.peg.356,Metabolic:Lysine metabolism
469615.3.peg.357,Metabolic:Lipopolysaccharide biosynthesis
469615.3.peg.368,"Metabolic:Transport, extracellular"
469615.3.peg.370,Metabolic:Glycerophospholipid metabolism
469615.3.peg.374,"Metabolic:Transport, extracellular"
469615.3.peg.383,"Metabolic:Transport, extracellular"
469615.3.peg.393,Translation
469615.3.peg.395,Metabolic:Cell wall biosynthesis
469615.3.peg.396,Metabolic:Heme synthesis
469615.3.peg.399,Metabolic:Exchange/demand reaction
469615.3.peg.400,Metabolic:Cell wall biosynthesis
469615.3.peg.401,Metabolic:Glycerophospholipid metabolism
469615.3.peg.402,Metabolic:Exchange/demand reaction
469615.3.peg.403,Metabolic:Exchange/demand reaction
469615.3.peg.410,Metabolic:Lysine metabolism
469615.3.peg.413,"Metabolic:Transport, extracellular"
469615.3.peg.419,Metabolic:Glycerophospholipid metabolism
469615.3.peg.421,Metabolic:Exchange/demand reaction
469615.3.peg.422,Metabolic:Lipopolysaccharide biosynthesis
469615.3.peg.423,Metabolic:Fatty acid synthesis
469615.3.peg.424,Metabolic:Aminosugar metabolism
469615.3.peg.426,Metabolic:Lipopolysaccharide biosynthesis
469615.3.peg.428,Transcription
469615.3.peg.440,Metabolic:Nucleotide interconversion
469615.3.peg.450,Metabolic:Galactose metabolism
469615.3.peg.451,Metabolic:Galactose metabolism
469615.3.peg.452,Metabolic:Galactose metabolism
469615.3.peg.462,Metabolic:Cell wall biosynthesis
469615.3.peg.463,Metabolic:Pentose phosphate pathway
469615.3.peg.466,tRNA-Charging
469615.3.peg.468,"Metabolic:Transport, extracellular"
469615.3.peg.469,"Metabolic:Transport, extracellular"
469615.3.peg.470,"Metabolic:Transport, extracellular"
469615.3.peg.476,Translation
469615.3.peg.481,Metabolic:Glycolysis/gluconeogenesis
469615.3.peg.482,Metabolic:Glycolysis/gluconeogenesis
469615.3.peg.483,"Metabolic:Transport, extracellular"
469615.3.peg.487,tRNA-Charging
469615.3.peg.488,Metabolic:Cell wall biosynthesis
