,subsystem
g.3162.peg.1,Metabolic:Butanoate metabolism
749219.3.peg.6,Metabolic:Nucleotide interconversion
g.3162.peg.7,tRNA-Charging
g.3162.peg.9,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
g.3162.peg.10,tRNA-Charging
749219.3.peg.12,"Metabolic:Valine, leucine, and isoleucine metabolism"
749219.3.peg.15,Metabolic:Thiamine metabolism
749219.3.peg.17,Metabolic:Alanine and aspartate metabolism
g.3162.peg.20,Metabolic:Tetrahydrobiopterin metabolism
g.3162.peg.22,"Metabolic:Transport, extracellular"
g.3162.peg.23,Metabolic:Cell wall biosynthesis
g.3162.peg.26,"Metabolic:Transport, extracellular"
g.3162.peg.27,Metabolic:Bile acid synthesis
g.3162.peg.34,Metabolic:NAD metabolism
g.3162.peg.38,Metabolic:NAD metabolism
g.3162.peg.39,Metabolic:Pyrimidine catabolism
g.3162.peg.46,"Metabolic:Transport, extracellular"
749219.3.peg.52,Metabolic:Methionine and cysteine metabolism
g.3162.peg.53,tRNA-Charging
g.3162.peg.55,Metabolic:Exchange/demand reaction
g.3162.peg.58,Metabolic:Exchange/demand reaction
g.3162.peg.65,Metabolic:Vitamin B6 metabolism
g.3162.peg.66,tRNA-Charging
g.3162.peg.67,tRNA-Charging
749219.3.peg.67,Metabolic:Citric acid cycle
g.3162.peg.68,Metabolic:Heme synthesis
749219.3.peg.68,Metabolic:Citric acid cycle
749219.3.peg.69,Metabolic:Citric acid cycle
749219.3.peg.70,Metabolic:Citric acid cycle
g.3162.peg.71,Metabolic:Heme synthesis
749219.3.peg.71,Metabolic:Citric acid cycle
g.3162.peg.74,Metabolic:Exchange/demand reaction
g.3162.peg.75,Metabolic:Arginine and proline metabolism
g.3162.peg.78,tRNA-Charging
g.3162.peg.82,Metabolic:Propanoate metabolism
g.3162.peg.91,Metabolic:Cell wall biosynthesis
g.3162.peg.92,Metabolic:ROS detoxification
g.3162.peg.95,Metabolic:Oxidative phosphorylation
g.3162.peg.96,Metabolic:Vitamin B2 metabolism
749219.3.peg.97,Metabolic:Sulfur metabolism
749219.3.peg.98,Metabolic:Sulfur metabolism
749219.3.peg.99,Metabolic:Sulfur metabolism
g.3162.peg.100,Metabolic:Pentose phosphate pathway
g.3162.peg.101,Metabolic:Aminobenzoate degradation
g.3162.peg.103,"Metabolic:Transport, extracellular"
g.3162.peg.111,Metabolic:Galactose metabolism
749219.3.peg.111,Metabolic:CoA synthesis
g.3162.peg.113,"Metabolic:Transport, extracellular"
749219.3.peg.117,Metabolic:Purine synthesis
g.3162.peg.118,Metabolic:Vitamin B2 metabolism
g.3162.peg.120,tRNA-Charging
749219.3.peg.120,Metabolic:Urea cycle
g.3162.peg.125,Metabolic:Exchange/demand reaction
g.3162.peg.127,Metabolic:Inositol phosphate metabolism
g.3162.peg.130,Metabolic:Nucleotide interconversion
749219.3.peg.130,Metabolic:Glyoxylate and dicarboxylate metabolism
g.3162.peg.131,tRNA-Charging
749219.3.peg.134,Metabolic:Histidine metabolism
g.3162.peg.135,tRNA-Charging
g.3162.peg.142,Metabolic:Nucleotide interconversion
g.3162.peg.145,tRNA-Charging
g.3162.peg.149,Metabolic:Terpenoid backbone biosynthesis
g.3162.peg.154,"Metabolic:Transport, extracellular"
g.3162.peg.159,Translation
749219.3.peg.159,Metabolic:Methionine and cysteine metabolism
g.3162.peg.165,"Metabolic:Transport, extracellular"
749219.3.peg.165,Metabolic:Biotin metabolism
749219.3.peg.166,Metabolic:Biotin metabolism
749219.3.peg.167,Metabolic:Biotin metabolism
749219.3.peg.168,Metabolic:Biotin metabolism
g.3162.peg.170,Metabolic:Vitamin B6 metabolism
749219.3.peg.173,Metabolic:NAD metabolism
g.3162.peg.176,Translation
g.3162.peg.181,Metabolic:Exchange/demand reaction
g.3162.peg.185,"Metabolic:Transport, extracellular"
g.3162.peg.186,Translation
g.3162.peg.191,Translation
g.3162.peg.192,"Metabolic:Transport, extracellular"
g.3162.peg.193,Metabolic:Nucleotide interconversion
g.3162.peg.194,Translation
g.3162.peg.195,Metabolic:Nucleotide interconversion
g.3162.peg.196,Transcription
749219.3.peg.199,Metabolic:Glutamate metabolism
g.3162.peg.203,Metabolic:Oxidative phosphorylation
g.3162.peg.207,tRNA-Charging
g.3162.peg.212,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3162.peg.214,Metabolic:Folate metabolism
