,subsystem
g.210980.CDS.5,Metabolic:Fatty acid synthesis
g.210980.CDS.7,Translation
g.210980.CDS.16,Metabolic:Terpenoid backbone biosynthesis
g.210980.CDS.35,Metabolic:Citric acid cycle
g.210980.CDS.39,Metabolic:Vitamin B2 metabolism
g.210980.CDS.44,Metabolic:Biotin metabolism
g.210980.CDS.48,"Metabolic:Transport, extracellular"
g.210980.CDS.51,Post-translation
g.210980.CDS.52,Metabolic:Alanine and aspartate metabolism
g.210980.CDS.55,Metabolic:Cell wall biosynthesis
g.210980.CDS.59,Metabolic:Cell wall biosynthesis
g.210980.CDS.61,Metabolic:Respiration
g.210980.CDS.68,Metabolic:Respiration
g.210980.CDS.69,Metabolic:Phenylalanine metabolism
g.210980.CDS.70,"Metabolic:Transport, extracellular"
g.210980.CDS.71,Metabolic:Galactose metabolism
g.210980.CDS.76,Metabolic:Exchange/demand reaction
g.210980.CDS.77,Metabolic:Cell wall biosynthesis
g.210980.CDS.82,tRNA-Charging
g.210980.CDS.83,Metabolic:Glycerophospholipid metabolism
g.210980.CDS.84,Metabolic:Exchange/demand reaction
g.210980.CDS.85,Metabolic:Tyrosine metabolism
g.210980.CDS.86,Metabolic:Exchange/demand reaction
g.210980.CDS.89,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.210980.CDS.90,Metabolic:Methionine and cysteine metabolism
g.210980.CDS.92,Metabolic:Glutamate metabolism
g.210980.CDS.94,Metabolic:Pyruvate metabolism
g.210980.CDS.97,Metabolic:Vitamin B2 metabolism
g.210980.CDS.100,Metabolic:Fatty acid synthesis
g.210980.CDS.101,Translation
g.210980.CDS.102,Metabolic:Methionine and cysteine metabolism
g.210980.CDS.103,Translation
g.210980.CDS.105,Translation
g.210980.CDS.109,Metabolic:Citric acid cycle
g.210980.CDS.111,Metabolic:Phenylalanine metabolism
g.210980.CDS.112,Translation
g.210980.CDS.113,Metabolic:Arginine and proline metabolism
g.210980.CDS.118,Metabolic:Nitrogen metabolism
g.210980.CDS.119,Metabolic:Respiration
g.210980.CDS.120,Translation
g.210980.CDS.121,Metabolic:Respiration
g.210980.CDS.124,Metabolic:Nitrogen metabolism
g.210980.CDS.125,Metabolic:Respiration
g.210980.CDS.126,Metabolic:Exchange/demand reaction
g.210980.CDS.129,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.210980.CDS.130,Translation
g.210980.CDS.131,Metabolic:Glyoxylate and dicarboxylate metabolism
g.210980.CDS.132,Metabolic:Respiration
g.210980.CDS.139,Metabolic:Nucleotide sugar metabolism
g.210980.CDS.142,tRNA-Charging
g.210980.CDS.143,Metabolic:Urea cycle
g.210980.CDS.147,Metabolic:Respiration
g.210980.CDS.148,tRNA-Charging
g.210980.CDS.149,tRNA-Charging
g.210980.CDS.151,Metabolic:Citric acid cycle
g.210980.CDS.154,Metabolic:Respiration
g.210980.CDS.177,tRNA-Charging
g.210980.CDS.180,Metabolic:Respiration
g.210980.CDS.181,"Metabolic:Transport, extracellular"
g.210980.CDS.182,Transcription
g.210980.CDS.183,Metabolic:Aminosugar metabolism
g.210980.CDS.198,Transcription
g.210980.CDS.203,Metabolic:Urea cycle
g.210980.CDS.207,Metabolic:Methionine and cysteine metabolism
g.210980.CDS.208,Metabolic:Nucleotide interconversion
g.210980.CDS.209,Metabolic:beta-Alanine metabolism
g.210980.CDS.210,"Metabolic:Transport, extracellular"
g.210980.CDS.212,Metabolic:Glycolysis/gluconeogenesis
g.210980.CDS.214,Metabolic:Respiration
g.210980.CDS.215,Metabolic:Pyruvate metabolism
g.210980.CDS.219,Metabolic:Fatty acid synthesis
g.210980.CDS.220,Metabolic:Cell wall biosynthesis
g.210980.CDS.222,Metabolic:Purine synthesis
g.210980.CDS.223,Metabolic:Propanoate metabolism
g.210980.CDS.226,Metabolic:Alanine and aspartate metabolism
g.210980.CDS.229,Metabolic:Glyoxylate and dicarboxylate metabolism
g.210980.CDS.230,Metabolic:Glyoxylate and dicarboxylate metabolism
g.210980.CDS.233,Metabolic:Phenylalanine metabolism
g.210980.CDS.236,Metabolic:Folate metabolism
g.210980.CDS.237,Metabolic:Thiamine metabolism
g.210980.CDS.239,Metabolic:Urea cycle
g.210980.CDS.250,Metabolic:Terpenoid backbone biosynthesis
