,subsystem
g.510.peg.0,Metabolic:Vitamin B2 metabolism
246201.1.peg.5,Metabolic:Nucleotide interconversion
g.510.peg.9,Metabolic:Pentose and glucuronate interconversions
g.510.peg.14,tRNA-Charging
g.510.peg.15,Metabolic:Galactose metabolism
g.510.peg.16,Metabolic:Phenylalanine metabolism
g.510.peg.21,Metabolic:Pentose phosphate pathway
g.510.peg.23,Translation
g.510.peg.26,"Metabolic:Transport, extracellular"
g.510.peg.27,Metabolic:Glycerophospholipid metabolism
g.510.peg.32,tRNA-Charging
246201.1.peg.32,Metabolic:Nucleotide interconversion
g.510.peg.40,tRNA-Charging
g.510.peg.41,tRNA-Charging
g.510.peg.45,Metabolic:Glycerophospholipid metabolism
g.510.peg.46,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.510.peg.48,Metabolic:Heme synthesis
g.510.peg.52,Metabolic:Galactose metabolism
g.510.peg.59,tRNA-Charging
g.510.peg.62,Metabolic:Starch and sucrose metabolism
g.510.peg.67,"Metabolic:Transport, extracellular"
g.510.peg.72,Metabolic:Cell wall biosynthesis
g.510.peg.76,Metabolic:Pyrimidine catabolism
g.510.peg.77,Metabolic:Nucleotide interconversion
g.510.peg.78,Metabolic:Vitamin B2 metabolism
g.510.peg.89,Metabolic:Glycerophospholipid metabolism
g.510.peg.91,tRNA-Charging
246201.1.peg.91,Metabolic:Folate metabolism
246201.1.peg.92,Metabolic:Folate metabolism
g.510.peg.96,Metabolic:Pyruvate metabolism
g.510.peg.97,Metabolic:Glycerophospholipid metabolism
g.510.peg.100,tRNA-Charging
g.510.peg.101,Metabolic:Nucleotide interconversion
g.510.peg.105,tRNA-Charging
g.510.peg.106,Metabolic:Unassigned
g.510.peg.108,Metabolic:Exchange/demand reaction
g.510.peg.114,Metabolic:Cholesterol metabolism
g.510.peg.117,Metabolic:Nucleotide interconversion
g.510.peg.122,"Metabolic:Transport, extracellular"
g.510.peg.123,Metabolic:Thiamine metabolism
g.510.peg.124,Translation
246201.1.peg.124,Metabolic:Nucleotide interconversion
g.510.peg.125,tRNA-Charging
g.510.peg.131,Metabolic:Phenylalanine metabolism
g.510.peg.134,Metabolic:Cholesterol metabolism
g.510.peg.136,tRNA-Charging
g.510.peg.141,"Metabolic:Transport, extracellular"
g.510.peg.142,tRNA-Charging
g.510.peg.145,Metabolic:Nucleotide interconversion
g.510.peg.149,Metabolic:Cell wall biosynthesis
g.510.peg.155,Metabolic:Vitamin B6 metabolism
g.510.peg.160,"Metabolic:Transport, extracellular"
246201.1.peg.161,Metabolic:Aminosugar metabolism
g.510.peg.162,"Metabolic:Transport, extracellular"
246201.1.peg.179,Metabolic:Glutamate metabolism
g.510.peg.188,Metabolic:Glycolysis/gluconeogenesis
g.510.peg.194,Metabolic:Tyrosine metabolism
g.510.peg.195,tRNA-Charging
g.510.peg.199,Metabolic:Lysine metabolism
g.510.peg.200,Metabolic:Pyruvate metabolism
g.510.peg.201,"Metabolic:Transport, extracellular"
g.510.peg.202,tRNA-Charging
g.510.peg.205,Metabolic:Glutathione metabolism
g.510.peg.211,"Metabolic:Transport, extracellular"
g.510.peg.214,Metabolic:Pyrimidine synthesis
g.510.peg.216,Post-translation
g.510.peg.218,Metabolic:Pyrimidine synthesis
g.510.peg.222,Metabolic:Lipopolysaccharide biosynthesis
g.510.peg.227,Metabolic:Starch and sucrose metabolism
g.510.peg.228,"Metabolic:Transport, extracellular"
g.510.peg.230,Metabolic:Exchange/demand reaction
g.510.peg.233,Metabolic:Arginine and proline metabolism
g.510.peg.236,Metabolic:Exchange/demand reaction
g.510.peg.245,Metabolic:Folate metabolism
g.510.peg.246,"Metabolic:Transport, extracellular"
g.510.peg.254,Metabolic:Galactose metabolism
g.510.peg.257,Metabolic:Glycerophospholipid metabolism
g.510.peg.262,"Metabolic:Transport, extracellular"
g.510.peg.264,"Metabolic:Transport, extracellular"
g.510.peg.271,Translation
g.510.peg.273,Metabolic:Cell wall biosynthesis
246201.1.peg.273,Metabolic:Glycolysis/gluconeogenesis
g.510.peg.274,Metabolic:Exchange/demand reaction
246201.1.peg.276,Metabolic:Glutamate metabolism
g.510.peg.277,Metabolic:Galactose metabolism
g.510.peg.283,Translation
g.510.peg.289,tRNA-Charging
g.510.peg.291,tRNA-Charging
g.510.peg.294,Metabolic:Exchange/demand reaction
g.510.peg.302,Translation
g.510.peg.314,Metabolic:Starch and sucrose metabolism
g.510.peg.320,tRNA-Charging
g.510.peg.322,Metabolic:Taurine and hypotaurine metabolism
g.510.peg.327,tRNA-Charging
g.510.peg.328,"Metabolic:Transport, extracellular"
g.510.peg.331,Metabolic:Pyruvate metabolism
g.510.peg.336,Metabolic:Aminosugar metabolism
g.510.peg.339,Metabolic:Pyruvate metabolism
