,subsystem
g.3631.peg.2,Metabolic:Others
g.3631.peg.5,Metabolic:Arginine and proline metabolism
g.3631.peg.11,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.15,Translation
g.3631.peg.16,Transcription
889201.3.peg.19,Metabolic:Methionine and cysteine metabolism
g.3631.peg.20,Metabolic:Starch and sucrose metabolism
889201.3.peg.23,Metabolic:Pentose phosphate pathway
g.3631.peg.26,Metabolic:Butanoate metabolism
g.3631.peg.29,Metabolic:Lysine metabolism
g.3631.peg.35,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.38,"Metabolic:Transport, extracellular"
g.3631.peg.42,Translation
g.3631.peg.55,Metabolic:Pyrimidine synthesis
g.3631.peg.60,Translation
g.3631.peg.64,Translation
g.3631.peg.74,Metabolic:Miscellaneous
g.3631.peg.75,Translation
g.3631.peg.77,tRNA-Charging
g.3631.peg.80,Metabolic:Heme synthesis
889201.3.peg.83,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.89,"Metabolic:Transport, extracellular"
g.3631.peg.96,Metabolic:Butanoate metabolism
g.3631.peg.98,Metabolic:Aminosugar metabolism
g.3631.peg.101,Translation
g.3631.peg.106,Metabolic:Tryptophan metabolism
g.3631.peg.114,Metabolic:Butanoate metabolism
g.3631.peg.121,Translation
g.3631.peg.122,Metabolic:Pentose phosphate pathway
889201.3.peg.122,Metabolic:Pentose phosphate pathway
g.3631.peg.124,Metabolic:Sulfur metabolism
g.3631.peg.129,Metabolic:Oxidative phosphorylation
889201.3.peg.129,Metabolic:Pyrimidine synthesis
889201.3.peg.130,Metabolic:Glutamate metabolism
g.3631.peg.131,Metabolic:Exchange/demand reaction
g.3631.peg.133,"Metabolic:Transport, extracellular"
g.3631.peg.137,Metabolic:Urea cycle
889201.3.peg.140,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.152,Metabolic:Ascorbate and aldarate metabolism
g.3631.peg.153,Metabolic:Vitamin B2 metabolism
g.3631.peg.155,"Metabolic:Transport, extracellular"
g.3631.peg.162,Metabolic:Butanoate metabolism
g.3631.peg.163,Metabolic:Tyrosine metabolism
g.3631.peg.168,Metabolic:Glycerophospholipid metabolism
g.3631.peg.173,Metabolic:Methionine and cysteine metabolism
g.3631.peg.177,Metabolic:NAD metabolism
g.3631.peg.179,Metabolic:Pyruvate metabolism
g.3631.peg.180,Metabolic:Cell wall biosynthesis
g.3631.peg.181,tRNA-Charging
g.3631.peg.182,Metabolic:Sulfur metabolism
g.3631.peg.189,Metabolic:NAD metabolism
g.3631.peg.191,Translation
889201.3.peg.193,Metabolic:NAD metabolism
g.3631.peg.196,Metabolic:Galactose metabolism
g.3631.peg.202,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.204,"Metabolic:Transport, extracellular"
g.3631.peg.205,Metabolic:Lipopolysaccharide biosynthesis
g.3631.peg.208,Metabolic:Fatty acid synthesis
g.3631.peg.215,"Metabolic:Transport, extracellular"
g.3631.peg.216,Metabolic:Nucleotide interconversion
g.3631.peg.224,"Metabolic:Transport, extracellular"
g.3631.peg.229,Translation
g.3631.peg.235,Translation
889201.3.peg.237,Metabolic:NAD metabolism
g.3631.peg.238,Metabolic:Glycolysis/gluconeogenesis
889201.3.peg.240,Metabolic:Alanine and aspartate metabolism
g.3631.peg.241,Metabolic:Tetrahydrobiopterin metabolism
g.3631.peg.244,Metabolic:Exchange/demand reaction
g.3631.peg.247,tRNA-Charging
g.3631.peg.249,"Metabolic:Transport, extracellular"
g.3631.peg.251,"Metabolic:Transport, extracellular"
g.3631.peg.252,Metabolic:Nucleotide interconversion
g.3631.peg.253,Metabolic:Methionine and cysteine metabolism
g.3631.peg.255,Metabolic:Exchange/demand reaction
g.3631.peg.257,tRNA-Charging
g.3631.peg.266,Metabolic:Fructose and mannose metabolism
g.3631.peg.273,Metabolic:Aminosugar metabolism
g.3631.peg.274,Metabolic:Nucleotide interconversion
g.3631.peg.275,Metabolic:Galactose metabolism
g.3631.peg.279,Metabolic:Exchange/demand reaction
g.3631.peg.287,Metabolic:Pentose phosphate pathway
g.3631.peg.289,Metabolic:Methionine and cysteine metabolism
889201.3.peg.290,Metabolic:Folate metabolism
889201.3.peg.292,Metabolic:Methionine and cysteine metabolism
g.3631.peg.295,Metabolic:Exchange/demand reaction
g.3631.peg.297,tRNA-Charging
g.3631.peg.298,Metabolic:Biotin metabolism
g.3631.peg.301,Metabolic:Methionine and cysteine metabolism
g.3631.peg.305,Metabolic:Lipoate metabolism
889201.3.peg.308,Metabolic:Urea cycle
g.3631.peg.311,Metabolic:Folate metabolism
g.3631.peg.314,tRNA-Charging
g.3631.peg.320,Metabolic:Nucleotide interconversion
889201.3.peg.321,Metabolic:Aminosugar metabolism
g.3631.peg.324,Translation
g.3631.peg.325,Metabolic:Aminosugar metabolism
g.3631.peg.326,Metabolic:Starch and sucrose metabolism
g.3631.peg.328,Metabolic:Lipopolysaccharide biosynthesis
g.3631.peg.329,Translation
g.3631.peg.331,Translation
g.3631.peg.334,Metabolic:Exchange/demand reaction
g.3631.peg.336,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.339,Translation
g.3631.peg.340,Metabolic:Phenylalanine metabolism
g.3631.peg.342,Metabolic:Pyruvate metabolism
g.3631.peg.348,Metabolic:Exchange/demand reaction
g.3631.peg.360,Metabolic:Nucleotide interconversion
g.3631.peg.366,Translation
g.3631.peg.367,Metabolic:Sulfur metabolism
g.3631.peg.369,Metabolic:Galactose metabolism
889201.3.peg.369,Metabolic:Methionine and cysteine metabolism
g.3631.peg.370,Metabolic:Glutathione metabolism
g.3631.peg.371,Translation
g.3631.peg.374,Metabolic:Pyruvate metabolism
889201.3.peg.377,Metabolic:Folate metabolism
g.3631.peg.382,Translation
g.3631.peg.385,Metabolic:Pyruvate metabolism
g.3631.peg.387,Metabolic:Pyrimidine catabolism
g.3631.peg.390,Metabolic:Exchange/demand reaction
g.3631.peg.403,Metabolic:Pyrimidine catabolism
g.3631.peg.421,Metabolic:Starch and sucrose metabolism
889201.3.peg.422,Metabolic:Folate metabolism
g.3631.peg.423,Metabolic:Exchange/demand reaction
889201.3.peg.423,Metabolic:Tetrahydrobiopterin metabolism
889201.3.peg.424,Metabolic:Folate metabolism
889201.3.peg.425,Metabolic:Folate metabolism
g.3631.peg.427,Metabolic:Pentose phosphate pathway
g.3631.peg.428,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.429,Metabolic:Fructose and mannose metabolism
g.3631.peg.431,Metabolic:Cell wall biosynthesis
g.3631.peg.433,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.436,Metabolic:Alanine and aspartate metabolism
g.3631.peg.439,Metabolic:Cholesterol metabolism
g.3631.peg.441,"Metabolic:Transport, extracellular"
g.3631.peg.448,Metabolic:Exchange/demand reaction
g.3631.peg.450,"Metabolic:Transport, extracellular"
889201.3.peg.451,Metabolic:Nucleotide interconversion
g.3631.peg.470,Metabolic:Pyrimidine catabolism
g.3631.peg.471,Metabolic:Benzoate degradation
g.3631.peg.476,Metabolic:Nucleotide interconversion
g.3631.peg.479,Metabolic:Cell wall biosynthesis
889201.3.peg.489,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3631.peg.490,Metabolic:Starch and sucrose metabolism
g.3631.peg.494,Metabolic:ROS detoxification
g.3631.peg.495,Metabolic:Respiration
g.3631.peg.496,Metabolic:Exchange/demand reaction
g.3631.peg.497,Transcription
g.3631.peg.499,tRNA-Charging
g.3631.peg.503,Metabolic:Vitamin B6 metabolism
g.3631.peg.506,Metabolic:Nucleotide interconversion
g.3631.peg.507,Translation
g.3631.peg.511,tRNA-Charging
889201.3.peg.517,Metabolic:Purine synthesis
g.3631.peg.519,Metabolic:Nucleotide interconversion
g.3631.peg.522,Metabolic:Pyrimidine catabolism
889201.3.peg.522,Metabolic:Purine synthesis
g.3631.peg.523,"Metabolic:Transport, extracellular"
889201.3.peg.523,Metabolic:Purine synthesis
889201.3.peg.524,Metabolic:Purine synthesis
g.3631.peg.526,Translation
889201.3.peg.529,Metabolic:Phenylalanine metabolism
g.3631.peg.534,Metabolic:Folate metabolism
g.3631.peg.536,tRNA-Charging
g.3631.peg.541,Metabolic:Exchange/demand reaction
g.3631.peg.543,Metabolic:Glycerophospholipid metabolism
g.3631.peg.547,Metabolic:Nucleotide interconversion
g.3631.peg.548,Metabolic:Aminosugar metabolism
g.3631.peg.551,Metabolic:Phenylalanine metabolism
g.3631.peg.553,Metabolic:Fructose and mannose metabolism
g.3631.peg.555,Metabolic:Butanoate metabolism
g.3631.peg.556,Metabolic:Nucleotide interconversion
g.3631.peg.561,"Metabolic:Transport, extracellular"
g.3631.peg.562,Metabolic:Exchange/demand reaction
g.3631.peg.563,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.564,Metabolic:Respiration
g.3631.peg.568,tRNA-Charging
889201.3.peg.569,Metabolic:Nucleotide interconversion
g.3631.peg.571,"Metabolic:Transport, extracellular"
g.3631.peg.577,tRNA-Charging
g.3631.peg.578,Metabolic:Galactose metabolism
g.3631.peg.579,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.582,Metabolic:Exchange/demand reaction
g.3631.peg.587,"Metabolic:Transport, extracellular"
g.3631.peg.589,Translation
g.3631.peg.599,Metabolic:Pentose and glucuronate interconversions
g.3631.peg.601,Metabolic:Glutathione metabolism
g.3631.peg.604,Translation
g.3631.peg.608,tRNA-Charging
g.3631.peg.614,Metabolic:Butanoate metabolism
889201.3.peg.625,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.632,Metabolic:Pyruvate metabolism
g.3631.peg.653,Transcription
g.3631.peg.654,Metabolic:Nucleotide salvage pathway
g.3631.peg.659,Metabolic:Heme synthesis
g.3631.peg.660,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.665,Metabolic:CoA synthesis
g.3631.peg.666,tRNA-Charging
g.3631.peg.668,Translation
g.3631.peg.669,Metabolic:Exchange/demand reaction
g.3631.peg.672,Metabolic:Pyrimidine catabolism
g.3631.peg.673,Metabolic:Phenylalanine metabolism
g.3631.peg.676,Metabolic:Cell wall biosynthesis
889201.3.peg.676,Metabolic:Folate metabolism
g.3631.peg.677,tRNA-Charging
g.3631.peg.678,tRNA-Charging
g.3631.peg.680,Metabolic:Inositol phosphate metabolism
g.3631.peg.688,Metabolic:Glycerophospholipid metabolism
g.3631.peg.694,Metabolic:Fatty acid synthesis
g.3631.peg.698,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.701,Metabolic:Galactose metabolism
g.3631.peg.704,"Metabolic:Transport, extracellular"
g.3631.peg.709,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.711,Metabolic:Glycerophospholipid metabolism
g.3631.peg.719,Metabolic:Unassigned
g.3631.peg.721,Metabolic:Exchange/demand reaction
g.3631.peg.724,tRNA-Charging
889201.3.peg.732,Metabolic:Nucleotide interconversion
g.3631.peg.733,Metabolic:Nucleotide interconversion
g.3631.peg.734,Metabolic:Pyruvate metabolism
889201.3.peg.739,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.740,"Metabolic:Transport, extracellular"
g.3631.peg.744,tRNA-Charging
g.3631.peg.746,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.747,"Metabolic:Transport, extracellular"
g.3631.peg.752,Metabolic:Glycerophospholipid metabolism
g.3631.peg.755,Metabolic:Nucleotide interconversion
g.3631.peg.758,Metabolic:Vitamin B12 metabolism
g.3631.peg.762,Metabolic:Exchange/demand reaction
g.3631.peg.766,Translation
g.3631.peg.780,Metabolic:Cell wall biosynthesis
g.3631.peg.783,Metabolic:Butanoate metabolism
g.3631.peg.794,"Metabolic:Transport, extracellular"
g.3631.peg.796,Metabolic:Methionine and cysteine metabolism
g.3631.peg.800,Metabolic:Nucleotide interconversion
g.3631.peg.802,"Metabolic:Transport, extracellular"
g.3631.peg.805,Metabolic:Propanoate metabolism
g.3631.peg.812,Translation
g.3631.peg.814,Metabolic:Nucleotide interconversion
g.3631.peg.824,"Metabolic:Transport, extracellular"
g.3631.peg.825,Metabolic:Galactose metabolism
g.3631.peg.828,Metabolic:Cell wall biosynthesis
g.3631.peg.829,"Metabolic:Transport, extracellular"
g.3631.peg.834,Metabolic:Galactose metabolism
889201.3.peg.836,Metabolic:Glycolysis/gluconeogenesis
889201.3.peg.838,Metabolic:Glycolysis/gluconeogenesis
889201.3.peg.841,Metabolic:Glutamate metabolism
889201.3.peg.842,Metabolic:Purine synthesis
889201.3.peg.843,Metabolic:Purine synthesis
889201.3.peg.844,Metabolic:Purine synthesis
889201.3.peg.845,Metabolic:Purine synthesis
889201.3.peg.846,Metabolic:Purine synthesis
889201.3.peg.848,Metabolic:Purine synthesis
g.3631.peg.849,Metabolic:Nucleotide interconversion
g.3631.peg.853,Metabolic:Glycerophospholipid metabolism
g.3631.peg.857,Translation
g.3631.peg.858,"Metabolic:Transport, extracellular"
g.3631.peg.860,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.861,Metabolic:Pyruvate metabolism
g.3631.peg.866,Metabolic:Arginine and proline metabolism
889201.3.peg.867,Metabolic:Glutamate metabolism
g.3631.peg.869,tRNA-Charging
g.3631.peg.872,Metabolic:Nucleotide interconversion
g.3631.peg.874,"Metabolic:Transport, extracellular"
889201.3.peg.877,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3631.peg.880,Metabolic:Cell wall biosynthesis
g.3631.peg.881,"Metabolic:Transport, extracellular"
g.3631.peg.882,tRNA-Charging
g.3631.peg.888,"Metabolic:Transport, extracellular"
g.3631.peg.890,tRNA-Charging
g.3631.peg.892,tRNA-Charging
g.3631.peg.894,Translation
889201.3.peg.897,Metabolic:Vitamin B6 metabolism
g.3631.peg.902,"Metabolic:Transport, extracellular"
g.3631.peg.909,Metabolic:Pyrimidine catabolism
g.3631.peg.920,Metabolic:Galactose metabolism
g.3631.peg.929,Translation
g.3631.peg.932,tRNA-Charging
g.3631.peg.933,Metabolic:Oxidative phosphorylation
889201.3.peg.933,"Metabolic:Valine, leucine, and isoleucine metabolism"
889201.3.peg.934,"Metabolic:Valine, leucine, and isoleucine metabolism"
889201.3.peg.935,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.936,Metabolic:Nucleotide interconversion
889201.3.peg.936,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3631.peg.938,Metabolic:Pyruvate metabolism
g.3631.peg.944,Metabolic:Citric acid cycle
g.3631.peg.945,Metabolic:Nucleotide salvage pathway
g.3631.peg.946,Metabolic:Citric acid cycle
g.3631.peg.957,Metabolic:Pyrimidine synthesis
g.3631.peg.958,Metabolic:Pyruvate metabolism
g.3631.peg.959,Transcription
889201.3.peg.960,Metabolic:Alanine and aspartate metabolism
g.3631.peg.961,Metabolic:Exchange/demand reaction
g.3631.peg.962,Metabolic:Others
g.3631.peg.963,Metabolic:Methionine and cysteine metabolism
g.3631.peg.966,"Metabolic:Transport, extracellular"
g.3631.peg.968,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.971,Metabolic:Starch and sucrose metabolism
g.3631.peg.972,"Metabolic:Transport, extracellular"
g.3631.peg.973,Metabolic:Exchange/demand reaction
g.3631.peg.974,"Metabolic:Transport, extracellular"
g.3631.peg.976,Metabolic:NAD metabolism
g.3631.peg.981,Metabolic:Nucleotide sugar metabolism
889201.3.peg.982,Metabolic:Arginine and proline metabolism
g.3631.peg.987,Metabolic:Nucleotide interconversion
g.3631.peg.990,Metabolic:Exchange/demand reaction
g.3631.peg.992,tRNA-Charging
g.3631.peg.1009,Metabolic:Galactose metabolism
g.3631.peg.1014,"Metabolic:Transport, extracellular"
889201.3.peg.1018,Metabolic:Cell wall biosynthesis
g.3631.peg.1019,Metabolic:Folate metabolism
g.3631.peg.1025,Translation
g.3631.peg.1026,Metabolic:Glyoxylate and dicarboxylate metabolism
889201.3.peg.1028,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
889201.3.peg.1029,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3631.peg.1030,Metabolic:Unassigned
g.3631.peg.1031,"Metabolic:Transport, extracellular"
g.3631.peg.1032,Metabolic:Nucleotide interconversion
889201.3.peg.1035,Metabolic:Pentose phosphate pathway
g.3631.peg.1042,tRNA-Charging
g.3631.peg.1043,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.1045,Metabolic:Pyruvate metabolism
g.3631.peg.1047,Transcription
g.3631.peg.1053,Translation
g.3631.peg.1054,Metabolic:Cell wall biosynthesis
g.3631.peg.1055,Metabolic:Pyruvate metabolism
889201.3.peg.1065,Metabolic:Methionine and cysteine metabolism
g.3631.peg.1067,tRNA-Charging
g.3631.peg.1071,tRNA-Charging
g.3631.peg.1072,tRNA-Charging
g.3631.peg.1075,Metabolic:Exchange/demand reaction
g.3631.peg.1077,Transcription
g.3631.peg.1080,"Metabolic:Transport, extracellular"
g.3631.peg.1081,tRNA-Charging
g.3631.peg.1085,Metabolic:Histidine metabolism
g.3631.peg.1088,tRNA-Charging
889201.3.peg.1093,Metabolic:Nucleotide interconversion
g.3631.peg.1094,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.1095,"Metabolic:Transport, extracellular"
g.3631.peg.1101,Metabolic:Aminosugar metabolism
889201.3.peg.1104,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.1105,Metabolic:Pyrimidine catabolism
g.3631.peg.1107,Metabolic:Cell wall biosynthesis
g.3631.peg.1110,Metabolic:Exchange/demand reaction
g.3631.peg.1112,Metabolic:Methionine and cysteine metabolism
g.3631.peg.1113,Metabolic:NAD metabolism
g.3631.peg.1114,"Metabolic:Transport, extracellular"
g.3631.peg.1122,Metabolic:Glycerophospholipid metabolism
g.3631.peg.1123,Metabolic:Pentose and glucuronate interconversions
g.3631.peg.1134,Metabolic:Pentose and glucuronate interconversions
g.3631.peg.1135,Metabolic:Squalene and cholesterol synthesis
g.3631.peg.1139,tRNA-Charging
g.3631.peg.1141,Post-translation
889201.3.peg.1144,Metabolic:Pyrimidine synthesis
889201.3.peg.1145,Metabolic:Pyrimidine synthesis
889201.3.peg.1146,Metabolic:Pyrimidine synthesis
889201.3.peg.1147,Metabolic:Pyrimidine synthesis
g.3631.peg.1148,Metabolic:Aminosugar metabolism
889201.3.peg.1152,Metabolic:Pyrimidine synthesis
889201.3.peg.1160,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3631.peg.1163,Translation
g.3631.peg.1164,Metabolic:Phenylalanine metabolism
g.3631.peg.1169,tRNA-Charging
889201.3.peg.1172,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.1179,tRNA-Charging
g.3631.peg.1182,tRNA-Charging
g.3631.peg.1184,tRNA-Charging
g.3631.peg.1187,Metabolic:ROS detoxification
889201.3.peg.1195,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3631.peg.1199,tRNA-Charging
889201.3.peg.1199,Transcription
889201.3.peg.1202,Metabolic:Pentose phosphate pathway
g.3631.peg.1206,Metabolic:Aminosugar metabolism
g.3631.peg.1207,"Metabolic:Transport, extracellular"
g.3631.peg.1221,Metabolic:Lysine metabolism
889201.3.peg.1221,Metabolic:Glycolysis/gluconeogenesis
889201.3.peg.1226,Metabolic:Folate metabolism
g.3631.peg.1228,"Metabolic:Transport, extracellular"
g.3631.peg.1229,Metabolic:Aminobenzoate degradation
889201.3.peg.1231,Metabolic:Methionine and cysteine metabolism
g.3631.peg.1232,"Metabolic:Transport, extracellular"
g.3631.peg.1233,Metabolic:Folate metabolism
g.3631.peg.1242,tRNA-Charging
g.3631.peg.1245,tRNA-Charging
g.3631.peg.1248,Metabolic:Phenylalanine metabolism
g.3631.peg.1250,Transcription
g.3631.peg.1259,tRNA-Charging
g.3631.peg.1260,Metabolic:Aminosugar metabolism
g.3631.peg.1261,Metabolic:Histidine metabolism
g.3631.peg.1272,Metabolic:Sulfur metabolism
g.3631.peg.1278,tRNA-Charging
g.3631.peg.1279,"Metabolic:Transport, extracellular"
g.3631.peg.1280,tRNA-Charging
889201.3.peg.1281,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3631.peg.1282,tRNA-Charging
g.3631.peg.1285,Metabolic:Miscellaneous
889201.3.peg.1287,Metabolic:Phenylalanine metabolism
g.3631.peg.1288,Metabolic:Pyrimidine catabolism
889201.3.peg.1288,Metabolic:Phenylalanine metabolism
889201.3.peg.1289,Metabolic:Phenylalanine metabolism
g.3631.peg.1295,"Metabolic:Transport, extracellular"
g.3631.peg.1296,Translation
g.3631.peg.1297,Metabolic:Lysine metabolism
g.3631.peg.1298,"Metabolic:Transport, extracellular"
g.3631.peg.1302,Translation
g.3631.peg.1304,Translation
g.3631.peg.1308,tRNA-Charging
g.3631.peg.1310,"Metabolic:Transport, extracellular"
g.3631.peg.1323,Metabolic:Histidine metabolism
g.3631.peg.1325,tRNA-Charging
g.3631.peg.1332,"Metabolic:Transport, extracellular"
g.3631.peg.1334,Metabolic:Glutathione metabolism
g.3631.peg.1337,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.1340,Metabolic:Glycolysis/gluconeogenesis
g.3631.peg.1342,Metabolic:Starch and sucrose metabolism
