,subsystem
g.927.peg.4,Metabolic:Folate metabolism
g.927.peg.5,Metabolic:Terpenoid backbone biosynthesis
g.927.peg.9,Metabolic:Exchange/demand reaction
g.927.peg.18,Metabolic:Exchange/demand reaction
g.927.peg.22,Metabolic:Glycerophospholipid metabolism
g.927.peg.27,Metabolic:Nucleotide interconversion
g.927.peg.30,Metabolic:Fructose and mannose metabolism
g.927.peg.40,Metabolic:NAD metabolism
g.927.peg.62,"Metabolic:Transport, extracellular"
g.927.peg.63,Metabolic:Folate metabolism
g.927.peg.64,"Metabolic:Transport, extracellular"
g.927.peg.66,"Metabolic:Transport, extracellular"
g.927.peg.69,Metabolic:Pentose phosphate pathway
g.927.peg.70,Metabolic:Oxidative phosphorylation
g.927.peg.71,"Metabolic:Transport, extracellular"
g.927.peg.76,"Metabolic:Transport, extracellular"
g.927.peg.78,Metabolic:Galactose metabolism
g.927.peg.80,tRNA-Charging
g.927.peg.90,Metabolic:Squalene and cholesterol synthesis
g.927.peg.94,Metabolic:Nucleotide interconversion
g.927.peg.100,Metabolic:Respiration
g.927.peg.103,Metabolic:Nucleotide interconversion
g.927.peg.106,"Metabolic:Transport, extracellular"
g.927.peg.107,tRNA-Charging
g.927.peg.110,"Metabolic:Transport, extracellular"
g.927.peg.114,Metabolic:Respiration
g.927.peg.120,"Metabolic:Transport, extracellular"
g.927.peg.123,Metabolic:Pyrimidine synthesis
g.927.peg.124,Post-translation
g.927.peg.132,Translation
g.927.peg.141,Metabolic:Sulfur metabolism
g.927.peg.142,Metabolic:Methionine and cysteine metabolism
g.927.peg.157,Metabolic:Respiration
g.927.peg.161,"Metabolic:Transport, extracellular"
g.927.peg.163,tRNA-Charging
g.927.peg.168,Translation
g.927.peg.178,Metabolic:Sulfur metabolism
g.927.peg.180,tRNA-Charging
g.927.peg.186,Metabolic:NAD metabolism
g.927.peg.194,Metabolic:Phenylalanine metabolism
g.927.peg.204,Metabolic:Exchange/demand reaction
334413.6.peg.205,Metabolic:Citric acid cycle
g.927.peg.218,tRNA-Charging
g.927.peg.224,Metabolic:Glycolysis/gluconeogenesis
g.927.peg.226,"Metabolic:Transport, extracellular"
g.927.peg.235,Metabolic:Exchange/demand reaction
g.927.peg.237,Metabolic:Vitamin B2 metabolism
g.927.peg.238,"Metabolic:Transport, extracellular"
g.927.peg.244,Metabolic:Lipoate metabolism
g.927.peg.246,"Metabolic:Transport, extracellular"
g.927.peg.248,"Metabolic:Transport, extracellular"
g.927.peg.249,Metabolic:Folate metabolism
g.927.peg.253,Post-translation
g.927.peg.257,Metabolic:Folate metabolism
g.927.peg.259,Translation
334413.6.peg.259,Metabolic:Thiamine metabolism
g.927.peg.260,Metabolic:Methionine and cysteine metabolism
g.927.peg.261,tRNA-Charging
g.927.peg.262,"Metabolic:Transport, extracellular"
g.927.peg.267,Metabolic:Exchange/demand reaction
g.927.peg.272,"Metabolic:Transport, extracellular"
g.927.peg.274,Metabolic:Folate metabolism
g.927.peg.275,Metabolic:Vitamin B6 metabolism
g.927.peg.284,Metabolic:Exchange/demand reaction
g.927.peg.285,"Metabolic:Transport, extracellular"
g.927.peg.291,Metabolic:Pyruvate metabolism
g.927.peg.292,Metabolic:Folate metabolism
g.927.peg.301,Metabolic:Pentose phosphate pathway
g.927.peg.302,Metabolic:Glutathione metabolism
g.927.peg.304,Metabolic:Propanoate metabolism
g.927.peg.307,Metabolic:CoA synthesis
g.927.peg.309,Metabolic:Pyruvate metabolism
g.927.peg.328,"Metabolic:Transport, extracellular"
334413.6.peg.333,Metabolic:Nucleotide interconversion
g.927.peg.335,Metabolic:NAD metabolism
g.927.peg.342,tRNA-Charging
g.927.peg.344,Metabolic:Glyoxylate and dicarboxylate metabolism
g.927.peg.356,Metabolic:Cell wall biosynthesis
