,subsystem
g.559.peg.2,Metabolic:Aminosugar metabolism
g.559.peg.5,Metabolic:Pentose and glucuronate interconversions
g.559.peg.7,Metabolic:Nucleotide sugar metabolism
g.559.peg.9,Metabolic:Inositol phosphate metabolism
g.559.peg.16,tRNA-Charging
g.559.peg.17,Metabolic:Tyrosine metabolism
g.559.peg.23,Metabolic:O-Glycan degradation
g.559.peg.24,Metabolic:O-Glycan degradation
264731.4.peg.31,Metabolic:Nucleotide interconversion
g.559.peg.34,Metabolic:Phenylalanine metabolism
g.559.peg.37,Metabolic:Aminobenzoate degradation
g.559.peg.40,Metabolic:NAD metabolism
g.559.peg.44,Metabolic:Glycerophospholipid metabolism
g.559.peg.46,Metabolic:Terpenoid backbone biosynthesis
264731.4.peg.47,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.559.peg.49,Metabolic:Ascorbate and aldarate metabolism
g.559.peg.52,Metabolic:Ascorbate and aldarate metabolism
264731.4.peg.53,Metabolic:Purine synthesis
g.559.peg.57,Metabolic:NAD metabolism
g.559.peg.72,tRNA-Charging
g.559.peg.74,Metabolic:Pentose and glucuronate interconversions
g.559.peg.76,Metabolic:Vitamin B12 metabolism
g.559.peg.85,Metabolic:Cell wall biosynthesis
g.559.peg.87,Metabolic:Methionine and cysteine metabolism
g.559.peg.96,Metabolic:Glycerophospholipid metabolism
g.559.peg.100,Metabolic:Aminosugar metabolism
g.559.peg.104,Metabolic:Glyoxylate and dicarboxylate metabolism
g.559.peg.111,Metabolic:Vitamin B12 metabolism
g.559.peg.112,Metabolic:Sulfur metabolism
264731.4.peg.116,Metabolic:Citric acid cycle
g.559.peg.125,Metabolic:Pentose phosphate pathway
264731.4.peg.128,Metabolic:Alanine and aspartate metabolism
g.559.peg.131,Translation
g.559.peg.132,Metabolic:Glycolysis/gluconeogenesis
g.559.peg.146,Metabolic:Vitamin B12 metabolism
g.559.peg.149,Metabolic:Exchange/demand reaction
g.559.peg.150,Metabolic:Aminosugar metabolism
g.559.peg.151,Metabolic:Pentose and glucuronate interconversions
264731.4.peg.159,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.559.peg.160,Metabolic:Nucleotide interconversion
g.559.peg.162,Metabolic:Fructose and mannose metabolism
g.559.peg.168,Metabolic:Exchange/demand reaction
264731.4.peg.168,Metabolic:Purine synthesis
g.559.peg.169,Translation
g.559.peg.186,"Metabolic:Transport, extracellular"
g.559.peg.189,Metabolic:Exchange/demand reaction
264731.4.peg.190,Metabolic:Vitamin B2 metabolism
g.559.peg.193,Transcription
g.559.peg.199,Metabolic:Vitamin B6 metabolism
g.559.peg.200,Metabolic:Glycolysis/gluconeogenesis
g.559.peg.207,"Metabolic:Transport, extracellular"
g.559.peg.209,Metabolic:Lipopolysaccharide biosynthesis
g.559.peg.213,Metabolic:Nucleotide interconversion
g.559.peg.224,Metabolic:Starch and sucrose metabolism
g.559.peg.225,Metabolic:Pentose and glucuronate interconversions
g.559.peg.226,Metabolic:CoA synthesis
264731.4.peg.231,Metabolic:CoA synthesis
g.559.peg.235,"Metabolic:Transport, extracellular"
g.559.peg.238,Transcription
g.559.peg.239,Metabolic:Plant polysaccharide degradation
g.559.peg.246,Metabolic:Methionine and cysteine metabolism
g.559.peg.261,Metabolic:NAD metabolism
g.559.peg.264,Metabolic:Folate metabolism
g.559.peg.267,Metabolic:Glycerophospholipid metabolism
264731.4.peg.276,Metabolic:Phenylalanine metabolism
g.559.peg.288,Metabolic:Glutathione metabolism
264731.4.peg.293,Metabolic:Cell wall biosynthesis
g.559.peg.297,Metabolic:Vitamin B2 metabolism
264731.4.peg.301,Metabolic:CoA synthesis
g.559.peg.307,Metabolic:Pyruvate metabolism
g.559.peg.312,Metabolic:Respiration
g.559.peg.313,Metabolic:Squalene and cholesterol synthesis
g.559.peg.321,Metabolic:Galactose metabolism
g.559.peg.335,Metabolic:Exchange/demand reaction
g.559.peg.338,Metabolic:Pyrimidine catabolism
g.559.peg.349,Translation
g.559.peg.358,Metabolic:Propanoate metabolism
g.559.peg.360,Metabolic:Respiration
g.559.peg.372,Metabolic:Folate metabolism
264731.4.peg.373,Metabolic:Histidine metabolism
264731.4.peg.374,Metabolic:Histidine metabolism
264731.4.peg.375,Metabolic:Histidine metabolism
g.559.peg.377,Metabolic:NAD metabolism
264731.4.peg.378,Metabolic:Pentose phosphate pathway
g.559.peg.379,Metabolic:Galactose metabolism
g.559.peg.380,Transcription
g.559.peg.383,Metabolic:Tyrosine metabolism
g.559.peg.385,Metabolic:Aminobenzoate degradation
264731.4.peg.385,Metabolic:Thiamine metabolism
g.559.peg.386,Metabolic:Plant polysaccharide degradation
264731.4.peg.386,Metabolic:Thiamine metabolism
264731.4.peg.387,Metabolic:Thiamine metabolism
g.559.peg.389,Metabolic:Purine synthesis
g.559.peg.390,Post-translation
264731.4.peg.391,Metabolic:Thiamine metabolism
g.559.peg.396,Metabolic:Plant polysaccharide degradation
g.559.peg.400,Metabolic:Pyrimidine synthesis
g.559.peg.405,Metabolic:NAD metabolism
g.559.peg.408,Metabolic:NAD metabolism
g.559.peg.409,Metabolic:Pyrimidine synthesis
