,subsystem
g.421.peg.3,"Metabolic:Transport, extracellular"
g.421.peg.4,Metabolic:Cell wall biosynthesis
g.421.peg.7,Metabolic:Oxidative phosphorylation
223926.1.peg.19,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.421.peg.26,Metabolic:Histidine metabolism
223926.1.peg.35,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.421.peg.36,Metabolic:Carbon fixation in photosynthetic organisms
g.421.peg.48,Metabolic:Ascorbate and aldarate metabolism
g.421.peg.59,Metabolic:Nucleotide interconversion
223926.1.peg.62,Metabolic:Pentose phosphate pathway
g.421.peg.69,Metabolic:Glycerophospholipid metabolism
g.421.peg.76,Metabolic:Lipopolysaccharide biosynthesis
g.421.peg.90,Metabolic:Aminosugar metabolism
g.421.peg.91,"Metabolic:Transport, extracellular"
g.421.peg.92,Metabolic:Methionine and cysteine metabolism
g.421.peg.94,Metabolic:Arginine and proline metabolism
g.421.peg.102,Metabolic:Alanine and aspartate metabolism
g.421.peg.110,Metabolic:Pyrimidine catabolism
g.421.peg.115,Metabolic:NAD metabolism
g.421.peg.120,"Metabolic:Transport, extracellular"
223926.1.peg.121,Metabolic:Glutamate metabolism
g.421.peg.128,Translation
223926.1.peg.129,Metabolic:Citric acid cycle
g.421.peg.130,"Metabolic:Transport, extracellular"
g.421.peg.133,"Metabolic:Transport, extracellular"
g.421.peg.143,Metabolic:Histidine metabolism
g.421.peg.147,tRNA-Charging
g.421.peg.148,Metabolic:Propanoate metabolism
g.421.peg.149,Transcription
g.421.peg.160,Metabolic:Nucleotide interconversion
g.421.peg.162,Metabolic:Methionine and cysteine metabolism
g.421.peg.175,Metabolic:Oxidative phosphorylation
223926.1.peg.178,Metabolic:Pyrimidine synthesis
g.421.peg.181,Translation
223926.1.peg.181,Metabolic:CoA synthesis
g.421.peg.183,"Metabolic:Transport, extracellular"
223926.1.peg.190,Metabolic:CoA synthesis
g.421.peg.192,Metabolic:Plant polysaccharide degradation
g.421.peg.193,tRNA-Charging
g.421.peg.200,Metabolic:Citric acid cycle
g.421.peg.204,Metabolic:Vitamin B12 metabolism
g.421.peg.211,Metabolic:Lipopolysaccharide biosynthesis
g.421.peg.222,"Metabolic:Transport, extracellular"
223926.1.peg.239,Metabolic:Glycolysis/gluconeogenesis
223926.1.peg.244,Metabolic:Glycolysis/gluconeogenesis
g.421.peg.249,Metabolic:Histidine metabolism
g.421.peg.251,Metabolic:Pentose phosphate pathway
g.421.peg.253,Metabolic:Arginine and proline metabolism
g.421.peg.257,Metabolic:Propanoate metabolism
g.421.peg.263,Metabolic:Lipopolysaccharide biosynthesis
g.421.peg.274,Metabolic:Methionine and cysteine metabolism
g.421.peg.279,Metabolic:Histidine metabolism
g.421.peg.290,Metabolic:Nucleotide interconversion
g.421.peg.292,tRNA-Charging
223926.1.peg.292,Metabolic:Sulfur metabolism
223926.1.peg.293,Metabolic:Sulfur metabolism
g.421.peg.296,Metabolic:Purine synthesis
223926.1.peg.296,Metabolic:Nucleotide interconversion
g.421.peg.311,Metabolic:Propanoate metabolism
223926.1.peg.312,Metabolic:Glycolysis/gluconeogenesis
g.421.peg.313,"Metabolic:Valine, leucine, and isoleucine metabolism"
223926.1.peg.325,Metabolic:Citric acid cycle
g.421.peg.330,Metabolic:Histidine metabolism
g.421.peg.331,Translation
223926.1.peg.333,Metabolic:Folate metabolism
g.421.peg.335,Metabolic:Tyrosine metabolism
223926.1.peg.337,Metabolic:Vitamin B6 metabolism
g.421.peg.338,tRNA-Charging
