,subsystem
645462.11.peg.1,Metabolic:tRNA Charging
645462.11.peg.2,Metabolic:tRNA Charging
645462.11.peg.5,Metabolic:tRNA Charging
645462.11.peg.6,Metabolic:tRNA Charging
645462.11.peg.14,tRNA-Charging
645462.11.peg.16,Metabolic:tRNA Charging
645462.11.peg.22,Metabolic:tRNA Charging
645462.11.peg.36,Metabolic:tRNA Charging
645462.11.peg.38,Metabolic:tRNA Charging
645462.11.peg.39,Metabolic:tRNA Charging
645462.11.peg.40,Metabolic:tRNA Charging
645462.11.peg.41,Metabolic:tRNA Charging
645462.11.peg.43,Metabolic:tRNA Charging
645462.11.peg.44,Metabolic:tRNA Charging
645462.11.peg.45,Metabolic:tRNA Charging
645462.11.peg.48,Metabolic:tRNA Charging
645462.11.peg.49,Metabolic:tRNA Charging
645462.11.peg.50,Metabolic:tRNA Charging
645462.11.peg.51,tRNA-Charging
645462.11.peg.52,tRNA-Charging
645462.11.peg.53,tRNA-Charging
645462.11.peg.55,tRNA-Charging
645462.11.peg.58,Metabolic:tRNA Charging
645462.11.peg.59,Metabolic:tRNA Charging
645462.11.peg.60,Metabolic:tRNA Charging
645462.11.peg.61,Metabolic:tRNA Charging
645462.11.peg.63,Translation
645462.11.peg.67,tRNA-Charging
645462.11.peg.69,Transcription
645462.11.peg.70,Translation
645462.11.peg.71,tRNA-Charging
645462.11.peg.72,tRNA-Charging
645462.11.peg.73,tRNA-Charging
645462.11.peg.74,Metabolic:tRNA Charging
645462.11.peg.75,Metabolic:tRNA Charging
645462.11.peg.76,Metabolic:tRNA Charging
645462.11.peg.77,tRNA-Charging
645462.11.peg.78,tRNA-Charging
645462.11.peg.79,Translation
645462.11.peg.80,Translation
645462.11.peg.81,tRNA-Charging
645462.11.peg.82,tRNA-Charging
645462.11.peg.83,tRNA-Charging
645462.11.peg.84,tRNA-Charging
645462.11.peg.85,tRNA-Charging
645462.11.peg.86,tRNA-Charging
645462.11.peg.87,tRNA-Charging
645462.11.peg.88,tRNA-Charging
645462.11.peg.89,tRNA-Charging
645462.11.peg.90,tRNA-Charging
645462.11.peg.91,tRNA-Charging
645462.11.peg.92,tRNA-Charging
645462.11.peg.93,tRNA-Charging
645462.11.peg.94,tRNA-Charging
645462.11.peg.95,tRNA-Charging
645462.11.peg.96,tRNA-Charging
645462.11.peg.97,tRNA-Charging
645462.11.peg.98,tRNA-Charging
645462.11.peg.99,tRNA-Charging
645462.11.peg.100,tRNA-Charging
645462.11.peg.101,tRNA-Charging
645462.11.peg.103,Metabolic:tRNA Charging
645462.11.peg.104,Metabolic:tRNA Charging
645462.11.peg.106,Translation
645462.11.peg.107,tRNA-Charging
645462.11.peg.108,tRNA-Charging
645462.11.peg.109,tRNA-Charging
645462.11.peg.110,tRNA-Charging
645462.11.peg.111,Metabolic:tRNA Charging
645462.11.peg.112,tRNA-Charging
645462.11.peg.116,Metabolic:tRNA Charging
645462.11.peg.117,tRNA-Charging
645462.11.peg.118,tRNA-Charging
645462.11.peg.121,Metabolic:tRNA Charging
645462.11.peg.122,Metabolic:tRNA Charging
645462.11.peg.128,Metabolic:tRNA Charging
645462.11.peg.131,Metabolic:tRNA Charging
645462.11.peg.132,Metabolic:tRNA Charging
645462.11.peg.133,Metabolic:tRNA Charging
645462.11.peg.134,Metabolic:tRNA Charging
645462.11.peg.135,Metabolic:tRNA Charging
645462.11.peg.138,Metabolic:tRNA Charging
645462.11.peg.143,Metabolic:tRNA Charging
645462.11.peg.145,Metabolic:tRNA Charging
645462.11.peg.150,Metabolic:tRNA Charging
645462.11.peg.151,Metabolic:tRNA Charging
645462.11.peg.152,Metabolic:tRNA Charging
645462.11.peg.155,Metabolic:tRNA Charging
