,subsystem
g.1643.peg.2,Metabolic:Sulfur metabolism
g.1643.peg.12,tRNA-Charging
g.1643.peg.17,tRNA-Charging
g.1643.peg.23,Metabolic:Glyoxylate and dicarboxylate metabolism
g.1643.peg.24,Metabolic:Citric acid cycle
g.1643.peg.29,Metabolic:Citric acid cycle
g.1643.peg.30,Translation
g.1643.peg.32,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1643.peg.33,Metabolic:Phenylalanine metabolism
g.1643.peg.34,Metabolic:Exchange/demand reaction
469378.4.peg.37,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1643.peg.40,Metabolic:Glycerophospholipid metabolism
469378.4.peg.40,Metabolic:Vitamin B6 metabolism
g.1643.peg.41,"Metabolic:Transport, extracellular"
g.1643.peg.42,Metabolic:Pyrimidine synthesis
g.1643.peg.44,Metabolic:Pyruvate metabolism
g.1643.peg.46,"Metabolic:Transport, extracellular"
469378.4.peg.52,Metabolic:Glycolysis/gluconeogenesis
g.1643.peg.53,"Metabolic:Transport, extracellular"
g.1643.peg.59,Metabolic:Folate metabolism
g.1643.peg.60,Metabolic:Terpenoid backbone biosynthesis
g.1643.peg.65,Metabolic:Pyruvate metabolism
g.1643.peg.70,Metabolic:Folate metabolism
g.1643.peg.73,Metabolic:Citric acid cycle
g.1643.peg.74,tRNA-Charging
g.1643.peg.80,Metabolic:Glycerophospholipid metabolism
469378.4.peg.80,Metabolic:Cell wall biosynthesis
g.1643.peg.85,tRNA-Charging
g.1643.peg.90,Metabolic:Cell wall biosynthesis
g.1643.peg.91,"Metabolic:Transport, extracellular"
469378.4.peg.93,Metabolic:Cell wall biosynthesis
g.1643.peg.95,Metabolic:Urea cycle
g.1643.peg.99,Metabolic:Biotin metabolism
g.1643.peg.103,Metabolic:Vitamin B12 metabolism
469378.4.peg.103,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1643.peg.104,Metabolic:Aminosugar metabolism
469378.4.peg.107,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1643.peg.108,tRNA-Charging
g.1643.peg.112,"Metabolic:Transport, extracellular"
469378.4.peg.118,Metabolic:Purine synthesis
469378.4.peg.119,Metabolic:Purine synthesis
