,subsystem
g.1841.peg.0,Metabolic:Carbon fixation in photosynthetic organisms
g.1841.peg.2,Metabolic:Vitamin B6 metabolism
g.1841.peg.5,Metabolic:Galactose metabolism
g.1841.peg.7,Metabolic:Respiration
g.1841.peg.8,Metabolic:Terpenoid backbone biosynthesis
g.1841.peg.10,Metabolic:Nitrogen metabolism
g.1841.peg.14,Translation
g.1841.peg.21,Transcription
g.1841.peg.22,Metabolic:Nucleotide interconversion
g.1841.peg.28,"Metabolic:Transport, extracellular"
g.1841.peg.29,Metabolic:Glycerophospholipid metabolism
g.1841.peg.31,Translation
g.1841.peg.40,Metabolic:Glutamate metabolism
g.1841.peg.46,Metabolic:NAD metabolism
g.1841.peg.47,"Metabolic:Transport, extracellular"
g.1841.peg.48,Metabolic:Nucleotide interconversion
g.1841.peg.50,Metabolic:Aminosugar metabolism
g.1841.peg.53,Metabolic:Terpenoid backbone biosynthesis
g.1841.peg.59,Metabolic:Respiration
g.1841.peg.61,Metabolic:Terpenoid backbone biosynthesis
502347.3.peg.61,Metabolic:Pentose phosphate pathway
g.1841.peg.80,Translation
g.1841.peg.83,Metabolic:Respiration
502347.3.peg.83,Metabolic:Citric acid cycle
g.1841.peg.85,"Metabolic:Transport, extracellular"
g.1841.peg.91,Metabolic:Fatty acid synthesis
g.1841.peg.95,Translation
g.1841.peg.98,Metabolic:Nucleotide interconversion
g.1841.peg.108,"Metabolic:Valine, leucine, and isoleucine metabolism"
502347.3.peg.109,Metabolic:Biotin metabolism
502347.3.peg.110,Metabolic:Biotin metabolism
502347.3.peg.111,Metabolic:Biotin metabolism
502347.3.peg.112,Metabolic:Biotin metabolism
502347.3.peg.113,Metabolic:Biotin metabolism
g.1841.peg.114,Metabolic:Respiration
g.1841.peg.115,"Metabolic:Transport, extracellular"
g.1841.peg.120,Metabolic:Glycolysis/gluconeogenesis
g.1841.peg.124,"Metabolic:Transport, extracellular"
g.1841.peg.132,Metabolic:Pyrimidine catabolism
