,subsystem
552398.3.peg.15,Metabolic:Thiamine metabolism
552398.3.peg.17,Metabolic:Thiamine metabolism
552398.3.peg.20,Metabolic:Pyrimidine catabolism
552398.3.peg.32,Metabolic:Arginine and proline metabolism
552398.3.peg.33,Metabolic:Arginine and proline metabolism
552398.3.peg.38,Metabolic:Fatty acid synthesis
552398.3.peg.51,Metabolic:Aminosugar metabolism
552398.3.peg.52,Metabolic:Aminosugar metabolism
552398.3.peg.55,Metabolic:Unassigned
552398.3.peg.59,Metabolic:Fatty acid synthesis
552398.3.peg.60,Metabolic:Fatty acid synthesis
552398.3.peg.61,Metabolic:Fatty acid synthesis
552398.3.peg.62,Metabolic:Fatty acid synthesis
552398.3.peg.63,Metabolic:Glycerophospholipid metabolism
552398.3.peg.66,Metabolic:Fatty acid synthesis
552398.3.peg.67,Metabolic:Pyruvate metabolism
552398.3.peg.68,Metabolic:Pyruvate metabolism
552398.3.peg.69,Metabolic:Biotin metabolism
552398.3.peg.70,Metabolic:Biotin metabolism
552398.3.peg.74,Metabolic:Exchange/demand reaction
552398.3.peg.92,Translation
552398.3.peg.126,Metabolic:Nucleotide interconversion
552398.3.peg.127,Metabolic:Folate metabolism
552398.3.peg.130,"Metabolic:Transport, extracellular"
552398.3.peg.131,"Metabolic:Transport, extracellular"
552398.3.peg.132,"Metabolic:Transport, extracellular"
552398.3.peg.133,"Metabolic:Transport, extracellular"
552398.3.peg.134,Metabolic:Pyrimidine synthesis
552398.3.peg.136,tRNA-Charging
552398.3.peg.141,"Metabolic:Transport, extracellular"
552398.3.peg.149,Metabolic:Starch and sucrose metabolism
552398.3.peg.150,Metabolic:Fructose and mannose metabolism
552398.3.peg.164,Metabolic:Pyrimidine synthesis
552398.3.peg.174,Metabolic:NAD metabolism
552398.3.peg.175,"Metabolic:Transport, extracellular"
552398.3.peg.176,"Metabolic:Transport, extracellular"
552398.3.peg.179,Metabolic:Phenylalanine metabolism
552398.3.peg.188,Metabolic:Butanoate metabolism
552398.3.peg.190,tRNA-Charging
552398.3.peg.193,Metabolic:Exchange/demand reaction
552398.3.peg.194,Metabolic:Nucleotide interconversion
552398.3.peg.200,Metabolic:Pyruvate metabolism
552398.3.peg.201,Metabolic:Pyruvate metabolism
552398.3.peg.203,"Metabolic:Transport, extracellular"
552398.3.peg.205,Post-translation
552398.3.peg.213,tRNA-Charging
552398.3.peg.215,tRNA-Charging
552398.3.peg.220,Translation
552398.3.peg.226,Metabolic:Fructose and mannose metabolism
552398.3.peg.228,Metabolic:Fructose and mannose metabolism
552398.3.peg.230,Metabolic:Glycolysis/gluconeogenesis
552398.3.peg.231,Metabolic:Vitamin B12 metabolism
552398.3.peg.234,Metabolic:Thiamine metabolism
552398.3.peg.236,Metabolic:Pyruvate metabolism
552398.3.peg.251,Translation
552398.3.peg.255,Metabolic:Histidine metabolism
552398.3.peg.256,Metabolic:Histidine metabolism
552398.3.peg.257,Metabolic:Histidine metabolism
552398.3.peg.258,Metabolic:Histidine metabolism
552398.3.peg.259,Metabolic:Histidine metabolism
552398.3.peg.260,Metabolic:Histidine metabolism
552398.3.peg.261,Metabolic:Histidine metabolism
552398.3.peg.263,Metabolic:Histidine metabolism
552398.3.peg.264,Metabolic:Histidine metabolism
552398.3.peg.271,tRNA-Charging
552398.3.peg.277,Metabolic:Folate metabolism
552398.3.peg.292,Metabolic:Methionine and cysteine metabolism
552398.3.peg.297,Metabolic:Nucleotide interconversion
552398.3.peg.300,Metabolic:Nucleotide interconversion
552398.3.peg.325,Metabolic:Glycolysis/gluconeogenesis
552398.3.peg.328,Metabolic:Pyrimidine synthesis
552398.3.peg.329,Metabolic:Pyrimidine synthesis
552398.3.peg.332,Metabolic:Pyrimidine synthesis
552398.3.peg.333,Metabolic:Pyrimidine synthesis
552398.3.peg.339,Metabolic:Galactose metabolism
552398.3.peg.348,tRNA-Charging
552398.3.peg.349,tRNA-Charging
552398.3.peg.350,tRNA-Charging
552398.3.peg.351,Translation
552398.3.peg.352,Translation
552398.3.peg.353,Transcription
552398.3.peg.355,tRNA-Charging
552398.3.peg.361,Metabolic:Glutathione metabolism
552398.3.peg.366,Metabolic:Pyrimidine synthesis
552398.3.peg.372,Transcription
552398.3.peg.373,tRNA-Charging
552398.3.peg.376,Metabolic:Nucleotide interconversion
552398.3.peg.378,"Metabolic:Transport, extracellular"
552398.3.peg.384,Metabolic:Alanine and aspartate metabolism
552398.3.peg.386,Metabolic:Methionine and cysteine metabolism
552398.3.peg.387,Metabolic:Alanine and aspartate metabolism
552398.3.peg.399,Metabolic:Phosphonate and phosphinate metabolism
552398.3.peg.400,Metabolic:Aminophosphonate metabolism
552398.3.peg.407,Metabolic:Vitamin B12 metabolism
552398.3.peg.417,Metabolic:Citric acid cycle
552398.3.peg.418,"Metabolic:Transport, extracellular"
552398.3.peg.428,Metabolic:Cell wall biosynthesis
552398.3.peg.431,Metabolic:Exchange/demand reaction
552398.3.peg.438,Metabolic:Alanine and aspartate metabolism
552398.3.peg.439,Metabolic:Alanine and aspartate metabolism
552398.3.peg.440,Metabolic:Urea cycle
552398.3.peg.441,Metabolic:Arginine and proline metabolism
552398.3.peg.442,Metabolic:Arginine and proline metabolism
552398.3.peg.452,Metabolic:Glycerophospholipid metabolism
552398.3.peg.453,Metabolic:Cell wall biosynthesis
552398.3.peg.469,Metabolic:Cell wall biosynthesis
552398.3.peg.471,Metabolic:Glutamate metabolism
552398.3.peg.472,Metabolic:Alanine and aspartate metabolism
552398.3.peg.473,Metabolic:Purine synthesis
552398.3.peg.474,Metabolic:Nucleotide interconversion
552398.3.peg.475,Metabolic:Cell wall biosynthesis
552398.3.peg.476,Metabolic:Biotin metabolism
552398.3.peg.485,"Metabolic:Transport, extracellular"
552398.3.peg.486,"Metabolic:Transport, extracellular"
552398.3.peg.493,"Metabolic:Transport, extracellular"
552398.3.peg.494,Metabolic:Pyrimidine catabolism
552398.3.peg.495,Metabolic:Squalene and cholesterol synthesis
552398.3.peg.504,Metabolic:Benzoate degradation
552398.3.peg.508,Metabolic:Starch and sucrose metabolism
552398.3.peg.513,"Metabolic:Transport, extracellular"
552398.3.peg.515,Metabolic:Vitamin B2 metabolism
552398.3.peg.516,Metabolic:Vitamin B2 metabolism
552398.3.peg.517,Metabolic:Vitamin B2 metabolism
552398.3.peg.518,Metabolic:Vitamin B2 metabolism
552398.3.peg.519,Metabolic:Glyoxylate and dicarboxylate metabolism
552398.3.peg.542,Metabolic:Fatty acid synthesis
552398.3.peg.572,Metabolic:Arginine and proline metabolism
552398.3.peg.573,Metabolic:Pyruvate metabolism
552398.3.peg.616,Metabolic:Cell wall biosynthesis
552398.3.peg.634,Metabolic:Folate metabolism
552398.3.peg.651,Transcription
552398.3.peg.674,Metabolic:Galactose metabolism
552398.3.peg.675,Metabolic:Galactose metabolism
552398.3.peg.676,Metabolic:Galactose metabolism
552398.3.peg.685,Metabolic:Pentose phosphate pathway
552398.3.peg.686,"Metabolic:Valine, leucine, and isoleucine metabolism"
552398.3.peg.688,Metabolic:Exchange/demand reaction
552398.3.peg.692,Metabolic:Unassigned
552398.3.peg.701,Metabolic:Cholesterol metabolism
552398.3.peg.703,Metabolic:Terpenoid backbone biosynthesis
552398.3.peg.705,Metabolic:NAD metabolism
552398.3.peg.712,Metabolic:Nucleotide salvage pathway
552398.3.peg.713,tRNA-Charging
552398.3.peg.717,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
552398.3.peg.719,Translation
552398.3.peg.725,Metabolic:Exchange/demand reaction
552398.3.peg.726,Metabolic:Exchange/demand reaction
552398.3.peg.730,Metabolic:Pyrimidine synthesis
552398.3.peg.733,Metabolic:Nucleotide interconversion
552398.3.peg.734,Metabolic:Glycerophospholipid metabolism
552398.3.peg.737,Metabolic:Terpenoid backbone biosynthesis
552398.3.peg.738,Metabolic:Terpenoid backbone biosynthesis
552398.3.peg.740,Metabolic:Thiamine metabolism
552398.3.peg.742,"Metabolic:Transport, extracellular"
552398.3.peg.761,Metabolic:Alanine and aspartate metabolism
552398.3.peg.762,Metabolic:Cell wall biosynthesis
552398.3.peg.765,Translation
552398.3.peg.767,Metabolic:Glyoxylate and dicarboxylate metabolism
552398.3.peg.770,Metabolic:CoA synthesis
552398.3.peg.774,Metabolic:Purine synthesis
552398.3.peg.776,Metabolic:Pentose phosphate pathway
552398.3.peg.777,Metabolic:Fructose and mannose metabolism
552398.3.peg.780,Metabolic:Vitamin B12 metabolism
552398.3.peg.781,Metabolic:NAD metabolism
552398.3.peg.782,Metabolic:Vitamin B12 metabolism
552398.3.peg.783,Metabolic:Vitamin B12 metabolism
552398.3.peg.786,Metabolic:Vitamin B12 metabolism
552398.3.peg.787,Metabolic:Vitamin B12 metabolism
552398.3.peg.788,Metabolic:Vitamin B12 metabolism
552398.3.peg.805,Metabolic:Fatty acid synthesis
