,subsystem
411902.9.peg.9,Metabolic:Pentose phosphate pathway
411902.9.peg.21,"Metabolic:Transport, extracellular"
411902.9.peg.29,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
411902.9.peg.30,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
411902.9.peg.31,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
411902.9.peg.32,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
411902.9.peg.33,Metabolic:Butanoate metabolism
411902.9.peg.34,Metabolic:Folate metabolism
411902.9.peg.38,Translation
411902.9.peg.39,Metabolic:Vitamin B2 metabolism
411902.9.peg.40,Metabolic:Glycerophospholipid metabolism
411902.9.peg.51,Metabolic:Pyrimidine synthesis
411902.9.peg.53,"Metabolic:Transport, extracellular"
411902.9.peg.55,"Metabolic:Transport, extracellular"
411902.9.peg.59,"Metabolic:Transport, extracellular"
411902.9.peg.63,"Metabolic:Transport, extracellular"
411902.9.peg.64,"Metabolic:Transport, extracellular"
411902.9.peg.65,Metabolic:Urea cycle
411902.9.peg.71,Metabolic:Methionine and cysteine metabolism
411902.9.peg.78,Metabolic:Pyruvate metabolism
411902.9.peg.82,"Metabolic:Transport, extracellular"
411902.9.peg.86,"Metabolic:Transport, extracellular"
411902.9.peg.89,Metabolic:Nucleotide interconversion
411902.9.peg.92,Metabolic:Nucleotide interconversion
411902.9.peg.105,Metabolic:Glycerophospholipid metabolism
411902.9.peg.107,Metabolic:Glycerophospholipid metabolism
411902.9.peg.108,Metabolic:Phenylalanine metabolism
411902.9.peg.132,Metabolic:Nucleotide interconversion
411902.9.peg.133,Metabolic:Nucleotide interconversion
411902.9.peg.137,Metabolic:Thiamine metabolism
411902.9.peg.140,Metabolic:Galactose metabolism
411902.9.peg.141,Metabolic:Pentose phosphate pathway
411902.9.peg.144,"Metabolic:Transport, extracellular"
411902.9.peg.147,Metabolic:Galactose metabolism
411902.9.peg.149,"Metabolic:Transport, extracellular"
411902.9.peg.152,Metabolic:Pentose phosphate pathway
411902.9.peg.162,"Metabolic:Transport, extracellular"
411902.9.peg.163,"Metabolic:Transport, extracellular"
411902.9.peg.164,"Metabolic:Transport, extracellular"
411902.9.peg.167,Metabolic:Tryptophan metabolism
411902.9.peg.168,Metabolic:Tryptophan metabolism
411902.9.peg.169,Metabolic:Tryptophan metabolism
411902.9.peg.170,Metabolic:Tryptophan metabolism
411902.9.peg.171,Metabolic:Tryptophan metabolism
411902.9.peg.172,Metabolic:Folate metabolism
411902.9.peg.173,Metabolic:Tryptophan metabolism
411902.9.peg.174,Metabolic:Thiamine metabolism
411902.9.peg.175,Metabolic:Thiamine metabolism
411902.9.peg.178,Metabolic:Glycerophospholipid metabolism
411902.9.peg.179,"Metabolic:Transport, extracellular"
411902.9.peg.180,"Metabolic:Transport, extracellular"
411902.9.peg.181,"Metabolic:Transport, extracellular"
411902.9.peg.182,"Metabolic:Transport, extracellular"
411902.9.peg.186,Translation
411902.9.peg.190,tRNA-Charging
411902.9.peg.243,Metabolic:Pentose phosphate pathway
411902.9.peg.251,Metabolic:Glycerophospholipid metabolism
411902.9.peg.254,"Metabolic:Transport, extracellular"
411902.9.peg.255,"Metabolic:Transport, extracellular"
411902.9.peg.263,Transcription
411902.9.peg.265,Metabolic:Cell wall biosynthesis
411902.9.peg.285,"Metabolic:Transport, extracellular"
411902.9.peg.295,"Metabolic:Transport, extracellular"
411902.9.peg.303,Metabolic:Purine catabolism
411902.9.peg.304,Translation
411902.9.peg.309,"Metabolic:Transport, extracellular"
411902.9.peg.310,"Metabolic:Transport, extracellular"
411902.9.peg.313,"Metabolic:Transport, extracellular"
411902.9.peg.314,"Metabolic:Transport, extracellular"
411902.9.peg.315,"Metabolic:Transport, extracellular"
411902.9.peg.317,Metabolic:Nucleotide interconversion
411902.9.peg.318,Metabolic:NAD metabolism
411902.9.peg.324,Metabolic:Nucleotide interconversion
411902.9.peg.325,Metabolic:Nucleotide interconversion
411902.9.peg.326,Metabolic:Nucleotide interconversion
411902.9.peg.332,Metabolic:Exchange/demand reaction
411902.9.peg.335,Metabolic:Nucleotide interconversion
411902.9.peg.336,Metabolic:Pentose phosphate pathway
411902.9.peg.337,"Metabolic:Transport, extracellular"
411902.9.peg.338,"Metabolic:Transport, extracellular"
411902.9.peg.342,Transcription
411902.9.peg.343,Metabolic:Folate metabolism
