,subsystem
g.1842.peg.5,tRNA-Charging
502800.3.peg.7,Metabolic:Arginine and proline metabolism
502800.3.peg.8,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1842.peg.9,Metabolic:Glutathione metabolism
502800.3.peg.14,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1842.peg.24,Metabolic:Cell wall biosynthesis
g.1842.peg.26,Metabolic:Aminosugar metabolism
g.1842.peg.27,Metabolic:Respiration
g.1842.peg.37,"Metabolic:Transport, extracellular"
g.1842.peg.44,Metabolic:Pyruvate metabolism
g.1842.peg.47,Metabolic:Respiration
g.1842.peg.55,"Metabolic:Transport, extracellular"
g.1842.peg.69,Metabolic:Lysine metabolism
g.1842.peg.75,"Metabolic:Transport, extracellular"
502800.3.peg.75,Metabolic:Methionine and cysteine metabolism
g.1842.peg.82,Metabolic:Respiration
g.1842.peg.83,Metabolic:Glutathione metabolism
g.1842.peg.86,Metabolic:Glycolysis/gluconeogenesis
g.1842.peg.93,"Metabolic:Transport, extracellular"
g.1842.peg.99,Transcription
g.1842.peg.101,"Metabolic:Transport, extracellular"
g.1842.peg.106,"Metabolic:Transport, extracellular"
g.1842.peg.108,Metabolic:NAD metabolism
g.1842.peg.110,Metabolic:Arginine and proline metabolism
g.1842.peg.113,Metabolic:Nitrogen metabolism
g.1842.peg.115,Metabolic:Vitamin B6 metabolism
g.1842.peg.117,"Metabolic:Transport, extracellular"
g.1842.peg.118,Metabolic:Folate metabolism
502800.3.peg.118,Metabolic:Glutamate metabolism
g.1842.peg.123,Metabolic:Fatty acid synthesis
g.1842.peg.126,tRNA-Charging
g.1842.peg.127,Translation
g.1842.peg.131,Metabolic:Arginine and proline metabolism
g.1842.peg.135,Metabolic:Starch and sucrose metabolism
g.1842.peg.136,Transcription
g.1842.peg.140,"Metabolic:Transport, extracellular"
502800.3.peg.140,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1842.peg.147,Metabolic:Respiration
g.1842.peg.158,Metabolic:Exchange/demand reaction
g.1842.peg.161,Metabolic:Folate metabolism
502800.3.peg.164,Metabolic:Biotin metabolism
g.1842.peg.166,Metabolic:Exchange/demand reaction
g.1842.peg.170,Metabolic:Nucleotide salvage pathway
g.1842.peg.171,Metabolic:Lipopolysaccharide biosynthesis
502800.3.peg.173,Metabolic:Citric acid cycle
g.1842.peg.189,Metabolic:Lipopolysaccharide biosynthesis
g.1842.peg.193,Metabolic:Methionine and cysteine metabolism
g.1842.peg.194,Metabolic:CoA synthesis
g.1842.peg.195,"Metabolic:Transport, extracellular"
g.1842.peg.204,Metabolic:Glycolysis/gluconeogenesis
502800.3.peg.224,Metabolic:Phenylalanine metabolism
g.1842.peg.238,Metabolic:Arginine and proline metabolism
g.1842.peg.239,Translation
502800.3.peg.243,Metabolic:Folate metabolism
g.1842.peg.244,Metabolic:Pyruvate metabolism
502800.3.peg.244,Metabolic:Arginine and proline metabolism
g.1842.peg.245,Metabolic:Starch and sucrose metabolism
g.1842.peg.246,Metabolic:Glycolysis/gluconeogenesis
g.1842.peg.248,tRNA-Charging
g.1842.peg.258,Metabolic:Pyruvate metabolism
g.1842.peg.260,"Metabolic:Transport, extracellular"
g.1842.peg.262,Metabolic:Glutathione metabolism
g.1842.peg.263,Metabolic:Respiration
g.1842.peg.274,Metabolic:Fructose and mannose metabolism
g.1842.peg.278,Metabolic:Starch and sucrose metabolism
g.1842.peg.285,Metabolic:Respiration
g.1842.peg.288,Translation
g.1842.peg.289,"Metabolic:Transport, extracellular"
g.1842.peg.290,"Metabolic:Transport, extracellular"
g.1842.peg.294,Metabolic:Arginine and proline metabolism
g.1842.peg.299,Metabolic:Exchange/demand reaction
g.1842.peg.302,Metabolic:Fatty acid synthesis
g.1842.peg.315,"Metabolic:Transport, extracellular"
g.1842.peg.320,"Metabolic:Transport, extracellular"
502800.3.peg.325,Metabolic:CoA synthesis
g.1842.peg.331,"Metabolic:Transport, extracellular"
g.1842.peg.332,Metabolic:Respiration
g.1842.peg.334,Metabolic:Starch and sucrose metabolism
g.1842.peg.339,Metabolic:Unassigned
502800.3.peg.339,Metabolic:Thiamine metabolism
502800.3.peg.342,Metabolic:Thiamine metabolism
g.1842.peg.343,Metabolic:Arginine and proline metabolism
502800.3.peg.343,Metabolic:Thiamine metabolism
g.1842.peg.344,"Metabolic:Transport, extracellular"
502800.3.peg.352,Metabolic:Purine synthesis
g.1842.peg.353,Metabolic:Lipopolysaccharide biosynthesis
502800.3.peg.353,Metabolic:Purine synthesis
502800.3.peg.356,Metabolic:Methionine and cysteine metabolism
502800.3.peg.357,Metabolic:Citric acid cycle
502800.3.peg.358,Metabolic:Citric acid cycle
502800.3.peg.361,Metabolic:Methionine and cysteine metabolism
502800.3.peg.363,Metabolic:Alanine and aspartate metabolism
502800.3.peg.364,Metabolic:Glycolysis/gluconeogenesis
g.1842.peg.372,Translation
g.1842.peg.373,Metabolic:Pyruvate metabolism
g.1842.peg.376,Metabolic:Pentose phosphate pathway
g.1842.peg.377,"Metabolic:Transport, extracellular"
g.1842.peg.384,"Metabolic:Transport, extracellular"
g.1842.peg.385,Translation
g.1842.peg.388,Metabolic:Phenylalanine metabolism
g.1842.peg.391,Metabolic:Nucleotide interconversion
g.1842.peg.404,Metabolic:Lipopolysaccharide biosynthesis
g.1842.peg.405,tRNA-Charging
g.1842.peg.408,Metabolic:Pyruvate metabolism
g.1842.peg.418,Metabolic:Nucleotide interconversion
g.1842.peg.423,Metabolic:Starch and sucrose metabolism
g.1842.peg.428,"Metabolic:Transport, extracellular"
g.1842.peg.437,Metabolic:Biotin metabolism
g.1842.peg.440,Metabolic:Lipopolysaccharide biosynthesis
g.1842.peg.443,Metabolic:Respiration
g.1842.peg.450,Metabolic:Respiration
g.1842.peg.451,Metabolic:Ubiquinone and other terpenoid-quinone biosynthesis
g.1842.peg.456,Metabolic:Exchange/demand reaction
g.1842.peg.470,Metabolic:Vitamin B2 metabolism
g.1842.peg.478,"Metabolic:Transport, extracellular"
g.1842.peg.479,Metabolic:Galactose metabolism
g.1842.peg.484,"Metabolic:Transport, extracellular"
g.1842.peg.485,Metabolic:Galactose metabolism
502800.3.peg.489,Metabolic:Pyrimidine synthesis
g.1842.peg.495,Metabolic:Benzoate degradation
g.1842.peg.496,Metabolic:Vitamin B12 metabolism
g.1842.peg.500,Metabolic:Nucleotide interconversion
g.1842.peg.505,Metabolic:Arginine and proline metabolism
g.1842.peg.510,Metabolic:Arginine and proline metabolism
g.1842.peg.513,Metabolic:Starch and sucrose metabolism
g.1842.peg.514,Translation
502800.3.peg.518,Metabolic:Glutamate metabolism
502800.3.peg.519,Metabolic:Glutamate metabolism
g.1842.peg.529,"Metabolic:Transport, extracellular"
g.1842.peg.530,"Metabolic:Transport, extracellular"
g.1842.peg.531,Metabolic:Pyrimidine synthesis
g.1842.peg.533,"Metabolic:Transport, extracellular"
g.1842.peg.534,Metabolic:Unassigned
g.1842.peg.540,"Metabolic:Transport, extracellular"
g.1842.peg.563,"Metabolic:Transport, extracellular"
g.1842.peg.588,"Metabolic:Transport, extracellular"
502800.3.peg.588,Metabolic:Alanine and aspartate metabolism
g.1842.peg.590,tRNA-Charging
g.1842.peg.596,"Metabolic:Transport, extracellular"
g.1842.peg.599,Metabolic:Arginine and proline metabolism
g.1842.peg.609,Metabolic:Cell wall biosynthesis
g.1842.peg.611,tRNA-Charging
502800.3.peg.628,Metabolic:Folate metabolism
g.1842.peg.631,"Metabolic:Transport, extracellular"
g.1842.peg.632,Metabolic:Biotin metabolism
502800.3.peg.638,Metabolic:Vitamin B2 metabolism
g.1842.peg.639,"Metabolic:Transport, extracellular"
g.1842.peg.642,Metabolic:Respiration
g.1842.peg.651,"Metabolic:Transport, extracellular"
502800.3.peg.660,Metabolic:Methionine and cysteine metabolism
g.1842.peg.661,Metabolic:Heme synthesis
g.1842.peg.662,Metabolic:Nitrogen metabolism
g.1842.peg.663,Metabolic:Galactose metabolism
g.1842.peg.668,Metabolic:Respiration
g.1842.peg.672,Metabolic:Starch and sucrose metabolism
g.1842.peg.675,Metabolic:Arginine and proline metabolism
g.1842.peg.682,Metabolic:Respiration
g.1842.peg.683,"Metabolic:Transport, extracellular"
g.1842.peg.684,Metabolic:Fatty acid synthesis
g.1842.peg.686,"Metabolic:Transport, extracellular"
g.1842.peg.689,Metabolic:Lysine metabolism
g.1842.peg.691,Translation
g.1842.peg.692,Metabolic:Respiration
g.1842.peg.693,Translation
g.1842.peg.703,Metabolic:Nitrogen metabolism
g.1842.peg.730,"Metabolic:Transport, extracellular"
g.1842.peg.731,Metabolic:Exchange/demand reaction
g.1842.peg.740,"Metabolic:Transport, extracellular"
g.1842.peg.746,Metabolic:NAD metabolism
g.1842.peg.747,Metabolic:Pentose phosphate pathway
g.1842.peg.754,Metabolic:Cholesterol metabolism
g.1842.peg.755,Metabolic:Glycerophospholipid metabolism
g.1842.peg.763,Metabolic:Aminosugar metabolism
g.1842.peg.774,"Metabolic:Transport, extracellular"
g.1842.peg.779,"Metabolic:Transport, extracellular"
g.1842.peg.780,"Metabolic:Transport, extracellular"
g.1842.peg.789,Metabolic:Arginine and proline metabolism
g.1842.peg.808,Metabolic:Nucleotide interconversion
g.1842.peg.809,"Metabolic:Transport, extracellular"
502800.3.peg.810,Metabolic:Glutamate metabolism
g.1842.peg.813,Translation
g.1842.peg.814,Metabolic:Arginine and proline metabolism
g.1842.peg.815,Metabolic:Glycerophospholipid metabolism
g.1842.peg.818,Metabolic:Exchange/demand reaction
502800.3.peg.818,Metabolic:Arginine and proline metabolism
g.1842.peg.825,"Metabolic:Transport, extracellular"
g.1842.peg.827,Metabolic:Nucleotide interconversion
502800.3.peg.837,Metabolic:Pentose phosphate pathway
502800.3.peg.839,Metabolic:Glycolysis/gluconeogenesis
502800.3.peg.840,Metabolic:Glycolysis/gluconeogenesis
502800.3.peg.846,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1842.peg.848,"Metabolic:Transport, extracellular"
g.1842.peg.851,"Metabolic:Transport, extracellular"
g.1842.peg.860,Metabolic:Miscellaneous
g.1842.peg.864,Metabolic:Terpenoid backbone biosynthesis
g.1842.peg.869,"Metabolic:Transport, extracellular"
g.1842.peg.872,Metabolic:Pyruvate metabolism
g.1842.peg.873,Metabolic:Pentose phosphate pathway
g.1842.peg.875,Metabolic:Glutamate metabolism
g.1842.peg.876,Metabolic:Inositol phosphate metabolism
g.1842.peg.877,Metabolic:Terpenoid backbone biosynthesis
g.1842.peg.878,"Metabolic:Transport, extracellular"
g.1842.peg.880,Metabolic:Nucleotide interconversion
g.1842.peg.884,Metabolic:Respiration
g.1842.peg.885,Metabolic:Fatty acid synthesis
g.1842.peg.886,Metabolic:Aminosugar metabolism
g.1842.peg.888,Metabolic:Sulfur metabolism
g.1842.peg.894,Metabolic:Exchange/demand reaction
g.1842.peg.896,Metabolic:Lysine metabolism
g.1842.peg.908,Metabolic:Methionine and cysteine metabolism
g.1842.peg.921,Transcription
g.1842.peg.931,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1842.peg.935,"Metabolic:Transport, extracellular"
g.1842.peg.939,"Metabolic:Transport, extracellular"
g.1842.peg.940,Metabolic:Pyruvate metabolism
g.1842.peg.941,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.1842.peg.944,Metabolic:Respiration
g.1842.peg.947,Metabolic:Nucleotide interconversion
g.1842.peg.957,Translation
g.1842.peg.961,"Metabolic:Transport, extracellular"
g.1842.peg.966,Metabolic:Aminosugar metabolism
g.1842.peg.969,Metabolic:Glycerophospholipid metabolism
g.1842.peg.970,Metabolic:Respiration
g.1842.peg.972,"Metabolic:Transport, extracellular"
g.1842.peg.978,"Metabolic:Transport, extracellular"
g.1842.peg.981,Metabolic:Nitrogen metabolism
g.1842.peg.983,"Metabolic:Transport, extracellular"
g.1842.peg.986,Metabolic:Pentose phosphate pathway
g.1842.peg.992,Metabolic:Arginine and proline metabolism
g.1842.peg.993,Metabolic:Galactose metabolism
g.1842.peg.994,Translation
g.1842.peg.1001,Metabolic:Glycolysis/gluconeogenesis
g.1842.peg.1012,Metabolic:Pyruvate metabolism
g.1842.peg.1017,Metabolic:Glycolysis/gluconeogenesis
g.1842.peg.1018,Metabolic:Propanoate metabolism
g.1842.peg.1027,"Metabolic:Transport, extracellular"
502800.3.peg.1032,Metabolic:Urea cycle
g.1842.peg.1037,Metabolic:Pentose phosphate pathway
g.1842.peg.1041,Metabolic:tRNA Charging
g.1842.peg.1042,"Metabolic:Transport, extracellular"
g.1842.peg.1051,Metabolic:Galactose metabolism
g.1842.peg.1054,Metabolic:Glyoxylate and dicarboxylate metabolism
502800.3.peg.1055,Metabolic:Nucleotide interconversion
g.1842.peg.1056,"Metabolic:Transport, extracellular"
g.1842.peg.1057,Metabolic:Glyoxylate and dicarboxylate metabolism
g.1842.peg.1061,"Metabolic:Transport, extracellular"
g.1842.peg.1064,"Metabolic:Transport, extracellular"
g.1842.peg.1072,Metabolic:Tyrosine metabolism
g.1842.peg.1083,Metabolic:Glyoxylate and dicarboxylate metabolism
g.1842.peg.1089,Metabolic:Vitamin B12 metabolism
g.1842.peg.1099,"Metabolic:Transport, extracellular"
g.1842.peg.1108,Metabolic:Vitamin B2 metabolism
g.1842.peg.1111,Metabolic:Phenylalanine metabolism
g.1842.peg.1116,"Metabolic:Transport, extracellular"
g.1842.peg.1119,Metabolic:Tyrosine metabolism
g.1842.peg.1128,Metabolic:Vitamin B12 metabolism
g.1842.peg.1134,"Metabolic:Transport, extracellular"
g.1842.peg.1140,Metabolic:Aminobenzoate degradation
g.1842.peg.1152,Metabolic:Glycerophospholipid metabolism
g.1842.peg.1157,"Metabolic:Transport, extracellular"
g.1842.peg.1158,Metabolic:Tyrosine metabolism
g.1842.peg.1160,Metabolic:Glutamate metabolism
502800.3.peg.1165,Metabolic:NAD metabolism
g.1842.peg.1174,Metabolic:Pentose phosphate pathway
g.1842.peg.1176,Metabolic:Purine synthesis
502800.3.peg.1176,Metabolic:Vitamin B6 metabolism
g.1842.peg.1182,Metabolic:Tyrosine metabolism
g.1842.peg.1183,Translation
g.1842.peg.1186,Metabolic:Carbon fixation in photosynthetic organisms
g.1842.peg.1193,"Metabolic:Transport, extracellular"
g.1842.peg.1201,Metabolic:Citric acid cycle
g.1842.peg.1202,"Metabolic:Transport, extracellular"
g.1842.peg.1204,"Metabolic:Transport, extracellular"
g.1842.peg.1206,"Metabolic:Transport, extracellular"
g.1842.peg.1211,Metabolic:Glycerophospholipid metabolism
g.1842.peg.1212,Metabolic:Benzoate degradation
g.1842.peg.1216,tRNA-Charging
g.1842.peg.1222,Metabolic:Pentose phosphate pathway
g.1842.peg.1228,Metabolic:Butanoate metabolism
g.1842.peg.1233,tRNA-Charging
502800.3.peg.1237,Metabolic:Purine synthesis
