,subsystem
411489.7.peg.14,tRNA-Charging
411489.7.peg.15,Metabolic:Exchange/demand reaction
411489.7.peg.29,Metabolic:Thiamine metabolism
411489.7.peg.30,Metabolic:Thiamine metabolism
411489.7.peg.31,Metabolic:Thiamine metabolism
411489.7.peg.32,Metabolic:Thiamine metabolism
411489.7.peg.43,Metabolic:Folate metabolism
411489.7.peg.44,Metabolic:Methionine and cysteine metabolism
411489.7.peg.46,"Metabolic:Transport, extracellular"
411489.7.peg.47,"Metabolic:Transport, extracellular"
411489.7.peg.48,"Metabolic:Transport, extracellular"
411489.7.peg.51,Metabolic:Starch and sucrose metabolism
411489.7.peg.62,Metabolic:Lipopolysaccharide biosynthesis
411489.7.peg.64,Metabolic:Plant polysaccharide degradation
411489.7.peg.65,"Metabolic:Transport, extracellular"
411489.7.peg.66,"Metabolic:Transport, extracellular"
411489.7.peg.67,"Metabolic:Transport, extracellular"
411489.7.peg.76,Metabolic:Bile acid metabolism
411489.7.peg.77,Metabolic:Folate metabolism
411489.7.peg.81,Metabolic:Glycerophospholipid metabolism
411489.7.peg.82,Metabolic:Glycerophospholipid metabolism
411489.7.peg.116,Metabolic:Nucleotide interconversion
411489.7.peg.122,"Metabolic:Transport, extracellular"
411489.7.peg.128,Metabolic:Fatty acid synthesis
411489.7.peg.132,Metabolic:Glutamate metabolism
411489.7.peg.134,Metabolic:Glutamate metabolism
411489.7.peg.162,Metabolic:Terpenoid backbone biosynthesis
411489.7.peg.166,Metabolic:Purine synthesis
411489.7.peg.171,Transcription
411489.7.peg.174,Metabolic:Arginine and proline metabolism
411489.7.peg.176,Metabolic:Benzoate degradation
411489.7.peg.178,Metabolic:Benzoate degradation
411489.7.peg.179,Metabolic:Benzoate degradation
411489.7.peg.218,Metabolic:Methionine and cysteine metabolism
411489.7.peg.237,"Metabolic:Transport, extracellular"
411489.7.peg.238,"Metabolic:Transport, extracellular"
411489.7.peg.239,"Metabolic:Transport, extracellular"
411489.7.peg.240,Metabolic:Glycolysis/gluconeogenesis
411489.7.peg.245,Metabolic:Arginine and proline metabolism
411489.7.peg.246,tRNA-Charging
411489.7.peg.247,Metabolic:Phenylalanine metabolism
411489.7.peg.253,Metabolic:Starch and sucrose metabolism
411489.7.peg.254,Metabolic:Glycerophospholipid metabolism
411489.7.peg.258,Metabolic:Methionine and cysteine metabolism
411489.7.peg.259,Metabolic:Methionine and cysteine metabolism
411489.7.peg.293,tRNA-Charging
411489.7.peg.294,Transcription
411489.7.peg.295,Translation
