,subsystem
g.3647.peg.3,Metabolic:Glycolysis/gluconeogenesis
g.3647.peg.13,Metabolic:Aminosugar metabolism
g.3647.peg.31,Metabolic:Pyruvate metabolism
g.3647.peg.33,Translation
g.3647.peg.46,Metabolic:Fatty acid synthesis
g.3647.peg.48,Metabolic:Methionine and cysteine metabolism
g.3647.peg.61,Metabolic:Pentose and glucuronate interconversions
g.3647.peg.63,Metabolic:Glycerophospholipid metabolism
g.3647.peg.77,"Metabolic:Transport, extracellular"
g.3647.peg.85,tRNA-Charging
g.3647.peg.89,"Metabolic:Transport, extracellular"
g.3647.peg.91,Translation
g.3647.peg.105,"Metabolic:Transport, extracellular"
903814.3.peg.119,Metabolic:Methionine and cysteine metabolism
903814.3.peg.120,Metabolic:Methionine and cysteine metabolism
903814.3.peg.121,Metabolic:Methionine and cysteine metabolism
g.3647.peg.125,"Metabolic:Transport, extracellular"
903814.3.peg.125,Metabolic:Tyrosine metabolism
g.3647.peg.127,Metabolic:Arginine and proline metabolism
g.3647.peg.132,Metabolic:Starch and sucrose metabolism
g.3647.peg.143,Metabolic:Cell wall biosynthesis
g.3647.peg.144,Metabolic:Exchange/demand reaction
g.3647.peg.147,Metabolic:Fatty acid synthesis
g.3647.peg.158,Metabolic:Pyruvate metabolism
g.3647.peg.161,Metabolic:Pyruvate metabolism
903814.3.peg.163,Metabolic:Alanine and aspartate metabolism
g.3647.peg.166,Metabolic:Methionine and cysteine metabolism
903814.3.peg.168,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.3647.peg.178,"Metabolic:Transport, extracellular"
g.3647.peg.179,"Metabolic:Transport, extracellular"
g.3647.peg.181,Metabolic:Exchange/demand reaction
g.3647.peg.182,Metabolic:Vitamin B12 metabolism
g.3647.peg.188,Metabolic:Glycolysis/gluconeogenesis
g.3647.peg.189,Metabolic:Pentose phosphate pathway
g.3647.peg.197,Metabolic:Glycerophospholipid metabolism
g.3647.peg.206,Metabolic:Pyrimidine catabolism
g.3647.peg.207,Metabolic:Ascorbate and aldarate metabolism
g.3647.peg.208,Metabolic:Carbon fixation in photosynthetic organisms
g.3647.peg.213,Metabolic:Glycerophospholipid metabolism
g.3647.peg.214,"Metabolic:Transport, extracellular"
g.3647.peg.222,Metabolic:Pentose phosphate pathway
g.3647.peg.233,Metabolic:Glyoxylate and dicarboxylate metabolism
g.3647.peg.244,Metabolic:Arginine and proline metabolism
g.3647.peg.245,Metabolic:Fatty acid synthesis
g.3647.peg.247,tRNA-Charging
g.3647.peg.254,Metabolic:Lysine metabolism
903814.3.peg.259,Metabolic:Alanine and aspartate metabolism
903814.3.peg.260,Metabolic:Glutamate metabolism
g.3647.peg.261,Metabolic:Cell wall biosynthesis
g.3647.peg.262,Metabolic:Phenylalanine metabolism
g.3647.peg.264,Transcription
g.3647.peg.272,Metabolic:Benzoate degradation
g.3647.peg.273,Metabolic:Starch and sucrose metabolism
g.3647.peg.278,"Metabolic:Transport, extracellular"
903814.3.peg.283,Metabolic:Arginine and proline metabolism
g.3647.peg.286,Metabolic:Butanoate metabolism
g.3647.peg.292,"Metabolic:Transport, extracellular"
g.3647.peg.295,Metabolic:Pyruvate metabolism
g.3647.peg.302,Metabolic:Pentose and glucuronate interconversions
g.3647.peg.306,"Metabolic:Transport, extracellular"
g.3647.peg.308,Metabolic:Exchange/demand reaction
g.3647.peg.312,Metabolic:Urea cycle
903814.3.peg.331,Metabolic:Histidine metabolism
903814.3.peg.333,Metabolic:Histidine metabolism
903814.3.peg.334,Metabolic:Histidine metabolism
g.3647.peg.335,Metabolic:Glyoxylate and dicarboxylate metabolism
903814.3.peg.335,Metabolic:Histidine metabolism
903814.3.peg.336,Metabolic:Histidine metabolism
903814.3.peg.337,Metabolic:Histidine metabolism
903814.3.peg.338,Metabolic:Histidine metabolism
903814.3.peg.339,Metabolic:Histidine metabolism
g.3647.peg.345,Metabolic:Pentose and glucuronate interconversions
g.3647.peg.349,Metabolic:NAD metabolism
g.3647.peg.351,"Metabolic:Transport, extracellular"
g.3647.peg.355,Metabolic:Pyrimidine catabolism
g.3647.peg.360,Metabolic:Exchange/demand reaction
g.3647.peg.368,Metabolic:Cell wall biosynthesis
g.3647.peg.370,"Metabolic:Transport, extracellular"
g.3647.peg.384,tRNA-Charging
g.3647.peg.387,Metabolic:Cell wall biosynthesis
g.3647.peg.398,Metabolic:Vitamin B6 metabolism
g.3647.peg.403,tRNA-Charging
g.3647.peg.404,Metabolic:Vitamin B6 metabolism
903814.3.peg.406,Metabolic:Glycolysis/gluconeogenesis
903814.3.peg.407,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3647.peg.417,Metabolic:Pentose phosphate pathway
g.3647.peg.428,Metabolic:Pentose and glucuronate interconversions
g.3647.peg.434,"Metabolic:Transport, extracellular"
g.3647.peg.442,tRNA-Charging
g.3647.peg.446,Metabolic:Exchange/demand reaction
903814.3.peg.448,Metabolic:Aminosugar metabolism
g.3647.peg.451,"Metabolic:Transport, extracellular"
g.3647.peg.452,Metabolic:Galactose metabolism
g.3647.peg.454,Metabolic:Pentose phosphate pathway
g.3647.peg.457,Metabolic:Arginine and proline metabolism
903814.3.peg.459,Metabolic:Glycolysis/gluconeogenesis
g.3647.peg.479,Metabolic:Glycerophospholipid metabolism
g.3647.peg.489,"Metabolic:Transport, extracellular"
903814.3.peg.497,Metabolic:Glycolysis/gluconeogenesis
903814.3.peg.498,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3647.peg.519,"Metabolic:Transport, extracellular"
g.3647.peg.525,Metabolic:Terpenoid backbone biosynthesis
903814.3.peg.539,Metabolic:Phenylalanine metabolism
g.3647.peg.543,"Metabolic:Transport, extracellular"
g.3647.peg.544,"Metabolic:Transport, extracellular"
g.3647.peg.549,Metabolic:Cholesterol metabolism
g.3647.peg.555,"Metabolic:Valine, leucine, and isoleucine metabolism"
903814.3.peg.556,Metabolic:Arginine and proline metabolism
g.3647.peg.560,"Metabolic:Transport, extracellular"
g.3647.peg.586,Metabolic:Biotin metabolism
903814.3.peg.598,Metabolic:Arginine and proline metabolism
g.3647.peg.601,"Metabolic:Transport, extracellular"
g.3647.peg.618,Metabolic:Lipopolysaccharide biosynthesis
903814.3.peg.618,Metabolic:Phenylalanine metabolism
903814.3.peg.621,Metabolic:Glycolysis/gluconeogenesis
903814.3.peg.622,Metabolic:Glycolysis/gluconeogenesis
903814.3.peg.623,Metabolic:Glycolysis/gluconeogenesis
