,subsystem
g.3366.peg.13,Metabolic:Respiration
g.3366.peg.24,Metabolic:Vitamin B2 metabolism
767031.3.peg.28,Metabolic:Alanine and aspartate metabolism
g.3366.peg.41,tRNA-Charging
767031.3.peg.50,Metabolic:Nucleotide interconversion
g.3366.peg.53,Metabolic:Others
767031.3.peg.53,Metabolic:Glycolysis/gluconeogenesis
g.3366.peg.58,Metabolic:Terpenoid backbone biosynthesis
g.3366.peg.60,Metabolic:Folate metabolism
g.3366.peg.62,Metabolic:Pentose and glucuronate interconversions
g.3366.peg.69,Metabolic:Nucleotide interconversion
767031.3.peg.71,Metabolic:Phenylalanine metabolism
g.3366.peg.75,"Metabolic:Transport, extracellular"
g.3366.peg.80,Metabolic:NAD metabolism
g.3366.peg.81,Metabolic:Aminosugar metabolism
g.3366.peg.84,tRNA-Charging
g.3366.peg.85,Metabolic:Folate metabolism
g.3366.peg.87,Metabolic:Plant polysaccharide degradation
g.3366.peg.94,Metabolic:Glycolysis/gluconeogenesis
g.3366.peg.95,Metabolic:Fructose and mannose metabolism
g.3366.peg.96,Metabolic:Nucleotide interconversion
g.3366.peg.97,Metabolic:Methionine and cysteine metabolism
767031.3.peg.107,Metabolic:Purine synthesis
g.3366.peg.110,Metabolic:Aminobenzoate degradation
g.3366.peg.112,"Metabolic:Transport, extracellular"
767031.3.peg.114,Metabolic:Glutamate metabolism
g.3366.peg.137,Metabolic:Purine catabolism
767031.3.peg.138,Metabolic:Vitamin B2 metabolism
g.3366.peg.146,Metabolic:Galactose metabolism
g.3366.peg.153,Metabolic:Nucleotide interconversion
g.3366.peg.160,"Metabolic:Transport, extracellular"
g.3366.peg.166,Metabolic:Pyruvate metabolism
g.3366.peg.171,Post-translation
g.3366.peg.178,Translation
g.3366.peg.180,Metabolic:Exchange/demand reaction
g.3366.peg.181,tRNA-Charging
g.3366.peg.182,Metabolic:Exchange/demand reaction
g.3366.peg.188,Metabolic:Folate metabolism
767031.3.peg.200,Metabolic:CoA synthesis
g.3366.peg.204,Metabolic:Glutathione metabolism
767031.3.peg.209,Metabolic:NAD metabolism
767031.3.peg.210,Metabolic:NAD metabolism
767031.3.peg.211,Metabolic:NAD metabolism
g.3366.peg.215,Metabolic:Galactose metabolism
g.3366.peg.226,Metabolic:Pentose phosphate pathway
767031.3.peg.226,Metabolic:Nucleotide interconversion
g.3366.peg.234,Metabolic:Fructose and mannose metabolism
g.3366.peg.236,Metabolic:NAD metabolism
g.3366.peg.239,Metabolic:Nucleotide interconversion
767031.3.peg.239,Metabolic:Terpenoid backbone biosynthesis
767031.3.peg.245,Metabolic:Methionine and cysteine metabolism
767031.3.peg.246,Metabolic:Methionine and cysteine metabolism
g.3366.peg.248,tRNA-Charging
g.3366.peg.252,Metabolic:Respiration
767031.3.peg.253,Metabolic:Purine synthesis
767031.3.peg.257,Metabolic:Nucleotide interconversion
g.3366.peg.259,Translation
g.3366.peg.260,Metabolic:Exchange/demand reaction
g.3366.peg.262,Metabolic:NAD metabolism
767031.3.peg.266,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.3366.peg.271,Translation
g.3366.peg.272,Metabolic:Glycolysis/gluconeogenesis
