,subsystem
g.31452.CDS.6,"Metabolic:Transport, extracellular"
1254439.12.peg.10,Metabolic:Glutamate metabolism
g.31452.CDS.16,Metabolic:Methionine and cysteine metabolism
g.31452.CDS.18,tRNA-Charging
g.31452.CDS.31,"Metabolic:Transport, extracellular"
g.31452.CDS.36,Post-translation
g.31452.CDS.38,Metabolic:Nucleotide interconversion
1254439.12.peg.40,Metabolic:Tryptophan metabolism
g.31452.CDS.49,Metabolic:Aminosugar metabolism
1254439.12.peg.54,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.31452.CDS.61,"Metabolic:Transport, extracellular"
g.31452.CDS.66,Metabolic:Exchange/demand reaction
1254439.12.peg.66,Metabolic:Alanine and aspartate metabolism
1254439.12.peg.69,Metabolic:Vitamin B6 metabolism
g.31452.CDS.77,Metabolic:Cell wall biosynthesis
g.31452.CDS.79,Metabolic:NAD metabolism
g.31452.CDS.93,Transcription
g.31452.CDS.94,Metabolic:Methionine and cysteine metabolism
1254439.12.peg.95,Metabolic:Glycolysis/gluconeogenesis
1254439.12.peg.97,Metabolic:Nucleotide interconversion
g.31452.CDS.98,Metabolic:Starch and sucrose metabolism
g.31452.CDS.111,"Metabolic:Transport, extracellular"
g.31452.CDS.114,Metabolic:Glycerophospholipid metabolism
g.31452.CDS.116,"Metabolic:Transport, extracellular"
g.31452.CDS.117,Translation
1254439.12.peg.118,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.31452.CDS.127,"Metabolic:Transport, extracellular"
g.31452.CDS.128,Metabolic:Pyruvate metabolism
g.31452.CDS.142,Translation
1254439.12.peg.142,Metabolic:Thiamine metabolism
g.31452.CDS.145,Metabolic:Lysine metabolism
g.31452.CDS.146,tRNA-Charging
g.31452.CDS.153,Metabolic:Respiration
g.31452.CDS.156,Metabolic:Ascorbate and aldarate metabolism
g.31452.CDS.157,Metabolic:Vitamin B2 metabolism
g.31452.CDS.158,tRNA-Charging
g.31452.CDS.160,Metabolic:Exchange/demand reaction
g.31452.CDS.163,Metabolic:Glyoxylate and dicarboxylate metabolism
g.31452.CDS.165,Metabolic:Exchange/demand reaction
1254439.12.peg.177,Metabolic:Pentose phosphate pathway
g.31452.CDS.178,Metabolic:Exchange/demand reaction
1254439.12.peg.178,Metabolic:Pentose phosphate pathway
1254439.12.peg.181,Metabolic:Pentose phosphate pathway
g.31452.CDS.183,tRNA-Charging
g.31452.CDS.184,"Metabolic:Transport, extracellular"
g.31452.CDS.190,Metabolic:ROS detoxification
g.31452.CDS.201,Metabolic:Exchange/demand reaction
g.31452.CDS.203,Transcription
g.31452.CDS.205,Metabolic:Glutathione metabolism
g.31452.CDS.210,Metabolic:Methionine and cysteine metabolism
g.31452.CDS.212,tRNA-Charging
g.31452.CDS.213,Metabolic:Cell wall biosynthesis
g.31452.CDS.222,Metabolic:NAD metabolism
g.31452.CDS.224,Metabolic:Exchange/demand reaction
g.31452.CDS.226,Metabolic:Heme synthesis
1254439.12.peg.226,Metabolic:Alanine and aspartate metabolism
g.31452.CDS.227,Metabolic:Exchange/demand reaction
1254439.12.peg.227,Metabolic:Alanine and aspartate metabolism
1254439.12.peg.228,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.31452.CDS.243,"Metabolic:Transport, extracellular"
g.31452.CDS.245,Metabolic:Vitamin B2 metabolism
g.31452.CDS.250,Metabolic:Alanine and aspartate metabolism
1254439.12.peg.263,"Metabolic:Valine, leucine, and isoleucine metabolism"
1254439.12.peg.264,"Metabolic:Valine, leucine, and isoleucine metabolism"
1254439.12.peg.266,Metabolic:Pyrimidine synthesis
g.31452.CDS.268,Translation
g.31452.CDS.272,Metabolic:Purine catabolism
g.31452.CDS.275,Metabolic:Nucleotide salvage pathway
g.31452.CDS.276,tRNA-Charging
g.31452.CDS.279,Metabolic:Pentose and glucuronate interconversions
g.31452.CDS.283,Metabolic:Unassigned
g.31452.CDS.286,Metabolic:Methionine and cysteine metabolism
g.31452.CDS.289,Metabolic:Exchange/demand reaction
g.31452.CDS.300,Metabolic:Methionine and cysteine metabolism
1254439.12.peg.303,Metabolic:Nucleotide interconversion
1254439.12.peg.305,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.31452.CDS.306,Metabolic:Pyrimidine catabolism
1254439.12.peg.306,"Metabolic:Valine, leucine, and isoleucine metabolism"
g.31452.CDS.311,tRNA-Charging
1254439.12.peg.311,Metabolic:CoA synthesis
g.31452.CDS.312,"Metabolic:Transport, extracellular"
g.31452.CDS.316,Metabolic:Exchange/demand reaction
g.31452.CDS.317,Translation
