,subsystem
6x7.58933.peg.12,Metabolic:Exchange/demand reaction
6x7.58933.peg.14,Metabolic:Exchange/demand reaction
6x7.58933.peg.52,Metabolic:Exchange/demand reaction
6x7.58933.peg.53,Metabolic:Exchange/demand reaction
6x7.58933.peg.54,Metabolic:Exchange/demand reaction
6x7.58933.peg.58,Metabolic:Glutamate metabolism
6x7.58933.peg.60,Metabolic:Glutamate metabolism
6x7.58933.peg.64,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58933.peg.75,Metabolic:Purine synthesis
6x7.58933.peg.76,Metabolic:Nucleotide interconversion
6x7.58933.peg.79,Metabolic:Nucleotide interconversion
6x7.58933.peg.81,Metabolic:Alanine and aspartate metabolism
6x7.58933.peg.87,Metabolic:Glutathione metabolism
6x7.58933.peg.90,Metabolic:Cell wall biosynthesis
6x7.58933.peg.106,"Metabolic:Transport, extracellular"
6x7.58933.peg.109,"Metabolic:Transport, extracellular"
6x7.58933.peg.118,Metabolic:Folate metabolism
6x7.58933.peg.123,Metabolic:Folate metabolism
6x7.58933.peg.124,Metabolic:Phenylalanine metabolism
6x7.58933.peg.134,"Metabolic:Transport, extracellular"
6x7.58933.peg.139,Metabolic:Respiration
6x7.58933.peg.140,Metabolic:Respiration
6x7.58933.peg.143,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58933.peg.144,"Metabolic:Transport, extracellular"
6x7.58933.peg.150,tRNA-Charging
6x7.58933.peg.151,tRNA-Charging
6x7.58933.peg.153,Metabolic:Arginine and proline metabolism
6x7.58933.peg.154,tRNA-Charging
6x7.58933.peg.155,Metabolic:Biotin metabolism
6x7.58933.peg.159,Metabolic:Respiration
6x7.58933.peg.160,Metabolic:Respiration
6x7.58933.peg.161,Metabolic:Respiration
6x7.58933.peg.162,Metabolic:Respiration
6x7.58933.peg.163,Metabolic:Respiration
6x7.58933.peg.164,Metabolic:Respiration
6x7.58933.peg.172,Metabolic:Glycerophospholipid metabolism
6x7.58933.peg.175,Metabolic:NAD metabolism
6x7.58933.peg.183,Metabolic:Pyruvate metabolism
6x7.58933.peg.186,Metabolic:Tyrosine metabolism
6x7.58933.peg.188,Metabolic:Lipopolysaccharide biosynthesis
6x7.58933.peg.190,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58933.peg.192,Translation
6x7.58933.peg.198,"Metabolic:Transport, extracellular"
6x7.58933.peg.199,"Metabolic:Transport, extracellular"
6x7.58933.peg.200,"Metabolic:Transport, extracellular"
6x7.58933.peg.203,Metabolic:Sulfur metabolism
6x7.58933.peg.204,Metabolic:Sulfur metabolism
6x7.58933.peg.206,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58933.peg.207,Metabolic:Alanine and aspartate metabolism
6x7.58933.peg.210,Translation
6x7.58933.peg.211,Translation
6x7.58933.peg.212,tRNA-Charging
6x7.58933.peg.225,Metabolic:ROS detoxification
6x7.58933.peg.238,Metabolic:Purine synthesis
6x7.58933.peg.242,Translation
6x7.58933.peg.244,Translation
6x7.58933.peg.245,Metabolic:Tetrahydrobiopterin metabolism
6x7.58933.peg.248,Metabolic:Lysine metabolism
6x7.58933.peg.255,"Metabolic:Transport, extracellular"
6x7.58933.peg.257,Metabolic:Cell wall biosynthesis
6x7.58933.peg.258,tRNA-Charging
6x7.58933.peg.259,Translation
6x7.58933.peg.269,Metabolic:Urea cycle
6x7.58933.peg.270,Metabolic:Urea cycle
6x7.58933.peg.271,Metabolic:Arginine and proline metabolism
6x7.58933.peg.272,Metabolic:Lysine metabolism
6x7.58933.peg.275,Metabolic:NAD metabolism
6x7.58933.peg.276,Metabolic:Nucleotide interconversion
6x7.58933.peg.278,Metabolic:Pyrimidine synthesis
6x7.58933.peg.279,Translation
6x7.58933.peg.282,Metabolic:Miscellaneous
6x7.58933.peg.283,"Metabolic:Transport, extracellular"
6x7.58933.peg.285,Metabolic:Thiamine metabolism
6x7.58933.peg.289,tRNA-Charging
6x7.58933.peg.290,tRNA-Charging
6x7.58933.peg.297,"Metabolic:Transport, extracellular"
6x7.58933.peg.304,Metabolic:Glycerophospholipid metabolism
6x7.58933.peg.306,Metabolic:Pyrimidine synthesis
6x7.58933.peg.312,Metabolic:Respiration
6x7.58933.peg.317,"Metabolic:Valine, leucine, and isoleucine metabolism"
6x7.58933.peg.318,Metabolic:Benzoate degradation
6x7.58933.peg.321,Metabolic:Fatty acid synthesis
6x7.58933.peg.322,Metabolic:Aminosugar metabolism
6x7.58933.peg.326,Metabolic:Pyrimidine synthesis
6x7.58933.peg.328,Metabolic:Pentose phosphate pathway
6x7.58933.peg.329,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58933.peg.334,Transcription
6x7.58933.peg.335,Metabolic:Lipopolysaccharide biosynthesis
6x7.58933.peg.337,"Metabolic:Transport, extracellular"
6x7.58933.peg.338,Metabolic:Pyrimidine catabolism
6x7.58933.peg.340,Metabolic:beta-Alanine metabolism
6x7.58933.peg.341,Metabolic:CoA synthesis
6x7.58933.peg.342,Metabolic:Biotin metabolism
6x7.58933.peg.343,Metabolic:Biotin metabolism
6x7.58933.peg.344,Metabolic:Biotin metabolism
6x7.58933.peg.349,Metabolic:Biotin metabolism
6x7.58933.peg.350,Metabolic:Biotin metabolism
6x7.58933.peg.351,Metabolic:Biotin metabolism
6x7.58933.peg.354,Translation
6x7.58933.peg.357,Metabolic:Lysine metabolism
6x7.58933.peg.359,Metabolic:Phenylalanine metabolism
6x7.58933.peg.360,Metabolic:Histidine metabolism
6x7.58933.peg.364,Metabolic:Terpenoid backbone biosynthesis
354242.17.peg.365,Metabolic:Tryptophan metabolism
6x7.58933.peg.367,Metabolic:Cell wall biosynthesis
6x7.58933.peg.369,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
6x7.58933.peg.371,Metabolic:Fatty acid synthesis
6x7.58933.peg.372,Metabolic:Cell wall biosynthesis
6x7.58933.peg.373,tRNA-Charging
6x7.58933.peg.375,Metabolic:Nucleotide interconversion
6x7.58933.peg.385,Metabolic:Nucleotide interconversion
