,subsystem
g.1959.peg.6,tRNA-Charging
g.1959.peg.11,Metabolic:Nucleotide interconversion
g.1959.peg.12,Metabolic:Pyrimidine synthesis
521097.5.peg.15,Metabolic:Nucleotide interconversion
g.1959.peg.16,"Metabolic:Transport, extracellular"
g.1959.peg.18,Metabolic:Lipopolysaccharide biosynthesis
g.1959.peg.21,tRNA-Charging
g.1959.peg.23,Metabolic:Lipopolysaccharide biosynthesis
g.1959.peg.27,tRNA-Charging
g.1959.peg.32,Metabolic:Nucleotide interconversion
521097.5.peg.34,Metabolic:Alanine and aspartate metabolism
g.1959.peg.37,Metabolic:Aminosugar metabolism
g.1959.peg.38,Metabolic:Biotin metabolism
g.1959.peg.42,tRNA-Charging
g.1959.peg.43,Metabolic:Pentose phosphate pathway
521097.5.peg.49,Metabolic:Tetrahydrobiopterin metabolism
g.1959.peg.50,tRNA-Charging
521097.5.peg.54,Metabolic:Citric acid cycle
g.1959.peg.59,Post-translation
g.1959.peg.60,Metabolic:Pyruvate metabolism
g.1959.peg.69,Metabolic:Citric acid cycle
g.1959.peg.73,Metabolic:Respiration
g.1959.peg.75,Metabolic:Arginine and proline metabolism
g.1959.peg.78,Metabolic:Exchange/demand reaction
521097.5.peg.80,Metabolic:Methionine and cysteine metabolism
g.1959.peg.85,Metabolic:Biotin metabolism
521097.5.peg.86,Metabolic:Pyrimidine synthesis
g.1959.peg.89,Metabolic:NAD metabolism
521097.5.peg.94,Metabolic:Glycolysis/gluconeogenesis
521097.5.peg.96,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
g.1959.peg.99,Metabolic:NAD metabolism
521097.5.peg.100,Metabolic:beta-Alanine metabolism
g.1959.peg.101,Metabolic:Nucleotide interconversion
g.1959.peg.102,Metabolic:Others
521097.5.peg.104,Metabolic:Glycolysis/gluconeogenesis
g.1959.peg.109,Metabolic:Others
g.1959.peg.112,Metabolic:Heme synthesis
g.1959.peg.114,tRNA-Charging
g.1959.peg.117,Metabolic:Exchange/demand reaction
