,subsystem
435590.12.peg.1,Metabolic:Exchange/demand reaction
435590.12.peg.2,Metabolic:Vitamin B2 metabolism
435590.12.peg.5,Metabolic:Folate metabolism
435590.12.peg.9,Metabolic:Propanoate metabolism
435590.12.peg.12,tRNA-Charging
435590.12.peg.13,tRNA-Charging
435590.12.peg.14,tRNA-Charging
435590.12.peg.27,Transcription
435590.12.peg.46,"Metabolic:Transport, extracellular"
435590.12.peg.49,Metabolic:Cell wall biosynthesis
435590.12.peg.53,Metabolic:Pentose and glucuronate interconversions
435590.12.peg.57,tRNA-Charging
435590.12.peg.58,"Metabolic:Transport, extracellular"
435590.12.peg.60,Metabolic:Aminosugar metabolism
435590.12.peg.76,Metabolic:Glyoxylate and dicarboxylate metabolism
435590.12.peg.78,Translation
435590.12.peg.79,Metabolic:Lipopolysaccharide biosynthesis
435590.12.peg.81,"Metabolic:Transport, extracellular"
435590.12.peg.82,Metabolic:Purine synthesis
435590.12.peg.84,"Metabolic:Transport, extracellular"
435590.12.peg.85,"Metabolic:Transport, extracellular"
435590.12.peg.90,Metabolic:Aminosugar metabolism
435590.12.peg.97,Metabolic:Purine synthesis
435590.12.peg.98,Translation
435590.12.peg.99,Metabolic:Pyrimidine synthesis
435590.12.peg.101,Metabolic:Lipopolysaccharide biosynthesis
435590.12.peg.102,Metabolic:Fatty acid synthesis
435590.12.peg.103,Metabolic:Aminosugar metabolism
435590.12.peg.122,Metabolic:Starch and sucrose metabolism
435590.12.peg.137,Metabolic:Starch and sucrose metabolism
435590.12.peg.139,Metabolic:Starch and sucrose metabolism
435590.12.peg.149,Metabolic:Vitamin B2 metabolism
435590.12.peg.150,Metabolic:Alanine and aspartate metabolism
435590.12.peg.152,Metabolic:Aminosugar metabolism
435590.12.peg.153,Metabolic:Nucleotide interconversion
435590.12.peg.154,Metabolic:NAD metabolism
435590.12.peg.155,tRNA-Charging
435590.12.peg.171,Metabolic:Galactose metabolism
435590.12.peg.189,Metabolic:Galactose metabolism
435590.12.peg.190,Metabolic:Galactose metabolism
435590.12.peg.191,Metabolic:Galactose metabolism
435590.12.peg.198,Metabolic:Glutathione metabolism
435590.12.peg.201,Metabolic:Glycolysis/gluconeogenesis
435590.12.peg.210,Metabolic:Glyoxylate and dicarboxylate metabolism
435590.12.peg.214,"Metabolic:Transport, extracellular"
435590.12.peg.215,"Metabolic:Glycine, serine, alanine, and threonine metabolism"
435590.12.peg.217,tRNA-Charging
435590.12.peg.218,Metabolic:Exchange/demand reaction
435590.12.peg.222,Metabolic:Starch and sucrose metabolism
